Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2006,20,415900,139,    ,999,45820, , ,66451      ,2,4,12,Osage County Unincorporated Area,56,56,694265,0,0,0,0,0,0,0,0,0,56,56,694265,0,0,0,0,0,0,0,0,0
2006,20,417700,121,2160,312,28140,2, ,66064      ,2,4,0,Osawatomie,7,7,831515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,418300,141,2165,999,99999, , ,67473      ,2,4,12,Osborne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,419200,087,2170,999,45820, , ,66066      ,2,4,12,Oskaloosa,4,4,494500,0,0,0,0,0,0,0,0,0,4,4,494500,0,0,0,0,0,0,0,0,0
2006,20,419800,099,2175,999,99999, , ,67356      ,2,4,12,Oswego,3,3,241500,0,0,0,0,0,0,0,0,0,3,3,241500,0,0,0,0,0,0,0,0,0
2006,20,420700,059,2185,312,28140, , ,66067      ,2,4,12,Ottawa,25,25,4628329,4,8,1307050,0,0,0,0,0,0,25,25,4628329,4,8,1307050,0,0,0,0,0,0
2006,20,421000,143,    ,999,99999, , ,67467      ,2,4,0,Ottawa County Unincorporated Area,10,10,1390909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,422800,139,2190,999,45820, , ,66524      ,2,4,12,Overbrook,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,0,0,0,0,0,0,0,0,0
2006,20,423100,091,2194,312,28140, ,1,66212      ,2,4,12,Overland Park,499,499,164741574,0,0,0,0,0,0,23,599,37024630,499,499,164741574,0,0,0,0,0,0,23,599,37024630
2006,20,423700,191,2200,556,48620,2, ,67119      ,2,4,12,Oxford,2,2,210000,0,0,0,0,0,0,0,0,0,2,2,210000,0,0,0,0,0,0,0,0,0
2006,20,424900,087,2202,999,45820, , ,66070      ,2,4,12,Ozawkie,3,3,490000,0,0,0,0,0,0,0,0,0,3,3,490000,0,0,0,0,0,0,0,0,0
2006,20,426400,163,2205,999,99999, , ,67657      ,2,4,12,Palco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,427600,121,2215,312,28140,2, ,66071      ,2,4,12,Paola,33,33,4867735,0,0,0,0,0,0,1,8,348415,33,33,4867735,0,0,0,0,0,0,1,8,348415
2006,20,429400,173,2230,556,48620, , ,67219      ,2,4,12,Park City,79,79,9922400,0,0,0,0,0,0,0,0,0,79,79,9922400,0,0,0,0,0,0,0,0,0
2006,20,430000,107,2235,312,28140, , ,66072      ,2,4,12,Parker,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
2006,20,431200,099,2245,999,99999, , ,67357      ,2,4,12,Parsons,10,10,1328271,0,0,0,0,0,0,0,0,0,10,10,1328271,0,0,0,0,0,0,0,0,0
2006,20,432100,145,    ,999,99999,2, ,67550      ,2,4,12,Pawnee County Unincorporated Area,2,2,100000,0,0,0,0,0,0,0,0,0,2,2,100000,0,0,0,0,0,0,0,0,0
2006,20,432400,009,2255,999,99999, , ,67567      ,2,4,12,Pawnee Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,433900,197,2260,999,45820, , ,66526      ,2,4,0,Paxico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,435100,115,2265,999,99999, , ,66866      ,2,4,12,Peabody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,436600,087,2275,999,45820,2, ,66073      ,2,4,12,Perry,5,5,555000,0,0,0,0,0,0,0,0,0,5,5,555000,0,0,0,0,0,0,0,0,0
2006,20,438100,147,2285,999,99999, , ,67661      ,2,4,12,Phillipsburg,2,2,205000,0,0,0,0,0,0,0,0,0,2,2,205000,0,0,0,0,0,0,0,0,0
2006,20,440200,037,2290,999,99999, , ,66762      ,2,4,12,Pittsburg,33,33,4761816,5,10,767751,1,4,320000,6,42,2160501,33,33,4761816,5,10,767751,1,4,320000,6,42,2160501
2006,20,440800,119,2293,999,99999, , ,67869      ,2,4,12,Plains,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
2006,20,441400,163,2295,999,99999, , ,67663      ,2,4,12,Plainville,3,3,450000,0,0,0,0,0,0,0,0,0,3,3,450000,0,0,0,0,0,0,0,0,0
2006,20,446500,107,2300,312,28140, , ,66075      ,2,4,12,Pleasanton,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
2006,20,448900,059,2310,312,28140, , ,66076      ,2,4,12,Pomona,9,9,1100000,0,0,0,0,0,0,0,0,0,9,9,1100000,0,0,0,0,0,0,0,0,0
2006,20,450100,149,    ,999,99999, , ,66549      ,2,4,12,Pottawatomie County Unincorporated Area,207,207,43993850,1,2,360000,0,0,0,0,0,0,207,207,43993850,1,2,360000,0,0,0,0,0,0
2006,20,451300,015,2320,556,48620, , ,67123      ,2,4,12,Potwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,454600,091,2335,312,28140, , ,66208      ,2,4,12,Prairie Village,5,5,4031170,0,0,0,0,0,0,0,0,0,5,5,4031170,0,0,0,0,0,0,0,0,0
2006,20,454900,151,2340,999,99999,2, ,67124      ,2,4,12,Pratt,5,5,761000,0,0,0,0,0,0,0,0,0,5,5,761000,0,0,0,0,0,0,0,0,0
2006,20,456100,155,2355,999,99999, , ,67570      ,2,4,12,Pretty Prairie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,456400,059,2360,312,28140, , ,66078      ,2,4,12,Princeton,3,3,345000,0,0,0,0,0,0,0,0,0,3,3,345000,0,0,0,0,0,0,0,0,0
2006,20,457000,033,2365,999,99999, , ,67127      ,2,4,12,Protection,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2006,20,458200,139,2375,999,45820, , ,66528      ,2,4,12,Quenemo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,458800,063,2380,999,99999, , ,67752      ,2,4,12,Quinter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,459700,089,2395,999,99999, , ,66963      ,2,4,0,Randall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,460000,161,2400,999,99999, , ,66554      ,2,4,12,Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,460300,135,2405,999,99999,2, ,67572      ,2,4,0,Ransom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,463600,155,    ,999,99999,2, ,675041567  ,2,4,12,Reno County Part Unincorporated Area,47,47,8551155,0,0,0,0,0,0,0,0,0,47,47,8551155,0,0,0,0,0,0,0,0,0
2006,20,466000,159,    ,999,99999, , ,67554      ,2,4,12,Rice County Unincorporated Area,7,7,1042796,0,0,0,0,0,0,0,0,0,7,7,1042796,0,0,0,0,0,0,0,0,0
2006,20,472000,161,2455,999,99999, , ,66531      ,2,4,12,Riley,9,9,1245000,0,0,0,0,0,0,0,0,0,9,9,1245000,0,0,0,0,0,0,0,0,0
2006,20,472300,161,    ,999,99999, , ,66502      ,2,4,12,Riley County Unincorporated Area,42,42,8536617,0,0,0,0,0,0,0,0,0,42,42,8536617,0,0,0,0,0,0,0,0,0
2006,20,474100,013,2460,999,99999, , ,66532      ,2,4,12,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,478300,091,2465,312,28140, , ,66205      ,2,4,12,Roeland Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,480100,015,2480,556,48620, , ,67133      ,2,4,12,Rose Hill,19,19,3426061,0,0,0,0,0,0,0,0,0,19,19,3426061,0,0,0,0,0,0,0,0,0
2006,20,481600,177,2485,999,45820, , ,66533      ,2,4,12,Rossville,2,2,330000,10,20,1984980,0,0,0,0,0,0,2,2,330000,10,20,1984980,0,0,0,0,0,0
2006,20,483400,145,2490,999,99999, , ,67574      ,2,4,12,Rozel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,484600,165,    ,999,99999, , ,67548      ,2,4,12,Rush County Unincorporated Area,5,5,744854,0,0,0,0,0,0,0,0,0,5,5,744854,0,0,0,0,0,0,0,0,0
2006,20,485200,167,2500,999,99999, , ,67665      ,2,4,12,Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,485500,167,    ,999,99999,2, ,676659019  ,2,4,12,Russell County Unincorporated Area,3,3,288219,0,0,0,0,0,0,0,0,0,3,3,288219,0,0,0,0,0,0,0,0,0
2006,20,487600,131,2510,999,99999,2, ,66534      ,2,4,12,Sabetha,7,7,1173000,0,0,0,0,0,0,0,0,0,7,7,1173000,0,0,0,0,0,0,0,0,0
2006,20,489400,169,2540,999,99999, , ,67402      ,2,4,12,Salina,111,111,14175384,0,0,0,0,0,0,0,0,0,111,111,14175384,0,0,0,0,0,0,0,0,0
2006,20,489700,169,    ,999,99999, , ,674012396  ,2,4,12,Saline County Unincorporated Area,34,34,5082000,0,0,0,0,0,0,0,0,0,34,34,5082000,0,0,0,0,0,0,0,0,0
2006,20,492700,081,2545,999,99999, , ,67870      ,2,4,12,Satanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,494500,157,2565,999,99999, , ,66966      ,2,4,12,Scandia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,495100,171,2575,999,99999,2, ,67871      ,2,4,12,Scott City,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2006,20,496900,139,2585,999,45820, , ,66537      ,2,4,12,Scranton,3,3,330000,0,0,0,0,0,0,0,0,0,3,3,330000,0,0,0,0,0,0,0,0,0
2006,20,498100,079,2595,556,48620,2, ,67135      ,2,4,12,Sedgwick,6,6,934111,0,0,0,0,0,0,0,0,0,6,6,934111,0,0,0,0,0,0,0,0,0
2006,20,498700,173,    ,556,48620, , ,672134498  ,2,4,12,Sedgwick County Unincorporated Area,172,172,38506445,0,0,0,0,0,0,0,0,0,172,172,38506445,0,0,0,0,0,0,0,0,0
2006,20,499600,131,2605,999,99999,2, ,66538      ,2,4,12,Seneca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,501100,175,    ,999,99999,2, ,67901      ,2,4,12,Seward County Unincorporated Area,13,13,705000,0,0,0,0,0,0,0,0,0,13,13,705000,0,0,0,0,0,0,0,0,0
2006,20,502600,199,2630,999,99999, , ,67758      ,2,4,12,Sharon Springs,2,2,65000,0,0,0,0,0,0,0,0,0,2,2,65000,0,0,0,0,0,0,0,0,0
2006,20,503500,091,2635,312,28140, , ,66203      ,2,4,12,Shawnee,201,201,39022980,9,18,1807090,17,52,5901790,0,0,0,201,201,39022980,9,18,1807090,17,52,5901790,0,0,0
2006,20,503800,177,    ,999,45820, , ,66618      ,2,4,12,Shawnee County Unincorporated Area,240,240,47754854,0,0,0,0,0,0,0,0,0,240,240,47754854,0,0,0,0,0,0,0,0,0
2006,20,513100,177,2640,999,45820, , ,66539      ,2,4,12,Silver Lake,3,3,350000,0,0,0,0,0,0,0,0,0,3,3,350000,0,0,0,0,0,0,0,0,0
2006,20,514300,123,2645,999,99999,2, ,67478      ,2,4,0,Simpson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,514900,183,2650,999,99999, , ,66967      ,2,4,11,Smith Center,3,3,357942,4,8,793992,0,0,0,0,0,0,3,3,357942,4,8,793992,0,0,0,0,0,0
2006,20,517300,169,2653,999,99999, , ,67479      ,2,4,12,Smolan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,518200,085,2655,999,45820, , ,66540      ,2,4,12,Soldier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,519100,041,2660,999,99999,2, ,67480      ,2,4,12,Solomon,5,5,200000,0,0,0,0,0,0,0,0,0,5,5,200000,0,0,0,0,0,0,0,0,0
2006,20,522100,191,2665,556,48620, , ,67140      ,2,4,12,South Haven,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2006,20,523000,155,2670,999,99999, , ,67505      ,2,4,12,South Hutchinson,4,4,532500,0,0,0,2,8,600000,4,32,2900000,4,4,532500,0,0,0,2,8,600000,4,32,2900000
2006,20,525100,057,2675,999,99999, , ,67876      ,2,4,12,Spearville,1,1,142800,0,0,0,0,0,0,0,0,0,1,1,142800,0,0,0,0,0,0,0,0,0
2006,20,528100,091,2690,312,28140,2, ,66083      ,2,4,12,Spring Hill,84,84,13781965,0,0,0,0,0,0,0,0,0,84,84,13781965,0,0,0,0,0,0,0,0,0
2006,20,531100,023,2515,999,99999, , ,67756      ,2,4,12,St. Francis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,531400,149,2520,999,99999, , ,66535      ,2,4,12,St. George,13,13,1736140,0,0,0,0,0,0,0,0,0,13,13,1736140,0,0,0,0,0,0,0,0,0
2006,20,532000,185,2525,999,99999, , ,67576      ,2,4,0,St. John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,532600,149,2530,999,99999,2, ,66536      ,2,4,12,St. Marys,12,12,2145000,0,0,0,0,0,0,0,0,0,12,12,2145000,0,0,0,0,0,0,0,0,0
2006,20,533500,133,2535,999,99999, , ,66771      ,2,4,12,St. Paul,2,2,210000,0,0,0,0,0,0,0,0,0,2,2,210000,0,0,0,0,0,0,0,0,0
2006,20,533800,185,2695,999,99999, , ,67578      ,2,4,12,Stafford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,534100,185,    ,999,99999,2, ,67576      ,2,4,0,Stafford County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,537100,159,2705,999,99999, , ,67579      ,2,4,12,Sterling,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2006,20,538000,189,    ,999,99999, , ,67951      ,2,4,12,Stevens County Unincorporated Area,2,2,80000,0,0,0,0,0,0,0,0,0,2,2,80000,0,0,0,0,0,0,0,0,0
2006,20,538300,163,2710,999,99999, , ,67669      ,2,4,12,Stockton,2,2,115000,0,0,0,0,0,0,0,0,0,2,2,115000,0,0,0,0,0,0,0,0,0
2006,20,539500,017,2715,999,99999, , ,66869      ,2,4,12,Strong City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,542500,191,    ,556,48620, , ,67152      ,2,4,12,Sumner County Unincorporated Area,19,19,3254600,0,0,0,0,0,0,0,0,0,19,19,3254600,0,0,0,0,0,0,0,0,0
2006,20,546700,105,2750,999,99999, , ,67481      ,2,4,12,Sylvan Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,547600,075,2760,999,99999, , ,67878      ,2,4,12,Syracuse,3,3,485000,0,0,0,0,0,0,0,0,0,3,3,485000,0,0,0,0,0,0,0,0,0
2006,20,548200,115,2765,999,99999, , ,67483      ,2,4,12,Tampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,549400,143,2770,999,99999, , ,67484      ,2,4,12,Tescott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,551800,123,2785,999,99999, , ,67485      ,2,4,12,Tipton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,552700,103,2790,312,28140, , ,66086      ,2,4,12,Tonganoxie,44,44,4789000,0,0,0,0,0,0,0,0,0,44,44,4789000,0,0,0,0,0,0,0,0,0
2006,20,553300,177,2795,999,45820, ,1,666071118  ,2,4,12,Topeka,314,314,53451358,0,0,0,5,20,955000,4,59,5231870,314,314,53451358,0,0,0,5,20,955000,4,59,5231870
2006,20,553900,207,2800,999,99999, , ,66777      ,2,4,12,Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,554500,015,2805,556,48620, , ,671440160  ,2,4,12,Towanda,2,2,257204,0,0,0,0,0,0,0,0,0,2,2,257204,0,0,0,0,0,0,0,0,0
2006,20,565600,195,    ,999,99999,2, ,67672      ,2,4,12,Trego County Part Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,566200,071,2815,999,99999, , ,67879      ,2,4,12,Tribune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,566800,043,2820,999,41140, , ,66087      ,2,4,12,Troy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,569200,035,2835,999,99999, , ,67146      ,2,4,12,Udall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,569500,067,2840,999,99999,2, ,67880      ,2,4,12,Ulysses,2,2,93574,0,0,0,0,0,0,0,0,0,2,2,93574,0,0,0,0,0,0,0,0,0
2006,20,575500,011,2845,999,99999, , ,66779      ,2,4,12,Uniontown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,576400,173,2855,556,48620, , ,67147      ,2,4,12,Valley Center,59,59,7544856,0,0,0,0,0,0,0,0,0,59,59,7544856,0,0,0,0,0,0,0,0,0
2006,20,577300,087,2860,999,45820, , ,66088      ,2,4,11,Valley Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,582100,117,2865,999,99999, , ,66544      ,2,4,12,Vermillion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,583900,051,2870,999,99999, , ,67671      ,2,4,12,Victoria,3,3,375000,0,0,0,0,0,0,0,0,0,3,3,375000,0,0,0,0,0,0,0,0,0
2006,20,587500,197,    ,999,45820, , ,66401      ,2,4,12,Wabaunsee County Unincorporated Area,14,14,2523796,0,0,0,0,0,0,0,0,0,14,14,2523796,0,0,0,0,0,0,0,0,0
2006,20,588700,195,2890,999,99999, , ,67672      ,2,4,12,WaKeeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,589000,027,2895,999,99999, , ,67487      ,2,4,0,Wakefield,7,7,660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,596200,079,2920,556,48620, , ,67151      ,2,4,12,Walton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,597400,149,2925,999,99999,2, ,66547      ,2,4,12,Wamego,15,15,2200500,4,8,680000,0,0,0,0,0,0,15,15,2200500,4,8,680000,0,0,0,0,0,0
2006,20,603400,117,2935,999,99999, , ,66548      ,2,4,12,Waterville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,604000,043,2940,999,41140, , ,66090      ,2,4,12,Wathena,4,4,595883,0,0,0,0,0,0,0,0,0,4,4,595883,0,0,0,0,0,0,0,0,0
2006,20,604300,031,2945,999,99999, , ,66871      ,2,4,12,Waverly,4,4,495000,0,0,0,0,0,0,0,0,0,4,4,495000,0,0,0,0,0,0,0,0,0
2006,20,607000,191,2960,556,48620,2, ,67152      ,2,4,12,Wellington,12,12,1623500,0,0,0,0,0,0,0,0,0,12,12,1623500,0,0,0,0,0,0,0,0,0
2006,20,607900,059,2970,312,28140, , ,66092      ,2,4,12,Wellsville,8,8,775000,0,0,0,0,0,0,0,0,0,8,8,775000,0,0,0,0,0,0,0,0,0
2006,20,612100,149,2985,999,99999, , ,66549      ,2,4,12,Westmoreland,8,8,1000000,0,0,0,0,0,0,0,0,0,8,8,1000000,0,0,0,0,0,0,0,0,0
2006,20,613000,091,3000,312,28140,2, ,66205      ,2,4,12,Westwood,1,1,355454,0,0,0,0,0,0,0,0,0,1,1,355454,0,0,0,0,0,0,0,0,0
2006,20,615700,127,3020,999,99999, , ,66872      ,2,4,12,White City,7,7,665000,0,0,0,0,0,0,0,0,0,7,7,665000,0,0,0,0,0,0,0,0,0
2006,20,617500,015,3030,556,48620, , ,67154      ,2,4,12,Whitewater,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2006,20,618400,173,3040,556,48620, ,1,67202      ,2,4,12,Wichita,1545,1545,156659409,56,112,7026922,2,8,400000,13,493,22064884,1545,1545,156659409,56,112,7026922,2,8,400000,13,493,22064884
2006,20,620500,177,3045,999,45820,2, ,666159501  ,2,4,0,Willard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,621100,059,3050,312,28140, , ,66095      ,2,4,12,Williamsburg,3,3,338881,0,0,0,0,0,0,0,0,0,3,3,338881,0,0,0,0,0,0,0,0,0
2006,20,624100,053,3075,999,99999, , ,67490      ,2,4,12,Wilson,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2006,20,625900,087,3080,999,45820, , ,66097      ,2,4,12,Winchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,626800,035,3090,999,99999, , ,67156      ,2,4,12,Winfield,21,21,3465000,1,2,260000,2,8,870000,0,0,0,21,21,3465000,1,2,260000,2,8,870000,0,0,0
2006,20,627700,109,3095,999,99999, , ,67764      ,2,4,12,Winona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,629200,207,    ,999,99999, , ,66783      ,2,4,0,Woodson County Unincorporated Area,6,6,652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,20,630100,207,3110,999,99999, , ,66783      ,2,4,12,Yates Center,0,0,0,1,2,50000,0,0,0,0,0,0,0,0,0,1,2,50000,0,0,0,0,0,0
2006,26,001500,081,    ,266,24340,2, ,49301      ,2,3,0,Ada township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,003500,125,    ,220,19820, , ,48367      ,2,3,0,Addison township,17,17,4473999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,004000,091,0005,999,99999, , ,49220      ,2,3,0,Addison village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,004500,091,0010,999,99999, , ,49221      ,2,3,12,Adrian,0,0,0,0,0,0,0,0,0,1,40,562000,0,0,0,0,0,0,0,0,0,1,40,562000
2006,26,005000,091,    ,999,99999, , ,49221      ,2,3,0,Adrian township,98,98,8605322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,006500,083,0015,999,99999, , ,49924      ,2,3,0,Ahmeek village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,008500,065,    ,330,29620, , ,48854      ,2,3,12,Alaiedon township,2,2,315000,0,0,0,0,0,0,0,0,0,2,2,315000,0,0,0,0,0,0,0,0,0
2006,26,009000,077,    ,999,28020, , ,490098807  ,2,3,0,Alamo township,6,6,2097209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,010000,145,    ,474,40980, , ,48417      ,2,3,12,Albee township,6,6,533000,0,0,0,0,0,0,0,0,0,6,6,533000,0,0,0,0,0,0,0,0,0
2006,26,011000,025,0030,999,12980, , ,49011      ,2,3,12,Albion,1,1,185000,0,0,0,0,0,0,0,0,0,1,1,185000,0,0,0,0,0,0,0,0,0
2006,26,011500,025,    ,999,12980, , ,49224      ,2,3,12,Albion township,6,6,600000,0,0,0,0,0,0,0,0,0,6,6,600000,0,0,0,0,0,0,0,0,0
2006,26,012000,001,    ,999,99999, , ,48740      ,2,3,12,Alcona County,58,58,8453300,0,0,0,0,0,0,0,0,0,58,58,8453300,0,0,0,0,0,0,0,0,0
2006,26,013500,003,    ,999,99999, , ,49862      ,2,3,12,Alger County,53,53,5969410,0,0,0,0,0,0,0,0,0,53,53,5969410,0,0,0,0,0,0,0,0,0
2006,26,014000,081,    ,266,24340, , ,49341      ,2,3,12,Algoma township,77,77,15383600,0,0,0,0,0,0,0,0,0,77,77,15383600,0,0,0,0,0,0,0,0,0
2006,26,014500,147,0035,220,19820, , ,48001      ,2,3,12,Algonac,12,12,1913880,0,0,0,0,0,0,0,0,0,12,12,1913880,0,0,0,0,0,0,0,0,0
2006,26,015000,005,0040,999,99999, , ,490101390  ,2,3,0,Allegan,6,6,580286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,26,015500,005,    ,999,99999,2, ,49010      ,2,3,12,Allegan County Part Unincorporated Area,81,81,17712672,0,0,0,0,0,0,5,54,4073422,81,81,17712672,0,0,0,0,0,0,5,54,4073422
2006,26,016000,005,    ,999,99999, , ,49010      ,2,3,12,Allegan township,23,23,2868000,0,0,0,0,0,0,0,0,0,23,23,2868000,0,0,0,0,0,0,0,0,0
2006,26,016500,163,0050,220,19820, , ,48101      ,2,3,12,Allen Park,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
2006,26,018000,139,    ,266,26100,2, ,494010539  ,2,3,12,Allendale charter township,374,374,33304902,0,0,0,0,0,0,0,0,0,374,374,33304902,0,0,0,0,0,0,0,0,0
2006,26,019500,057,0055,999,99999, , ,48801      ,2,3,12,Alma,5,5,492979,0,0,0,0,0,0,0,0,0,5,5,492979,0,0,0,0,0,0,0,0,0
2006,26,020000,159,    ,999,28020, , ,49087      ,2,3,12,Almena township,8,8,1167600,0,0,0,0,0,0,0,0,0,8,8,1167600,0,0,0,0,0,0,0,0,0
2006,26,021500,087,    ,220,19820, , ,48003      ,2,3,12,Almont township,16,16,2770000,0,0,0,0,0,0,0,0,0,16,16,2770000,0,0,0,0,0,0,0,0,0
2006,26,022000,087,0060,220,19820, , ,48003      ,2,3,12,Almont village,4,4,695385,0,0,0,0,0,0,0,0,0,4,4,695385,0,0,0,0,0,0,0,0,0
