Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,17,000500,095,9999,,2,3,12,12,ABINGDON . . . . . . . . . . . . .,1,1,34200,0,0,0,0,0,0,0,0,0,1,1,34200,0,0,0,0,0,0,0,0,0
8499,17,001000,043,1600,,2,3,12,12,ADDISON VILLAGE. . . . . . . . . .,64,64,3816700,0,0,0,2,7,326000,1,18,776000,64,64,3816700,0,0,0,2,7,326000,1,18,776000
8499,17,001500,195,9999,,2,3,12,12,ALBANY VILLAGE . . . . . . . . . .,1,1,19916,0,0,0,0,0,0,0,0,0,1,1,19916,0,0,0,0,0,0,0,0,0
8499,17,001800,027,7040,,2,3,0,0,ALBERS VILLAGE . . . . . . . . . .,4,4,276716,1,2,81079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,002000,131,9999,,2,3,12,12,ALEDO. . . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,002300,187,9999,,2,3,12,12,ALEXIS VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,002500,111,1600,,2,3,12,12,ALGONQUIN VILLAGE. . . . . . . . .,265,265,17171500,0,0,0,0,0,0,1,8,210000,265,265,17171500,0,0,0,0,0,0,1,8,210000
8499,17,002600,119,7040,,2,3,12,12,ALHAMBRA VILLAGE . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,002800,139,9999,,2,3,11,11,ALLENVILLE VILLAGE . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,002900,183,9999,,2,3,0,0,ALLERTON VILLAGE . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,003000,163,7040,,2,3,0,0,ALORTON VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,003200,073,1960,,2,3,12,12,ALPHA VILLAGE. . . . . . . . . . .,1,1,26300,0,0,0,0,0,0,0,0,0,1,1,26300,0,0,0,0,0,0,0,0,0
8499,17,003500,031,1600,,2,3,12,12,ALSIP VILLAGE. . . . . . . . . . .,46,46,1795500,1,2,70000,0,0,0,1,12,350000,46,46,1795500,1,2,70000,0,0,0,1,12,350000
8499,17,003800,049,9999,,2,3,12,12,ALTAMONT . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,004000,119,7040,,2,3,12,12,ALTON. . . . . . . . . . . . . . .,18,18,528000,2,4,99000,3,12,162000,0,0,0,18,18,528000,2,4,99000,3,12,162000,0,0,0
8499,17,004125,103,9999,,2,3,12,12,AMBOY. . . . . . . . . . . . . . .,4,4,205000,0,0,0,0,0,0,0,0,0,4,4,205000,0,0,0,0,0,0,0,0,0
8499,17,004200,113,1040,,2,3,11,11,ANCHOR VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,004500,161,1960,,2,3,12,12,ANDALUSIA VILLAGE. . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,005000,073,1960,,2,3,11,11,ANDOVER VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,005500,181,9999,,2,3,12,12,ANNA . . . . . . . . . . . . . . .,4,4,286000,0,0,0,0,0,0,0,0,0,4,4,286000,0,0,0,0,0,0,0,0,0
8499,17,005700,073,1960,,2,3,0,0,ANNAWAN VILLAGE. . . . . . . . . .,2,2,143157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,006000,097,3965,,2,3,12,12,ANTIOCH VILLAGE. . . . . . . . . .,14,14,743550,0,0,0,0,0,0,1,25,880294,14,14,743550,0,0,0,0,0,0,1,25,880294
8499,17,006500,041,9999,,2,3,12,12,ARCOLA . . . . . . . . . . . . . .,5,5,244000,0,0,0,0,0,0,0,0,0,5,5,244000,0,0,0,0,0,0,0,0,0
8499,17,007000,115,2040,,2,3,12,12,ARGENTA VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,007500,031,1600,,2,3,12,12,ARLINGTON HEIGHTS VILLAGE. . . . .,218,218,26663669,0,0,0,0,0,0,21,257,14552133,218,218,26663669,0,0,0,0,0,0,21,257,14552133
8499,17,007700,179,6120,,2,3,12,12,ARMINGTON VILLAGE. . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,008000,091,3740,,2,3,12,12,AROMA PARK VILLAGE . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8499,17,008500,041,9999,,2,3,12,12,ARTHUR VILLAGE . . . . . . . . . .,4,4,244002,0,0,0,1,4,75000,0,0,0,4,4,244002,0,0,0,1,4,75000,0,0,0
8499,17,008600,075,9999,,2,3,12,12,ASHKUM VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,008700,029,9999,,2,3,12,12,ASHMORE VILLAGE. . . . . . . . . .,4,4,264076,0,0,0,0,0,0,0,0,0,4,4,264076,0,0,0,0,0,0,0,0,0
8499,17,009000,103,9999,,2,3,0,0,ASHTON VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,009200,073,1960,,2,3,12,12,ATKINSON TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,009300,107,9999,,2,3,12,12,ATLANTA. . . . . . . . . . . . . .,3,3,125000,0,0,0,0,0,0,0,0,0,3,3,125000,0,0,0,0,0,0,0,0,0
8499,17,009400,147,9999,,2,3,12,12,ATWOOD VILLAGE . . . . . . . . . .,2,2,132038,0,0,0,0,0,0,0,0,0,2,2,132038,0,0,0,0,0,0,0,0,0
8499,17,009425,167,7880,,2,3,12,12,AUBURN . . . . . . . . . . . . . .,9,9,422600,0,0,0,0,0,0,0,0,0,9,9,422600,0,0,0,0,0,0,0,0,0
8499,17,009500,089,0620,,2,3,12,12,AURORA . . . . . . . . . . . . . .,346,346,18555358,0,0,0,0,0,0,0,0,0,346,346,18555358,0,0,0,0,0,0,0,0,0
8499,17,010000,097,3965,,2,3,6,6,BANNOCKBURN VILLAGE. . . . . . . .,1,1,66019,0,0,0,0,0,0,0,0,0,1,1,66019,0,0,0,0,0,0,0,0,0
8499,17,010500,031,1600,,2,3,12,12,BARRINGTON VILLAGE . . . . . . . .,8,8,781800,0,0,0,0,0,0,0,0,0,8,8,781800,0,0,0,0,0,0,0,0,0
8499,17,011000,031,1600,,2,3,12,12,BARRINGTON HILLS VILLAGE . . . . .,19,19,4193000,0,0,0,0,0,0,0,0,0,19,19,4193000,0,0,0,0,0,0,0,0,0
8499,17,011500,043,1600,,2,3,12,12,BARTLETT VILLAGE . . . . . . . . .,126,126,7019729,0,0,0,0,0,0,8,58,2339070,126,126,7019729,0,0,0,0,0,0,8,58,2339070
8499,17,012000,143,6120,,2,3,0,0,BARTONVILLE VILLAGE. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,012500,089,0620,,2,3,12,12,BATAVIA. . . . . . . . . . . . . .,81,81,5651693,0,0,0,3,12,450000,0,0,0,81,81,5651693,0,0,0,3,12,450000,0,0,0
8499,17,012600,125,9999,,2,3,12,12,BATH VILLAGE . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,012700,203,6120,,2,3,12,12,BAYVIEW GARDENS VILLAGE. . . . . .,1,1,15000,0,0,0,0,0,0,0,0,0,1,1,15000,0,0,0,0,0,0,0,0,0
8499,17,013000,017,9999,,2,3,12,12,BEARDSTOWN . . . . . . . . . . . .,3,3,170000,0,0,0,0,0,0,0,0,0,3,3,170000,0,0,0,0,0,0,0,0,0
8499,17,013200,075,9999,,2,3,0,0,BEAVERVILLE VILLAGE (N). . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,013500,031,1600,,2,3,12,12,BEDFORD PARK VILLAGE . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,014000,197,3690,,2,3,12,12,BEECHER VILLAGE. . . . . . . . . .,2,2,145000,0,0,0,0,0,0,0,0,0,2,2,145000,0,0,0,0,0,0,0,0,0
8499,17,014500,183,9999,,2,3,12,12,BELGIUM VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,015000,163,7040,,2,3,12,12,BELLEVILLE . . . . . . . . . . . .,32,32,1733270,21,42,1637000,13,47,1573341,24,211,3858800,32,32,1733270,21,42,1637000,13,47,1573341,24,211,3858800
8499,17,015500,143,6120,,2,3,12,12,BELLEVUE VILLAGE . . . . . . . . .,1,1,66019,0,0,0,0,0,0,0,0,0,1,1,66019,0,0,0,0,0,0,0,0,0
8499,17,016000,031,1600,,2,3,12,12,BELLWOOD VILLAGE . . . . . . . . .,2,2,112000,0,0,0,0,0,0,0,0,0,2,2,112000,0,0,0,0,0,0,0,0,0
8499,17,016500,007,6880,,2,3,12,12,BELVIDERE. . . . . . . . . . . . .,1,1,56000,0,0,0,0,0,0,0,0,0,1,1,56000,0,0,0,0,0,0,0,0,0
8499,17,016700,147,9999,,2,3,12,12,BEMENT VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,017000,043,1600,,2,3,2,2,BENSENVILLE VILLAGE. . . . . . . .,11,11,801153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,017200,203,6120,,2,3,12,12,BENSON VILLAGE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,017300,055,9999,,2,3,12,12,BENTON . . . . . . . . . . . . . .,27,27,1243600,0,0,0,0,0,0,0,0,0,27,27,1243600,0,0,0,0,0,0,0,0,0
8499,17,017500,031,1600,,2,3,12,12,BERKELEY VILLAGE . . . . . . . . .,3,3,222900,0,0,0,0,0,0,0,0,0,3,3,222900,0,0,0,0,0,0,0,0,0
8499,17,018000,031,1600,,2,3,12,12,BERWYN . . . . . . . . . . . . . .,7,7,354000,1,2,41000,0,0,0,0,0,0,7,7,354000,1,2,41000,0,0,0,0,0,0
8499,17,018500,119,7040,,2,3,12,12,BETHALTO VILLAGE . . . . . . . . .,28,28,1093800,1,2,45000,0,0,0,1,125,4750000,28,28,1093800,1,2,45000,0,0,0,1,125,4750000
8499,17,019000,139,9999,,2,3,12,12,BETHANY VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,019500,071,9999,,2,3,12,12,BIGGSVILLE VILLAGE . . . . . . . .,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
8499,17,019600,073,1960,,2,3,0,0,BISHOP HILL VILLAGE. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,019700,051,9999,,2,3,12,12,BINGHAM VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,020000,043,1600,,2,3,12,12,BLOOMINGDALE VILLAGE . . . . . . .,64,64,4244072,0,0,0,0,0,0,0,0,0,64,64,4244072,0,0,0,0,0,0,0,0,0
8499,17,020500,113,1040,,2,3,12,12,BLOOMINGTON. . . . . . . . . . . .,150,150,7627700,5,10,290000,5,19,707000,12,182,2605500,150,150,7627700,5,10,290000,5,19,707000,12,182,2605500
8499,17,021000,031,1600,,2,3,12,12,BLUE ISLAND. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,021300,115,2040,,2,3,12,12,BLUE MOUND VILLAGE . . . . . . . .,2,2,105000,0,0,0,0,0,0,0,0,0,2,2,105000,0,0,0,0,0,0,0,0,0
8499,17,021500,171,9999,,2,3,0,0,BLUFFS VILLAGE . . . . . . . . . .,1,1,39460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,021550,081,9999,,2,3,0,0,BLUFORD VILLAGE. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,17,021600,197,3690,,2,3,12,12,BOLINGBROOK VILLAGE. . . . . . . .,86,86,3585741,0,0,0,1,4,100000,0,0,0,86,86,3585741,0,0,0,1,4,100000,0,0,0
8499,17,021800,005,9999,,2,3,12,12,BOND CO. UNINC. AREA (N) . . . . .,9,9,399000,0,0,0,0,0,0,0,0,0,9,9,399000,0,0,0,0,0,0,0,0,0
8499,17,021850,019,1400,,2,3,12,12,BONDVILLE VILLAGE. . . . . . . . .,1,1,26000,0,0,0,0,0,0,0,0,0,1,1,26000,0,0,0,0,0,0,0,0,0
