Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8599,01,000300,067,9999,9999,3,6,12,12,ABBEVILLE. . . . . . . . . . . . .,5,5,228006,0,0,0,0,0,0,0,0,0,5,5,228006,0,0,0,0,0,0,0,0,0
8599,01,000500,073,1000,9999,3,6,12,12,ADAMSVILLE . . . . . . . . . . . .,14,14,586000,0,0,0,0,0,0,0,0,0,14,14,586000,0,0,0,0,0,0,0,0,0
8599,01,000700,133,9999,9999,3,6,12,12,ADDISON TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,000900,117,1000,9999,3,6,12,12,ALABASTER. . . . . . . . . . . . .,274,274,8922974,0,0,0,0,0,0,3,24,578000,274,274,8922974,0,0,0,0,0,0,3,24,578000
8599,01,001000,095,9999,9999,3,6,12,12,ALBERTVILLE. . . . . . . . . . . .,91,91,3366500,1,2,90000,5,16,220000,3,24,214000,91,91,3366500,1,2,90000,5,16,220000,3,24,214000
8599,01,001500,123,9999,9999,3,6,10,10,ALEXANDER CITY . . . . . . . . . .,60,60,3205208,1,2,48000,0,0,0,3,41,1020710,49,49,2731950,1,2,48000,0,0,0,1,31,803000
8599,01,001700,107,9999,9999,3,6,3,3,ALICEVILLE . . . . . . . . . . . .,4,4,163000,0,0,0,0,0,0,4,24,385000,2,2,85000,0,0,0,0,0,0,4,24,385000
8599,01,002000,039,9999,9999,3,6,12,12,ANDALUSIA. . . . . . . . . . . . .,29,29,1098100,0,0,0,0,0,0,5,33,831300,29,29,1098100,0,0,0,0,0,0,5,33,831300
8599,01,002500,015,0450,9999,3,6,0,0,ANNISTON . . . . . . . . . . . . .,56,56,3400178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,002700,095,9999,9999,3,6,12,12,ARAB . . . . . . . . . . . . . . .,62,62,3711900,0,0,0,0,0,0,0,0,0,62,62,3711900,0,0,0,0,0,0,0,0,0
8599,01,002900,045,2180,9999,3,6,0,0,ARITON TOWN. . . . . . . . . . . .,0,0,0,0,0,0,2,8,186666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,003000,069,2180,9999,3,6,12,12,ASHFORD TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,003200,027,9999,9999,3,6,12,12,ASHLAND TOWN . . . . . . . . . . .,1,1,66000,0,0,0,0,0,0,0,0,0,1,1,66000,0,0,0,0,0,0,0,0,0
8599,01,003500,115,1000,9999,3,6,11,11,ASHVILLE TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,004000,083,9999,9999,3,6,12,12,ATHENS . . . . . . . . . . . . . .,153,153,7670334,4,8,137392,14,56,1440000,16,128,2858500,153,153,7670334,4,8,137392,14,56,1440000,16,128,2858500
8599,01,004500,053,9999,9999,3,6,12,12,ATMORE . . . . . . . . . . . . . .,19,19,730600,0,0,0,0,0,0,3,24,554000,19,19,730600,0,0,0,0,0,0,3,24,554000
8599,01,005000,055,2880,9999,3,6,0,0,ATTALLA. . . . . . . . . . . . . .,7,7,231212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,005500,081,9999,9999,3,6,12,12,AUBURN . . . . . . . . . . . . . .,105,105,6280683,11,22,682430,3,12,331300,60,533,13234410,105,105,6280683,11,22,682430,3,12,331300,60,533,13234410
8599,01,005600,001,5240,9999,3,6,12,12,AUTAUGA BAL. OF CO.. . . . . . . .,6,6,325000,0,0,0,0,0,0,0,0,0,6,6,325000,0,0,0,0,0,0,0,0,0
8599,01,005700,069,2180,9999,3,6,12,12,AVON TOWN. . . . . . . . . . . . .,2,2,108336,0,0,0,0,0,0,0,0,0,2,2,108336,0,0,0,0,0,0,0,0,0
8599,01,006000,003,5160,9999,3,6,12,12,BAY MINETTE. . . . . . . . . . . .,76,76,1659400,0,0,0,0,0,0,0,0,0,76,76,1659400,0,0,0,0,0,0,0,0,0
8599,01,006200,097,5160,9999,3,6,0,0,BAYOU LA BATRE . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,006300,085,9999,9999,3,6,12,12,BENTON TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,006500,073,1000,9999,3,6,12,12,BESSEMER . . . . . . . . . . . . .,40,40,1645731,0,0,0,0,0,0,0,0,0,40,40,1645731,0,0,0,0,0,0,0,0,0
8599,01,007000,073,1000,9999,3,6,12,12,BIRMINGHAM # . . . . . . . . . . .,396,396,15527375,2,4,630000,1,3,150000,13,316,3758799,396,396,15527375,2,4,630000,1,3,150000,13,316,3758799
8599,01,007200,095,9999,9999,3,6,12,12,BOAZ . . . . . . . . . . . . . . .,24,24,1101000,0,0,0,0,0,0,0,0,0,24,24,1101000,0,0,0,0,0,0,0,0,0
8599,01,007300,041,9999,9999,3,6,12,12,BRANTLEY TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,008000,053,9999,9999,3,6,12,12,BREWTON. . . . . . . . . . . . . .,15,15,926160,0,0,0,0,0,0,0,0,0,15,15,926160,0,0,0,0,0,0,0,0,0
8599,01,008500,071,9999,9999,3,6,12,12,BRIDGEPORT . . . . . . . . . . . .,9,9,415179,0,0,0,0,0,0,0,0,0,9,9,415179,0,0,0,0,0,0,0,0,0
8599,01,009000,073,1000,9999,3,6,12,12,BROOKSIDE TOWN . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,009250,023,9999,9999,3,6,12,12,BUTLER . . . . . . . . . . . . . .,1,1,46131,0,0,0,0,0,0,0,0,0,1,1,46131,0,0,0,0,0,0,0,0,0
8599,01,009500,117,1000,9999,3,6,12,12,CALERA TOWN. . . . . . . . . . . .,5,5,157000,0,0,0,0,0,0,0,0,0,5,5,157000,0,0,0,0,0,0,0,0,0
8599,01,009700,123,9999,9999,3,6,12,12,CAMP HILL TOWN . . . . . . . . . .,8,8,173000,0,0,0,0,0,0,0,0,0,8,8,173000,0,0,0,0,0,0,0,0,0
8599,01,010200,019,9999,9999,3,6,12,12,CENTRE . . . . . . . . . . . . . .,7,7,285650,0,0,0,0,0,0,0,0,0,7,7,285650,0,0,0,0,0,0,0,0,0
8599,01,010300,129,9999,9999,3,6,12,12,CHATOM TOWN. . . . . . . . . . . .,2,2,28000,0,0,0,0,0,0,0,0,0,2,2,28000,0,0,0,0,0,0,0,0,0
8599,01,010400,033,2650,9999,3,6,0,0,CHEROKEE . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,010500,097,5160,9999,3,6,12,12,CHICKASAW. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,011000,121,9999,9999,3,6,12,12,CHILDERSBURG . . . . . . . . . . .,13,13,583200,0,0,0,0,0,0,3,24,500000,13,13,583200,0,0,0,0,0,0,3,24,500000
8599,01,011500,097,5160,9999,3,6,12,12,CITRONELLE . . . . . . . . . . . .,21,21,1141590,0,0,0,0,0,0,0,0,0,21,21,1141590,0,0,0,0,0,0,0,0,0
8599,01,012000,021,9999,9999,3,6,12,12,CLANTON. . . . . . . . . . . . . .,9,9,472400,0,0,0,0,0,0,0,0,0,9,9,472400,0,0,0,0,0,0,0,0,0
8599,01,012200,005,9999,9999,3,6,12,12,CLAYTON TOWN . . . . . . . . . . .,1,1,65000,0,0,0,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0
8599,01,012525,061,9999,9999,3,6,12,12,COFFEE SPRINGS TOWN. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,012600,049,9999,9999,3,6,12,12,COLLINSVILLE TOWN. . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,013000,117,1000,9999,3,6,12,12,COLUMBIANA . . . . . . . . . . . .,3,3,116000,0,0,0,5,16,953000,0,0,0,3,3,116000,0,0,0,5,16,953000,0,0,0
8599,01,013225,127,1000,9999,3,6,10,10,CORDOVA. . . . . . . . . . . . . .,2,2,74000,0,0,0,0,0,0,2,32,389000,2,2,74000,0,0,0,0,0,0,2,32,389000
8599,01,013300,069,2180,9999,3,6,12,12,COTTONWOOD TOWN. . . . . . . . . .,4,4,115000,0,0,0,0,0,0,0,0,0,4,4,115000,0,0,0,0,0,0,0,0,0
8599,01,013350,097,5160,9999,3,6,12,12,CREOLA TOWN. . . . . . . . . . . .,12,12,229366,0,0,0,0,0,0,0,0,0,12,12,229366,0,0,0,0,0,0,0,0,0
8599,01,013400,049,9999,9999,3,6,12,12,CROSSVILLE TOWN. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,013500,043,9999,9999,3,6,12,12,CULLMAN. . . . . . . . . . . . . .,24,24,1279800,3,6,124000,6,22,332000,6,48,1200000,24,24,1279800,3,6,124000,6,22,332000,6,48,1200000
8599,01,014000,003,5160,9999,3,6,12,12,DAPHNE . . . . . . . . . . . . . .,47,47,3328185,0,0,0,0,0,0,0,0,0,47,47,3328185,0,0,0,0,0,0,0,0,0
8599,01,014500,103,9999,9999,3,6,0,0,DECATUR. . . . . . . . . . . . . .,184,184,6300310,0,0,0,11,41,561461,12,196,3555615,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,014800,123,9999,9999,3,6,12,12,DADEVILLE. . . . . . . . . . . . .,8,8,260500,0,0,0,0,0,0,0,0,0,8,8,260500,0,0,0,0,0,0,0,0,0
8599,01,014900,045,2180,9999,3,6,12,12,DALEVILLE. . . . . . . . . . . . .,103,103,2241000,0,0,0,0,0,0,0,0,0,103,103,2241000,0,0,0,0,0,0,0,0,0
8599,01,015000,091,9999,9999,3,6,12,12,DEMOPOLIS. . . . . . . . . . . . .,28,28,1352700,0,0,0,0,0,0,0,0,0,28,28,1352700,0,0,0,0,0,0,0,0,0
8599,01,015300,075,9999,9999,3,6,0,0,DETROIT TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,015500,127,1000,9999,3,6,12,12,DORA . . . . . . . . . . . . . . .,2,2,58232,0,0,0,0,0,0,0,0,0,2,2,58232,0,0,0,0,0,0,0,0,0
8599,01,016000,069,2180,9999,3,6,12,12,DOTHAN . . . . . . . . . . . . . .,264,264,5638958,1,2,30744,1,4,56796,1,9,80000,264,264,5638958,1,2,30744,1,4,56796,1,9,80000
8599,01,016200,133,9999,9999,3,6,12,12,DOUBLE SPRINGS . . . . . . . . . .,1,1,55000,0,0,0,0,0,0,0,0,0,1,1,55000,0,0,0,0,0,0,0,0,0
8599,01,016350,053,9999,9999,3,6,0,0,EAST BREWTON . . . . . . . . . . .,1,1,11647,0,0,0,0,0,0,6,43,559175,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,016500,051,5240,9999,3,6,12,12,ECLECTIC TOWN. . . . . . . . . . .,3,3,120000,0,0,0,0,0,0,1,12,254600,3,3,120000,0,0,0,0,0,0,1,12,254600
8599,01,017000,031,9999,9999,3,6,12,12,ELBA . . . . . . . . . . . . . . .,4,4,92000,0,0,0,0,0,0,0,0,0,4,4,92000,0,0,0,0,0,0,0,0,0
8599,01,017200,003,5160,9999,3,6,12,12,ELBERTA TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,017500,031,9999,9999,3,6,12,12,ENTERPRISE . . . . . . . . . . . .,92,92,3872000,1,2,50000,0,0,0,1,8,60000,92,92,3872000,1,2,50000,0,0,0,1,8,60000
8599,01,018000,005,9999,9999,3,6,12,12,EUFAULA. . . . . . . . . . . . . .,63,63,3658984,0,0,0,4,14,300939,6,48,926016,63,63,3658984,0,0,0,4,14,300939,6,48,926016
8599,01,018500,063,9999,9999,3,6,12,12,EUTAW. . . . . . . . . . . . . . .,6,6,232620,0,0,0,0,0,0,0,0,0,6,6,232620,0,0,0,0,0,0,0,0,0
8599,01,019000,035,9999,9999,3,6,0,0,EVERGREEN. . . . . . . . . . . . .,7,7,272429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,01,019500,073,1000,9999,3,6,12,12,FAIRFIELD. . . . . . . . . . . . .,31,31,1133000,0,0,0,0,0,0,0,0,0,31,31,1133000,0,0,0,0,0,0,0,0,0
8599,01,020000,003,5160,9999,3,6,12,12,FAIRHOPE . . . . . . . . . . . . .,34,34,1756890,1,2,61235,2,8,200000,0,0,0,34,34,1756890,1,2,61235,2,8,200000,0,0,0
8599,01,020200,103,9999,9999,3,6,12,12,FALKVILLE. . . . . . . . . . . . .,6,6,142000,0,0,0,0,0,0,2,22,342000,6,6,142000,0,0,0,0,0,0,2,22,342000
8599,01,020500,057,9999,9999,3,6,12,12,FAYETTE. . . . . . . . . . . . . .,13,13,471995,0,0,0,0,0,0,0,0,0,13,13,471995,0,0,0,0,0,0,0,0,0
8599,01,020700,103,9999,9999,3,6,12,12,FLINT CITY TOWN. . . . . . . . . .,5,5,230655,0,0,0,0,0,0,0,0,0,5,5,230655,0,0,0,0,0,0,0,0,0
8599,01,021000,053,9999,9999,3,6,12,12,FLOMATON TOWN. . . . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
