Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200599,102,18700, ,Corvallis  OR ,320,320,70116,7,14,1682,0,0,0,10,162,18702,320,320,70116,7,14,1682,0,0,0,10,162,18702
200599,104,10580, ,Albany-Schenectady-Troy  NY ,2284,2284,460222,5,10,1006,13,51,3760,113,1294,104380,1940,1940,407522,2,4,550,13,51,3760,78,996,87121
200599,104,24020, ,Glens Falls  NY ,708,708,117127,1,2,96,9,35,2509,47,437,19689,702,702,116377,1,2,96,9,35,2509,47,437,19689
200599,112,11180, ,Ames  IA ,381,381,71723,2,4,360,0,0,0,31,561,37609,373,373,70224,0,0,0,0,0,0,31,561,37609
200599,118,11540, ,Appleton  WI ,1148,1148,228702,45,90,9206,1,3,380,11,243,10264,1029,1029,208387,44,88,9086,1,3,380,11,243,10264
200599,118,36780, ,Oshkosh-Neenah  WI ,603,603,114585,40,80,9031,5,20,1591,6,74,5259,591,591,111625,40,80,9031,5,20,1591,6,74,5259
200599,120,11700, ,Asheville  NC ,3446,3446,690256,39,78,6160,18,63,3742,52,652,32808,3263,3263,653587,36,72,5819,18,63,3742,51,628,31634
200599,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,61558,61558,8357992,80,160,14019,38,140,13024,276,11003,849562,61133,61133,8307737,80,160,14019,36,134,13024,273,10964,847855
200599,122,23580, ,Gainesville  GA ,2094,2094,343700,5,10,1339,1,4,600,3,96,9600,2018,2018,335416,5,10,1339,1,4,600,3,96,9600
200599,132,12940, ,Baton Rouge  LA ,5426,5426,553504,10,20,1053,14,52,4601,69,716,59832,4472,4472,462831,10,20,1053,8,29,2895,65,689,57686
200599,140,13460,C,Bend  OR ,3893,3893,839402,76,152,19626,22,81,9138,11,334,51531,3893,3893,839402,76,152,19626,22,81,9138,11,334,51531
200599,142,13820,C,Birmingham-Hoover  AL ,6873,6873,1148340,2,4,202,18,70,3262,47,721,51501,6840,6840,1144453,2,4,202,18,70,3262,46,716,51195
200599,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,8318,8318,1822790,396,792,88493,120,420,54150,346,7912,705993,7229,7229,1621028,320,640,73603,97,348,45184,233,6358,570040
200599,148,31700, ,Manchester-Nashua  NH ,1518,1518,303024,27,54,5229,4,16,2123,16,274,25377,1346,1346,278836,25,50,4866,4,16,2123,4,183,18347
200599,148,49340, ,Worcester  MA ,3154,3154,542584,51,102,11585,43,142,11804,11,200,16869,2488,2488,444154,45,90,10216,39,130,10977,11,200,16869
200599,154,15180, ,Brownsville-Harlingen  TX ,3069,3069,258250,43,86,5223,67,253,13370,32,286,23983,1929,1929,177027,26,52,2948,50,197,9227,16,116,5806
200599,160,15380, ,Buffalo-Niagara Falls  NY ,1690,1690,327513,17,34,3556,16,64,4350,24,308,18984,1676,1676,325461,16,32,3362,16,64,4350,24,308,18984
200599,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,19233,19233,2931948,50,100,7089,31,117,10519,139,2577,199061,17864,17864,2687132,46,92,6291,18,70,5719,119,2461,186591
200599,174,16860, ,Chattanooga  TN-GA ,3330,3330,456105,37,74,3496,17,65,3484,37,329,17158,2348,2348,335985,2,4,362,12,47,2627,18,124,9250
200599,174,17420, ,Cleveland  TN ,758,758,111661,19,38,2221,8,30,2277,0,0,0,758,758,111661,19,38,2221,8,30,2277,0,0,0
200599,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,37470,37470,7926756,470,940,109025,853,2891,257145,682,12607,1147983,36366,36366,7646495,463,926,107734,837,2837,253299,631,11844,1091079
200599,176,28100, ,Kankakee-Bradley  IL ,725,725,125461,14,28,2327,0,0,0,10,74,4874,706,706,122681,7,14,1045,0,0,0,10,74,4874
200599,176,33140, ,Michigan City-La Porte  IN ,441,441,64455,0,0,0,3,10,429,9,126,8815,362,362,57000,0,0,0,0,0,0,9,126,8815
200599,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,10691,10691,1872581,62,124,11182,94,337,29689,154,1765,94079,10340,10340,1833602,61,122,11042,89,322,29345,127,1577,87294
200599,184,10420, ,Akron  OH ,2310,2310,446409,49,98,7800,30,105,8675,14,211,7557,1877,1877,394470,49,98,7800,23,84,8195,1,14,600
200599,184,17460,C,Cleveland-Elyria-Mentor  OH ,5875,5875,1250377,61,122,14000,64,223,21247,33,218,14101,5168,5168,1159090,55,110,13250,47,165,17583,18,143,8433
200599,192,17900,C,Columbia  SC ,6651,6651,822244,9,18,988,6,22,945,40,739,49295,3638,3638,475563,3,6,341,5,19,890,2,57,10790
200599,194,12220,C,Auburn-Opelika  AL ,1413,1413,206299,25,50,3431,2,8,747,26,295,20259,1413,1413,206299,25,50,3431,2,8,747,26,295,20259
200599,194,17980, ,Columbus  GA-AL ,1823,1823,251506,2,4,259,13,47,2146,37,371,26126,1360,1360,203924,1,2,93,6,24,1138,22,176,7726
200599,198,18140,C,Columbus  OH ,8799,8799,1822422,104,208,22737,296,1146,104660,240,2110,137706,8580,8580,1787039,104,208,22737,294,1140,104660,240,2110,137706
200599,204,18580, ,Corpus Christi  TX ,2141,2141,265570,42,84,6477,17,62,5015,21,326,13562,2113,2113,263478,42,84,6477,17,62,5015,21,326,13562
200599,206,19100,C,Dallas-Fort Worth-Arlington  TX ,49489,49489,8591102,221,442,24684,41,152,13037,509,9812,694394,47329,47329,8262329,215,430,23899,40,149,12872,500,9760,692993
200599,212,19380, ,Dayton  OH ,2727,2727,507964,32,64,6566,9,36,2602,22,328,23992,2599,2599,490365,27,54,5530,9,36,2602,22,328,23992
