Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8499,0760,9999,,BATON ROUGE LA. . . . . . . . . .,2657,2657,159947,91,182,5875,259,1014,29817,208,3250,89048,2657,2657,159947,91,182,5875,259,1014,29817,208,3250,89048
8499,0780,9999,,BATTLE CREEK MI . . . . . . . . .,52,52,2880,0,0,0,0,0,0,20,128,1724,41,41,2530,0,0,0,0,0,0,20,128,1724
8499,0840,9999,,BEAUMONT-PORT ARTHUR TX . . . . .,1300,1300,75933,34,68,1741,7,24,346,75,749,17014,480,480,23534,3,6,200,0,0,0,18,346,6342
8499,0845,9999,,BEAVER COUNTY PA (P). . . . . . .,266,266,11247,4,8,153,2,8,240,9,69,1814,262,262,10976,4,8,153,2,8,240,5,48,1402
8499,0860,9999,,BELLINGHAM WA . . . . . . . . . .,365,365,18762,12,24,625,10,36,1072,8,86,1903,365,365,18762,12,24,625,10,36,1072,8,86,1903
8499,0870,9999,,BENTON HARBOR MI. . . . . . . . .,157,157,8695,4,8,149,2,13,291,3,20,1593,135,135,7415,3,6,107,2,7,291,3,20,1593
8499,0875,9999,,BERGEN-PASSAIC NJ (P) . . . . . .,1981,1981,174889,127,254,11111,8,31,1461,61,972,32877,1756,1756,158435,112,224,10077,8,31,1461,48,855,28732
8499,0880,9999,,BILLINGS MT . . . . . . . . . . .,630,630,42742,36,72,3627,25,100,3242,45,358,10639,591,591,41547,36,72,3627,25,97,3242,37,312,9835
8499,0920,9999,,BILOXI-GULFPORT MS. . . . . . . .,1066,1066,50279,28,56,1487,48,186,5212,78,848,21334,1023,1023,48671,28,56,1487,48,186,5212,78,848,21334
8499,0960,9999,,BINGHAMTON NY . . . . . . . . . .,622,622,37433,28,56,1486,2,8,200,9,112,2441,566,566,34192,28,56,1486,2,8,200,8,107,2368
8499,1000,9999,,BIRMINGHAM AL . . . . . . . . . .,2202,2202,112814,13,26,627,13,48,1016,37,385,7675,2185,2185,111644,13,26,627,13,48,1016,37,385,7675
8499,1010,9999,,BISMARK ND. . . . . . . . . . . .,351,351,24377,14,28,1598,11,43,1367,10,160,3994,351,351,24377,14,28,1598,11,43,1367,10,160,3994
8499,1020,9999,,BLOOMINGTON IN. . . . . . . . . .,345,345,19087,14,28,1007,15,54,2839,15,290,4947,345,345,19087,14,28,1007,15,54,2839,15,290,4947
8499,1040,9999,,BLOOMINGTON-NORMAL IL . . . . . .,248,248,13376,6,12,380,8,31,1038,15,205,3033,248,248,13376,6,12,380,8,31,1038,15,205,3033
8499,1080,9999,,BOISE CITY ID . . . . . . . . . .,1259,1259,77266,28,56,1981,22,84,2476,3,24,451,1237,1237,75058,28,56,1981,22,84,2476,3,24,451
8499,1120,9999,,BOSTON MA (P) . . . . . . . . . .,6609,6609,465639,296,592,20031,78,303,10369,222,3411,133836,5527,5527,391491,286,572,19418,74,279,9942,147,2962,116022
8499,1125,9999,,BOULDER-LONGMONT CO (P) . . . . .,1762,1762,119652,43,86,2964,57,216,8491,149,1860,58352,1715,1715,116447,43,86,2964,57,210,8491,144,1835,57759
8499,1140,9999,,BRADENTON FL. . . . . . . . . . .,1331,1331,61970,183,366,8823,86,318,13688,123,1463,44551,1331,1331,61970,183,366,8823,86,318,13688,123,1463,44551
8499,1145,9999,,BRAZORIA TX (P) . . . . . . . . .,1707,1707,103639,5,10,253,16,66,1576,22,312,8570,1695,1695,102932,4,8,211,16,63,1576,22,312,8570
8499,1150,9999,,BREMERTON WA. . . . . . . . . . .,986,986,38249,34,68,1734,21,72,2049,19,322,9060,973,973,37273,29,58,1429,21,72,2049,19,322,9060
8499,1160,9999,,BRIDGEPORT-MILFORD CT (P) . . . .,1367,1367,84935,37,74,2193,16,60,1368,18,212,5039,1355,1355,84581,36,72,2161,16,60,1368,18,212,5039
8499,1170,9999,,BRISTOL CT (P). . . . . . . . . .,438,438,23989,0,0,0,1,3,80,2,95,3868,438,438,23989,0,0,0,1,3,80,2,95,3868
8499,1200,9999,,BROCKTON MA (P) . . . . . . . . .,389,389,20434,10,20,515,9,32,1077,28,219,8899,354,354,18692,10,20,515,9,32,1077,28,219,8899
8499,1240,9999,,BROWNSVILLE-HARLINGEN TX. . . . .,909,909,40833,8,16,500,3,10,189,31,711,19454,897,897,40260,8,16,500,3,10,189,30,706,19385
8499,1260,9999,,BRYAN-COLLEGE STATION TX. . . . .,245,245,15410,33,66,1040,25,100,3810,121,1014,19939,245,245,15410,33,66,1040,25,100,3810,121,1014,19939
8499,1280,9999,,BUFFALO NY (P). . . . . . . . . .,1151,1151,81839,30,60,2060,7,28,750,14,248,8327,1137,1137,81029,29,58,1932,7,28,750,14,248,8327
8499,1300,9999,,BURLINGTON NC . . . . . . . . . .,305,305,15490,9,18,384,14,55,1501,21,154,4132,305,305,15490,9,18,384,14,55,1501,21,154,4132
8499,1305,9999,,BURLINGTON VT . . . . . . . . . .,572,572,30815,17,34,869,26,103,3186,28,291,8472,437,437,23819,13,26,695,26,103,3186,14,180,6413
8499,1320,9999,,CANTON OH . . . . . . . . . . . .,503,503,30836,20,40,1939,11,38,2717,10,85,2305,501,501,30708,20,40,1939,11,38,2717,10,85,2305
8499,1350,9999,,CASPER WY . . . . . . . . . . . .,104,104,6305,0,0,0,0,0,0,0,0,0,104,104,6305,0,0,0,0,0,0,0,0,0
8499,1360,9999,,CEDAR RAPIDS IA . . . . . . . . .,182,182,9072,3,6,258,8,31,949,3,33,880,179,179,8869,3,6,258,8,31,949,3,33,880
8499,1400,9999,,CHAMPAIGN-URBAN-RANTOUL IL. . . .,321,321,17555,35,70,2423,1,4,234,16,252,7706,301,301,16425,34,68,2299,1,4,234,16,252,7706
8499,1440,9999,,CHARLESTON SC . . . . . . . . . .,3717,3717,182894,155,310,11341,122,477,13664,449,4083,113788,3546,3546,171941,152,304,11187,122,468,13664,435,3959,110146
8499,1480,9999,,CHARLESTON WV . . . . . . . . . .,168,168,8027,2,4,175,5,18,364,17,156,2581,147,147,7151,1,2,150,4,15,344,16,151,2566
8499,1520,9999,,CHARLOTTE-GASTONIA-,7327,7327,358760,107,214,4982,107,389,10661,386,4516,103842,7414,7414,363344,114,228,5261,110,396,10739,372,4358,101040
8499,1540,9999,,CHARLOTTESVILLE VA. . . . . . . .,691,691,45278,21,42,1442,6,21,1248,27,293,8922,691,691,45278,21,42,1442,6,21,1248,27,293,8922
8499,1560,9999,,CHATTANOOGA TN-GA . . . . . . . .,1195,1195,41612,151,302,5443,16,61,1060,29,416,8044,1072,1072,38354,150,300,5421,16,61,1060,28,401,7535
8499,1600,9999,,CHICAGO IL (P). . . . . . . . . .,10925,10925,797568,279,558,17787,140,526,19254,379,4957,173359,10856,10856,792717,278,556,17714,140,523,19254,375,4937,173056
8499,1620,9999,,CHICO CA. . . . . . . . . . . . .,685,685,44773,58,116,3694,92,346,11115,50,598,15418,685,685,44773,58,116,3694,92,346,11115,50,598,15418
8499,1640,9999,,CINCINNATI OH-KY-IN . . . . . . .,3162,3162,205415,78,156,4631,66,248,8485,175,2744,55221,3091,3091,201146,70,140,4056,66,248,8485,162,2606,53376
8499,1660,9999,,CLARKSVILLE-HOPKINSVILLE KY-TN. .,645,645,31107,11,22,672,9,31,590,30,417,6700,642,642,30886,11,22,672,9,31,590,26,386,6282
8499,1680,9999,,CLEVELAND OH (P). . . . . . . . .,2757,2757,239992,129,258,11679,52,200,9150,49,665,23833,2682,2682,231459,129,258,11679,52,194,9150,47,655,23759
8499,1720,9999,,COLORADO SPRINGS CO . . . . . . .,4220,4220,199528,58,116,3078,171,680,16824,332,4262,84319,4220,4220,199528,58,116,3078,171,680,16824,332,4262,84319
8499,1740,9999,,COLUMBIA MO . . . . . . . . . . .,371,371,22781,23,46,1643,10,38,1471,57,492,9869,371,371,22781,23,46,1643,10,38,1471,57,492,9869
8499,1760,9999,,COLUMBIA SC . . . . . . . . . . .,2645,2645,141567,127,254,7799,114,444,9542,151,2226,51153,2639,2639,141357,125,250,7691,112,435,9455,151,2226,51153
8499,1800,9999,,COLUMBUS GA-AL. . . . . . . . . .,512,512,25658,10,20,590,30,119,2761,43,471,11969,512,512,25658,10,20,590,30,119,2761,43,471,11969
8499,1840,9999,,COLUMBUS OH . . . . . . . . . . .,3972,3972,264675,156,312,17057,159,572,20937,451,3710,104282,3837,3837,256881,156,312,17057,159,572,20937,451,3710,104282
8499,1880,9999,,CORPUS CHRISTI TX . . . . . . . .,1757,1757,101096,7,14,412,39,147,2805,111,1375,45624,1727,1727,99925,6,12,367,38,143,2762,110,1346,43335
8499,1900,9999,,CUMBERLAND MD.-W.VA SMSA,230,230,8797,0,0,0,4,16,265,15,157,6446,218,218,8483,0,0,0,4,16,265,3,22,570
8499,1920,9999,,DALLAS TX (P) . . . . . . . . . .,20339,20339,1690789,608,1216,60375,261,1026,35009,1336,28756,759098,20151,20151,1675638,602,1204,59860,253,995,34310,1327,28711,758660
8499,1930,9999,,DANBURY CT (P). . . . . . . . . .,1513,1513,80036,12,24,677,11,34,970,5,66,2437,1458,1458,75096,12,24,677,11,34,970,5,66,2437
8499,1950,9999,,DANVILLE VA . . . . . . . . . . .,268,268,11898,0,0,0,1,4,57,8,82,1559,268,268,11898,0,0,0,1,4,57,8,82,1559
8499,1960,9999,,DAVENPORT-ROCK ISLAND-MOLINE,566,566,31066,6,12,464,16,49,2120,4,26,655,561,561,30803,6,12,464,16,49,2120,4,26,655
8499,2000,9999,,DAYTON-SPRINGFIELD OH . . . . . .,1132,1132,66351,30,60,2280,60,235,7151,50,621,13199,1116,1116,65310,30,60,2280,60,235,7151,50,621,13199
8499,2020,9999,,DAYTONA BEACH FL. . . . . . . . .,4187,4187,190826,161,322,10357,73,284,10287,157,2406,99173,4087,4087,185803,160,320,10251,73,284,10287,153,2312,96945
8499,2040,9999,,DECATUR IL. . . . . . . . . . . .,170,170,10302,4,8,258,2,8,280,0,0,0,170,170,10302,4,8,258,2,8,280,0,0,0
8499,2080,9999,,DENVER CO (P) . . . . . . . . . .,12503,12503,737456,195,390,18734,95,356,13458,642,9728,271597,10645,10645,567191,192,384,18553,95,356,13458,640,9718,271481
8499,2120,9999,,DES MOINES IA . . . . . . . . . .,1182,1182,64538,25,50,1592,4,16,612,38,1067,32106,1172,1172,64121,25,50,1592,4,16,612,38,1067,32106
8499,2160,9999,,DETROIT MI (P). . . . . . . . . .,7199,7199,487158,45,90,3661,169,653,28355,289,3709,132327,7067,7067,480985,45,90,3661,160,617,27595,259,3397,126698
8499,2180,9999,,DOTHAN AL . . . . . . . . . . . .,336,336,7064,2,4,38,57,224,3419,12,132,1470,336,336,7064,2,4,38,57,224,3419,12,132,1470
8499,2200,9999,,DUBUQUE IA. . . . . . . . . . . .,117,117,7028,1,2,66,0,0,0,2,10,72,81,81,5518,1,2,66,0,0,0,0,0,0
8499,2240,9999,,DULUTH MN-WI. . . . . . . . . . .,353,353,13238,1,2,70,1,3,115,1,12,300,321,321,11386,1,2,70,1,3,115,1,12,300
8499,2290,9999,,EAU CLAIRE WI . . . . . . . . . .,296,296,16959,26,52,2294,16,64,2010,9,159,4751,296,296,16959,26,52,2294,16,64,2010,9,159,4751
8499,2320,9999,,EL PASO TX. . . . . . . . . . . .,2050,2050,89290,209,418,11689,109,424,8991,99,846,17978,2050,2050,89290,209,418,11689,109,424,8991,99,846,17978
8499,2330,9999,,ELKHART-GOSHEN IN . . . . . . . .,503,503,27437,28,56,1960,8,28,1020,23,205,7359,503,503,27437,28,56,1960,8,28,1020,23,205,7359
8499,2335,9999,,ELMIRA NY . . . . . . . . . . . .,44,44,1738,0,0,0,0,0,0,4,40,900,43,43,1692,0,0,0,0,0,0,4,40,900
8499,2340,9999,,ENID OK . . . . . . . . . . . . .,180,180,12470,0,0,0,3,11,330,14,112,2000,177,177,12299,0,0,0,3,11,330,14,112,2000
8499,2360,9999,,ERIE PA . . . . . . . . . . . . .,376,376,16721,9,18,385,28,99,2339,15,230,3506,348,348,15546,9,18,385,28,99,2339,15,230,3506
8499,2400,9999,,EUGENE-SPRINGFIELD OR . . . . . .,258,258,17679,4,8,314,0,0,0,3,24,819,243,243,16811,4,8,314,0,0,0,3,24,819
8499,2440,9999,,EVANSVILLE IN-KY. . . . . . . . .,771,771,41947,21,42,1190,3,15,235,35,490,9167,765,765,41557,19,38,1064,3,12,235,35,490,9167
8499,2480,9999,,FALL RIVER MA-RI (P). . . . . . .,279,279,14189,2,4,114,1,3,60,5,46,760,219,219,10456,2,4,114,1,3,60,5,46,760
8499,2520,9999,,FARGO-MOORHEAD ND-MN. . . . . . .,388,388,23068,32,64,2495,11,44,1456,50,889,21865,387,387,23023,32,64,2495,11,44,1456,50,889,21865
8499,2560,9999,,FAYETTEVILLE NC . . . . . . . . .,1617,1617,56750,36,72,1692,20,80,2386,19,157,4589,1617,1617,56750,36,72,1692,20,80,2386,19,157,4589
8499,2580,9999,,FAYETTEVILLE- SPRINGDALE AR . . .,278,278,13682,61,122,2400,28,112,2296,23,270,3260,264,264,12999,61,122,2400,28,112,2296,23,270,3260
8499,2600,9999,,FITCHBURG-LEOMINSTER MA . . . . .,309,309,16445,1,2,50,0,0,0,4,50,1597,302,302,16142,1,2,50,0,0,0,3,42,1344
8499,2640,9999,,FLINT MI. . . . . . . . . . . . .,398,398,21927,2,4,176,1,4,110,21,495,8568,389,389,21506,2,4,176,1,4,110,21,495,8568
8499,2650,9999,,FLORENCE AL . . . . . . . . . . .,153,153,6186,1,2,83,1,4,76,7,56,742,131,131,5437,1,2,83,1,4,76,7,56,742
8499,2655,9999,,FLORENCE SC . . . . . . . . . . .,418,418,19066,17,34,934,1,4,89,7,48,1208,418,418,19066,17,34,934,1,4,89,7,48,1208
8499,2670,9999,,FORT COLLINS-LOVELAND CO. . . . .,1702,1702,87287,46,92,3605,45,176,4842,107,915,23443,1702,1702,87287,46,92,3605,45,176,4842,107,915,23443
8499,2680,9999,,FORT LAUDERDALE-HOLLYWOOD-,5283,5283,249672,241,482,14611,240,934,33691,668,9243,277218,5248,5248,247321,235,470,14372,240,934,33691,657,9085,271458
8499,2700,9999,,FORT MYERS-CAPE CORAL FL. . . . .,3507,3507,175575,475,950,31931,196,771,27699,294,3267,99346,3507,3507,175575,475,950,31931,196,771,27699,294,3267,99346
8499,2710,9999,,FORT PIERCE FL. . . . . . . . . .,2747,2747,122447,89,178,7998,113,448,14759,131,1355,47650,2747,2747,122447,89,178,7998,113,448,14759,131,1355,47650
8499,2720,9999,,FORT SMITH AR-OK. . . . . . . . .,441,441,26149,76,152,4830,22,90,1892,28,315,3915,430,430,25712,76,152,4830,22,84,1892,28,315,3915
8499,2750,9999,,FORT WALTON BEACH FL. . . . . . .,1742,1742,54853,37,74,1335,36,145,2795,37,858,20136,1717,1717,54251,37,74,1335,36,142,2795,37,858,20136
8499,2760,9999,,FORT WAYNE IN . . . . . . . . . .,892,892,66910,23,46,1685,0,0,0,2,84,1260,883,883,66417,23,46,1685,0,0,0,2,84,1260
8499,2800,9999,,FORT WORTH-ARLINGTON TX (P) . . .,11911,11911,788885,711,1422,50918,247,953,28992,1183,17432,461126,11885,11885,787801,710,1420,50863,246,949,28899,1180,17385,460497
8499,2840,9999,,FRESNO CA . . . . . . . . . . . .,2117,2117,112155,54,108,3591,282,1055,27773,365,3555,81953,2108,2108,111655,54,108,3591,282,1055,27773,362,3538,81201
8499,2880,9999,,GADSDEN AL. . . . . . . . . . . .,116,116,5192,0,0,0,0,0,0,3,44,900,72,72,3036,0,0,0,0,0,0,3,44,900
8499,2900,9999,,GAINESVILLE FL. . . . . . . . . .,1305,1305,48005,22,44,1390,10,39,1446,110,1115,27626,1305,1305,48005,22,44,1390,10,39,1446,110,1115,27626
8499,2920,9999,,GALVESTON-TEXAS CITY TX (P) . . .,1672,1672,97928,22,44,1520,38,150,3514,120,1990,43405,1643,1643,96455,22,44,1520,38,150,3514,120,1990,43405
8499,2960,9999,,GARY-HAMMOND IN (P) . . . . . . .,767,767,47005,22,44,1467,15,59,2231,24,407,14260,755,755,46270,21,42,1380,15,59,2231,23,402,14231
8499,2975,9999,,GLENS FALLS NY. . . . . . . . . .,406,406,21986,5,10,309,4,16,308,8,73,2452,368,368,19965,3,6,143,4,16,308,8,73,2452
8499,2985,9999,,GRAND FORKS ND. . . . . . . . . .,93,93,5397,4,8,267,1,4,100,16,224,4264,91,91,5303,4,8,267,1,4,100,16,224,4264
8499,3000,9999,,GRAND RAPIDS MI . . . . . . . . .,1927,1927,111681,54,108,4761,109,409,13175,77,1555,33598,1863,1863,107293,53,106,4639,108,406,13100,76,1550,33541
8499,3040,9999,,GREAT FALLS MT. . . . . . . . . .,72,72,5912,2,4,231,2,8,367,2,29,1575,72,72,5912,2,4,231,2,8,367,2,29,1575
8499,3060,9999,,GREELEY CO. . . . . . . . . . . .,431,431,25038,15,30,1133,7,26,982,10,81,2290,418,418,24414,14,28,1053,7,26,982,10,81,2290
8499,3080,9999,,GREEN BAY WI. . . . . . . . . . .,577,577,38099,68,136,5665,7,27,1122,23,244,4515,477,477,31115,66,132,5463,7,27,1122,23,244,4515
8499,3120,9999,,GREENSBORO-WINSTON SALEM-,5445,5445,255996,62,124,2406,77,283,6266,329,3266,59608,5436,5436,255629,62,124,2406,77,283,6266,329,3266,59608
8499,3160,9999,,GREENVILLE-SPARTANBURG SC . . . .,2475,2475,135470,108,216,6365,43,153,4781,140,1841,34701,2475,2475,135470,108,216,6365,43,153,4781,140,1841,34701
8499,3180,9999,,HAGERSTOWN MD . . . . . . . . . .,251,251,12088,34,68,1326,13,52,1615,1,32,400,251,251,12088,34,68,1326,13,52,1615,1,32,400
8499,3200,9999,,HAMILTON-MIDDLETOWN OH. . . . . .,794,794,45341,17,34,911,32,123,4653,83,855,29962,791,791,45189,17,34,911,32,123,4653,83,855,29962
8499,3240,9999,,HARRISBURG-LEBANON-CARLISLE PA. .,2026,2026,98405,36,72,1657,22,92,3658,38,374,11049,1743,1743,84498,36,72,1657,21,79,3523,25,250,7688
8499,3280,9999,,HARTFORD CT (P) . . . . . . . . .,3757,3757,214568,73,146,3673,41,153,8642,41,407,17271,3639,3639,208606,71,142,3535,41,153,8642,38,392,17159
8499,3290,9999,,HICKORY NC. . . . . . . . . . . .,789,789,35015,17,34,1015,13,50,1526,45,386,8304,780,780,34727,17,34,1015,13,50,1526,44,363,7469
8499,3320,9999,,HONOLULU HI . . . . . . . . . . .,2199,2199,154726,56,112,5962,24,81,4167,51,863,33376,2199,2199,154726,56,112,5962,24,81,4167,51,863,33376
8499,3350,9999,,HOUMA-THIBODAUX LA. . . . . . . .,707,707,40474,1,2,45,19,76,1670,4,92,1260,705,705,40453,1,2,45,19,76,1670,4,92,1260
8499,3360,9999,,HOUSTON TX (P). . . . . . . . . .,14351,14351,965374,115,230,6178,386,1498,49249,819,10317,277892,14235,14235,954422,115,230,6178,386,1498,49249,818,10312,277794
8499,3400,9999,,HUNTINGTON-ASHLAND WV-KY-OH . . .,102,102,5320,1,2,15,0,0,0,7,91,2133,97,97,5155,1,2,15,0,0,0,6,85,2036
8499,3440,9999,,HUNTSVILLE AL . . . . . . . . . .,1256,1256,27225,40,80,1541,242,967,15593,143,1497,26098,1256,1256,27225,40,80,1541,242,967,15593,143,1497,26098
8499,3480,9999,,INDIANAPOLIS IN . . . . . . . . .,3101,3101,241806,82,164,10149,90,348,15124,307,3502,92422,3092,3092,241393,82,164,10149,90,348,15124,305,3492,92370
8499,3500,9999,,IOWA CITY IA. . . . . . . . . . .,294,294,19381,17,34,1610,13,47,1630,24,365,7510,294,294,19381,17,34,1610,13,47,1630,24,365,7510
8499,3520,9999,,JACKSON MI. . . . . . . . . . . .,143,143,6315,2,4,306,5,19,843,10,59,1028,116,116,4844,2,4,306,5,19,843,1,5,95
8499,3560,9999,,JACKSON MS. . . . . . . . . . . .,1714,1714,100861,51,102,4385,31,121,3340,159,1795,46997,1693,1693,100157,51,102,4385,30,117,3273,157,1776,46670
8499,3600,9999,,JACKSONVILLE FL . . . . . . . . .,5661,5661,308139,211,422,13872,335,1269,36154,520,5603,169385,5656,5656,307911,211,422,13872,335,1266,36154,520,5603,169385
8499,3605,9999,,JACKSONVILLE NC . . . . . . . . .,1202,1202,44662,26,52,1906,7,28,700,2,11,288,1202,1202,44662,26,52,1906,7,28,700,2,11,288
8499,3620,9999,,JANESVILLE-BELOIT WI. . . . . . .,266,266,13782,19,38,1468,6,27,805,10,92,1946,243,243,12918,19,38,1468,6,24,805,10,92,1946
8499,3640,9999,,JERSEY CITY NJ (P). . . . . . . .,99,99,3997,103,206,5419,31,111,5580,20,362,11052,99,99,3997,103,206,5419,31,111,5580,20,362,11052
8499,3660,9999,,JOHNSON CITY-KINGSPORT-,635,635,25393,17,34,1175,10,38,834,68,763,18026,621,621,24861,17,34,1175,10,38,834,64,734,17389
8499,3680,9999,,JOHNSTOWN PA. . . . . . . . . . .,331,331,13695,90,180,4566,8,32,880,19,129,3300,268,268,10994,0,0,0,8,32,880,19,129,3300
8499,3690,9999,,JOLIET IL (P) . . . . . . . . . .,888,888,68247,12,24,653,15,60,1289,14,116,1888,880,880,67813,12,24,653,15,60,1289,10,96,1623
8499,3710,9999,,JOPLIN MO . . . . . . . . . . . .,214,214,12398,28,56,1860,2,7,194,10,105,1726,185,185,9599,20,40,1552,2,7,194,10,105,1726
8499,3720,9999,,KALAMAZOO MI. . . . . . . . . . .,400,400,25171,7,14,549,7,28,761,10,211,5186,371,371,23907,6,12,527,7,28,761,10,211,5186
8499,3740,9999,,KANKAKEE IL . . . . . . . . . . .,61,61,3144,0,0,0,0,0,0,0,0,0,61,61,3144,0,0,0,0,0,0,0,0,0
8499,3760,9999,,KANSAS CITY MO-KS . . . . . . . .,5941,5941,385968,617,1234,46699,232,907,22454,406,5150,116558,5907,5907,384435,617,1234,46699,232,907,22454,406,5150,116558
8499,3800,9999,,KENOSHA WI (P). . . . . . . . . .,201,201,12290,4,8,271,5,20,1020,8,168,4000,201,201,12290,4,8,271,5,20,1020,8,168,4000
8499,3810,9999,,KILLEEN-TEMPLE TX . . . . . . . .,1132,1132,62408,43,86,2211,48,189,5362,33,510,11637,1103,1103,61215,43,86,2211,48,189,5362,33,510,11637
8499,3840,9999,,KNOXVILLE TN. . . . . . . . . . .,1340,1340,59359,24,48,1065,81,261,4684,27,438,12593,1335,1335,59108,24,48,1065,81,261,4684,27,438,12593
8499,3850,9999,,KOKOMO IN . . . . . . . . . . . .,91,91,6636,6,12,493,7,24,620,3,32,850,91,91,6636,6,12,493,7,24,620,3,32,850
8499,3870,9999,,LA CROSSE WI. . . . . . . . . . .,164,164,10834,47,94,3388,23,91,2265,9,99,1597,163,163,10795,47,94,3388,23,91,2265,9,99,1597
