Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8999,1000,9999, ,Birmingham AL MSA,2367,2367,197945,2,4,160,24,90,2532,20,266,11075,2214,2214,186666,2,4,160,24,90,2532,20,266,11075
8999,1010,9999, ,Bismarck ND MSA,230,230,19736,0,0,0,2,8,185,7,145,5293,229,229,19636,0,0,0,2,8,185,7,145,5293
8999,1020,9999, ,Bloomington IN MSA,436,436,41873,13,26,1610,2,7,288,16,321,9630,436,436,41873,13,26,1610,2,7,288,16,321,9630
8999,1040,9999, ,Bloomington-Normal IL MSA,470,470,34046,12,24,1051,1,3,92,18,231,5867,470,470,34046,12,24,1051,1,3,92,18,231,5867
8999,1080,9999, ,Boise City ID MSA,1585,1585,130107,26,52,2064,45,175,4760,66,450,13310,1585,1585,130107,26,52,2064,45,175,4760,66,450,13310
8999,1122,1120, ,Boston MA PMSA,4254,4254,495980,210,420,23737,55,182,12782,193,2391,141208,3193,3193,414115,172,344,20533,43,146,11534,91,1697,107670
8999,1122,1200, ,Brockton MA PMSA,381,381,34580,54,108,6436,3,9,360,1,54,1075,346,346,32468,54,108,6436,3,9,360,1,54,1075
8999,1122,4160, ,Lawrence-Haverhill MA-NH PMSA,1170,1170,120473,132,264,11572,6,21,1993,28,397,16669,1006,1006,105516,94,188,7856,4,15,1639,19,351,14775
8999,1122,4560, ,Lowell MA-NH PMSA,668,668,67370,17,34,1982,0,0,0,13,186,6722,574,574,53279,17,34,1982,0,0,0,13,186,6722
8999,1122,5350, ,Nashua NH PMSA,602,602,59844,44,88,3828,19,67,2943,6,168,6929,527,527,54463,19,38,1978,10,38,1557,6,168,6929
8999,1122,7090, ,Salem-Gloucester MA PMSA,468,468,53877,21,42,3073,1,4,163,5,55,3146,336,336,44179,21,42,3073,1,4,163,5,55,3146
8999,1140,9999, ,Bradenton FL MSA,1242,1242,67186,70,140,7703,15,59,1830,90,1099,64122,1242,1242,67186,70,140,7703,15,59,1830,90,1099,64122
8999,1150,9999, ,Bremerton WA MSA,1347,1347,72137,22,44,1274,19,62,2247,30,370,7665,1289,1289,68345,20,40,1163,19,62,2247,30,370,7665
8999,1240,9999, ,Brownsville-Harlingen TX MSA,547,547,21827,4,8,160,2,8,191,4,43,1399,486,486,20052,4,8,160,2,8,191,4,43,1399
8999,1260,9999, ,Bryan-College Station TX MSA,219,219,21135,0,0,0,1,4,100,0,0,0,219,219,21135,0,0,0,1,4,100,0,0,0
8999,1282,1280, ,Buffalo NY PMSA,2701,2701,272016,102,204,10256,21,82,3830,23,375,18868,2692,2692,271528,102,204,10256,21,82,3830,23,375,18868
8999,1282,5700, ,Niagara Falls NY PMSA,642,642,53665,22,44,1965,19,71,2476,35,530,11097,642,642,53665,22,44,1965,19,71,2476,35,530,11097
8999,1300,9999, ,Burlington NC MSA,451,451,29436,18,36,2893,0,0,0,7,82,2189,451,451,29436,18,36,2893,0,0,0,7,82,2189
8999,1305,9999, ,Burlington VT MSA,529,529,55024,26,52,2198,36,140,7539,19,103,4047,489,489,52531,23,46,2068,36,140,7539,19,103,4047
8999,1320,9999, ,Canton OH MSA,738,738,74787,25,50,2243,3,11,600,12,171,4938,735,735,74611,25,50,2243,3,11,600,12,171,4938
8999,1350,9999, ,Casper WY MSA,12,12,1046,0,0,0,0,0,0,0,0,0,12,12,1046,0,0,0,0,0,0,0,0,0
8999,1360,9999, ,Cedar Rapids IA MSA,534,534,38863,5,10,812,37,148,5826,29,389,12173,526,526,38368,5,10,812,37,148,5826,29,389,12173
8999,1400,9999, ,Champaign-Urbana-Rantoul IL MSA,222,222,18674,11,22,1620,7,26,2933,23,352,14251,207,207,17749,11,22,1620,7,26,2933,23,352,14251
8999,1440,9999, ,Charleston SC MSA,2430,2430,180067,31,62,5011,17,62,2587,9,49,1069,2193,2193,165909,29,58,4792,17,62,2587,1,5,185
8999,1480,9999, ,Charleston WV MSA,134,134,11281,0,0,0,2,6,248,4,20,204,119,119,10601,0,0,0,0,0,0,0,0,0
8999,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,8042,8042,621220,77,154,5828,24,85,2327,423,5792,115457,7990,7990,618057,76,152,5776,24,85,2327,420,5772,115009
8999,1540,9999, ,Charlottesville VA MSA,1037,1037,97830,27,54,2728,20,75,4244,48,621,30192,1037,1037,97830,27,54,2728,20,75,4244,48,621,30192
8999,1560,9999, ,Chattanooga TN-GA MSA,1535,1535,105370,25,50,1427,3,12,290,34,371,6929,1396,1396,99804,22,44,1307,3,12,290,26,311,4946
8999,1580,9999, ,Cheyenne WY MSA,100,100,8523,0,0,0,5,20,706,0,0,0,100,100,8523,0,0,0,5,20,706,0,0,0
8999,1602,0620, ,Aurora-Elgin IL PMSA,3289,3289,393341,29,58,3724,50,198,13935,32,279,10510,3273,3273,391345,28,56,3653,50,198,13935,32,279,10510
8999,1602,1600, ,Chicago IL PMSA,13051,13051,1492245,229,458,24606,195,726,56357,371,6684,329689,12725,12725,1465147,228,456,24506,188,704,55860,358,6572,326710
8999,1602,2960, ,Gary-Hammond IN PMSA,2053,2053,209463,28,56,3185,16,63,2246,30,466,14086,2038,2038,208525,28,56,3185,16,63,2246,30,466,14086
8999,1602,3690, ,Joliet IL PMSA,2649,2649,244189,31,62,3409,3,12,893,8,101,3229,2587,2587,238305,31,62,3409,3,12,893,8,101,3229
8999,1602,3800, ,Kenosha WI PMSA,503,503,42298,11,22,1435,2,8,580,19,457,18000,503,503,42298,11,22,1435,2,8,580,19,457,18000
8999,1602,3965, ,Lake County IL PMSA,3750,3750,488711,40,80,3947,29,109,5393,28,454,16177,3671,3671,482082,40,80,3947,25,97,5066,18,390,14933
8999,1620,9999, ,Chico CA MSA,1481,1481,120906,71,142,9927,26,96,5569,26,230,8206,1446,1446,118147,71,142,9927,26,96,5569,26,230,8206
8999,1642,1640, ,Cincinnati OH-KY-IN PMSA,5381,5381,489794,68,136,6438,30,111,5155,176,1940,55840,5114,5114,474015,66,132,6277,26,99,4800,163,1823,53261
8999,1642,3200, ,Hamilton-Middletown OH PMSA,1365,1365,90427,35,70,2145,28,102,5282,36,442,15062,1268,1268,84439,34,68,2102,28,102,5282,35,437,14868
8999,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,951,951,49151,14,28,580,15,58,1507,17,283,6017,951,951,49151,14,28,580,15,58,1507,17,283,6017
8999,1692,0080, ,Akron OH PMSA,2125,2125,214342,28,56,2689,29,106,6295,58,860,27323,2125,2125,214342,27,54,2659,29,106,6295,58,860,27323
8999,1692,1680, ,Cleveland OH PMSA,4028,4028,517285,62,124,8733,28,99,6945,152,2735,96678,3740,3740,486697,61,122,8636,26,93,6688,144,2686,95505
8999,1692,4440, ,Lorain-Elyria OH PMSA,869,869,100754,34,68,3366,3,11,1579,3,67,3215,835,835,98248,34,68,3366,3,11,1579,3,67,3215
8999,1720,9999, ,Colorado Springs CO MSA,861,861,82372,1,2,50,1,4,188,1,10,597,861,861,82372,1,2,50,1,4,188,1,10,597
8999,1740,9999, ,Columbia MO MSA,596,596,48637,64,128,5091,14,54,2299,17,250,7128,596,596,48637,64,128,5091,14,54,2299,17,250,7128
8999,1760,9999, ,Columbia SC MSA,1906,1906,142882,1,2,48,5,20,530,35,540,14506,1904,1904,142817,1,2,48,5,20,530,35,540,14506
8999,1800,9999, ,Columbus GA-AL MSA,639,639,32682,3,6,205,3,12,130,4,147,1850,639,639,32682,3,6,205,3,12,130,4,147,1850
8999,1840,9999, ,Columbus OH MSA,6185,6185,579347,156,312,20708,84,323,14465,408,3588,90704,5834,5834,539372,152,304,20202,79,303,13291,408,3588,90704
8999,1880,9999, ,Corpus Christi TX MSA,571,571,39533,0,0,0,0,0,0,10,209,7207,556,556,38891,0,0,0,0,0,0,10,209,7207
8999,1900,9999, ,Cumberland MD-WV MSA,259,259,14103,1,2,30,6,24,900,3,53,2307,248,248,13795,1,2,30,6,24,900,0,0,0
8999,1922,1920, ,Dallas TX PMSA,9065,9065,944205,11,22,1050,10,34,719,27,482,11681,8972,8972,932264,11,22,1050,8,28,566,16,427,10922
8999,1922,2800, ,Fort Worth-Arlington TX PMSA,4967,4967,490358,4,8,360,0,0,0,7,101,2382,4824,4824,475383,4,8,360,0,0,0,6,96,2200
8999,1950,9999, ,Danville VA MSA,293,293,18740,1,2,25,1,4,80,0,0,0,293,293,18740,1,2,25,1,4,80,0,0,0
8999,1960,9999, ,Davenport-Rock Island-Moline IA-IL MSA,485,485,47031,5,10,598,2,6,299,1,100,4104,466,466,44830,2,4,192,0,0,0,1,100,4104
8999,2000,9999, ,Dayton-Springfield OH MSA,2288,2288,197986,29,58,2749,14,51,1910,18,274,11342,2274,2274,196570,29,58,2749,14,51,1910,18,274,11342
8999,2020,9999, ,Daytona Beach FL MSA,4223,4223,314859,19,38,2498,9,32,2182,52,773,35140,4223,4223,314859,19,38,2498,9,32,2182,52,773,35140
8999,2030,9999, ,Decatur Al MSA,432,432,17571,3,6,102,15,56,987,12,132,1856,223,223,9299,2,4,71,7,28,515,10,122,1706
8999,2040,9999, ,Decatur IL MSA,179,179,16260,0,0,0,0,0,0,0,0,0,175,175,15969,0,0,0,0,0,0,0,0,0
8999,2082,1125, ,Boulder-Longmont CO PMSA,879,879,103755,5,10,398,0,0,0,16,254,8366,879,879,103755,5,10,398,0,0,0,16,254,8366
8999,2082,2080, ,Denver CO PMSA,3739,3739,424486,13,26,1693,10,38,3196,90,1011,35059,3731,3731,423980,13,26,1693,10,38,3196,90,1011,35059
8999,2120,9999, ,Des Moines IA MSA,1655,1655,132146,14,28,1203,17,68,3014,47,661,22541,1640,1640,131482,14,28,1203,17,68,3014,47,661,22541
8999,2162,0440, ,Ann Arbor MI PMSA,1024,1024,108996,24,48,3206,19,60,5123,63,760,28379,823,823,82415,11,22,1535,16,51,4656,24,282,8417
8999,2162,2160, ,Detroit MI PMSA,13412,13412,1221353,112,224,11463,200,742,33625,358,6069,202435,13233,13233,1208635,112,224,11463,193,721,32850,337,5931,198076
8999,2180,9999, ,Dothan AL MSA,300,300,16695,1,2,48,1,4,80,1,12,240,299,299,16644,1,2,48,1,4,80,1,12,240
8999,2200,9999, ,Dubuque IA MSA,211,211,17596,0,0,0,2,8,434,3,27,554,211,211,17596,0,0,0,2,8,434,3,27,554
8999,2240,9999, ,Duluth MN-WI MSA,497,497,31556,10,20,1145,1,4,135,8,98,2977,482,482,30468,7,14,856,1,4,135,8,98,2977
8999,2290,9999, ,Eau Claire WI MSA,363,363,29819,11,22,1722,9,36,1270,3,22,684,362,362,29731,11,22,1722,9,36,1270,3,22,684
8999,2320,9999, ,El Paso TX MSA,1598,1598,91534,23,46,1542,3,12,325,3,50,642,1596,1596,91493,23,46,1542,3,12,325,3,50,642
8999,2330,9999, ,Elkhart-Goshen IN MSA,829,829,62743,21,42,1649,25,96,3170,9,76,2500,829,829,62743,21,42,1649,25,96,3170,9,76,2500
8999,2335,9999, ,Elmira NY MSA,130,130,12890,1,2,65,1,4,125,1,24,760,112,112,11826,1,2,65,1,4,125,1,24,760
8999,2340,9999, ,Enid OK MSA,12,12,1288,3,6,300,0,0,0,0,0,0,12,12,1288,3,6,300,0,0,0,0,0,0
8999,2360,9999, ,Erie PA MSA,546,546,34692,5,10,678,17,59,1547,17,316,13514,511,511,33353,5,10,678,17,59,1547,17,316,13514
8999,2400,9999, ,Eugene-Springfield OR MSA,800,800,71924,12,24,989,5,18,717,40,373,12419,800,800,71924,12,24,989,5,18,717,40,373,12419
8999,2440,9999, ,Evansville IN-KY MSA,799,799,60350,8,16,739,1,3,100,3,26,540,792,792,59990,8,16,739,1,3,100,1,16,280
8999,2520,9999, ,Fargo-Moorhead ND-MN MSA,420,420,36013,17,34,1761,2,6,440,37,1019,22329,420,420,36013,17,34,1761,2,6,440,37,1019,22329
8999,2560,9999, ,Fayetteville NC MSA,1051,1051,56173,2,4,74,11,42,727,20,427,7866,1051,1051,56173,2,4,74,11,42,727,20,427,7866
8999,2580,9999, ,Fayetteville-Springdale AR MSA,375,375,20052,73,146,4205,2,8,140,18,224,3499,375,375,20052,73,146,4205,2,8,140,18,224,3499
8999,2600,9999, ,Fitchburg-Leominster MA MSA,314,314,25265,1,2,125,15,54,2076,21,217,8447,163,163,14046,1,2,125,7,28,1110,4,54,1545
8999,2640,9999, ,Flint MI MSA,800,800,63414,8,16,803,6,23,1081,31,523,13805,798,798,63292,8,16,803,6,23,1081,31,523,13805
8999,2650,9999, ,Florence AL MSA,180,180,9995,5,10,134,0,0,0,18,184,3342,162,162,9382,5,10,134,0,0,0,18,184,3342
8999,2655,9999, ,Florence SC MSA,518,518,33997,0,0,0,2,7,65,11,90,2578,511,511,33469,0,0,0,2,7,65,10,83,2435
8999,2670,9999, ,Fort Collins-Loveland CO MSA,1011,1011,77221,18,36,1745,1,3,152,3,23,793,990,990,75973,18,36,1745,0,0,0,2,18,550
8999,2700,9999, ,Fort Myers-Cape Coral FL MSA,4446,4446,299849,131,262,13138,73,285,14914,192,2657,112588,4446,4446,299849,131,262,13138,73,285,14914,192,2657,112588
8999,2710,9999, ,Fort Pierce FL MSA,4585,4585,307839,40,80,3892,100,383,18627,48,494,21496,4584,4584,307740,40,80,3892,100,383,18627,48,494,21496
8999,2720,9999, ,Fort Smith AR-OK MSA,356,356,21456,4,8,381,2,7,190,0,0,0,355,355,21416,4,8,381,2,7,190,0,0,0
8999,2750,9999, ,Fort Walton Beach FL MSA,1287,1287,63698,1,2,84,4,13,395,5,58,2038,292,292,16864,0,0,0,2,7,240,3,44,1596
8999,2760,9999, ,Fort Wayne IN MSA,1614,1614,172657,57,114,4416,0,0,0,40,728,21247,1582,1582,170704,25,50,2039,0,0,0,36,708,21077
8999,2840,9999, ,Fresno CA MSA,4830,4830,395356,53,106,4102,115,440,14494,193,1728,57296,4830,4830,395356,53,106,4102,115,440,14494,193,1728,57296
8999,2880,9999, ,Gadsden AL MSA,131,131,6801,0,0,0,0,0,0,0,0,0,87,87,4783,0,0,0,0,0,0,0,0,0
8999,2900,9999, ,Gainesville FL MSA,1033,1033,53383,3,6,121,15,53,1210,39,523,12336,1033,1033,53383,3,6,121,15,53,1210,39,523,12336
8999,2975,9999, ,Glens Falls NY MSA,795,795,62015,23,46,2327,7,27,1023,2,49,930,788,788,61648,22,44,2287,7,27,1023,2,49,930
8999,2985,9999, ,Grand Forks ND MSA,104,104,8672,2,4,186,3,12,470,3,124,2550,102,102,8539,1,2,106,3,12,470,3,124,2550
8999,3000,9999, ,Grand Rapids MI MSA,3536,3536,306184,79,158,7330,67,265,12964,111,1759,53127,3534,3534,306092,79,158,7330,67,265,12964,111,1759,53127
8999,3040,9999, ,Great Falls MT MSA,78,78,7890,0,0,0,0,0,0,0,0,0,78,78,7890,0,0,0,0,0,0,0,0,0
8999,3060,9999, ,Greeley CO MSA,250,250,19507,2,4,379,5,20,499,0,0,0,239,239,18898,2,4,379,5,20,499,0,0,0
8999,3080,9999, ,Green Bay WI MSA,754,754,67488,70,140,6985,8,32,1052,27,490,12154,542,542,50860,68,136,6821,7,28,972,22,464,11582
8999,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,5001,5001,357965,57,114,3108,25,94,2672,116,1163,31497,4868,4868,348000,56,112,3048,25,94,2672,116,1163,31497
8999,3160,9999, ,Greenville-Spartanburg SC MSA,2840,2840,203831,41,82,3186,6,22,718,88,1153,31252,2814,2814,201392,41,82,3186,5,19,547,80,1102,29508
8999,3180,9999, ,Hagerstown MD MSA,690,690,52900,24,48,1474,1,4,95,12,120,3520,687,687,52845,24,48,1474,1,4,95,12,120,3520
8999,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2773,2773,202836,8,16,592,3,12,455,38,456,18614,2426,2426,182114,5,10,547,3,12,455,22,323,13010
8999,3282,1170, ,Bristol CT PMSA,292,292,25875,1,2,80,4,14,640,18,313,13000,292,292,25875,1,2,80,4,14,640,18,313,13000
8999,3282,3280, ,Hartford CT PMSA,1582,1582,168430,30,60,3479,6,20,983,59,1645,36876,1582,1582,168430,30,60,3479,6,20,983,59,1645,36876
8999,3282,5020, ,Middletown CT PMSA,226,226,18772,14,28,1525,1,4,162,5,89,4775,226,226,18772,14,28,1525,1,4,162,5,89,4775
8999,3282,5440, ,New Britain CT PMSA,297,297,20151,27,54,1379,4,14,455,4,31,725,297,297,20151,27,54,1379,4,14,455,4,31,725
8999,3290,9999, ,Hickory NC MSA,871,871,58358,15,30,906,11,42,881,30,227,5179,845,845,56096,11,22,572,10,39,881,27,200,4724
8999,3320,9999, ,Honolulu HI MSA,1582,1582,190438,57,114,10309,35,140,6198,115,1622,167358,1582,1582,190438,57,114,10309,35,140,6198,115,1622,167358
8999,3350,9999, ,Houma-Thibodaux LA MSA,305,305,16893,0,0,0,0,0,0,0,0,0,164,164,8688,0,0,0,0,0,0,0,0,0
8999,3362,1145, ,Brazoria TX PMSA,680,680,53776,0,0,0,0,0,0,0,0,0,669,669,52523,0,0,0,0,0,0,0,0,0
8999,3362,2920, ,Galveston-Texas City TX PMSA,811,811,85256,1,2,41,2,7,115,9,278,11017,799,799,84847,1,2,41,2,7,115,9,278,11017
8999,3362,3360, ,Houston TX PMSA,8375,8375,835848,4,8,349,37,145,1730,88,1965,52821,8366,8366,834219,3,6,294,35,139,1615,87,1960,52724
8999,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,144,144,9173,2,4,55,2,6,76,4,59,1305,138,138,8944,1,2,27,0,0,0,4,59,1305
8999,3440,9999, ,Huntsville AL MSA,1436,1436,33944,2,4,37,34,136,3392,48,432,10529,1435,1435,33908,2,4,37,34,136,3392,48,432,10529
8999,3480,9999, ,Indianapolis IN MSA,6087,6087,653910,163,326,14568,55,191,8785,161,2233,73688,5777,5777,628172,163,326,14568,55,191,8785,141,2026,66669
8999,3500,9999, ,Iowa City IA MSA,328,328,37037,21,42,2785,6,23,1355,15,279,7027,328,328,37037,21,42,2785,6,23,1355,15,279,7027
8999,3520,9999, ,Jackson MI MSA,392,392,25113,4,8,454,4,15,667,18,265,2070,354,354,23037,4,8,454,4,15,667,18,265,2070
8999,3560,9999, ,Jackson MS MSA,1294,1294,87000,35,70,3176,41,163,5259,34,309,5000,1276,1276,86369,35,70,3176,41,163,5259,34,309,5000
8999,3580,9999, ,Jackson TN MSA,470,470,32758,0,0,0,1,4,75,0,0,0,470,470,32758,0,0,0,1,4,75,0,0,0
8999,3600,9999, ,Jacksonville FL MSA,6653,6653,497899,99,198,9219,63,242,6705,123,1459,40949,6653,6653,497899,99,198,9219,63,242,6705,123,1459,40949
8999,3605,9999, ,Jacksonville NC MSA,601,601,25071,0,0,0,0,0,0,0,0,0,601,601,25071,0,0,0,0,0,0,0,0,0
8999,3610,9999, ,Jamestown-Dunkirk NY MSA,256,256,16635,12,24,1130,3,10,275,8,108,3534,246,246,16197,12,24,1130,3,10,275,8,108,3534
8999,3620,9999, ,Janesville-Beloit WI MSA,307,307,29437,23,46,2944,7,28,1341,12,96,2834,280,280,27855,23,46,2944,7,28,1341,12,96,2834
8999,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,730,730,48429,9,18,746,6,21,511,12,99,2033,687,687,46282,9,18,746,6,21,511,12,99,2033
8999,3680,9999, ,Johnstown PA MSA,412,412,24494,5,10,412,3,12,741,3,32,1250,344,344,21223,5,10,412,3,12,741,3,32,1250
8999,3710,9999, ,Joplin MO MSA,247,247,16156,9,18,851,0,0,0,9,72,2059,247,247,16156,9,18,851,0,0,0,9,72,2059
8999,3720,9999, ,Kalamazoo MI MSA,670,670,67109,11,22,1145,7,26,1370,53,828,29076,605,605,62183,11,22,1145,5,18,1104,53,828,29076
8999,3740,9999, ,Kankakee IL MSA,240,240,19909,6,12,517,2,6,437,3,26,500,225,225,19420,6,12,517,2,6,437,1,15,170
8999,3760,9999, ,Kansas City MO-KS MSA,6559,6559,628728,150,300,14328,97,366,13926,26,239,8275,6534,6534,626985,138,276,13282,92,351,13356,26,239,8275
8999,3810,9999, ,Killeen-Temple TX MSA,590,590,45333,2,4,80,2,7,154,1,20,300,588,588,45293,2,4,80,2,7,154,1,20,300
8999,3840,9999, ,Knoxville TN MSA,2464,2464,163413,74,148,2957,9,32,983,71,611,12189,2464,2464,163413,74,148,2957,9,32,983,71,611,12189
8999,3850,9999, ,Kokomo IN MSA,211,211,17534,17,34,3541,0,0,0,0,0,0,205,205,17273,17,34,3541,0,0,0,0,0,0
8999,3870,9999, ,La Crosse WI MSA,224,224,19107,10,20,916,4,15,453,5,104,2167,223,223,19068,10,20,916,4,15,453,5,104,2167
8999,3880,9999, ,Lafayette LA MSA,259,259,21361,0,0,0,0,0,0,0,0,0,237,237,20539,0,0,0,0,0,0,0,0,0
8999,3920,9999, ,Lafayette-West Lafayette IN MSA,397,397,33201,3,6,273,1,3,125,11,238,5946,397,397,33201,3,6,273,1,3,125,11,238,5946
8999,3960,9999, ,Lake Charles LA MSA,399,399,24755,3,6,166,0,0,0,6,79,2460,395,395,24576,3,6,166,0,0,0,1,14,700
8999,3980,9999, ,Lakeland-Winter Haven FL MSA,2490,2490,152891,68,136,3988,36,134,3453,58,588,14634,2490,2490,152891,68,136,3988,36,134,3453,58,588,14634
8999,4000,9999, ,Lancaster PA MSA,2372,2372,197271,52,104,4716,24,93,4747,32,544,31538,2116,2116,184229,52,104,4716,22,85,4159,30,504,29959
8999,4040,9999, ,Lansing-East Lansing MI MSA,1425,1425,115841,16,32,1578,4,13,879,34,745,24929,1400,1400,114621,16,32,1578,4,13,879,34,745,24929
8999,4080,9999, ,Laredo TX MSA,610,610,24431,2,4,96,3,12,208,11,170,3739,610,610,24431,2,4,96,3,12,208,11,170,3739
8999,4100,9999, ,Las Cruces NM MSA,631,631,40758,7,14,311,1,3,85,13,165,2740,631,631,40758,7,14,311,1,3,85,13,165,2740
8999,4120,9999, ,Las Vegas NV MSA,12677,12677,798476,67,134,3179,123,468,16569,814,11216,343898,12677,12677,798476,67,134,3179,123,468,16569,814,11216,343898
8999,4150,9999, ,Lawrence KS MSA,345,345,30002,19,38,1727,20,64,2022,1,8,187,345,345,30002,19,38,1727,20,64,2022,1,8,187
8999,4200,9999, ,Lawton OK MSA,66,66,6240,0,0,0,0,0,0,0,0,0,66,66,6240,0,0,0,0,0,0,0,0,0
8999,4240,9999, ,Lewiston-Auburn ME MSA,231,231,17739,5,10,660,2,6,185,17,206,7907,179,179,15069,5,10,660,1,3,75,11,172,6241
8999,4280,9999, ,Lexington-Fayette KY MSA,2084,2084,155766,56,112,2999,14,53,1577,51,713,19143,2083,2083,155727,56,112,2999,14,53,1577,50,708,19054
