Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201299,102,18700, ,Corvallis  OR ,86,86,22083,6,12,2447,0,0,0,23,214,34338,86,86,22083,6,12,2447,0,0,0,23,214,34338
201299,104,10580, ,Albany-Schenectady-Troy  NY ,1149,1149,263776,15,30,4680,15,54,7288,86,993,102625,1047,1047,241271,11,22,2940,14,50,6488,73,855,93600
201299,104,24020, ,Glens Falls  NY ,235,235,35620,0,0,0,1,3,120,1,58,3500,217,217,33950,0,0,0,1,3,120,1,58,3500
201299,112,11180, ,Ames  IA ,152,152,36359,2,4,330,0,0,0,13,291,17431,151,151,36243,2,4,330,0,0,0,13,291,17431
201299,118,11540, ,Appleton  WI ,375,375,77222,12,24,3083,10,40,3755,34,394,15479,363,363,74838,12,24,3083,10,40,3755,34,394,15479
201299,118,36780, ,Oshkosh-Neenah  WI ,231,231,47090,8,16,2180,1,4,515,2,22,1661,222,222,44822,8,16,2180,1,4,515,2,22,1661
201299,120,11700, ,Asheville  NC ,1264,1264,224734,1,2,254,1,4,250,0,0,0,1199,1199,215070,1,2,254,1,4,250,0,0,0
201299,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,9167,9167,1781566,10,20,2273,44,174,19351,158,5019,519833,8813,8813,1715181,10,20,2273,44,174,19351,158,5019,519833
201299,122,23580, ,Gainesville  GA ,303,303,50999,0,0,0,0,0,0,0,0,0,303,303,50999,0,0,0,0,0,0,0,0,0
201299,126,12420,C,Austin-Round Rock-San Marcos  TX ,8229,8229,1478980,10,20,1798,25,94,7105,453,11220,852822,7559,7559,1382931,10,20,1798,25,94,7105,261,9413,731522
201299,132,12940, ,Baton Rouge  LA ,3244,3244,582048,8,16,1264,3,9,748,17,118,9642,2319,2319,443281,0,0,0,0,0,0,2,11,925
201299,140,13460,C,Bend  OR ,741,741,194046,3,6,871,4,16,1658,3,38,4343,741,741,194046,3,6,871,4,16,1658,3,38,4343
201299,142,13820,C,Birmingham-Hoover  AL ,1847,1847,410574,0,0,0,1,4,560,60,1450,97196,1800,1800,403249,0,0,0,1,4,560,54,1411,95246
201299,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,4126,4126,1190363,123,246,33141,58,189,28130,182,4290,634386,3650,3650,1077950,114,228,31370,50,165,24926,74,3473,563826
201299,148,31700, ,Manchester-Nashua  NH ,365,365,74420,13,26,2920,2,7,663,9,222,17665,362,362,73860,13,26,2920,2,7,663,9,222,17665
201299,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,1144,1144,223201,27,54,5469,4,14,851,9,149,7805,1031,1031,199870,26,52,5279,3,11,721,9,149,7805
201299,148,49340, ,Worcester  MA ,867,867,172202,18,36,4924,19,69,6233,7,153,8205,743,743,153146,16,32,4114,19,69,6233,7,153,8205
201299,154,15180, ,Brownsville-Harlingen  TX ,1012,1012,104206,44,88,4458,4,16,2087,5,38,2147,994,994,103179,44,88,4458,4,16,2087,5,38,2147
201299,160,15380, ,Buffalo-Niagara Falls  NY ,915,915,211265,30,60,7393,3,11,344,22,266,25825,882,882,205693,28,56,7293,0,0,0,18,234,23039
201299,164,16020, ,Cape Girardeau-Jackson  MO-IL ,127,127,24400,21,42,6534,0,0,0,3,61,3420,122,122,24300,21,42,6534,0,0,0,3,61,3420
201299,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,6703,6703,1319888,9,18,2650,44,162,9515,173,5364,424121,6680,6680,1316497,9,18,2650,43,159,9341,173,5364,424121
201299,174,16860, ,Chattanooga  TN-GA ,1181,1181,188327,9,18,946,0,0,0,15,116,10785,917,917,151928,3,6,396,0,0,0,0,0,0
201299,174,17420, ,Cleveland  TN ,351,351,50332,7,14,1024,13,45,3189,0,0,0,219,219,27023,7,14,1024,10,34,2463,0,0,0
201299,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,5658,5658,1435777,82,164,25052,84,287,38705,116,3248,450557,5306,5306,1350121,75,150,23285,84,287,38705,103,3173,446711
201299,176,28100, ,Kankakee-Bradley  IL ,66,66,11475,0,0,0,0,0,0,1,6,450,66,66,11475,0,0,0,0,0,0,1,6,450
201299,176,33140, ,Michigan City-La Porte  IN ,122,122,29204,0,0,0,0,0,0,14,184,5400,107,107,25676,0,0,0,0,0,0,14,184,5400
201299,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,2641,2641,521632,6,12,1263,25,89,12184,44,862,53021,2549,2549,507123,5,10,1148,25,89,12184,42,810,50116
201299,184,10420, ,Akron  OH ,611,611,129414,2,4,330,1,3,250,0,0,0,607,607,128874,2,4,330,1,3,250,0,0,0
201299,184,17460,C,Cleveland-Elyria-Mentor  OH ,1925,1925,434491,1,2,240,10,39,4688,34,366,25992,1764,1764,412245,1,2,240,9,36,4552,22,302,19204
201299,192,17900,C,Columbia  SC ,2791,2791,438004,0,0,0,0,0,0,58,938,62345,755,755,116028,0,0,0,0,0,0,22,311,17402
201299,194,12220,C,Auburn-Opelika  AL ,650,650,171224,0,0,0,0,0,0,7,56,5723,650,650,171224,0,0,0,0,0,0,7,56,5723
201299,194,17980, ,Columbus  GA-AL ,782,782,130849,2,4,331,10,32,1481,33,414,28472,508,508,101842,0,0,0,1,3,164,16,224,14061
201299,198,18140,C,Columbus  OH ,2913,2913,613117,65,130,15343,51,188,43802,167,3580,268834,2774,2774,584672,65,130,15343,46,173,42219,163,3542,266671
201299,204,18580, ,Corpus Christi  TX ,1273,1273,211053,0,0,0,1,3,307,21,220,13637,940,940,155746,0,0,0,0,0,0,4,32,2062
