Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9599,1080,9999, ,Boise City ID MSA,3752,3752,401157,31,62,4035,50,189,9611,63,672,23955,3745,3745,400692,31,62,4035,50,189,9611,62,667,23778
9599,1122,1120, ,Boston MA-NH PMSA,5549,5549,758753,78,156,10100,24,88,6369,47,744,56094,5280,5280,727371,65,130,8507,24,88,6369,33,672,48673
9599,1122,1200, ,Brockton MA PMSA,707,707,67064,7,14,826,1,3,164,1,8,250,693,693,65885,7,14,826,1,3,164,1,8,250
9599,1122,2600, ,Fitchburg-Leominster MA PMSA,415,415,35168,10,20,1069,0,0,0,9,102,2168,258,258,22016,3,6,570,0,0,0,0,0,0
9599,1122,4160, ,Lawrence MA-NH PMSA,1369,1369,162947,6,12,805,0,0,0,12,229,26460,1100,1100,128433,4,8,603,0,0,0,7,204,26304
9599,1122,4560, ,Lowell MA-NH PMSA,974,974,113273,3,6,204,0,0,0,1,10,441,911,911,106822,3,6,204,0,0,0,1,10,441
9599,1122,4760, ,Manchester NH PMSA,630,630,73719,11,22,1322,3,10,543,2,63,2708,630,630,73719,11,22,1322,3,10,543,2,63,2708
9599,1122,5350, ,Nashua NH PMSA,596,596,63742,0,0,0,0,0,0,3,53,4500,548,548,59363,0,0,0,0,0,0,3,53,4500
9599,1122,5400, ,New Bedford MA PMSA,343,343,33316,0,0,0,0,0,0,0,0,0,256,256,23405,0,0,0,0,0,0,0,0,0
9599,1122,6450, ,Portsmouth-Rochester NH-ME PMSA,814,814,101987,4,8,669,0,0,0,3,29,2585,730,730,94322,4,8,669,0,0,0,2,24,2351
9599,1122,9240, ,Worcester MA-CT PMSA,1594,1594,166026,23,46,3044,0,0,0,19,175,7403,1238,1238,139852,17,34,2368,0,0,0,8,120,4965
9599,1240,9999, ,Brownsville-Harlingen-San Benito TX MSA,1642,1642,92111,47,94,3036,34,132,3097,22,157,3800,1600,1600,90309,47,94,3036,34,132,3097,22,157,3800
9599,1260,9999, ,Bryan-College Station TX MSA,538,538,50043,40,80,3382,0,0,0,40,390,16488,538,538,50043,40,80,3382,0,0,0,40,390,16488
9599,1280,9999, ,Buffalo-Niagara Falls NY MSA,2020,2020,246518,37,74,4800,8,29,1930,19,264,8786,1897,1897,236251,35,70,4710,7,26,1783,10,137,6065
9599,1305,9999, ,Burlington VT MSA,582,582,63511,4,8,360,6,24,1280,5,116,3378,577,577,62884,4,8,360,6,24,1280,5,116,3378
9599,1320,9999, ,Canton-Massillon OH MSA,995,995,125940,48,96,8302,8,29,1845,2,108,3900,994,994,125822,48,96,8302,8,29,1845,2,108,3900
9599,1350,9999, ,Casper WY MSA,67,67,7691,1,2,40,0,0,0,0,0,0,67,67,7691,1,2,40,0,0,0,0,0,0
9599,1360,9999, ,Cedar Rapids IA MSA,673,673,58430,17,34,2050,38,151,5822,31,406,18394,645,645,56620,17,34,2050,38,151,5822,31,406,18394
9599,1400,9999, ,Champaign-Urbana IL MSA,512,512,56978,9,18,995,7,24,1446,5,101,6195,417,417,49044,6,12,680,2,6,449,5,101,6195
9599,1440,9999, ,Charleston-North Charleston SC MSA,2171,2171,251617,15,30,1156,4,15,539,6,46,1548,2171,2171,251617,15,30,1156,4,15,539,6,46,1548
9599,1480,9999, ,Charleston WV MSA,352,352,40173,3,6,221,4,16,597,3,34,886,346,346,39823,3,6,221,4,16,597,3,34,886
9599,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,10056,10056,1044411,59,118,5339,47,180,7165,221,3423,123111,8142,8142,842108,43,86,4247,46,177,6974,183,2710,98134
9599,1540,9999, ,Charlottesville VA MSA,1050,1050,119477,23,46,3144,6,20,1071,5,28,1739,1050,1050,119477,23,46,3144,6,20,1071,5,28,1739
9599,1560,9999, ,Chattanooga TN-GA MSA,2283,2283,206671,28,56,1949,7,28,1972,10,82,3157,2267,2267,205552,28,56,1949,7,28,1972,10,82,3157
9599,1580,9999, ,Cheyenne WY MSA,258,258,26433,11,22,516,1,4,167,2,14,548,253,253,25954,11,22,516,1,4,167,2,14,548
9599,1602,1600, ,Chicago IL PMSA,24356,24356,3126260,529,1058,73412,445,1569,105164,459,5442,280836,22593,22593,2922008,484,968,67034,442,1560,104339,413,5172,270013
9599,1602,2960, ,Gary IN PMSA,2295,2295,276812,73,146,11514,20,77,4895,39,509,20547,2283,2283,275439,72,144,11380,19,74,4722,39,509,20547
9599,1602,3740, ,Kankakee IL PMSA,374,374,36814,8,16,1297,9,35,1751,9,108,4630,367,367,36098,8,16,1297,9,35,1751,9,108,4630
9599,1602,3800, ,Kenosha WI PMSA,550,550,58747,17,34,2102,2,8,600,11,192,13305,545,545,58395,17,34,2102,2,8,600,11,192,13305
9599,1620,9999, ,Chico-Paradise CA MSA,652,652,64478,4,8,384,12,48,1900,3,20,594,652,652,64478,4,8,384,12,48,1900,3,20,594
9599,1642,1640, ,Cincinnati OH-KY-IN PMSA,6355,6355,647747,65,130,7227,40,158,5857,208,2426,81761,6130,6130,632182,65,130,7227,40,158,5857,195,2350,79481
9599,1642,3200, ,Hamilton-Middletown OH PMSA,1737,1737,195520,22,44,2315,28,101,4927,36,333,14406,1737,1737,195520,22,44,2315,28,101,4927,36,333,14406
9599,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,1777,1777,108067,18,36,1075,66,248,6702,36,265,6431,1777,1777,108067,18,36,1075,66,248,6702,36,265,6431
9599,1692,0080, ,Akron OH PMSA,2526,2526,339488,48,96,6462,16,59,3873,29,411,13326,2524,2524,339315,48,96,6462,16,59,3873,29,411,13326
9599,1692,1680, ,Cleveland-Lorain-Elyria OH PMSA,5677,5677,816253,91,182,15310,60,213,16534,111,1468,53750,5295,5295,762597,89,178,15029,59,210,16249,110,1447,52425
9599,1720,9999, ,Colorado Springs CO MSA,3425,3425,317373,11,22,973,6,20,758,105,1258,32580,3425,3425,317373,11,22,973,6,20,758,105,1258,32580
9599,1740,9999, ,Columbia MO MSA,846,846,87829,163,326,14698,12,48,1803,14,133,4168,846,846,87829,163,326,14698,12,48,1803,14,133,4168
9599,1760,9999, ,Columbia SC MSA,2894,2894,225475,4,8,361,5,18,987,44,626,18855,2890,2890,225236,4,8,361,5,18,987,44,626,18855
9599,1800,9999, ,Columbus GA-AL MSA,1112,1112,99684,3,6,158,3,11,394,30,313,7657,1112,1112,99684,3,6,158,3,11,394,30,313,7657
9599,1840,9999, ,Columbus OH MSA,6746,6746,837293,118,236,12447,291,1131,33870,233,2539,77586,4763,4763,680222,46,92,4425,101,378,18130,83,1139,44897
9599,1880,9999, ,Corpus Christi TX MSA,1009,1009,89244,6,12,578,7,26,1251,16,300,10569,1002,1002,88880,6,12,578,7,26,1251,16,300,10569
9599,1900,9999, ,Cumberland MD-WV MSA,285,285,23751,3,6,172,3,9,529,0,0,0,279,279,22838,3,6,172,3,9,529,0,0,0
9599,1922,1920, ,Dallas TX PMSA,15648,15648,2036938,22,44,2090,13,42,1341,615,11389,443897,15001,15001,1967075,21,42,2050,9,30,1108,609,11286,442345
9599,1922,2800, ,Fort Worth-Arlington TX PMSA,6492,6492,766763,27,54,2342,7,28,1870,201,2960,127235,5744,5744,625763,25,50,2247,7,28,1870,188,2862,124791
9599,1950,9999, ,Danville VA MSA,320,320,24880,1,2,53,0,0,0,8,44,1810,81,81,7663,1,2,53,0,0,0,0,0,0
9599,1960,9999, ,Davenport-Moline-Rock Island IA-IL MSA,706,706,81087,15,30,2221,6,20,830,16,145,4428,689,689,79089,12,24,1829,2,8,290,16,145,4428
9599,2000,9999, ,Dayton-Springfield OH MSA,2269,2269,285394,36,72,4210,40,145,6894,46,717,24973,2187,2187,277967,33,66,3790,40,145,6894,40,537,20552
9599,2020,9999, ,Daytona Beach FL MSA,2778,2778,243831,10,20,1071,11,41,1431,26,761,63385,2776,2776,243689,10,20,1071,11,41,1431,26,761,63385
9599,2030,9999, ,Decatur Al MSA,343,343,25815,0,0,0,5,19,422,19,146,4640,252,252,21318,0,0,0,4,16,395,17,136,4547
9599,2040,9999, ,Decatur IL MSA,180,180,21078,3,6,417,2,8,350,10,208,6831,179,179,20986,3,6,417,2,8,350,10,208,6831
9599,2082,1125, ,Boulder-Longmont CO PMSA,2116,2116,251395,19,38,2337,9,32,2007,57,908,49191,2101,2101,249624,19,38,2337,9,32,2007,57,908,49191
9599,2082,2080, ,Denver CO PMSA,11678,11678,1434660,44,88,7355,40,148,9685,323,4954,239123,11657,11657,1428261,44,88,7355,40,148,9685,308,4770,227550
9599,2082,3060, ,Greeley CO PMSA,1284,1284,122815,13,26,1117,26,99,2862,3,61,2879,1264,1264,121355,13,26,1117,26,99,2862,3,61,2879
9599,2120,9999, ,Des Moines IA MSA,2188,2188,265885,34,68,4129,5,18,1354,63,1006,50245,2155,2155,262089,34,68,4129,3,12,856,59,986,49581
9599,2162,0440, ,Ann Arbor MI PMSA,3595,3595,411997,18,36,2774,12,43,5538,30,404,9990,3461,3461,403707,18,36,2774,9,34,1938,30,404,9990
9599,2162,2160, ,Detroit MI PMSA,14547,14547,1693833,160,320,22914,117,440,32366,173,2717,99500,14181,14181,1663223,153,306,22273,104,393,27630,149,2419,89927
9599,2162,2640, ,Flint MI PMSA,1515,1515,162658,12,24,2575,4,15,845,24,358,19510,1427,1427,154214,12,24,2575,4,15,845,24,358,19510
9599,2180,9999, ,Dothan AL MSA,413,413,26299,6,12,429,2,6,0,10,78,1964,413,413,26299,6,12,429,0,0,0,10,78,1964
9599,2190,9999, ,Dover DE MSA,709,709,52056,7,14,548,9,32,590,10,186,6410,709,709,52056,7,14,548,9,32,590,10,186,6410
9599,2200,9999, ,Dubuque IA MSA,309,309,30524,13,26,1555,7,27,2346,6,96,3853,309,309,30524,13,26,1555,7,27,2346,6,96,3853
9599,2240,9999, ,Duluth-Superior MN-WI MSA,652,652,55526,7,14,680,8,30,1520,11,81,2596,562,562,47507,4,8,287,8,30,1520,2,33,1264
9599,2290,9999, ,Eau Claire WI MSA,495,495,47909,32,64,3226,36,144,6262,8,105,4478,392,392,37686,32,64,3226,36,144,6262,8,105,4478
9599,2320,9999, ,El Paso TX MSA,2259,2259,127583,36,72,2649,3,10,385,40,288,9001,2259,2259,127583,36,72,2649,3,10,385,40,288,9001
9599,2330,9999, ,Elkhart-Goshen IN MSA,829,829,80210,19,38,3259,14,52,3545,14,124,4703,829,829,80210,19,38,3259,14,52,3545,14,124,4703
9599,2335,9999, ,Elmira NY MSA,96,96,11802,3,6,260,3,12,475,1,11,250,82,82,10151,3,6,260,3,12,475,1,11,250
9599,2340,9999, ,Enid OK MSA,102,102,10078,5,10,610,0,0,0,0,0,0,102,102,10078,5,10,610,0,0,0,0,0,0
9599,2360,9999, ,Erie PA MSA,638,638,58137,9,18,1064,7,28,1213,13,173,8037,566,566,50096,9,18,1064,7,28,1213,13,173,8037
9599,2400,9999, ,Eugene-Springfield OR MSA,1136,1136,144952,103,206,13244,30,105,6930,145,1322,66278,1048,1048,136871,89,178,11670,28,99,6633,140,1205,62071
9599,2440,9999, ,Evansville-Henderson IN-KY MSA,1137,1137,110976,8,16,802,5,19,928,18,226,5900,1136,1136,110955,8,16,802,5,19,928,18,226,5900
9599,2520,9999, ,Fargo-Moorhead ND-MN MSA,716,716,70066,5,10,700,10,37,2408,44,885,24322,712,712,69630,5,10,700,10,37,2408,44,885,24322
9599,2560,9999, ,Fayetteville NC MSA,1683,1683,123677,12,24,900,6,24,1146,19,174,9039,1647,1647,121427,12,24,900,6,24,1146,19,174,9039
9599,2580,9999, ,Fayetteville-Springdale-Rogers AR MSA,1959,1959,152949,300,600,28714,39,143,5846,97,1076,36780,1898,1898,148058,278,556,26746,34,125,5015,97,1076,36780
9599,2620,9999, ,Flagstaff AZ-UT MSA,731,731,83292,15,30,1889,24,93,4955,41,564,24259,692,692,79166,15,30,1889,23,89,4758,41,564,24259
9599,2650,9999, ,Florence AL MSA,313,313,25664,9,18,645,11,39,867,5,52,1507,162,162,14673,1,2,169,3,12,337,1,12,397
9599,2655,9999, ,Florence SC MSA,512,512,41933,3,6,150,0,0,0,3,56,2288,512,512,41933,2,4,110,0,0,0,3,56,2288
9599,2670,9999, ,Fort Collins-Loveland CO MSA,2186,2186,224994,43,86,4249,28,104,5960,30,421,19296,2186,2186,224994,43,86,4249,28,104,5960,30,421,19296
9599,2700,9999, ,Fort Myers-Cape Coral FL MSA,3028,3028,306800,98,196,15155,87,326,37387,121,1452,150324,3023,3023,305528,98,196,15155,87,326,37387,121,1452,150324
9599,2710,9999, ,Fort Pierce-Port St. Lucie FL MSA,2078,2078,283299,101,202,20666,10,40,2968,44,471,33979,2078,2078,283299,101,202,20666,10,40,2968,44,471,33979
9599,2720,9999, ,Fort Smith AR-OK MSA,560,560,46790,26,52,2469,4,12,320,40,477,14565,496,496,43620,25,50,2414,4,12,320,40,477,14565
9599,2750,9999, ,Fort Walton Beach FL MSA,1036,1036,78165,5,10,367,8,28,1004,12,548,42321,1036,1036,78165,5,10,367,8,28,1004,12,548,42321
9599,2760,9999, ,Fort Wayne IN MSA,2396,2396,292972,49,98,4558,7,28,1133,15,234,5955,2313,2313,285060,49,98,4558,7,28,1133,15,234,5955
9599,2840,9999, ,Fresno CA MSA,3673,3673,362427,31,62,3316,76,292,14089,111,889,44021,3673,3673,362427,31,62,3316,76,292,14089,111,889,44021
9599,2880,9999, ,Gadsden AL MSA,236,236,21906,0,0,0,0,0,0,14,87,2605,178,178,16768,0,0,0,0,0,0,10,66,2201
9599,2900,9999, ,Gainesville FL MSA,924,924,80366,1,2,102,1,3,144,64,1042,34989,922,922,80259,1,2,102,1,3,144,64,1042,34989
9599,2975,9999, ,Glens Falls NY MSA,422,422,38338,5,10,453,0,0,0,0,0,0,413,413,37256,5,10,453,0,0,0,0,0,0
9599,2980,9999, ,Goldsboro NC MSA,434,434,38418,21,42,1904,11,42,1644,3,21,474,434,434,38418,21,42,1904,11,42,1644,3,21,474
9599,2985,9999, ,Grand Forks ND-MN MSA,159,159,13594,1,2,134,1,4,70,8,310,10375,156,156,13464,1,2,134,1,4,70,8,310,10375
9599,2995,9999, ,Grand Junction CO MSA,832,832,72967,36,72,4941,2,7,377,1,30,1264,832,832,72967,36,72,4941,2,7,377,1,30,1264
9599,3000,9999, ,Grand Rapids-Muskegon-Holland MI MSA,5487,5487,569745,88,176,11590,32,121,7743,66,1318,45426,4914,4914,519628,81,162,10849,27,106,6689,61,1285,44104
9599,3040,9999, ,Great Falls MT MSA,99,99,11393,0,0,0,1,3,139,3,25,1389,55,55,6736,0,0,0,0,0,0,2,20,1074
9599,3080,9999, ,Green Bay WI MSA,952,952,116732,117,234,15534,13,50,4027,57,654,21306,930,930,113229,115,230,15224,13,50,4027,55,644,21050
9599,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,6800,6800,624160,31,62,2917,29,105,5690,168,1896,66131,6733,6733,618857,31,62,2917,29,105,5690,168,1896,66131
9599,3150,9999, ,Greenville NC MSA,877,877,71257,9,18,854,0,0,0,58,663,18220,877,877,71257,9,18,854,0,0,0,58,663,18220
9599,3160,9999, ,Greenville-Spartanburg-Anderson SC MSA,4994,4994,417899,101,202,6811,3,11,412,59,865,26596,4994,4994,417899,101,202,6811,3,11,412,59,865,26596
9599,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2118,2118,198755,8,16,1826,12,45,1830,21,197,7433,1994,1994,190463,7,14,1791,10,39,1650,21,197,7433
9599,3280,9999, ,Hartford CT MSA,2470,2470,259757,14,28,1112,4,12,477,2,14,753,2426,2426,256351,14,28,1112,0,0,0,2,14,753
9599,3285,9999, ,Hattiesburg MS MSA,63,63,4355,1,2,70,0,0,0,9,120,3300,17,17,918,0,0,0,0,0,0,9,120,3300
9599,3290,9999, ,Hickory-Morganton-Lenoir NC MSA,1366,1366,136711,21,42,1432,10,38,1554,11,73,2687,1122,1122,117952,15,30,1267,10,38,1554,11,73,2687
9599,3320,9999, ,Honolulu HI MSA,2090,2090,285409,32,64,9542,19,76,6417,150,2314,213683,2090,2090,285409,32,64,9542,19,76,6417,150,2314,213683
9599,3350,9999, ,Houma LA MSA,678,678,53874,0,0,0,1,4,80,9,101,2166,670,670,53637,0,0,0,1,4,80,9,101,2166
9599,3362,1145, ,Brazoria TX PMSA,1210,1210,108297,2,4,74,0,0,0,1,152,4000,1210,1210,108297,2,4,74,0,0,0,1,152,4000
9599,3362,2920, ,Galveston-Texas City TX PMSA,1153,1153,132305,2,4,127,10,30,1513,19,303,6747,972,972,99418,2,4,127,0,0,0,18,298,6494
9599,3362,3360, ,Houston TX PMSA,13486,13486,1414746,35,70,2529,239,942,30779,227,4328,165084,13344,13344,1402257,31,62,2162,239,942,30779,222,4298,163626
9599,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,144,144,12910,10,20,711,0,0,0,5,325,12985,111,111,9712,7,14,573,0,0,0,4,320,12827
9599,3440,9999, ,Huntsville AL MSA,757,757,39328,0,0,0,0,0,0,0,0,0,757,757,39328,0,0,0,0,0,0,0,0,0
9599,3480,9999, ,Indianapolis IN MSA,10254,10254,1259584,266,532,28702,65,235,13541,161,2585,95395,10013,10013,1234603,255,510,27932,63,229,12911,161,2585,95395
9599,3500,9999, ,Iowa City IA MSA,460,460,93911,8,16,1414,5,18,1711,33,344,13801,460,460,93911,8,16,1414,5,18,1711,33,344,13801
9599,3520,9999, ,Jackson MI MSA,545,545,50142,2,4,133,2,8,338,5,77,2219,503,503,46872,2,4,133,2,8,338,3,64,1887
9599,3560,9999, ,Jackson MS MSA,2360,2360,212293,1,2,75,11,41,1593,57,686,22888,2360,2360,212293,1,2,75,11,41,1593,57,686,22888
9599,3580,9999, ,Jackson TN MSA,648,648,54827,12,24,687,6,24,710,37,374,9200,648,648,54827,12,24,687,6,24,710,37,374,9200
9599,3600,9999, ,Jacksonville FL MSA,6468,6468,713707,26,52,3259,8,30,1625,134,2040,73773,6441,6441,711777,26,52,3259,8,30,1625,134,2040,73773
9599,3605,9999, ,Jacksonville NC MSA,622,622,37686,13,26,1370,4,16,318,2,12,360,622,622,37686,13,26,1370,4,16,318,2,12,360
9599,3610,9999, ,Jamestown NY MSA,193,193,15770,2,4,400,0,0,0,2,28,875,148,148,12472,0,0,0,0,0,0,0,0,0
9599,3620,9999, ,Janesville-Beloit WI MSA,541,541,58178,91,182,12677,8,28,1420,23,286,9398,516,516,55913,91,182,12677,4,16,1128,23,286,9398
9599,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,1685,1685,126355,11,22,759,10,34,1100,38,331,10735,1526,1526,116153,11,22,759,10,34,1100,25,235,7712
9599,3680,9999, ,Johnstown PA MSA,349,349,27979,8,16,836,0,0,0,3,67,3910,303,303,25273,8,16,836,0,0,0,3,67,3910
9599,3710,9999, ,Joplin MO MSA,453,453,35572,51,102,5468,22,87,2554,5,100,3149,415,415,32860,51,102,5468,20,80,2417,5,100,3149
9599,3720,9999, ,Kalamazoo-Battle Creek MI MSA,1562,1562,166259,26,52,4044,17,66,4735,29,448,19056,1345,1345,153293,24,48,3821,16,62,4553,27,438,18628
9599,3760,9999, ,Kansas City MO-KS MSA,8266,8266,941391,218,436,24979,59,219,8129,149,2262,93130,7897,7897,904506,216,432,24699,48,181,7126,147,2252,92955
9599,3810,9999, ,Killeen-Temple TX MSA,1604,1604,150303,54,108,4171,25,100,3300,24,380,9762,1567,1567,147291,54,108,4171,25,100,3300,24,380,9762
9599,3840,9999, ,Knoxville TN MSA,3545,3545,292536,39,78,2580,56,192,6297,47,733,23213,3533,3533,292135,39,78,2580,56,192,6297,47,733,23213
9599,3850,9999, ,Kokomo IN MSA,362,362,39783,26,52,3727,0,0,0,28,252,10524,339,339,38569,26,52,3727,0,0,0,28,252,10524
9599,3870,9999, ,La Crosse WI-MN MSA,476,476,48711,40,80,4661,10,38,1043,14,153,4762,442,442,45330,40,80,4661,10,38,1043,14,153,4762
9599,3880,9999, ,Lafayette LA MSA,1389,1389,115553,1,2,103,0,0,0,1,20,767,1363,1363,113981,1,2,103,0,0,0,1,20,767
9599,3920,9999, ,Lafayette IN MSA,760,760,80788,36,72,4210,1,4,136,12,138,4065,758,758,80574,36,72,4210,1,4,136,12,138,4065
9599,3960,9999, ,Lake Charles LA MSA,795,795,67533,20,40,1774,4,15,418,4,49,1758,785,785,66589,19,38,1704,4,15,418,4,49,1758
9599,3980,9999, ,Lakeland-Winter Haven FL MSA,2186,2186,152955,28,56,3086,26,83,3410,4,40,2093,2185,2185,152895,28,56,3086,26,83,3410,4,40,2093
9599,4000,9999, ,Lancaster PA MSA,1656,1656,157664,14,28,1573,7,28,1152,21,211,15831,1438,1438,140315,13,26,1398,7,28,1152,12,153,9861
9599,4040,9999, ,Lansing-East Lansing MI MSA,1543,1543,169852,9,18,1173,3,11,300,14,363,14010,1446,1446,160007,9,18,1173,3,11,300,14,363,14010
9599,4080,9999, ,Laredo TX MSA,881,881,47283,2,4,93,28,108,2525,77,907,20611,0,0,0,0,0,0,0,0,0,0,0,0
9599,4100,9999, ,Las Cruces NM MSA,812,812,79101,2,4,190,1,4,80,4,163,3715,812,812,79101,2,4,190,1,4,80,4,163,3715
9599,4120,9999, ,Las Vegas NV-AZ MSA,20062,20062,1932001,81,162,10249,149,556,34162,893,8765,415374,20061,20061,1931894,81,162,10249,149,556,34162,893,8765,415374
9599,4150,9999, ,Lawrence KS MSA,506,506,50057,65,130,7174,16,53,1868,16,152,4259,506,506,50057,65,130,7174,16,53,1868,16,152,4259
9599,4200,9999, ,Lawton OK MSA,171,171,16300,4,8,202,2,8,121,2,76,2050,171,171,16300,3,6,172,1,4,70,2,76,2050
9599,4240,9999, ,Lewiston-Auburn ME MSA,159,159,14151,2,4,130,0,0,0,1,56,3000,139,139,12246,2,4,130,0,0,0,1,56,3000
9599,4280,9999, ,Lexington KY MSA,2884,2884,243810,115,230,9190,39,147,4313,99,1004,30977,2613,2613,224213,108,216,8571,38,144,4133,96,989,30677
9599,4320,9999, ,Lima OH MSA,395,395,46383,6,12,785,22,66,2292,1,7,210,301,301,35076,4,8,543,22,66,2292,1,7,210
9599,4360,9999, ,Lincoln NE MSA,980,980,111794,19,38,1790,8,30,1552,27,903,30235,977,977,111379,19,38,1790,8,30,1552,27,903,30235
9599,4400,9999, ,Little Rock-North Little Rock AR MSA,2204,2204,230798,14,28,1019,45,165,5509,63,885,24238,2202,2202,230683,14,28,1019,45,165,5509,63,885,24238
