Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8399,0860,9999, ,BELLINGHAM SMSA,511,511,22995,6,12,393,4,16,547,6,98,3191,511,511,22995,6,12,393,4,16,547,6,98,3191
8399,0870,9999, ,BENTON HARBOR,189,189,9401,0,0,0,0,0,0,8,123,2269,156,156,7505,0,0,0,0,0,0,8,123,2269
8399,0880,9999, ,BILLINGS SMSA,692,692,44972,58,116,5823,44,172,5333,58,480,13944,669,669,44360,58,116,5823,44,172,5333,56,469,13719
8399,0920,9999, ,BILOXI-GULFPORT SMSA,1073,1073,47196,24,48,1260,97,376,9606,45,485,13960,1067,1067,47004,24,48,1260,97,376,9606,45,485,13960
8399,0960,9999, ,BINGHAMTON N.Y.-PA. SMSA,480,480,25091,20,40,1036,3,12,382,18,235,5415,417,417,22596,20,40,1036,3,12,382,18,235,5415
8399,1000,9999, ,BIRMINGHAM SMSA,2195,2195,106484,42,84,2989,15,57,1113,115,1971,41508,2184,2184,105962,42,84,2989,15,57,1113,115,1971,41508
8399,1010,9999, ,BISMARCK SMSA,406,406,28149,27,54,2734,27,93,3834,25,461,13622,406,406,28149,27,54,2734,27,93,3834,25,461,13622
8399,1020,9999, ,BLOOMINGTON SMSA,254,254,13490,20,40,1850,9,27,1620,13,106,2914,254,254,13490,20,40,1850,9,27,1620,13,106,2914
8399,1040,9999, ,BLOOMINGTON-NORMAL SMSA,300,300,16238,10,20,542,15,59,1228,19,219,3884,300,300,16238,10,20,542,15,59,1228,19,219,3884
8399,1080,9999, ,BOISE CITY SMSA,1255,1255,70637,16,32,1036,18,66,1860,20,345,7852,1238,1238,69004,16,32,1036,18,66,1860,20,345,7852
8399,1120,9999, ,BOSTON SMSA,4400,4400,285649,135,270,8802,69,245,9650,136,2643,116003,3860,3860,249445,135,270,8802,64,227,9021,94,2309,105735
8399,1140,9999, ,BRADENTON SMSA,1010,1010,50584,220,440,14400,92,343,12339,134,1543,67263,1008,1008,50472,220,440,14400,92,343,12339,134,1543,67263
8399,1150,9999, ,BREMERTON SMSA,1302,1302,54374,40,80,1931,3,11,225,25,406,13699,1283,1283,53097,36,72,1770,3,11,225,25,406,13699
8399,1160,9999, ,BRIDGEPORT SMSA,1058,1058,51745,43,86,2546,13,48,2064,31,338,7419,1058,1058,51745,43,86,2546,13,48,2064,31,338,7419
8399,1170,9999, ,BRISTOL SMSA,325,325,19067,0,0,0,0,0,0,1,173,6851,325,325,19067,0,0,0,0,0,0,1,173,6851
8399,1200,9999, ,BROCKTON SMSA,303,303,15311,6,12,345,5,19,1154,19,130,5952,275,275,14064,6,12,345,5,19,1154,19,130,5952
8399,1240,9999, ,BROWNSVILLE-HARLINGEN-,1158,1158,53646,24,48,1356,29,113,2564,39,668,15157,827,827,38588,21,42,1271,26,102,2358,36,579,12665
8399,1260,9999, ,BRYAN-COLLEGE STATION SMSA,894,894,44620,81,162,5552,16,63,1641,26,304,5903,850,850,42106,76,152,5210,13,52,1297,21,253,4626
8399,1280,9999, ,BUFFALO SMSA,1195,1195,73573,28,56,2042,2,8,260,22,234,5305,1192,1192,73484,28,56,2042,2,8,260,22,234,5305
8399,1300,9999, ,BURLINGTON SMSA,320,320,14090,4,8,209,12,48,1096,12,95,1625,320,320,14090,4,8,209,12,48,1096,12,95,1625
8399,1305,9999, ,BURLINGTON SMSA,412,412,20834,25,50,1331,12,46,1208,29,364,9937,367,367,18601,25,50,1331,12,46,1208,26,338,9542
8399,1320,9999, ,CANTON SMSA,566,566,36370,69,138,5263,16,53,2978,22,154,4441,566,566,36370,69,138,5263,16,53,2978,22,154,4441
8399,1350,9999, ,CASPER SMSA,197,197,11186,10,20,615,2,7,224,0,0,0,197,197,11186,10,20,615,2,7,224,0,0,0
8399,1360,9999, ,CEDAR RAPIDS SMSA,142,142,5980,3,6,170,3,12,213,0,0,0,142,142,5980,3,6,170,3,12,213,0,0,0
8399,1400,9999, ,CHAMPAIGN-URBANA-RANTOUL SMSA,310,310,18406,20,40,1062,4,16,435,25,333,9496,98,98,5813,5,10,415,1,4,76,8,106,2058
8399,1440,9999, ,CHARLESTON-NORTH CHARLESTON SMSA,4125,4125,181221,254,508,12157,119,452,13761,210,1950,42940,4125,4125,181221,254,508,12157,119,452,13761,210,1950,42940
8399,1480,9999, ,CHARLESTON SMSA,147,147,7713,1,2,25,2,8,80,8,84,1500,128,128,6946,1,2,25,2,8,80,8,84,1500
8399,1520,9999, ,CHARLOTTE-GASTONIA SMSA,4946,4946,238755,39,78,2232,82,303,7548,340,3451,72183,4939,4939,238525,39,78,2232,82,303,7548,340,3451,72183
8399,1540,9999, ,CHARLOTTESVILLE SMSA,699,699,39890,36,72,2461,21,79,3050,60,562,19335,699,699,39890,36,72,2461,21,79,3050,60,562,19335
8399,1560,9999, ,CHATTANOOGA TENN.-GA. SMSA,1069,1069,38134,57,114,1994,10,38,630,61,815,16870,970,970,35234,57,114,1994,10,38,630,61,815,16870
8399,1600,9999, ,CHICAGO SMSA,12596,12596,898600,241,482,19820,178,690,28111,379,7344,294141,12527,12527,894384,241,482,19820,167,656,26949,379,7344,294141
8399,1620,9999, ,CHICO SMSA,828,828,51086,51,102,4101,51,185,6438,17,117,3808,828,828,51086,51,102,4101,51,185,6438,17,117,3808
8399,1640,9999, ,CINCINNATI OHIO-KY.-IND. SMSA,3735,3735,196362,47,94,3271,32,113,3226,128,1765,41774,3704,3704,195086,39,78,2753,32,113,3226,119,1621,39657
8399,1660,9999, ,CLARKSVILLE-HOPKINSVILLE,845,845,38850,13,26,560,40,155,4241,25,269,2993,845,845,38850,13,26,560,40,155,4241,25,269,2993
8399,1680,9999, ,CLEVELAND SMSA,2671,2671,224024,72,144,6464,49,184,9324,49,596,27842,2611,2611,217769,72,144,6464,49,184,9324,49,596,27842
8399,1720,9999, ,COLORADO SPRINGS SMSA,5532,5532,221998,27,54,1483,207,790,22149,355,4646,95696,5532,5532,221998,27,54,1483,207,790,22149,355,4646,95696
8399,1740,9999, ,COLUMBIA SMSA,315,315,18514,17,34,1316,12,48,1060,19,302,7803,315,315,18514,17,34,1316,12,48,1060,19,302,7803
8399,1760,9999, ,COLUMBIA SMSA,2258,2258,116359,131,262,7533,68,254,5813,45,642,15833,2258,2258,116359,131,262,7533,68,254,5813,45,642,15833
8399,1800,9999, ,COLUMBUS GA.-ALA. SMSA,584,584,26751,3,6,151,29,111,3328,73,798,20731,584,584,26751,3,6,151,29,111,3328,73,798,20731
8399,1840,9999, ,COLUMBUS SMSA,3679,3679,216336,94,188,5692,61,233,7745,336,2696,76071,3620,3620,211125,94,188,5692,60,230,7665,336,2696,76071
8399,1880,9999, ,CORPUS CHRISTI SMSA,2258,2258,122823,41,82,2865,38,143,5704,377,3521,80380,2238,2238,122365,41,82,2865,38,143,5704,377,3521,80380
8399,1900,9999, ,CUMBERLAND MD.-W.VA SMSA,158,158,5350,1,2,38,1,3,190,19,219,7223,143,143,4941,1,2,38,1,3,190,10,85,1694
8399,1920,9999, ,DALLAS-FORT WORTH SMSA,33393,33393,2381806,1447,2894,124348,614,2366,62247,3815,72618,1775567,32764,32764,2316501,1443,2886,124158,599,2315,60912,3809,72556,1774844
8399,1930,9999, ,DANBURY SMSA,899,899,46235,13,26,739,5,15,373,9,145,3842,895,895,45881,13,26,739,5,15,373,9,145,3842
8399,1950,9999, ,DANVILLE SMSA,259,259,11455,4,8,139,4,16,190,5,77,3005,259,259,11455,4,8,139,4,16,190,5,77,3005
8399,1960,9999, ,DAVENPORT-ROCK ISLAND-MOLINE,625,625,32199,10,20,575,8,30,1218,10,84,2406,625,625,32199,10,20,575,8,30,1218,10,84,2406
8399,2000,9999, ,DAYTON SMSA,1193,1193,63798,58,116,3158,67,254,7304,54,654,15818,1180,1180,63231,58,116,3158,67,254,7304,54,654,15818
8399,2020,9999, ,DAYTONA BEACH SMSA,4196,4196,184393,70,140,5650,38,146,4321,74,1149,35344,4124,4124,181714,69,138,5538,38,146,4321,73,1142,35039
8399,2040,9999, ,DECATUR SMSA,108,108,5603,3,6,296,1,4,188,10,156,3000,108,108,5603,3,6,296,1,4,188,10,156,3000
8399,2080,9999, ,DENVER-BOULDER SMSA,18835,18835,1004997,312,624,30691,93,355,14025,1064,12575,343027,17218,17218,876747,312,624,30691,93,355,14025,1064,12575,343027
8399,2120,9999, ,DES MOINES SMSA,955,955,54440,15,30,1211,10,33,3917,8,186,5812,948,948,54146,15,30,1211,10,33,3917,8,186,5812
8399,2160,9999, ,DETROIT SMSA,5433,5433,364248,52,104,3129,85,328,12253,134,2297,67623,5354,5354,360695,52,104,3129,77,300,11565,134,2297,67623
8399,2200,9999, ,DUBUQUE SMSA,77,77,3934,0,0,0,0,0,0,1,8,175,77,77,3934,0,0,0,0,0,0,1,8,175
8399,2240,9999, ,DULUTH-SUPERIOR MINN.-WIS. SMSA,359,359,12910,15,30,1149,1,4,120,1,8,209,324,324,10799,15,30,1149,1,4,120,1,8,209
8399,2290,9999, ,EAU CLAIRE SMSA,404,404,21126,28,56,2817,28,112,3764,16,147,3714,404,404,21126,28,56,2817,28,112,3764,16,147,3714
8399,2320,9999, ,EL PASO SMSA,2861,2861,112681,142,284,8680,84,333,6443,261,2989,50978,2861,2861,112681,142,284,8680,84,333,6443,261,2989,50978
8399,2330,9999, ,ELKHART SMSA,336,336,18526,2,4,85,1,4,200,15,136,1984,336,336,18526,2,4,85,1,4,200,15,136,1984
8399,2335,9999, ,ELMIRA SMSA,48,48,2754,2,4,34,3,12,340,3,40,500,47,47,2694,2,4,34,3,12,340,3,40,500
8399,2340,9999, ,ENID SMSA,356,356,45064,2,4,180,4,14,635,11,132,4000,356,356,45064,2,4,180,4,14,635,11,132,4000
8399,2360,9999, ,ERIE SMSA,399,399,15438,5,10,290,10,40,1439,11,146,2172,377,377,14739,5,10,290,10,40,1439,11,146,2172
8399,2400,9999, ,EUGENE-SPRINGFIELD SMSA,416,416,26339,1,2,173,1,4,171,0,0,0,386,386,24892,1,2,173,1,4,171,0,0,0
8399,2440,9999, ,EVANSVILLE IND.-KY. SMSA,650,650,33809,9,18,476,11,43,919,48,566,11252,641,641,33317,6,12,295,11,43,919,48,566,11252
8399,2480,9999, ,FALL RIVER MASS.-R.I. SMSA,347,347,16675,4,8,225,1,4,100,2,35,230,332,332,15664,4,8,225,1,4,100,2,35,230
8399,2520,9999, ,FARGO-MOORHEAD ND-MN SMSA,383,383,23080,34,68,2449,8,32,1028,52,822,17396,383,383,23080,34,68,2449,8,32,1028,52,822,17396
8399,2560,9999, ,FAYETTEVILLE SMSA,1820,1820,67193,44,88,1645,37,142,3298,46,349,6551,1809,1809,66794,44,88,1645,37,142,3298,46,349,6551
8399,2580,9999, ,FAYETTEVILLE-SPRINGDALE SMSA,518,518,21407,94,188,3962,73,288,4784,56,537,8432,518,518,21407,94,188,3962,73,288,4784,56,537,8432
8399,2600,9999, ,FITCHBURG-LEOMINSTER SMSA,221,221,10004,1,2,45,0,0,0,1,6,166,201,201,9034,1,2,45,0,0,0,1,6,166
8399,2640,9999, ,FLINT SMSA,459,459,21722,3,6,239,4,16,547,6,253,6194,453,453,21518,3,6,239,4,16,547,6,253,6194
8399,2650,9999, ,FLORENCE SMSA,148,148,6048,2,4,79,0,0,0,4,32,452,139,139,5797,2,4,79,0,0,0,4,32,452
8399,2655,9999, ,FLORENCE SMSA,376,376,15801,8,16,338,3,11,320,5,46,982,375,375,15765,8,16,338,3,11,320,5,46,982
8399,2670,9999, ,FORT COLLINS SMSA,1861,1861,88009,17,34,1132,18,63,2927,50,465,11279,1813,1813,85513,17,34,1132,16,55,2699,45,427,10378
8399,2680,9999, ,FORT LAUDERDALE-HOLLYWOOD SMSA,4519,4519,227892,198,396,12511,224,855,26998,564,8160,262686,4476,4476,224722,185,370,12018,224,855,26998,554,8035,257906
8399,2700,9999, ,FORT MYERS-CAPE CORAL SMSA,3414,3414,169285,528,1056,34367,130,496,16778,246,2747,82350,3414,3414,169285,528,1056,34367,130,496,16778,246,2747,82350
8399,2720,9999, ,FORT SMITH ARK.-OKLA. SMSA,578,578,29730,87,174,4117,11,38,665,33,446,5910,578,578,29730,87,174,4117,11,38,665,33,446,5910
8399,2750,9999, ,FORT WALTON BEACH SMSA,1899,1899,69553,38,76,855,32,119,1507,40,937,36611,446,446,13917,11,22,356,10,35,625,12,96,1757
8399,2760,9999, ,FORT WAYNE SMSA,726,726,48026,34,68,2440,41,145,2952,26,304,7433,726,726,48026,34,68,2440,41,145,2952,26,304,7433
8399,2840,9999, ,FRESNO SMSA,3083,3083,153789,115,230,9065,101,360,10802,262,2375,57307,3083,3083,153789,115,230,9065,101,360,10802,262,2375,57307
8399,2880,9999, ,GADSDEN SMSA,118,118,5228,0,0,0,0,0,0,1,8,125,80,80,3322,0,0,0,0,0,0,1,8,125
8399,2900,9999, ,GAINESVILLE SMSA,1630,1630,56239,26,52,1446,85,330,7446,119,1199,26556,1616,1616,55739,26,52,1446,84,326,7337,119,1199,26556
8399,2920,9999, ,GALVESTON-TEXAS CITY SMSA,1876,1876,108171,2,4,168,48,191,4375,113,2400,41566,1876,1876,108171,2,4,168,48,191,4375,113,2400,41566
8399,2960,9999, ,GARY-HAMMOND-EAST CHICAGO SMSA,775,775,47305,50,100,3113,34,133,4126,3,54,1514,738,738,45495,50,100,3113,34,133,4126,2,34,700
8399,2975,9999, ,GLENS FALLS SMSA,298,298,14797,22,44,1057,0,0,0,8,186,7235,298,298,14797,22,44,1057,0,0,0,8,186,7235
8399,2985,9999, ,GRAND FORKS ND-MN SMSA,144,144,7051,0,0,0,7,28,1670,14,267,4782,144,144,7051,0,0,0,7,28,1670,14,267,4782
8399,3000,9999, ,GRAND RAPIDS SMSA,1795,1795,96983,61,122,5421,64,251,7908,45,491,11294,1736,1736,93283,61,122,5421,63,248,7842,45,491,11294
8399,3040,9999, ,GREAT FALLS SMSA,95,95,6976,0,0,0,1,4,156,2,11,420,95,95,6976,0,0,0,1,4,156,2,11,420
8399,3060,9999, ,GREELEY SMSA,481,481,28570,13,26,1258,15,57,1819,8,59,1594,480,480,28492,13,26,1258,15,57,1819,8,59,1594
8399,3080,9999, ,GREEN BAY SMSA,653,653,38792,82,164,6391,7,28,650,17,193,3450,618,618,37000,82,164,6391,7,28,650,17,193,3450
8399,3120,9999, ,GREENSBORO--WINSTON-SALEM--,4031,4031,169443,99,198,3522,42,157,2312,257,2680,43430,4031,4031,169443,99,198,3522,42,157,2312,257,2680,43430
8399,3160,9999, ,GREENVILLE-SPARTANBURG SMSA,2457,2457,125739,88,176,4981,89,346,10640,138,1731,36561,2457,2457,125739,88,176,4981,89,346,10640,138,1731,36561
8399,3180,9999, ,HAGERSTOWN SMSA,225,225,10116,13,26,645,11,43,1871,19,295,9001,225,225,10116,13,26,645,11,43,1871,19,295,9001
8399,3200,9999, ,HAMILTON-MIDDLETOWN SMSA,772,772,40589,11,22,601,31,123,4962,69,774,27828,771,771,40550,11,22,601,31,123,4962,69,774,27828
8399,3240,9999, ,HARRISBURG SMSA,1526,1526,66056,7,14,551,17,64,1906,39,381,10851,1507,1507,65117,7,14,551,17,64,1906,37,368,10720
8399,3280,9999, ,HARTFORD SMSA,3621,3621,182962,19,38,1264,10,33,988,49,1129,33183,3621,3621,182962,19,38,1264,10,33,988,49,1129,33183
8399,3290,9999, ,HICKORY SMSA,478,478,21442,7,14,378,7,24,510,33,274,5928,478,478,21442,7,14,378,7,24,510,33,274,5928
8399,3320,9999, ,HONOLULU SMSA,1568,1568,106681,32,64,4040,19,69,4046,38,1151,57678,1568,1568,106681,32,64,4040,19,69,4046,38,1151,57678
8399,3360,9999, ,HOUSTON SMSA,28157,28157,1829783,433,866,30311,483,1870,51992,2258,30040,600459,28061,28061,1820589,433,866,30311,483,1870,51992,2237,29786,594592
8399,3400,9999, ,HUNTINGTON-ASHLAND WV-KY-OH SMSA,146,146,7529,4,8,202,3,11,225,1,16,351,141,141,7280,4,8,202,3,11,225,0,0,0
8399,3440,9999, ,HUNTSVILLE SMSA,1495,1495,34653,19,38,615,106,420,5363,229,2563,31632,1494,1494,34640,19,38,615,106,420,5363,229,2563,31632
8399,3480,9999, ,INDIANAPOLIS SMSA,2961,2961,202184,25,50,2453,73,267,9264,255,1985,83365,2948,2948,201556,25,50,2453,73,267,9264,254,1976,83180
8399,3500,9999, ,IOWA CITY SMSA,323,323,20310,65,130,6606,34,134,3325,83,1082,21937,322,322,20248,65,130,6606,34,134,3325,83,1082,21937
8399,3520,9999, ,JACKSON SMSA,133,133,5762,0,0,0,6,21,1060,2,24,400,124,124,5218,0,0,0,6,21,1060,2,24,400
8399,3560,9999, ,JACKSON SMSA,870,870,47347,62,124,3892,24,95,2370,73,708,15742,870,870,47347,62,124,3892,24,95,2370,73,708,15742
8399,3600,9999, ,JACKSONVILLE SMSA,5564,5564,286498,209,418,13918,397,1501,42673,477,4187,135474,5525,5525,284650,186,372,12761,396,1498,42581,458,3854,123697
8399,3605,9999, ,JACKSONVILLE SMSA,1340,1340,49959,1,2,26,0,0,0,5,40,1000,1340,1340,49959,1,2,26,0,0,0,5,40,1000
8399,3620,9999, ,JANESVILLE-BELOIT SMSA,219,219,10540,26,52,1775,3,11,420,2,16,490,196,196,9767,26,52,1775,3,11,420,2,16,490
8399,3640,9999, ,JERSEY CITY SMSA,84,84,3055,49,98,2913,14,43,1045,32,438,15224,83,83,2998,49,98,2913,14,43,1045,32,438,15224
8399,3660,9999, ,JOHNSON CITY-KINGSPORT-BRISTOL,592,592,22158,5,10,233,7,26,508,43,386,9203,566,566,21021,5,10,233,7,26,508,43,386,9203
8399,3680,9999, ,JOHNSTOWN SMSA,225,225,8477,62,124,3113,0,0,0,0,0,0,222,222,8413,1,2,35,0,0,0,0,0,0
8399,3710,9999, ,JOPLIN SMSA,194,194,11172,19,38,1038,9,35,1087,4,29,492,177,177,9073,13,26,814,9,35,1087,4,29,492
8399,3720,9999, ,KALAMAZOO-PORTAGE SMSA,413,413,23404,8,16,915,17,63,1895,12,420,12114,391,391,22337,7,14,850,17,63,1895,12,420,12114
8399,3740,9999, ,KANKAKEE SMSA,80,80,3722,13,26,605,3,12,220,0,0,0,77,77,3622,13,26,605,3,12,220,0,0,0
8399,3760,9999, ,KANSAS CITY MO.-KANS. SMSA,5405,5405,340248,643,1286,48942,178,699,16155,184,2198,49494,5387,5387,339671,643,1286,48942,178,699,16155,184,2198,49494
8399,3800,9999, ,KENOSHA SMSA,163,163,9153,4,8,280,9,36,1667,5,42,965,162,162,9077,4,8,280,9,36,1667,5,42,965
8399,3810,9999, ,KILLEEN-TEMPLE SMSA,1485,1485,76713,92,184,5516,35,134,2761,149,1886,40821,1485,1485,76713,92,184,5516,35,134,2761,149,1886,40821
8399,3840,9999, ,KNOXVILLE SMSA,1547,1547,64910,5,10,207,42,165,3282,54,509,13854,1547,1547,64910,5,10,207,42,165,3282,54,509,13854
8399,3850,9999, ,KOKOMO SMSA,89,89,5566,4,8,299,0,0,0,1,106,5300,89,89,5566,4,8,299,0,0,0,1,106,5300
8399,3870,9999, ,LACROSSE SMSA,223,223,12842,24,48,1533,10,39,1208,3,47,590,223,223,12842,24,48,1533,10,39,1208,3,47,590
8399,3880,9999, ,LAFAYETTE SMSA,2187,2187,122142,0,0,0,238,940,24573,127,1837,29247,257,257,13485,0,0,0,2,6,204,46,1231,14949
8399,3920,9999, ,LAFAYETTE-WEST LAFAYETTE SMSA,214,214,12179,13,26,1064,6,24,878,14,137,3068,214,214,12179,13,26,1064,6,24,878,14,137,3068
8399,3960,9999, ,LAKE CHARLES SMSA,199,199,11844,6,12,251,9,32,1354,9,86,2474,183,183,10899,6,12,251,9,32,1354,9,86,2474
8399,3980,9999, ,LAKELAND-WINTER HAVEN SMSA,2014,2014,87777,175,350,8687,93,332,7312,96,1106,30390,2007,2007,87557,175,350,8687,93,332,7312,96,1106,30390
8399,4000,9999, ,LANCASTER SMSA,1724,1724,80301,31,62,1561,12,44,992,12,168,6352,1655,1655,77588,31,62,1561,12,44,992,12,168,6352
8399,4040,9999, ,LANSING-EAST LANSING SMSA,940,940,49874,6,12,382,15,60,2241,21,200,4172,903,903,48423,6,12,382,15,60,2241,21,200,4172
8399,4080,9999, ,LAREDO SMSA,272,272,6176,15,30,753,0,0,0,1,6,80,272,272,6176,15,30,753,0,0,0,1,6,80
8399,4100,9999, ,LAS CRUCES SMSA,927,927,49099,23,46,1261,52,198,4504,10,148,2894,925,925,48973,23,46,1261,52,198,4504,10,148,2894
8399,4120,9999, ,LAS VEGAS SMSA,6345,6345,270786,13,26,877,232,812,17800,576,5768,133270,6345,6345,270786,13,26,877,232,812,17800,576,5768,133270
8399,4150,9999, ,LAWRENCE SMSA,273,273,15934,48,96,3544,35,127,3577,5,75,1422,273,273,15934,48,96,3544,35,127,3577,5,75,1422
8399,4160,9999, ,LAWRENCE-HAVERHILL MA-NH SMSA,1371,1371,75946,36,72,1873,2,7,230,12,138,4231,1355,1355,74465,36,72,1873,2,7,230,12,138,4231
8399,4200,9999, ,LAWTON SMSA,701,701,35566,23,46,1998,3,12,585,31,333,4520,701,701,35566,23,46,1998,3,12,585,31,333,4520
8399,4240,9999, ,LEWISTON-AUBURN SMSA,111,111,5549,0,0,0,0,0,0,2,14,280,94,94,4916,0,0,0,0,0,0,2,14,280
8399,4280,9999, ,LEXINGTON-FAYETTE SMSA,1536,1536,79475,53,106,3345,20,80,2463,87,1042,29192,1453,1453,76601,53,106,3345,20,80,2463,84,1003,28450
8399,4320,9999, ,LIMA SMSA,214,214,14315,6,12,313,2,6,190,1,36,387,194,194,13559,6,12,313,2,6,190,1,36,387
8399,4360,9999, ,LINCOLN SMSA,479,479,32137,15,30,898,3,11,560,28,486,9040,479,479,32137,15,30,898,3,11,560,28,486,9040
8399,4400,9999, ,LITTLE ROCK-N. LITTLE ROCK SMSA,896,896,54453,44,88,2885,32,123,5952,155,2387,57742,888,888,53811,44,88,2885,32,123,5952,151,2304,55202
8399,4410,9999, ,LONG BRANCH-ASBURY PARK SMSA,3428,3428,205438,12,24,632,19,76,3851,60,614,29956,3196,3196,184451,12,24,632,19,76,3851,59,599,29673
8399,4420,9999, ,LONGVIEW-MARSHALL SMSA,588,588,42654,35,70,2808,6,24,580,16,806,13863,588,588,42654,35,70,2808,6,24,580,16,806,13863
8399,4440,9999, ,LORAIN-ELYRIA SMSA,243,243,17896,0,0,0,0,0,0,0,0,0,243,243,17896,0,0,0,0,0,0,0,0,0
