Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201899,104,10580,C,Albany-Schenectady-Troy  NY ,1231,1231,333672,15,30,3794,31,121,14754,48,857,214816,1063,1063,284663,13,26,2694,30,118,14754,25,692,196083
201899,104,24020, ,Glens Falls  NY ,225,225,54236,1,2,270,0,0,0,0,0,0,145,145,35450,0,0,0,0,0,0,0,0,0
201899,106,10740,C,Albuquerque  NM ,2086,2086,463816,2,4,450,6,21,2403,13,75,3622,1775,1775,395756,1,2,167,4,15,1900,1,6,747
201899,106,42140,C,Santa Fe  NM ,243,243,63890,0,0,0,0,0,0,6,30,2064,243,243,63890,0,0,0,0,0,0,6,30,2064
201899,108,11100, ,Amarillo  TX ,637,637,159066,6,12,1789,0,0,0,1,101,11428,637,637,159066,6,12,1789,0,0,0,1,101,11428
201899,118,11540, ,Appleton  WI ,781,781,150569,31,62,9011,0,0,0,12,144,12548,781,781,150569,31,62,9011,0,0,0,12,144,12548
201899,118,36780, ,Oshkosh-Neenah  WI ,275,275,75955,3,6,795,0,0,0,9,97,6796,247,247,71603,3,6,795,0,0,0,9,97,6796
201899,120,11700, ,Asheville  NC ,2233,2233,617482,2,4,308,0,0,0,35,568,53472,1796,1796,528585,2,4,308,0,0,0,22,498,34089
201899,122,12020, ,Athens-Clarke County  GA ,729,729,158408,0,0,0,2,8,1510,17,332,42082,654,654,151332,0,0,0,2,8,1510,17,332,42082
201899,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,26506,26506,5906855,49,98,13347,24,87,18074,253,12750,1584019,25198,25198,5673126,49,98,13347,24,87,18074,244,12637,1575939
201899,122,23580, ,Gainesville  GA ,1159,1159,241449,6,12,1660,10,33,4790,21,574,46977,894,894,181492,6,12,1660,4,12,2543,20,566,45977
201899,140,13460,C,Bend-Redmond  OR ,1818,1818,478707,28,56,9044,1,3,541,6,106,11317,1796,1796,473205,27,54,8650,1,3,541,6,106,11317
201899,142,13820,C,Birmingham-Hoover  AL ,2698,2698,733902,12,24,2968,1,4,223,25,299,28610,2536,2536,699589,11,22,2860,1,4,223,25,299,28610
201899,144,14020,C,Bloomington  IN ,255,255,65910,28,56,7532,0,0,0,7,106,12201,222,222,57396,26,52,7053,0,0,0,5,77,8835
201899,145,14010, ,Bloomington  IL ,114,114,19345,0,0,0,1,4,226,7,102,4815,112,112,19245,0,0,0,1,4,226,7,102,4815
201899,146,14100,C,Bloomsburg-Berwick  PA ,83,83,20652,0,0,0,0,0,0,7,111,12602,75,75,18150,0,0,0,0,0,0,6,106,12154
201899,147,14260,C,Boise City  ID ,6923,6923,1625485,32,64,7400,75,293,31585,117,1637,166279,6353,6353,1471166,27,54,5483,66,259,29335,108,1424,139659
201899,148,12700, ,Barnstable Town  MA ,518,518,223263,5,10,1624,19,69,14439,4,408,42262,403,403,184249,4,8,1352,19,69,14439,1,10,2000
201899,148,14460,C,Boston-Cambridge-Newton  MA-NH ,4930,4930,1550237,273,546,92922,101,343,67783,297,8364,1543068,4361,4361,1387563,206,412,70867,98,333,66947,199,7588,1423398
201899,148,31700, ,Manchester-Nashua  NH ,709,709,152167,31,62,8523,6,22,5037,22,613,41708,497,497,114488,23,46,6633,2,6,407,10,413,28310
201899,148,39300,C,Providence-Warwick  RI-MA ,1553,1553,355491,71,142,17389,18,59,5256,11,209,19839,1320,1320,314956,66,132,16489,18,59,5256,10,204,19464
201899,148,49340, ,Worcester  MA-CT ,1300,1300,296033,51,102,13997,1,3,600,13,364,45115,900,900,205368,41,82,11370,1,3,600,2,78,13934
201899,150,14540, ,Bowling Green  KY ,783,783,158581,7,14,1140,16,60,4122,103,1342,112770,744,744,149833,4,8,690,14,53,3597,103,1342,112770
201899,154,15180, ,Brownsville-Harlingen  TX ,1392,1392,165024,28,56,4587,2,7,381,5,32,3160,1389,1389,164754,28,56,4587,2,7,381,5,32,3160
201899,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,975,975,275960,12,24,4901,6,22,2200,30,432,69028,894,894,258813,12,24,4901,6,22,2200,17,200,17682
201899,162,15980,C,Cape Coral-Fort Myers  FL ,5803,5803,1298522,266,532,66454,41,159,31948,122,3227,472120,5803,5803,1298522,266,532,66454,41,159,31948,122,3227,472120
201899,162,34940, ,Naples-Immokalee-Marco Island  FL ,3253,3253,961650,4,8,967,20,78,14809,59,1047,361926,3253,3253,961650,4,8,967,20,78,14809,59,1047,361926
201899,164,16020, ,Cape Girardeau  MO-IL ,131,131,20624,7,14,1817,0,0,0,9,671,7049,131,131,20624,7,14,1817,0,0,0,9,671,7049
201899,168,16300, ,Cedar Rapids  IA ,490,490,72802,66,132,12803,2,6,597,11,331,28068,485,485,72173,66,132,12803,2,6,597,11,331,28068
201899,168,26980, ,Iowa City  IA ,511,511,132844,53,106,17525,14,48,8066,19,702,74315,464,464,125094,53,106,17525,14,48,8066,19,702,74315
201899,170,16620, ,Charleston  WV ,106,106,12004,0,0,0,0,0,0,0,0,0,97,97,10546,0,0,0,0,0,0,0,0,0
201899,170,26580, ,Huntington-Ashland  WV-KY-OH ,224,224,45612,5,10,1139,4,15,603,2,11,628,95,95,23003,1,2,231,3,12,404,1,6,177
201899,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,16407,16407,4225512,59,118,11818,11,44,8608,227,9640,909871,15457,15457,3880708,59,118,11818,11,44,8608,213,9402,883478
201899,174,16860, ,Chattanooga  TN-GA ,1971,1971,394060,34,68,5393,8,30,3580,5,158,17891,1862,1862,374429,29,58,4297,8,30,3580,3,18,900
