Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200499,102,18700, ,Corvallis  OR ,291,291,62810,3,6,730,0,0,0,9,69,5860,287,287,62317,3,6,730,0,0,0,9,69,5860
200499,104,10580, ,Albany-Schenectady-Troy  NY ,2608,2608,493350,21,42,4472,1,4,695,61,614,54101,2294,2294,456340,19,38,4206,1,4,695,33,403,41806
200499,104,24020, ,Glens Falls  NY ,717,717,103544,3,6,498,2,8,516,10,78,2063,685,685,100806,3,6,498,2,8,516,10,78,2063
200499,112,11180, ,Ames  IA ,317,317,62003,9,18,2133,1,3,250,17,398,22986,308,308,60776,9,18,2133,1,3,250,17,398,22986
200499,118,11540, ,Appleton  WI ,1325,1325,231162,63,126,11518,4,14,1479,7,63,2712,1214,1214,215099,62,124,11398,4,14,1479,7,63,2712
200499,118,36780, ,Oshkosh-Neenah  WI ,896,896,162177,21,42,4020,2,7,391,21,169,8659,844,844,156361,18,36,3554,1,4,171,18,139,7216
200499,120,11700, ,Asheville  NC ,3138,3138,563086,51,102,9229,30,106,8396,27,408,24281,3110,3110,560126,51,102,9229,30,106,8396,27,408,24281
200499,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,57316,57316,7458494,140,280,45718,72,267,23187,382,16144,1079519,56064,56064,7339340,132,264,18118,70,261,22834,381,16137,1079189
200499,122,23580, ,Gainesville  GA ,1736,1736,267664,1,2,228,4,15,1860,1,5,475,1730,1730,267022,1,2,228,4,15,1860,1,5,475
200499,132,12940, ,Baton Rouge  LA ,4669,4669,461392,4,8,270,19,72,5282,50,430,23649,4550,4550,448577,4,8,270,19,72,5282,50,430,23649
200499,140,13460,C,Bend  OR ,3196,3196,632734,101,202,19003,44,152,13460,25,342,15712,3196,3196,632734,101,202,19003,44,152,13460,25,342,15712
200499,142,13820,C,Birmingham-Hoover  AL ,6358,6358,1029479,33,66,3712,0,0,0,94,1376,88771,6218,6218,1011927,33,66,3712,0,0,0,93,1370,88321
200499,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,8204,8204,1678368,400,800,83027,114,382,40359,295,6037,601887,6964,6964,1456844,329,658,68446,94,320,33520,218,5205,530972
200499,148,31700, ,Manchester-Nashua  NH ,1570,1570,290073,39,78,7319,14,51,5481,19,461,44969,1385,1385,268067,38,76,7049,14,51,5481,13,423,42481
200499,148,49340, ,Worcester  MA ,3356,3356,568124,19,38,4273,38,133,13221,7,165,14779,2927,2927,510580,19,38,4273,33,116,12050,7,165,14779
200499,154,15180, ,Brownsville-Harlingen  TX ,3070,3070,247107,44,88,3857,54,205,9307,23,229,10428,2147,2147,185010,28,56,2565,52,198,8991,21,213,9650
200499,160,15380, ,Buffalo-Niagara Falls  NY ,1856,1856,338444,18,36,3655,5,18,2350,33,600,41397,1745,1745,322813,18,36,3655,5,18,2350,33,600,41397
200499,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,17722,17722,2617231,60,120,8924,57,210,17565,227,3499,221246,17722,17722,2617231,60,120,8924,57,210,17565,227,3499,221246
200499,174,16860, ,Chattanooga  TN-GA ,3141,3141,426506,50,100,5679,8,28,1524,29,289,12886,2403,2403,325160,17,34,2731,3,12,530,17,203,9116
200499,174,17420, ,Cleveland  TN ,681,681,83549,11,22,1057,14,52,1971,3,104,12593,568,568,68877,11,22,1057,14,52,1971,3,104,12593
200499,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,35810,35810,7018208,374,748,73147,670,2259,192406,532,8724,795109,34138,34138,6685909,342,684,66083,652,2202,188218,478,8126,754435
200499,176,28100, ,Kankakee-Bradley  IL ,543,543,91480,14,28,2915,14,56,2800,4,24,1260,534,534,90357,4,8,1083,14,56,2800,4,24,1260
200499,176,33140, ,Michigan City-La Porte  IN ,419,419,59320,0,0,0,4,13,558,7,80,3960,336,336,51488,0,0,0,0,0,0,7,80,3960
200499,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,10942,10942,1721370,71,142,11641,67,239,18870,174,1726,82264,10341,10341,1655259,71,142,11641,63,227,18579,130,1468,70947
200499,184,10420, ,Akron  OH ,2480,2480,453404,35,70,6073,29,102,7439,23,282,10076,2049,2049,402503,35,70,6073,22,78,6891,11,84,3065
200499,184,17460,C,Cleveland-Elyria-Mentor  OH ,6711,6711,1332771,57,114,11546,61,211,23044,37,373,21586,5924,5924,1230050,51,102,10796,44,153,19585,27,323,17916
200499,192,17900,C,Columbia  SC ,6056,6056,714835,26,52,3116,35,137,10760,58,1004,77045,3626,3626,441610,25,50,3044,35,137,10760,21,341,40191
200499,194,12220,C,Auburn-Opelika  AL ,1203,1203,159315,39,78,5198,1,4,428,18,215,13489,1203,1203,159315,39,78,5198,1,4,428,18,215,13489
200499,194,17980, ,Columbus  GA-AL ,1590,1590,212147,20,40,2121,10,35,1534,35,413,35960,1590,1590,212147,20,40,2121,10,35,1534,35,413,35960
200499,198,18140,C,Columbus  OH ,10814,10814,1997153,58,116,11975,193,751,86863,174,1609,100083,10461,10461,1941904,57,114,11825,191,745,86863,173,1604,99844
200499,204,18580, ,Corpus Christi  TX ,1969,1969,222246,18,36,2512,78,309,11671,58,741,24281,1750,1750,199270,17,34,2399,77,305,11430,56,722,23626
200499,206,19100,C,Dallas-Fort Worth-Arlington  TX ,45908,45908,7543649,154,308,18616,75,288,10415,395,7675,441062,44442,44442,7344658,147,294,17668,28,103,8685,381,7470,428709
200499,212,19380, ,Dayton  OH ,2600,2600,486375,48,96,10034,37,138,13172,30,326,26280,2469,2469,468205,41,82,8654,37,138,13172,30,326,26280
