Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200299,0040,9999,,Abilene  TX MSA ,153,153,23080,5,10,525,6,18,1000,0,0,0,153,153,23080,5,10,525,6,18,1000,0,0,0
200299,0120,9999,,Albany  GA MSA ,544,544,61130,28,56,3525,0,0,0,0,0,0,226,226,24789,28,56,3525,0,0,0,0,0,0
200299,0160,9999,,Albany-Schenectady-Troy  NY MSA ,2707,2707,448174,18,36,3115,19,76,4314,47,475,29634,2486,2486,422012,17,34,3095,19,76,4314,28,368,23388
200299,0200,9999,,Albuquerque  NM MSA ,5803,5803,624005,0,0,0,26,98,4721,68,1121,46030,5041,5041,552720,0,0,0,25,95,4641,68,1121,46030
200299,0220,9999,,Alexandria  LA MSA ,432,432,48477,0,0,0,0,0,0,3,102,6109,432,432,48477,0,0,0,0,0,0,3,102,6109
200299,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,3335,3335,440781,7,14,932,20,72,5400,9,265,23652,3117,3117,408786,7,14,932,12,47,3472,9,265,23652
200299,0280,9999,,Altoona  PA MSA ,235,235,30138,3,6,524,5,20,866,1,60,1200,235,235,30138,3,6,524,5,20,866,1,60,1200
200299,0320,9999,,Amarillo  TX MSA ,722,722,104591,2,4,270,0,0,0,1,184,7600,719,719,103759,2,4,270,0,0,0,1,184,7600
200299,0380,9999,,Anchorage  AK MSA ,923,923,190964,339,678,93490,33,120,10901,28,267,30611,923,923,190964,339,678,93490,33,120,10901,28,267,30611
200299,0450,9999,,Anniston  AL MSA ,215,215,23895,1,2,10,0,0,0,3,16,915,185,185,21623,1,2,10,0,0,0,3,16,915
200299,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,2160,2160,339260,101,202,17358,12,42,2493,98,1134,54686,2062,2062,326029,100,200,17238,12,42,2493,98,1134,54686
200299,0480,9999,,Asheville  NC MSA ,1449,1449,233609,52,104,7113,34,132,8163,29,592,18349,1449,1449,233609,52,104,7113,34,132,8163,29,592,18349
200299,0500,9999,,Athens  GA MSA ,1317,1317,178231,47,94,5662,0,0,0,41,851,39206,1317,1317,178231,47,94,5662,0,0,0,41,851,39206
200299,0520,9999,,Atlanta  GA MSA ,50151,50151,5890496,103,206,42807,67,258,18687,531,15936,897353,49072,49072,5799740,102,204,42742,63,245,18265,512,15631,885805
200299,0580,9999,,Auburn-Opelika  AL MSA ,421,421,59981,44,88,4888,13,51,3516,69,756,39408,397,397,56733,42,84,4652,13,51,3516,66,715,37386
200299,0600,9999,,Augusta-Aiken  GA-SC MSA ,2892,2892,333381,10,20,790,5,20,246,29,567,24470,2645,2645,305538,8,16,670,5,20,246,29,567,24470
200299,0640,9999,,Austin-San Marcos  TX MSA ,11041,11041,1461478,173,346,21309,64,244,11120,264,5570,214183,10872,10872,1443229,173,346,21309,63,240,10863,264,5570,214183
200299,0680,9999,,Bakersfield  CA MSA ,4496,4496,590171,3,6,306,2,7,309,0,0,0,4421,4421,583335,3,6,306,2,7,309,0,0,0
200299,0730,9999,,Bangor  ME MSA ,313,313,37648,7,14,1245,6,23,1060,1,17,1187,296,296,35809,6,12,1185,6,23,1060,0,0,0
200299,0740,9999,,Barnstable-Yarmouth  MA MSA ,883,883,203582,1,2,253,10,39,1905,1,8,1455,835,835,193680,1,2,253,10,39,1905,1,8,1455
200299,0760,9999,,Baton Rouge  LA MSA ,3294,3294,348693,1,2,73,5,18,726,51,688,32574,2429,2429,243765,1,2,73,5,18,726,51,688,32574
200299,0840,9999,,Beaumont-Port Arthur  TX MSA ,803,803,98265,2,4,198,0,0,0,17,90,4358,803,803,98265,2,4,198,0,0,0,17,90,4358
200299,0860,9999,,Bellingham  WA MSA ,1107,1107,174636,22,44,4943,14,55,4698,30,331,16612,1107,1107,174636,22,44,4943,14,55,4698,30,331,16612
200299,0870,9999,,Benton Harbor  MI MSA ,608,608,100770,1,2,70,1,4,472,0,0,0,528,528,86789,1,2,70,1,4,472,0,0,0
200299,0880,9999,,Billings  MT MSA ,576,576,72352,6,12,712,1,3,253,9,107,5852,576,576,72352,6,12,712,1,3,253,9,107,5852
200299,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,1996,1996,207448,11,22,1327,3,12,797,9,308,12403,1815,1815,185142,11,22,1327,3,12,797,9,308,12403
200299,0960,9999,,Binghamton  NY MSA ,331,331,49480,1,2,100,0,0,0,1,57,1000,313,313,47382,1,2,100,0,0,0,1,57,1000
200299,1000,9999,,Birmingham  AL MSA ,4918,4918,716830,2,4,375,9,28,1781,20,227,12062,4712,4712,696760,2,4,375,8,25,1781,20,227,12062
200299,1010,9999,,Bismarck  ND MSA ,587,587,88388,4,8,1206,12,47,4571,12,222,11159,586,586,88288,4,8,1206,12,47,4571,12,222,11159
