Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9199,1000,9999, ,Birmingham AL MSA,2910,2910,274518,6,12,297,6,21,822,44,550,20835,2689,2689,260622,6,12,297,6,21,822,43,545,20700
9199,1010,9999, ,Bismarck ND MSA,374,374,31516,2,4,217,0,0,0,12,191,5358,373,373,31416,2,4,217,0,0,0,12,191,5358
9199,1020,9999, ,Bloomington IN MSA,614,614,50470,28,56,2655,5,19,655,8,64,1865,614,614,50470,28,56,2655,5,19,655,8,64,1865
9199,1040,9999, ,Bloomington-Normal IL MSA,744,744,53884,18,36,1712,8,32,850,21,241,5640,732,732,53066,18,36,1712,8,32,850,21,241,5640
9199,1080,9999, ,Boise City ID MSA,2050,2050,186855,12,24,1216,37,147,5404,41,380,12515,2050,2050,186855,12,24,1216,37,147,5404,41,380,12515
9199,1122,1120, ,Boston MA PMSA,3784,3784,449568,80,160,9397,8,30,1393,39,380,21796,3415,3415,414633,68,136,8186,7,27,1288,14,238,15280
9199,1122,1200, ,Brockton MA PMSA,367,367,29146,7,14,893,0,0,0,0,0,0,349,349,27370,7,14,893,0,0,0,0,0,0
9199,1122,4160, ,Lawrence-Haverhill MA-NH PMSA,1247,1247,107956,22,44,2159,6,24,1015,8,65,1293,1155,1155,98232,13,26,1339,6,24,1015,1,30,900
9199,1122,4560, ,Lowell MA-NH PMSA,542,542,68506,2,4,112,0,0,0,0,0,40,427,427,51217,2,4,112,0,0,0,0,0,40
9199,1122,5350, ,Nashua NH PMSA,637,637,56557,1,2,14,0,0,0,0,0,48,632,632,56231,1,2,14,0,0,0,0,0,48
9199,1122,7090, ,Salem-Gloucester MA PMSA,404,404,48818,10,20,1386,0,0,0,3,17,1171,403,403,48719,10,20,1386,0,0,0,2,12,695
9199,1140,9999, ,Bradenton FL MSA,1012,1012,54000,16,32,2078,15,59,1779,53,710,25424,1012,1012,54000,16,32,2078,15,59,1779,53,710,25424
9199,1150,9999, ,Bremerton WA MSA,1735,1735,93754,15,30,1049,2,7,279,63,802,29453,1701,1701,91331,15,30,1049,2,7,279,60,708,25601
9199,1240,9999, ,Brownsville-Harlingen TX MSA,686,686,27992,19,38,886,2,7,146,4,42,2295,662,662,27041,19,38,886,2,7,146,4,42,2295
9199,1260,9999, ,Bryan-College Station TX MSA,269,269,26138,0,0,0,0,0,0,0,0,0,269,269,26138,0,0,0,0,0,0,0,0,0
9199,1282,1280, ,Buffalo NY PMSA,1563,1563,174664,75,150,8434,14,54,2537,11,178,9789,1542,1542,173175,74,148,8343,14,54,2537,10,173,9497
9199,1282,5700, ,Niagara Falls NY PMSA,568,568,50792,14,28,1500,14,52,2405,7,124,1840,562,562,50441,12,24,1210,14,52,2405,7,124,1840
9199,1300,9999, ,Burlington NC MSA,370,370,29166,10,20,1106,0,0,0,7,58,1420,370,370,29166,10,20,1106,0,0,0,7,58,1420
9199,1305,9999, ,Burlington VT MSA,448,448,42554,1,2,43,2,7,332,3,50,2314,383,383,35664,0,0,0,2,7,332,3,50,2314
9199,1320,9999, ,Canton OH MSA,867,867,100260,52,104,5996,23,88,3767,43,347,11291,863,863,99980,52,104,5996,23,88,3767,43,347,11291
9199,1350,9999, ,Casper WY MSA,36,36,4430,0,0,0,0,0,0,0,0,0,36,36,4430,0,0,0,0,0,0,0,0,0
9199,1360,9999, ,Cedar Rapids IA MSA,544,544,46161,6,12,758,24,94,4724,29,357,8288,531,531,45684,6,12,758,24,94,4724,29,357,8288
9199,1400,9999, ,Champaign-Urbana-Rantoul IL MSA,222,222,19957,9,18,705,4,14,773,3,23,453,170,170,15217,7,14,495,1,3,163,3,23,453
9199,1440,9999, ,Charleston SC MSA,2827,2827,242650,13,26,1013,0,0,0,11,67,822,2724,2724,236401,12,24,968,0,0,0,5,29,439
9199,1480,9999, ,Charleston WV MSA,414,414,37324,0,0,0,1,3,180,0,0,0,412,412,37229,0,0,0,1,3,180,0,0,0
9199,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,6904,6904,577547,96,192,7585,27,104,2520,111,1238,40089,6900,6900,577383,96,192,7585,27,104,2520,111,1238,40089
9199,1540,9999, ,Charlottesville VA MSA,946,946,82469,36,72,3731,8,30,1828,20,141,6036,946,946,82469,36,72,3731,8,30,1828,20,141,6036
9199,1560,9999, ,Chattanooga TN-GA MSA,1353,1353,96433,44,88,3068,2,7,140,8,86,6447,1237,1237,91767,43,86,3028,1,4,80,6,76,5447
9199,1580,9999, ,Cheyenne WY MSA,91,91,9049,0,0,0,0,0,0,0,0,0,89,89,8954,0,0,0,0,0,0,0,0,0
9199,1602,0620, ,Aurora-Elgin IL PMSA,2981,2981,358886,36,72,4383,19,71,4340,14,113,7700,2911,2911,350890,36,72,4383,17,65,4136,14,113,7700
9199,1602,1600, ,Chicago IL PMSA,8842,8842,1138223,115,230,15166,138,505,36036,198,2374,117586,8790,8790,1132218,113,226,14953,138,505,36036,192,2344,116664
9199,1602,2960, ,Gary-Hammond IN PMSA,1813,1813,190476,63,126,5558,20,76,3826,52,1197,32179,1797,1797,188228,63,126,5558,20,76,3826,52,1197,32179
9199,1602,3690, ,Joliet IL PMSA,2497,2497,252976,71,142,10590,33,131,8378,25,225,9607,2487,2487,252370,70,140,10440,33,131,8378,25,225,9607
9199,1602,3800, ,Kenosha WI PMSA,711,711,65501,9,18,960,4,16,1250,13,194,8224,711,711,65501,9,18,960,4,16,1250,13,194,8224
9199,1602,3965, ,Lake County IL PMSA,3235,3235,397567,23,46,2822,11,42,2528,41,675,26837,3212,3212,394857,23,46,2822,11,42,2528,41,675,26837
9199,1620,9999, ,Chico CA MSA,972,972,98157,30,60,3253,29,111,5048,36,355,21288,972,972,98157,30,60,3253,29,111,5048,36,355,21288
9199,1642,1640, ,Cincinnati OH-KY-IN PMSA,5304,5304,515486,65,130,5280,32,116,4955,182,2584,74527,5057,5057,500890,64,128,5235,31,113,4764,181,2573,74297
9199,1642,3200, ,Hamilton-Middletown OH PMSA,1519,1519,130240,29,58,2241,11,39,1812,13,92,2993,1460,1460,126886,29,58,2241,11,39,1812,12,87,2842
9199,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,1216,1216,60937,2,4,96,9,30,735,11,83,1910,1216,1216,60937,2,4,96,9,30,735,11,83,1910
9199,1692,0080, ,Akron OH PMSA,2051,2051,226540,34,68,2976,25,93,5394,7,166,4961,2049,2049,226380,34,68,2976,25,93,5394,7,166,4961
9199,1692,1680, ,Cleveland OH PMSA,3809,3809,531181,59,118,8036,31,113,7983,57,826,30756,3571,3571,500182,59,118,8036,31,113,7983,45,634,26541
9199,1692,4440, ,Lorain-Elyria OH PMSA,815,815,101900,18,36,1827,1,4,400,3,31,1005,782,782,99543,18,36,1827,1,4,400,3,31,1005
9199,1720,9999, ,Colorado Springs CO MSA,1182,1182,108750,0,0,0,0,0,0,1,50,1205,1182,1182,108750,0,0,0,0,0,0,1,50,1205
9199,1740,9999, ,Columbia MO MSA,680,680,59706,124,248,10044,31,124,3052,18,211,7319,680,680,59706,124,248,10044,31,124,3052,18,211,7319
9199,1760,9999, ,Columbia SC MSA,2148,2148,157774,10,20,881,17,68,2239,44,650,16238,2133,2133,157105,10,20,881,17,68,2239,44,650,16238
9199,1800,9999, ,Columbus GA-AL MSA,616,616,34411,6,12,398,4,16,473,12,172,3827,616,616,34411,6,12,398,4,16,473,12,172,3827
9199,1840,9999, ,Columbus OH MSA,6177,6177,674297,84,168,8301,113,444,17273,151,1640,34335,6046,6046,661804,84,168,8301,113,444,17273,149,1630,34065
9199,1880,9999, ,Corpus Christi TX MSA,503,503,41091,0,0,0,7,28,817,4,21,336,499,499,41012,0,0,0,7,28,817,4,21,336
9199,1900,9999, ,Cumberland MD-WV MSA,253,253,15713,0,0,0,1,3,500,4,55,1965,245,245,15503,0,0,0,1,3,500,2,16,268
9199,1922,1920, ,Dallas TX PMSA,11162,11162,1253135,6,12,770,16,60,1837,181,3013,90718,11085,11085,1235725,5,10,709,16,60,1837,181,3013,90718
9199,1922,2800, ,Fort Worth-Arlington TX PMSA,4311,4311,505823,13,26,803,27,101,2094,38,777,26888,4311,4311,505823,13,26,803,27,101,2094,38,777,26888
9199,1950,9999, ,Danville VA MSA,279,279,19354,1,2,60,0,0,0,12,120,4492,279,279,19354,1,2,60,0,0,0,12,120,4492
9199,1960,9999, ,Davenport-Rock Island-Moline IA-IL MSA,734,734,78456,8,16,1052,4,12,679,3,18,510,730,730,78192,8,16,1052,4,12,679,3,18,510
9199,2000,9999, ,Dayton-Springfield OH MSA,2101,2101,197207,45,90,4419,34,130,4822,46,450,15206,2078,2078,195050,45,90,4419,33,127,4740,46,450,15206
9199,2020,9999, ,Daytona Beach FL MSA,2459,2459,203981,7,14,789,5,20,847,24,641,48908,2459,2459,203981,7,14,789,5,20,847,24,641,48908
9199,2030,9999, ,Decatur Al MSA,424,424,31138,0,0,0,5,20,594,3,45,526,409,409,30122,0,0,0,5,20,594,3,45,526
9199,2040,9999, ,Decatur IL MSA,201,201,20856,4,8,790,0,0,0,0,0,0,198,198,20573,4,8,790,0,0,0,0,0,0
9199,2082,1125, ,Boulder-Longmont CO PMSA,1531,1531,180620,0,0,0,2,7,361,1,12,380,1531,1531,180620,0,0,0,2,7,361,1,12,380
9199,2082,2080, ,Denver CO PMSA,5984,5984,768063,13,26,2961,2,7,443,21,201,7349,5864,5864,756861,13,26,2961,2,7,443,21,201,7349
9199,2120,9999, ,Des Moines IA MSA,1868,1868,181861,20,40,2953,3,12,621,14,319,12031,1866,1866,181725,20,40,2953,3,12,621,14,319,12031
9199,2162,0440, ,Ann Arbor MI PMSA,821,821,90995,14,28,1752,11,39,3695,20,237,8617,754,754,83850,6,12,428,4,16,1080,7,72,2191
9199,2162,2160, ,Detroit MI PMSA,11019,11019,1071648,69,138,7029,77,294,18467,147,2657,103166,10452,10452,1035681,65,130,6886,68,263,17507,115,2446,97816
9199,2180,9999, ,Dothan AL MSA,322,322,19474,3,6,122,10,38,1004,15,151,3953,293,293,17166,3,6,122,10,38,1004,15,151,3953
9199,2200,9999, ,Dubuque IA MSA,258,258,22665,2,4,190,4,16,857,3,18,999,257,257,22580,2,4,190,4,16,857,3,18,999
9199,2240,9999, ,Duluth MN-WI MSA,536,536,33560,10,20,695,1,4,80,8,178,5143,509,509,31378,10,20,695,1,4,80,8,178,5143
9199,2290,9999, ,Eau Claire WI MSA,343,343,29566,2,4,120,10,40,1389,6,80,3050,330,330,29137,2,4,120,10,40,1389,6,80,3050
9199,2320,9999, ,El Paso TX MSA,1592,1592,88090,12,24,832,4,15,396,19,239,5233,1590,1590,88038,12,24,832,4,15,396,19,239,5233
9199,2330,9999, ,Elkhart-Goshen IN MSA,593,593,44645,3,6,260,0,0,0,1,30,540,593,593,44645,3,6,260,0,0,0,1,30,540
9199,2335,9999, ,Elmira NY MSA,107,107,10772,1,2,35,2,8,505,1,8,250,100,100,10141,1,2,35,2,8,505,1,8,250
9199,2340,9999, ,Enid OK MSA,30,30,3548,0,0,0,0,0,0,0,0,0,30,30,3548,0,0,0,0,0,0,0,0,0
9199,2360,9999, ,Erie PA MSA,573,573,45365,1,2,64,10,39,1736,16,320,13630,534,534,43440,1,2,64,10,39,1736,16,320,13630
9199,2400,9999, ,Eugene-Springfield OR MSA,923,923,87637,13,26,1402,10,39,1661,5,37,903,922,922,87564,13,26,1402,10,39,1661,5,37,903
9199,2440,9999, ,Evansville IN-KY MSA,791,791,64012,3,6,189,2,7,160,2,24,450,786,786,63587,3,6,189,2,7,160,2,24,450
9199,2520,9999, ,Fargo-Moorhead ND-MN MSA,448,448,38610,2,4,158,2,6,136,39,922,21668,446,446,38473,2,4,158,2,6,136,39,922,21668
9199,2560,9999, ,Fayetteville NC MSA,1568,1568,99905,2,4,149,8,30,698,19,228,8814,1568,1568,99905,2,4,149,8,30,698,19,228,8814
9199,2580,9999, ,Fayetteville-Springdale AR MSA,585,585,41307,89,178,6353,1,4,173,34,401,9454,584,584,41253,88,176,6298,1,4,173,34,401,9454
9199,2600,9999, ,Fitchburg-Leominster MA MSA,174,174,16083,1,2,60,0,0,100,8,53,1075,104,104,10364,1,2,60,0,0,100,1,6,90
9199,2640,9999, ,Flint MI MSA,776,776,66277,18,36,1837,5,18,788,1,7,235,776,776,66277,18,36,1837,5,18,788,0,0,0
9199,2650,9999, ,Florence AL MSA,201,201,11707,3,6,142,4,12,202,5,59,1471,184,184,11128,3,6,142,4,12,202,5,59,1471
9199,2655,9999, ,Florence SC MSA,485,485,36825,20,40,998,6,22,393,9,76,1435,484,484,36695,20,40,998,6,22,393,9,76,1435
9199,2670,9999, ,Fort Collins-Loveland CO MSA,1266,1266,99786,11,22,1342,10,39,1691,15,216,7842,1266,1266,99786,11,22,1342,10,39,1691,15,216,7842
9199,2700,9999, ,Fort Myers-Cape Coral FL MSA,2728,2728,235667,74,148,8262,44,166,13373,28,331,23451,2573,2573,220883,71,142,7899,43,163,13182,25,288,21217
9199,2710,9999, ,Fort Pierce FL MSA,2055,2055,209713,25,50,2997,45,177,7314,41,298,10047,2055,2055,209713,25,50,2997,45,177,7314,41,298,10047
9199,2720,9999, ,Fort Smith AR-OK MSA,419,419,28126,4,8,240,0,0,0,4,25,705,404,404,27199,4,8,240,0,0,0,4,25,705
9199,2750,9999, ,Fort Walton Beach FL MSA,1173,1173,71222,4,8,493,75,300,10328,6,212,25966,1173,1173,71222,4,8,493,75,300,10328,6,212,25966
9199,2760,9999, ,Fort Wayne IN MSA,1635,1635,171826,17,34,1603,1,4,200,9,122,2749,1633,1633,171769,17,34,1603,1,4,200,9,122,2749
9199,2840,9999, ,Fresno CA MSA,3494,3494,341965,25,50,2443,53,199,9102,83,623,25149,3490,3490,341595,25,50,2443,53,199,9102,83,623,25149
9199,2880,9999, ,Gadsden AL MSA,137,137,8469,1,2,10,4,16,350,0,0,0,137,137,8469,1,2,10,4,16,350,0,0,0
9199,2900,9999, ,Gainesville FL MSA,946,946,62531,0,0,0,2,6,138,43,430,8478,946,946,62531,0,0,0,2,6,138,43,430,8478
9199,2975,9999, ,Glens Falls NY MSA,600,600,49725,5,10,399,11,44,2185,2,14,363,577,577,48872,5,10,399,11,44,2185,2,14,363
9199,2985,9999, ,Grand Forks ND MSA,85,85,7035,1,2,80,1,3,90,1,10,250,84,84,6960,0,0,0,1,3,90,1,10,250
9199,3000,9999, ,Grand Rapids MI MSA,2672,2672,249179,36,72,4152,20,80,3891,15,280,22646,2664,2664,248773,36,72,4152,20,80,3891,15,280,22646
9199,3040,9999, ,Great Falls MT MSA,65,65,7137,0,0,0,0,0,0,2,24,928,65,65,7137,0,0,0,0,0,0,2,24,928
9199,3060,9999, ,Greeley CO MSA,322,322,25223,7,14,941,5,16,1006,1,5,355,295,295,24145,7,14,941,5,16,1006,1,5,355
9199,3080,9999, ,Green Bay WI MSA,881,881,87251,84,168,8340,4,13,520,40,543,12101,757,757,77124,84,168,8340,3,10,460,40,543,12101
9199,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,4641,4641,345463,47,94,2591,17,58,2040,41,387,7791,4632,4632,344884,47,94,2591,17,58,2040,41,387,7791
9199,3160,9999, ,Greenville-Spartanburg SC MSA,2773,2773,215671,44,88,3995,4,15,462,15,131,3825,2771,2771,215671,44,88,3995,4,15,462,15,131,3825
9199,3180,9999, ,Hagerstown MD MSA,422,422,36443,17,34,1295,0,0,0,0,0,0,422,422,36443,17,34,1295,0,0,0,0,0,0
9199,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2186,2186,177175,14,28,1353,3,11,188,32,332,14532,2152,2152,175512,14,28,1353,2,7,108,31,327,14432
9199,3282,1170, ,Bristol CT PMSA,138,138,13556,1,2,85,1,3,85,1,50,850,138,138,13556,1,2,85,1,3,85,1,50,850
9199,3282,3280, ,Hartford CT PMSA,1434,1434,153175,14,28,1533,7,23,913,9,85,3133,1434,1434,153175,14,28,1533,7,23,913,9,85,3133
9199,3282,5020, ,Middletown CT PMSA,288,288,21858,3,6,306,0,0,0,0,0,0,288,288,21858,3,6,306,0,0,0,0,0,0
9199,3282,5440, ,New Britain CT PMSA,204,204,13904,4,8,332,0,0,0,1,10,229,204,204,13904,4,8,332,0,0,0,1,10,229
9199,3290,9999, ,Hickory-Morganton NC MSA,894,894,60936,20,40,1270,4,16,560,11,62,1925,791,791,54958,20,40,1270,4,16,560,11,62,1925
9199,3320,9999, ,Honolulu HI MSA,1203,1203,214144,25,50,11851,29,116,13937,209,2749,429839,1203,1203,214144,25,50,11851,29,116,13937,209,2749,429839
9199,3350,9999, ,Houma-Thibodaux LA MSA,467,467,28584,2,4,96,0,0,0,1,12,305,465,465,28507,2,4,96,0,0,0,1,12,305
9199,3362,1145, ,Brazoria TX PMSA,932,932,78833,1,2,176,1,4,236,1,9,540,932,932,78833,1,2,176,1,4,236,1,9,540
9199,3362,2920, ,Galveston-Texas City TX PMSA,997,997,107357,0,0,0,0,0,0,6,55,1999,965,965,102779,0,0,0,0,0,0,6,55,1999
9199,3362,3360, ,Houston TX PMSA,9960,9960,985624,2,4,130,6,22,916,181,3603,99208,9955,9955,985330,2,4,130,6,22,916,181,3603,99208
9199,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,158,158,10408,4,8,141,0,0,0,1,15,524,141,141,9647,4,8,141,0,0,0,1,15,524
9199,3440,9999, ,Huntsville AL MSA,978,978,33579,1,2,20,12,48,2010,24,160,4580,976,976,33508,1,2,20,12,48,2010,24,160,4580
9199,3480,9999, ,Indianapolis IN MSA,6400,6400,724143,85,170,7391,21,73,3653,59,692,18252,6386,6386,723376,85,170,7391,21,73,3653,59,692,18252
9199,3500,9999, ,Iowa City IA MSA,451,451,46591,7,14,779,8,30,1751,13,197,5377,445,445,46231,7,14,779,8,30,1751,13,197,5377
9199,3520,9999, ,Jackson MI MSA,420,420,29239,3,6,265,0,0,0,3,28,512,401,401,28059,3,6,265,0,0,0,3,28,512
9199,3560,9999, ,Jackson MS MSA,1266,1266,85119,8,16,693,1,4,121,10,131,3485,1266,1266,85119,8,16,693,1,4,121,10,131,3485
9199,3580,9999, ,Jackson TN MSA,472,472,35184,3,6,122,1,4,90,0,0,0,472,472,35184,3,6,122,1,4,90,0,0,0
9199,3600,9999, ,Jacksonville FL MSA,5906,5906,482983,38,76,4507,43,172,6668,93,1214,34338,5906,5906,482983,38,76,4507,43,172,6668,93,1214,34338
9199,3605,9999, ,Jacksonville NC MSA,469,469,20788,4,8,257,1,4,130,0,0,0,469,469,20788,4,8,257,1,4,130,0,0,0
9199,3610,9999, ,Jamestown-Durkirk NY MSA,191,191,13839,6,12,542,0,0,0,3,85,3100,180,180,13242,6,12,542,0,0,0,3,85,3100
9199,3620,9999, ,Janesville-Beloit WI MSA,342,342,28682,41,82,4836,3,10,200,9,121,3673,329,329,28100,41,82,4836,3,10,200,9,121,3673
9199,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,778,778,48120,9,18,775,13,48,1287,19,173,3261,725,725,45804,9,18,775,13,48,1287,19,173,3261
9199,3680,9999, ,Johnstown PA MSA,353,353,23174,4,8,241,2,8,590,3,102,3411,314,314,20613,4,8,241,2,8,590,3,102,3411
9199,3710,9999, ,Joplin MO MSA,277,277,17715,11,22,908,2,8,165,0,0,0,251,251,15860,11,22,908,1,4,87,0,0,0
9199,3720,9999, ,Kalamazoo MI MSA,637,637,66013,11,22,1199,0,0,0,4,32,1400,623,623,65091,11,22,1199,0,0,0,4,32,1400
9199,3740,9999, ,Kankakee IL MSA,330,330,33020,5,10,508,2,8,260,5,32,1245,329,329,32971,5,10,508,2,8,260,5,32,1245
9199,3760,9999, ,Kansas City MO-KS MSA,6641,6641,616299,114,228,12245,76,297,8354,28,269,9879,6602,6602,612821,112,224,11994,74,291,8254,28,269,9879
9199,3810,9999, ,Killeen-Temple TX MSA,442,442,35420,3,6,170,1,3,65,0,0,0,439,439,35360,3,6,170,1,3,65,0,0,0
9199,3840,9999, ,Knoxville TN MSA,2500,2500,167918,27,54,1550,24,86,2754,12,97,3035,2500,2500,167918,27,54,1550,24,86,2754,12,97,3035
9199,3850,9999, ,Kokomo IN MSA,180,180,17405,13,26,2106,0,0,0,0,0,0,173,173,17100,13,26,2106,0,0,0,0,0,0
9199,3870,9999, ,La Crosse WI MSA,231,231,22610,16,32,1382,5,20,855,7,79,2512,231,231,22610,16,32,1382,5,20,855,7,79,2512
9199,3880,9999, ,Lafayette LA MSA,532,532,49069,0,0,0,0,0,0,4,37,1199,529,529,48830,0,0,0,0,0,0,4,37,1199
9199,3920,9999, ,Lafayette-West Lafayette IN MSA,480,480,45294,0,0,0,0,0,0,21,450,10995,480,480,45294,0,0,0,0,0,0,21,450,10995
9199,3960,9999, ,Lake Charles LA MSA,466,466,35031,6,12,540,2,8,96,4,46,1246,457,457,34515,6,12,540,2,8,96,0,0,0
9199,3980,9999, ,Lakeland-Winter Haven FL MSA,1991,1991,121620,38,76,3268,3,12,406,40,510,14256,1991,1991,121620,38,76,3268,3,12,406,40,510,14256
9199,4000,9999, ,Lancaster PA MSA,1861,1861,158076,5,10,676,11,41,1956,29,621,36496,1553,1553,135662,4,8,580,9,35,1732,22,577,34976
9199,4040,9999, ,Lansing-East Lansing MI MSA,1424,1424,109781,12,24,1246,4,15,645,13,376,12813,1404,1404,108600,12,24,1246,4,15,645,13,376,12813
9199,4080,9999, ,Laredo TX MSA,550,550,29213,11,22,511,22,84,2177,35,565,11231,550,550,29213,11,22,511,22,84,2177,35,565,11231
9199,4100,9999, ,Las Cruces NM MSA,484,484,37225,3,6,205,1,4,130,12,191,3880,484,484,37225,3,6,205,1,4,130,12,191,3880
9199,4120,9999, ,Las Vegas NV MSA,12563,12563,804341,42,84,3188,70,259,10766,402,4958,160249,12563,12563,804341,42,84,3188,70,259,10766,402,4958,160249
9199,4150,9999, ,Lawrence KS MSA,463,463,39058,66,132,6222,22,84,3036,9,113,3621,463,463,39058,66,132,6222,22,84,3036,9,113,3621
9199,4200,9999, ,Lawton OK MSA,125,125,11382,0,0,0,0,0,0,0,0,0,125,125,11382,0,0,0,0,0,0,0,0,0
9199,4240,9999, ,Lewiston-Auburn ME MSA,106,106,9336,3,6,174,0,0,0,0,0,0,97,97,8969,3,6,174,0,0,0,0,0,0
9199,4280,9999, ,Lexington-Fayette KY MSA,2075,2075,152140,33,66,1921,4,15,448,6,61,1449,2067,2067,151663,33,66,1921,4,15,448,6,61,1449
9199,4320,9999, ,Lima OH MSA,362,362,33183,14,28,958,3,9,420,0,0,0,295,295,29787,14,28,958,3,9,420,0,0,0
