Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8199,0860,9999, ,BELLINGHAM SMSA,525,525,21470,7,14,364,8,29,1072,11,193,3622,512,512,20964,7,14,364,8,29,1072,11,193,3622
8199,0870,9999, ,BENTON HARBOR,120,120,5713,3,6,91,3,12,178,13,309,6500,87,87,3954,0,0,0,3,12,178,13,309,6500
8199,0880,9999, ,BILLINGS SMSA,230,230,11735,42,84,3732,17,65,1711,15,87,1658,230,230,11735,42,84,3732,17,65,1711,15,87,1658
8199,0920,9999, ,BILOXI-GULFPORT SMSA,831,831,25690,17,34,888,24,75,1597,35,315,5484,825,825,25501,17,34,888,24,75,1597,35,315,5484
8199,0960,9999, ,BINGHAMTON N.Y.-PA. SMSA,236,236,9591,5,10,530,3,12,270,17,183,2660,229,229,9139,3,6,283,3,12,270,15,158,2390
8199,1000,9999, ,BIRMINGHAM SMSA,1487,1487,55212,9,18,586,17,68,1460,82,960,27171,1487,1487,55212,9,18,586,17,68,1460,82,960,27171
8199,1010,9999, ,BISMARCH SMSA,133,133,8229,7,14,566,8,32,1506,4,33,1048,133,133,8229,7,14,566,8,32,1506,4,33,1048
8199,1020,9999, ,BLOOMINGTON SMSA,252,252,14311,17,34,1396,0,0,0,4,104,6450,252,252,14311,17,34,1396,0,0,0,4,104,6450
8199,1040,9999, ,BLOOMINGTON-NORMAL SMSA,194,194,9810,6,12,497,4,15,443,7,81,1430,189,189,9646,6,12,497,4,15,443,7,81,1430
8199,1080,9999, ,BOISE CITY SMSA,419,419,24527,30,60,2554,6,24,824,6,49,1454,396,396,23417,18,36,1561,3,12,336,6,49,1454
8199,1120,9999, ,BOSTON SMSA,2544,2544,150337,155,310,10089,62,236,6772,135,3176,113294,2397,2397,141245,155,310,10089,60,228,6521,119,2963,110295
8199,1140,9999, ,BRADENTON SMSA,800,800,27784,197,394,6838,49,186,3108,104,1658,78458,800,800,27784,197,394,6838,49,186,3108,104,1658,78458
8199,1150,9999, ,BREMERTON SMSA,769,769,23188,49,98,2268,9,35,1990,24,196,5693,761,761,22729,42,84,1834,9,35,1990,19,169,4816
8199,1160,9999, ,BRIDGEPORT SMSA,612,612,33889,55,110,2164,11,39,1427,24,476,6350,612,612,33889,55,110,2164,11,39,1427,24,476,6350
8199,1170,9999, ,BRISTOL SMSA,140,140,8724,1,2,70,24,72,1974,2,50,1450,140,140,8724,1,2,70,24,72,1974,2,50,1450
8199,1200,9999, ,BROCKTON SMSA,218,218,8911,1,2,119,0,0,0,17,357,10825,201,201,8342,1,2,119,0,0,0,17,357,10825
8199,1240,9999, ,BROWNSVILLE-HARLINGEN-,1694,1694,87284,27,54,1678,18,67,6148,22,564,29167,1683,1683,87106,27,54,1678,18,67,6148,22,564,29167
8199,1260,9999, ,BRYAN-COLLEGE STATION SMSA,719,719,35816,285,570,15230,290,1157,26304,79,883,16516,668,668,32663,261,522,13862,278,1112,25054,70,796,14439
8199,1280,9999, ,BUFFALO SMSA,1055,1055,58078,19,38,1237,2,8,150,9,227,6480,1055,1055,58078,19,38,1237,2,8,150,9,227,6480
8199,1300,9999, ,BURLINGTON SMSA,276,276,11383,4,8,137,2,7,138,0,0,0,276,276,11383,4,8,137,2,7,138,0,0,0
8199,1305,9999, ,BURLINGTON SMSA,289,289,13181,23,46,1711,33,127,2959,23,202,5598,251,251,11346,21,42,1560,28,109,2437,20,184,5210
8199,1320,9999, ,CANTON SMSA,456,456,27011,116,232,7643,16,62,1933,34,379,13031,456,456,27011,116,232,7643,16,62,1933,34,379,13031
8199,1350,9999, ,CASPER SMSA,270,270,16761,2,4,123,34,136,4175,22,386,6502,270,270,16761,2,4,123,34,136,4175,22,386,6502
8199,1360,9999, ,CEDAR RAPIDS SMSA,197,197,8109,2,4,118,22,88,1722,11,118,1832,197,197,8109,2,4,118,22,88,1722,11,118,1832
8199,1400,9999, ,CHAMPAIGN-URBANA-RANTOUL SMSA,113,113,4648,6,12,456,1,3,75,5,132,1233,104,104,4270,6,12,456,1,3,75,5,132,1233
8199,1440,9999, ,CHARLESTON-NORTH CHARLESTON SMSA,1794,1794,86331,62,124,2172,92,354,16108,76,754,25631,1790,1790,86118,62,124,2172,92,354,16108,76,754,25631
8199,1480,9999, ,CHARLESTON SMSA,98,98,5031,2,4,86,1,4,65,6,56,1343,98,98,5031,2,4,86,1,4,65,6,56,1343
8199,1520,9999, ,CHARLOTTE-GASTONIA SMSA,3170,3170,138596,14,28,1167,11,37,1339,183,1846,36123,3170,3170,138596,14,28,1167,11,37,1339,183,1846,36123
8199,1540,9999, ,CHARLOTTESVILLE SMSA,627,627,33734,61,122,2890,0,0,0,8,58,1795,627,627,33734,61,122,2890,0,0,0,8,58,1795
8199,1560,9999, ,CHATTANOOGA TENN.-GA. SMSA,775,775,22660,57,114,1748,3,12,164,9,145,3132,687,687,19914,57,114,1748,3,12,164,9,145,3132
8199,1600,9999, ,CHICAGO SMSA,4878,4878,344537,108,216,8281,157,608,17790,221,3855,134186,4784,4784,339831,108,216,8281,143,562,16669,219,3844,133926
8199,1620,9999, ,CHICO SMSA,785,785,42646,19,38,1275,30,113,3691,31,240,5404,785,785,42646,19,38,1275,30,113,3691,31,240,5404
8199,1640,9999, ,CINCINNATI OHIO-KY.-IND. SMSA,2053,2053,111437,51,102,2783,45,171,4970,120,1631,46521,2038,2038,111064,51,102,2783,45,171,4970,117,1610,46103
8199,1660,9999, ,CLARKSVILLE-HOPKINSVILLE,201,201,8938,6,12,328,7,21,321,18,145,2824,201,201,8938,6,12,328,7,21,321,18,145,2824
8199,1680,9999, ,CLEVELAND SMSA,1588,1588,129330,20,40,1686,25,99,3362,56,1243,52196,1566,1566,127863,20,40,1686,25,99,3362,56,1243,52196
8199,1720,9999, ,COLORADO SPRINGS SMSA,2642,2642,115335,9,18,495,46,175,7088,19,154,3957,2639,2639,115208,9,18,495,46,175,7088,19,154,3957
8199,1740,9999, ,COLUMBIA SMSA,289,289,13649,41,82,3017,14,55,1082,14,116,2341,289,289,13649,41,82,3017,14,55,1082,14,116,2341
8199,1760,9999, ,COLUMBIA SMSA,1105,1105,50124,22,44,750,11,41,703,56,480,9429,1076,1076,47765,22,44,750,11,41,703,56,480,9429
8199,1800,9999, ,COLUMBUS GA.-ALA. SMSA,244,244,11565,6,12,247,12,48,1150,9,78,1883,244,244,11565,6,12,247,12,48,1150,9,78,1883
8199,1840,9999, ,COLUMBUS SMSA,1875,1875,105628,83,166,5792,39,126,1726,219,1411,41249,1824,1824,102688,82,164,5771,38,123,1673,219,1411,41249
8199,1880,9999, ,CORPUS CHRISTI SMSA,1580,1580,69658,20,40,1296,21,82,1721,105,1973,65177,1578,1578,69533,19,38,1234,21,82,1721,105,1973,65177
8199,1900,9999, ,CUMBERLAND MD.-W.VA SMSA,109,109,3503,1,2,15,2,8,30,3,20,145,95,95,2915,1,2,15,2,8,30,3,20,145
8199,1920,9999, ,DALLAS-FORT WORTH SMSA,14114,14114,886472,743,1486,54710,317,1102,21327,562,12848,322247,13990,13990,878498,741,1482,54637,317,1102,21327,557,12776,321034
8199,1930,9999, ,DANBURY SMSA,336,336,19167,3,6,155,5,17,467,25,540,13111,336,336,19167,3,6,155,5,17,467,25,540,13111
8199,1950,9999, ,DANVILLE SMSA,212,212,7684,8,16,323,1,4,48,9,183,4390,212,212,7684,8,16,323,1,4,48,9,183,4390
8199,1960,9999, ,DAVENPORT-ROCK ISLAND-MOLINE,559,559,29071,26,52,2021,23,90,2500,28,262,6537,559,559,29071,26,52,2021,23,90,2500,28,262,6537
8199,2000,9999, ,DAYTON SMSA,714,714,33598,19,38,1059,60,235,6213,71,565,12306,705,705,33277,19,38,1059,60,235,6213,71,565,12306
8199,2020,9999, ,DAYTONA BEACH SMSA,2708,2708,89661,60,120,3209,55,214,5876,75,1607,76131,2695,2695,88831,60,120,3209,55,214,5876,75,1607,76131
8199,2040,9999, ,DECATUR SMSA,108,108,5444,4,8,205,0,0,0,7,200,3758,108,108,5444,4,8,205,0,0,0,7,200,3758
8199,2080,9999, ,DENVER-BOULDER SMSA,10119,10119,541809,94,188,5474,93,326,9675,400,4883,129830,10019,10019,537478,94,188,5474,93,326,9675,400,4883,129830
8199,2120,9999, ,DES MOINES SMSA,503,503,23820,33,66,1740,5,17,520,11,252,7368,502,502,23782,33,66,1740,5,17,520,11,252,7368
8199,2160,9999, ,DETROIT SMSA,2891,2891,183182,28,56,2140,31,116,6154,124,2397,102633,2830,2830,180790,28,56,2140,31,116,6154,120,2355,101441
8199,2200,9999, ,DUBUQUE SMSA,70,70,4052,0,0,0,0,0,0,0,0,0,55,55,3393,0,0,0,0,0,0,0,0,0
8199,2240,9999, ,DULUTH-SUPERIOR MINN.-WIS. SMSA,561,561,19465,12,24,805,4,16,353,0,0,0,545,545,18641,12,24,805,4,16,353,0,0,0
8199,2290,9999, ,EAU CLAIRE SMSA,210,210,11022,13,26,914,9,36,1089,24,227,4988,210,210,11022,13,26,914,9,36,1089,24,227,4988
8199,2320,9999, ,EL PASO SMSA,1099,1099,49805,117,234,7319,30,117,2818,96,851,15555,1099,1099,49805,117,234,7319,30,117,2818,96,851,15555
8199,2330,9999, ,ELKHART SMSA,173,173,8820,3,6,160,0,0,0,2,17,507,169,169,8625,2,4,135,0,0,0,1,11,350
8199,2335,9999, ,ELMIRA SMSA,90,90,3879,2,4,30,2,6,300,0,0,0,89,89,3867,2,4,30,2,6,300,0,0,0
8199,2340,9999, ,ENID SMSA,320,320,22002,45,90,3123,26,92,2437,5,40,944,316,316,21800,45,90,3123,26,92,2437,5,40,944
8199,2360,9999, ,ERIE SMSA,311,311,11092,11,22,303,8,29,618,16,94,1570,282,282,9973,11,22,303,8,29,618,16,94,1570
8199,2400,9999, ,EUGENE-SPRINGFIELD SMSA,636,636,36201,29,58,1976,2,8,143,16,92,2630,620,620,35419,29,58,1976,2,8,143,16,92,2630
8199,2440,9999, ,EVANSVILLE IND.-KY. SMSA,396,396,18567,18,36,1031,1,4,75,21,303,7206,396,396,18567,18,36,1031,1,4,75,21,303,7206
8199,2480,9999, ,FALL RIVER MASS.-R.I. SMSA,196,196,8918,1,2,58,4,16,785,1,5,177,175,175,7878,1,2,58,4,16,785,1,5,177
8199,2520,9999, ,FARGO-MOORHEAD ND-MN SMSA,95,95,5605,10,20,782,2,7,316,3,48,950,95,95,5605,10,20,782,2,7,316,3,48,950
8199,2560,9999, ,FAYETTEVILLE SMSA,733,733,27326,28,56,1149,16,57,1030,18,138,2620,733,733,27326,28,56,1149,16,57,1030,18,138,2620
8199,2580,9999, ,FAYETTEVILLE-SPRINGDALE SMSA,228,228,9332,42,84,1896,34,122,2295,17,135,2241,216,216,8839,42,84,1896,34,122,2295,17,135,2241
8199,2600,9999, ,FITCHBURG-LEOMINSTER SMSA,127,127,4307,1,2,42,0,0,0,4,146,4888,127,127,4307,1,2,42,0,0,0,4,146,4888
8199,2640,9999, ,FLINT SMSA,465,465,22321,7,14,407,4,15,449,3,137,2602,464,464,22249,7,14,407,4,15,449,3,137,2602
8199,2650,9999, ,FLORENCE SMSA,192,192,5496,8,16,126,0,0,0,10,184,4931,178,178,4903,2,4,41,0,0,0,10,184,4931
8199,2655,9999, ,FLORENCE SMSA,297,297,15914,10,20,240,0,0,0,3,79,997,297,297,15914,10,20,240,0,0,0,3,79,997
8199,2670,9999, ,FORT COLLINS SMSA,848,848,41442,26,52,1927,31,116,3200,19,156,4442,848,848,41442,26,52,1927,31,116,3200,19,156,4442
8199,2680,9999, ,FORT LAUDERDALE-HOLLYWOOD SMSA,3372,3372,182061,219,438,13760,143,551,17793,237,4020,130699,3352,3352,180526,207,414,13199,137,527,16984,229,3741,118770
8199,2700,9999, ,FORT MEYERS-CAPE CORAL SMSA,2792,2792,126636,322,644,20645,107,417,16883,265,3387,121845,2792,2792,126636,322,644,20645,107,417,16883,265,3387,121845
8199,2720,9999, ,FORT SMITH ARK.-OKLA. SMSA,310,310,14818,28,56,1639,15,52,1351,11,98,1492,310,310,14818,28,56,1639,15,52,1351,11,98,1492
8199,2750,9999, ,FORT WALTON BEACH SMSA,387,387,17547,0,0,0,5,16,304,14,131,4138,219,219,7353,0,0,0,5,16,304,3,28,464
8199,2760,9999, ,FORT WAYNE SMSA,449,449,25879,3,6,175,9,34,770,20,158,2684,449,449,25879,3,6,175,9,34,770,20,158,2684
8199,2840,9999, ,FRESNO SMSA,1069,1069,63050,52,104,3760,108,381,11110,73,625,16561,1068,1068,62998,52,104,3760,108,381,11110,72,620,16474
8199,2880,9999, ,GADSDEN SMSA,100,100,4238,0,0,0,0,0,0,1,12,46,63,63,2454,0,0,0,0,0,0,1,12,46
8199,2900,9999, ,GAINESVILLE SMSA,743,743,30150,50,100,2383,132,509,12018,32,544,7248,743,743,30150,50,100,2383,132,509,12018,32,544,7248
8199,2920,9999, ,GALVESTON-TEXAS CITY SMSA,1239,1239,48727,9,18,363,10,39,566,8,586,8615,1238,1238,48687,9,18,363,10,39,566,8,586,8615
8199,2960,9999, ,GARY-HAMMOND-EAST CHICAGO SMSA,581,581,34052,43,86,3231,42,167,5721,12,167,4272,578,578,33674,43,86,3231,42,167,5721,12,167,4272
8199,2975,9999, ,GLENS FALLS SMSA,194,194,8483,2,4,82,1,4,83,3,17,647,185,185,8189,2,4,82,1,4,83,3,17,647
8199,2985,9999, ,GRAND FORKS ND-MN SMSA,86,86,3640,5,10,331,1,4,100,0,0,0,84,84,3581,5,10,331,1,4,100,0,0,0
8199,3000,9999, ,GRAND RAPIDS SMSA,1209,1209,58781,62,124,4077,50,194,4818,34,382,11121,1096,1096,53447,56,112,3774,50,194,4818,28,339,9406
8199,3040,9999, ,GREAT FALLS SMSA,31,31,1906,2,4,174,0,0,0,0,0,0,31,31,1906,2,4,174,0,0,0,0,0,0
8199,3060,9999, ,GREELEY SMSA,174,174,10156,18,36,1483,4,15,499,3,43,976,174,174,10156,18,36,1483,4,15,499,3,43,976
8199,3080,9999, ,GREEN BAY SMSA,210,210,11657,81,162,6350,10,40,991,28,368,7248,207,207,11488,81,162,6350,10,40,991,28,368,7248
8199,3120,9999, ,GREENSBORO--WINSTON-SALEM--,2262,2262,89432,62,124,3495,105,404,5994,149,1364,15300,2262,2262,89432,62,124,3495,105,404,5994,149,1364,15300
8199,3160,9999, ,GREENVILLE-SPARTANBURG SMSA,1950,1950,84191,67,134,3172,61,223,6770,171,1383,22161,1950,1950,84191,67,134,3172,61,223,6770,171,1383,22161
8199,3180,9999, ,HAGERSTOWN SMSA,175,175,10047,11,22,511,4,15,531,9,159,6579,175,175,10047,11,22,511,4,15,531,9,159,6579
8199,3200,9999, ,HAMILTON-MIDDLETOWN SMSA,446,446,20187,8,16,424,20,78,1535,18,125,3778,439,439,19942,8,16,424,20,78,1535,18,125,3778
8199,3240,9999, ,HARRISBURG SMSA,829,829,34669,15,30,897,8,30,1033,40,289,5459,813,813,34135,15,30,897,8,30,1033,40,289,5459
8199,3280,9999, ,HARTFORD SMSA,1377,1377,71340,40,80,2658,13,44,1582,43,498,10960,1377,1377,71340,40,80,2658,13,44,1582,43,498,10960
8199,3290,9999, ,HICKORY SMSA,358,358,14494,23,46,924,5,18,283,51,480,9594,358,358,14494,23,46,924,5,18,283,51,480,9594
8199,3320,9999, ,HONOLULU SMSA,688,688,51649,22,44,3075,31,113,6015,21,1772,113281,688,688,51649,22,44,3075,31,113,6015,21,1772,113281
8199,3360,9999, ,HOUSTON SMSA,24335,24335,1381512,360,720,20666,119,464,12171,1723,20917,401969,24314,24314,1380457,360,720,20666,119,464,12171,1721,20883,401413
8199,3400,9999, ,HUNTINGTON-ASHLAND WV-KY-OH SMSA,213,213,9477,4,8,223,1,4,125,9,234,5777,199,199,8955,4,8,223,1,4,125,8,229,5642
8199,3440,9999, ,HUNTSVILLE SMSA,550,550,13616,5,10,170,11,44,704,60,644,9488,547,547,13397,5,10,170,11,44,704,60,644,9488
8199,3480,9999, ,INDIANAPOLIS SMSA,1884,1884,116030,34,68,1974,78,294,8196,251,3495,71995,1868,1868,114955,34,68,1974,78,294,8196,250,3489,71887
8199,3500,9999, ,IOWA CITY SMSA,181,181,10798,42,84,3210,14,56,1381,16,144,3252,177,177,10609,42,84,3210,14,56,1381,16,144,3252
8199,3520,9999, ,JACKSON SMSA,163,163,7599,1,2,58,4,16,576,0,0,0,139,139,6458,1,2,58,4,16,576,0,0,0
8199,3560,9999, ,JACKSON SMSA,485,485,21229,11,22,519,11,41,976,1,16,65,485,485,21229,11,22,519,11,41,976,1,16,65
8199,3600,9999, ,JACKSONVILLE SMSA,3546,3546,159505,96,192,5963,203,794,24064,70,1190,54370,3519,3519,158193,92,184,5798,199,779,23502,66,1165,53499
8199,3605,9999, ,JACKSON SMSA,497,497,19253,6,12,264,0,0,0,0,0,0,497,497,19253,6,12,264,0,0,0,0,0,0
8199,3620,9999, ,JANESVILLE-BELOIT SMSA,163,163,8034,4,8,225,0,0,0,4,36,1110,159,159,7903,4,8,225,0,0,0,4,36,1110
8199,3640,9999, ,JERSEY CITY SMSA,31,31,1244,80,160,3824,4,14,365,19,518,14918,31,31,1244,80,160,3824,4,14,365,19,518,14918
8199,3660,9999, ,JOHNSON CITY-KINGSPORT-BRISTOL,476,476,18618,5,10,213,10,38,545,12,184,5196,415,415,14963,5,10,213,10,38,545,12,184,5196
8199,3680,9999, ,JOHNSTOWN SMSA,251,251,9442,4,8,200,1,3,82,9,103,2392,231,231,8863,4,8,200,1,3,82,1,30,1000
8199,3710,9999, ,JOPLIN SMSA,141,141,6467,8,16,652,0,0,0,4,64,400,135,135,6109,8,16,652,0,0,0,4,64,400
8199,3720,9999, ,KALAMAZOO-PORTAGE SMSA,420,420,24407,20,40,2166,38,151,5157,47,803,26052,404,404,23780,20,40,2166,38,151,5157,47,803,26052
8199,3740,9999, ,KANKAKEE SMSA,55,55,2467,2,4,122,1,4,100,4,47,661,49,49,2267,2,4,122,1,4,100,4,47,661
8199,3760,9999, ,KANSAS CITY MO.-KANS. SMSA,2669,2669,145600,247,494,17549,77,296,7687,20,269,5276,2656,2656,145062,247,494,17549,77,296,7687,20,269,5276
8199,3800,9999, ,KENOSHA SMSA,114,114,6519,7,14,742,1,4,270,3,44,909,114,114,6519,7,14,742,1,4,270,3,44,909
8199,3810,9999, ,KILLEEN-TEMPLE SMSA,475,475,21481,36,72,1424,1,4,65,48,278,3673,475,475,21481,36,72,1424,1,4,65,48,278,3673
8199,3840,9999, ,KNOXVILLE SMSA,959,959,38377,30,60,1282,21,82,2020,66,807,16122,959,959,38377,30,60,1282,21,82,2020,66,807,16122
8199,3850,9999, ,KOKOMO SMSA,74,74,3655,7,14,780,2,8,180,0,0,0,74,74,3655,7,14,780,2,8,180,0,0,0
8199,3870,9999, ,LACROSSE SMSA,134,134,6536,43,86,2241,5,19,397,9,67,1325,134,134,6536,43,86,2241,5,19,397,9,67,1325
8199,3880,9999, ,LAFAYETTE SMSA,1499,1499,79051,0,0,0,250,996,25018,52,363,10499,1499,1499,79051,0,0,0,250,996,25018,52,363,10499
8199,3920,9999, ,LAFAYETTE-WEST LAFAYETTE SMSA,152,152,8513,9,18,477,3,11,252,15,208,3800,152,152,8513,9,18,477,3,11,252,15,208,3800
8199,3960,9999, ,LAKE CHARLES SMSA,411,411,22273,20,40,1155,6,23,660,14,425,9765,411,411,22273,20,40,1155,6,23,660,14,425,9765
8199,3980,9999, ,LAKELAND-WINTER HAVEN SMSA,1562,1562,64354,265,530,11210,69,241,4251,48,383,7020,1561,1561,64312,265,530,11210,69,241,4251,48,383,7020
8199,4000,9999, ,LANCASTER SMSA,807,807,37570,32,64,1962,5,17,320,22,372,10299,759,759,34965,30,60,1857,3,11,195,20,351,10047
8199,4040,9999, ,LANSING-EAST LANSING SMSA,725,725,36172,29,58,1877,39,154,3713,38,734,19526,692,692,35081,29,58,1877,39,154,3713,36,723,19346
8199,4080,9999, ,LAREDO SMSA,295,295,11110,2,4,55,35,139,2419,14,187,5184,259,259,9803,2,4,55,33,131,2304,13,182,5045
8199,4100,9999, ,LAS CRUCES SMSA,374,374,16171,14,28,858,39,149,3063,2,10,205,374,374,16171,14,28,858,39,149,3063,2,10,205
8199,4120,9999, ,LAS VEGAS SMSA,4391,4391,167465,52,104,3323,110,414,11503,216,2654,53798,4391,4391,167465,52,104,3323,110,414,11503,216,2654,53798
8199,4150,9999, ,LAWRENCE SMSA,214,214,10785,14,28,871,8,31,649,4,36,1405,214,214,10785,14,28,871,8,31,649,4,36,1405
8199,4160,9999, ,LAWRENCE-HAVERHILL MA-NH SMSA,738,738,33669,30,60,1405,10,40,1636,10,84,2016,732,732,33448,30,60,1405,10,40,1636,10,84,2016
8199,4200,9999, ,LAWTON SMSA,97,97,5004,1,2,35,2,8,190,10,83,1850,97,97,5004,1,2,35,2,8,190,10,83,1850
8199,4240,9999, ,LEWISTON-AUBURN SMSA,117,117,3889,0,0,0,2,8,215,1,12,460,101,101,3232,0,0,0,2,8,215,1,12,460
8199,4280,9999, ,LEXINGTON-FAYETTE SMSA,813,813,39583,17,34,1273,6,24,556,19,445,14148,813,813,39583,17,34,1273,6,24,556,19,445,14148
8199,4320,9999, ,LIMA SMSA,145,145,7435,10,20,511,16,56,981,30,282,4454,133,133,6850,10,20,511,16,56,981,30,282,4454
8199,4360,9999, ,LINCOLN SMSA,362,362,18279,21,42,944,3,12,258,22,225,5713,362,362,18279,21,42,944,3,12,258,22,225,5713
8199,4400,9999, ,LITTLE ROCK-N. LITTLE ROCK SMSA,485,485,28429,16,32,578,18,69,2870,20,325,8944,485,485,28429,16,32,578,18,69,2870,20,325,8944
8199,4410,9999, ,LONG BRANCH-ASBURY PARK SMSA,1512,1512,90515,9,18,380,3,12,470,17,589,13120,1498,1498,89300,9,18,380,3,12,470,17,589,13120
8199,4420,9999, ,LONGVIEW-MARSHALL SMSA,381,381,31032,94,188,7324,15,53,2004,7,56,1104,381,381,31032,94,188,7324,15,53,2004,7,56,1104
8199,4440,9999, ,LORAIN-ELYRIA SMSA,297,297,21141,4,8,249,3,12,300,4,65,1976,279,279,20118,3,6,207,3,12,300,1,51,1800
8199,4480,9999, ,LOS ANGELES-LONG BEACH SMSA,6646,6646,758756,384,768,46483,460,1633,111952,1054,12044,738147,6609,6609,755764,380,760,46073,460,1633,111952,1054,12044,738147
8199,4520,9999, ,CHARLESTOWN. . . . . . . . . . . .,1494,1494,75199,4,8,230,30,119,3033,72,954,26162,1485,1485,74931,4,8,230,30,119,3033,72,954,26162
8199,4560,9999, ,LOWELL MASS.-N.H. SMSA,509,509,24235,4,8,202,1,3,80,10,137,3337,460,460,21925,4,8,202,1,3,80,10,137,3337
