Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9099,4320,9999, ,Lima OH MSA,402,402,33629,14,28,988,4,12,368,5,60,1415,319,319,29398,14,28,988,4,12,368,5,60,1415
9099,4360,9999, ,Lincoln NE MSA,971,971,84872,27,54,2492,4,14,562,42,1031,19641,969,969,84774,27,54,2492,4,14,562,42,1031,19641
9099,4400,9999, ,Little Rock-North Little Rock AR MSA,1321,1321,107519,20,40,1386,1,3,50,6,113,2550,1321,1321,107519,20,40,1386,1,3,50,6,113,2550
9099,4420,9999, ,Longview-Marshall TX MSA,117,117,8661,0,0,0,0,0,0,0,0,0,117,117,8661,0,0,0,0,0,0,0,0,0
9099,4472,0360, ,Anaheim-Santa Ana CA PMSA,4378,4378,663445,189,378,30399,237,848,66527,595,6379,388881,4378,4378,663445,189,378,30399,237,848,66527,595,6379,388881
9099,4472,4480, ,Los Angeles-Long Beach CA PMSA,9011,9011,1630363,461,922,79215,362,1309,104449,1030,13883,1164467,8887,8887,1613695,444,888,76838,339,1228,99873,1008,13692,1153904
9099,4472,6000, ,Oxnard-Ventura CA PMSA,1368,1368,247982,32,64,6784,27,98,11598,76,1090,60268,1360,1360,247123,32,64,6784,27,98,11598,76,1090,60268
9099,4472,6780, ,Riverside-San Bernardino CA PMSA,23126,23126,2708507,168,336,23919,83,321,21034,456,4829,257396,23075,23075,2697333,167,334,23742,83,321,21034,456,4829,257396
9099,4520,9999, ,Louisville KY-IN MSA,3680,3680,331456,22,44,1024,32,127,4305,83,945,28544,3639,3639,328737,21,42,975,31,124,4209,82,940,28415
9099,4600,9999, ,Lubbock TX MSA,394,394,37832,0,0,0,8,32,416,3,27,750,394,394,37832,0,0,0,8,32,416,3,27,750
9099,4640,9999, ,Lynchburg VA MSA,363,363,30336,8,16,395,4,16,370,3,21,629,363,363,30336,8,16,395,4,16,370,3,21,629
9099,4680,9999, ,Macon-Warner Robins GA MSA,1166,1166,72117,28,56,1996,0,0,0,23,205,7757,1166,1166,72117,28,56,1996,0,0,0,23,205,7757
9099,4720,9999, ,Madison WI MSA,1566,1566,150842,100,200,9936,36,142,5543,45,893,28978,1566,1566,150842,100,200,9936,36,142,5543,45,893,28978
9099,4760,9999, ,Manchester NH MSA,266,266,31713,7,14,582,0,0,0,3,231,13674,266,266,31713,7,14,582,0,0,0,3,231,13674
9099,4800,9999, ,Mansfield OH MSA,229,229,19975,6,12,485,0,0,0,6,58,1580,229,229,19975,6,12,485,0,0,0,6,58,1580
9099,4880,9999, ,McAllen-Edinburg-Mission TX MSA,1217,1217,56882,22,44,1124,17,59,1193,8,82,1956,1129,1129,54733,22,44,1124,17,59,1193,6,42,966
9099,4890,9999, ,Medford OR MSA,933,933,84177,10,20,1206,15,58,2720,39,500,23320,933,933,84177,10,20,1206,15,58,2720,39,500,23320
9099,4900,9999, ,Melbourne-Titusville-Palm Bay FL MSA,3880,3880,325182,16,32,1741,16,58,2878,53,789,29963,3880,3880,325182,16,32,1741,16,58,2878,53,789,29963
9099,4920,9999, ,Memphis TN-AR-MS MSA,4564,4564,382912,20,40,1463,1,4,50,92,1198,27788,4551,4551,381942,20,40,1463,1,4,50,91,1193,27624
9099,4940,9999, ,Merced CA MSA,1061,1061,97368,4,8,360,5,17,799,2,92,3164,1061,1061,97368,4,8,360,5,17,799,2,92,3164
9099,4992,2680, ,Fort Lauderdale-Hollywood-Pompano Beach FL PMSA,5457,5457,577207,72,144,7964,46,181,8847,233,4967,216495,5457,5457,577207,72,144,7964,46,181,8847,233,4967,216495
9099,4992,5000, ,Miami-Hialeah FL PMSA,5073,5073,404345,131,262,12846,27,107,3386,185,5413,240959,5073,5073,404345,131,262,12846,27,107,3386,185,5413,240959
9099,5040,9999, ,Midland TX MSA,216,216,22595,0,0,0,0,0,0,0,0,0,216,216,22595,0,0,0,0,0,0,0,0,0
9099,5082,5080, ,Milwaukee WI PMSA,3653,3653,402465,172,344,23789,87,337,18214,300,3832,137014,3527,3527,392912,171,342,23689,87,337,18214,300,3832,137014
9099,5082,6600, ,Racine WI PMSA,486,486,54632,15,30,1792,5,20,1115,27,330,18272,486,486,54632,15,30,1792,5,20,1115,27,330,18272
9099,5120,9999, ,Minneapolis-St. Paul MN-WI MSA,11538,11538,1174805,45,90,5766,36,137,11518,143,3085,145715,11528,11528,1173191,45,90,5766,36,137,11518,142,3079,145268
9099,5160,9999, ,Mobile AL MSA,808,808,59070,6,12,480,1,4,49,0,0,0,808,808,59070,6,12,480,1,4,49,0,0,0
9099,5170,9999, ,Modesto CA MSA,3471,3471,294043,49,98,5885,52,182,9657,18,206,7040,3471,3471,294043,49,98,5885,52,182,9657,18,206,7040
9099,5200,9999, ,Monroe LA MSA,254,254,22383,0,0,0,0,0,0,0,0,0,254,254,22383,0,0,0,0,0,0,0,0,0
9099,5240,9999, ,Montgomery AL MSA,822,822,47721,1,2,38,0,0,0,14,112,2600,822,822,47721,1,2,38,0,0,0,14,112,2600
9099,5280,9999, ,Muncie IN MSA,171,171,16092,8,16,930,4,15,950,3,56,2442,167,167,15897,7,14,780,4,15,950,3,56,2442
9099,5320,9999, ,Muskegon MI MSA,627,627,45472,7,14,440,3,10,421,3,40,1116,532,532,39315,7,14,440,2,6,261,2,22,756
9099,5345,9999, ,Naples FL MSA,2138,2138,190424,95,190,10758,46,166,12259,265,3352,202362,2136,2136,189648,95,190,10758,46,166,12259,265,3352,202362
9099,5360,9999, ,Nashville TN MSA,5091,5091,387592,59,118,5727,5,20,405,43,842,27157,5087,5087,387317,59,118,5727,5,20,405,43,842,27157
9099,5400,9999, ,New Bedford MA MSA,266,266,25275,10,20,941,1,4,250,4,43,1190,230,230,22041,10,20,941,0,0,0,4,43,1190
9099,5480,9999, ,New Haven-Meriden CT MSA,757,757,68369,50,100,3932,6,21,559,21,270,11992,756,756,68318,49,98,3868,6,21,559,21,270,11992
9099,5520,9999, ,New London-Norwich CT-RI MSA,463,463,47208,6,12,522,2,8,301,7,153,4991,463,463,47208,6,12,522,2,8,301,7,153,4991
9099,5560,9999, ,New Orleans LA MSA,1970,1970,138532,16,32,1082,1,3,158,2,268,13141,1970,1970,138532,16,32,1082,1,3,158,2,268,13141
9099,5602,0875, ,Bergen-Passaic NJ PMSA,434,434,76408,58,116,8569,2,8,257,34,987,42052,432,432,75823,57,114,8457,2,8,257,34,987,42052
9099,5602,1160, ,Bridgeport-Milford CT PMSA,454,454,44669,10,20,633,6,20,912,9,62,3060,454,454,44669,10,20,633,6,20,912,9,62,3060
9099,5602,1930, ,Danbury CT PMSA,338,338,46369,8,16,1047,12,43,2055,8,78,2016,338,338,46369,8,16,1047,12,43,2055,8,78,2016
9099,5602,3640, ,Jersey City NJ PMSA,10,10,537,77,154,7213,3,9,231,7,313,22090,10,10,537,77,154,7213,2,6,145,7,313,22090
9099,5602,5015, ,Middlesex-Somerset-Hunterdon NJ PMSA,2166,2166,235066,17,34,1402,8,30,2196,56,810,35945,2161,2161,234808,16,32,1331,8,30,2196,56,810,35945
9099,5602,5190, ,Monmouth-Ocean NJ PMSA,3157,3157,267249,11,22,979,3,12,504,14,162,7036,3121,3121,262337,11,22,979,3,12,504,13,157,6226
9099,5602,5380, ,Nassau-Suffolk NY PMSA,4578,4578,306622,79,158,6368,3,12,635,19,276,17515,4533,4533,303387,78,156,6280,3,12,635,19,276,17515
9099,5602,5600, ,New York NY PMSA,2766,2766,281909,834,1668,98021,254,795,55232,95,3847,325841,2763,2763,280719,833,1666,97766,254,795,55232,95,3847,325841
9099,5602,5640, ,Newark NJ PMSA,1274,1274,168925,50,100,4338,8,30,1994,34,409,16196,1268,1268,167926,50,100,4338,8,30,1994,33,402,15774
9099,5602,5760, ,Norwalk CT PMSA,60,60,12622,3,6,268,1,4,172,3,117,3982,53,53,11200,3,6,268,1,4,172,3,117,3982
9099,5602,5950, ,Orange County NY PMSA,785,785,67971,42,84,3387,3,11,488,15,130,5644,783,783,67789,42,84,3387,3,11,488,15,130,5644
9099,5602,8040, ,Stamford CT PMSA,119,119,24678,4,8,465,1,3,150,20,460,32025,119,119,24678,4,8,465,1,3,150,20,460,32025
9099,5720,9999, ,Norfolk-Virginia Beach-Newport News VA MSA,5899,5899,487845,147,294,8869,37,144,6069,165,1712,58092,5899,5899,487845,147,294,8869,37,144,6069,165,1712,58092
9099,5790,9999, ,Ocala FL MSA,1942,1942,71945,7,14,371,0,0,0,4,32,671,1942,1942,71945,7,14,371,0,0,0,4,32,671
9099,5800,9999, ,Odessa TX MSA,45,45,5437,0,0,0,0,0,0,0,0,0,45,45,5437,0,0,0,0,0,0,0,0,0
9099,5880,9999, ,Oklahoma City OK MSA,2033,2033,177844,1,2,25,0,0,0,2,32,670,2030,2030,177655,1,2,25,0,0,0,2,32,670
9099,5910,9999, ,Olympia WA MSA,1766,1766,135916,11,22,1076,18,72,3678,61,762,29681,1766,1766,135916,11,22,1076,18,72,3678,61,762,29681
9099,5920,9999, ,Omaha NE-IA MSA,2150,2150,151200,26,52,2631,4,16,723,62,1152,16954,2150,2150,151200,26,52,2631,4,16,723,62,1152,16954
9099,5960,9999, ,Orlando FL MSA,11360,11360,1010599,66,132,7264,15,57,2392,535,7282,216362,11360,11360,1010599,65,130,7169,15,57,2392,535,7282,216362
9099,5990,9999, ,Owensboro KY MSA,255,255,15797,10,20,710,2,8,226,4,32,914,255,255,15797,10,20,710,2,8,226,4,32,914
9099,6015,9999, ,Panama City FL MSA,677,677,51528,6,12,597,0,0,0,3,36,1200,677,677,51528,6,12,597,0,0,0,3,36,1200
9099,6020,9999, ,Parkersburg-Marietta WV-OH MSA,85,85,6844,2,4,60,0,0,0,0,0,0,85,85,6844,2,4,60,0,0,0,0,0,0
9099,6025,9999, ,Pascagoula MS MSA,282,282,14140,0,0,0,0,0,0,0,0,0,282,282,14140,0,0,0,0,0,0,0,0,0
9099,6080,9999, ,Pensacola FL MSA,1939,1939,111017,15,30,681,4,12,256,2,16,400,1939,1939,111017,15,30,681,4,12,256,2,16,400
9099,6120,9999, ,Peoria IL MSA,760,760,72941,22,44,2529,4,13,1149,5,32,802,758,758,72823,22,44,2529,4,13,1149,5,32,802
9099,6162,6160, ,Philadelphia PA-NJ PMSA,9962,9962,861332,89,178,8474,30,119,5924,118,1648,71127,9879,9879,856357,89,178,8474,30,119,5924,118,1648,71127
9099,6162,8480, ,Trenton NJ PMSA,520,520,47093,0,0,0,1,4,286,25,480,15700,520,520,47093,0,0,0,1,4,286,25,480,15700
9099,6162,8760, ,Vineland-Millville-Bridgeton NJ PMSA,260,260,17627,13,26,1134,1,3,14,1,5,35,252,252,17148,13,26,1134,1,3,14,1,5,35
9099,6162,9160, ,Wilmington DE-NJ-MD PMSA,3216,3216,175001,6,12,310,1,4,78,42,573,16071,3215,3215,174927,6,12,310,1,4,78,42,573,16071
9099,6200,9999, ,Phoenix AZ MSA,10909,10909,1185631,3,6,490,22,72,5085,157,1963,94313,10909,10909,1185631,3,6,490,22,72,5085,157,1963,94313
9099,6240,9999, ,Pine Bluff AR MSA,91,91,2551,6,12,219,0,0,0,0,0,0,91,91,2551,6,12,219,0,0,0,0,0,0
9099,6282,0845, ,Beaver County PA PMSA,449,449,39994,3,6,135,1,4,120,2,11,900,449,449,39994,3,6,135,1,4,120,2,11,900
9099,6282,6280, ,Pittsburgh PA PMSA,3634,3634,382135,13,26,1438,15,57,2675,48,700,30710,3537,3537,374971,13,26,1438,13,51,2225,46,690,30506
9099,6320,9999, ,Pittsfield MA MSA,113,113,12407,1,2,290,0,0,0,3,15,538,72,72,8581,1,2,290,0,0,0,1,5,125
9099,6400,9999, ,Portland ME MSA,692,692,67098,18,36,1350,5,20,400,1,100,2030,692,692,67098,18,36,1350,5,20,400,1,100,2030
9099,6442,6440, ,Portland OR PMSA,6420,6420,701345,39,78,4038,177,701,27539,416,4913,182146,6419,6419,701240,39,78,4038,177,701,27539,416,4913,182146
9099,6442,8725, ,Vancouver WA PMSA,2637,2637,237891,12,24,952,23,82,4311,132,1108,25901,2637,2637,237891,12,24,952,23,82,4311,132,1108,25901
9099,6450,9999, ,Portsmouth-Dover-Rochester NH-ME MSA,629,629,59892,9,18,1033,2,7,575,2,14,439,576,576,56668,9,18,1033,2,7,575,2,14,439
9099,6460,9999, ,Poughkeepsie NY MSA,573,573,62744,6,12,503,4,16,834,6,46,3375,490,490,52428,5,10,433,4,16,834,6,46,3375
9099,6482,2480, ,Fall River MA-RI PMSA,278,278,26587,20,40,2283,3,12,637,2,42,810,278,278,26587,20,40,2283,3,12,637,2,42,810
9099,6482,6060, ,Pawtucket-Woonsocket-Attleboro RI-MA PMSA,692,692,64279,28,56,2180,6,20,602,13,79,2751,692,692,64279,28,56,2180,6,20,602,13,79,2751
9099,6482,6480, ,Providence RI PMSA,1555,1555,134801,136,272,9047,7,26,1023,23,202,7200,1555,1555,134801,136,272,9047,7,26,1023,23,202,7200
9099,6520,9999, ,Provo-Orem UT MSA,979,979,88939,16,32,1439,13,49,2975,15,240,7392,971,971,88432,16,32,1439,13,49,2975,15,240,7392
9099,6560,9999, ,Pueblo CO MSA,188,188,9398,1,2,69,1,4,293,1,30,595,188,188,9398,1,2,69,1,4,293,1,30,595
9099,6640,9999, ,Raleigh-Durham NC MSA,4953,4953,442807,16,32,1108,10,35,936,96,1582,45646,4953,4953,442807,16,32,1108,10,35,936,96,1582,45646
9099,6660,9999, ,Rapid City SD MSA,245,245,15231,1,2,103,0,0,0,3,50,1945,243,243,15200,1,2,103,0,0,0,3,50,1945
9099,6680,9999, ,Reading PA MSA,1171,1171,95577,22,44,1895,2,7,712,14,179,4715,1059,1059,87643,22,44,1895,2,7,712,13,169,4415
9099,6690,9999, ,Redding CA MSA,1855,1855,178504,43,86,4512,37,145,7773,38,282,13582,1855,1855,178504,43,86,4512,37,145,7773,38,282,13582
9099,6720,9999, ,Reno NV MSA,1861,1861,193413,4,8,671,23,91,4361,83,642,29567,1861,1861,193413,4,8,671,23,91,4361,83,642,29567
9099,6740,9999, ,Richland-Kennewick-Pasco WA MSA,434,434,44498,12,24,2260,0,0,0,1,20,785,434,434,44498,12,24,2260,0,0,0,1,20,785
9099,6760,9999, ,Richmond-Petersburg VA MSA,6028,6028,396201,19,38,1987,10,39,1627,72,659,12716,6028,6028,396201,19,38,1987,10,39,1627,72,659,12716
9099,6800,9999, ,Roanoke VA MSA,699,699,41744,29,58,1302,4,14,341,5,51,934,543,543,30661,27,54,1216,4,14,341,3,39,627
9099,6820,9999, ,Rochester MN MSA,791,791,81823,17,34,2828,16,60,3103,15,222,11344,791,791,81823,17,34,2828,16,60,3103,15,222,11344
9099,6840,9999, ,Rochester NY MSA,3098,3098,322410,22,44,1674,13,51,1974,34,314,9900,3084,3084,321187,22,44,1674,13,51,1974,34,314,9900
9099,6880,9999, ,Rockford IL MSA,1034,1034,80214,62,124,5809,18,69,1814,31,245,6016,571,571,53326,52,104,4862,16,63,1648,30,240,5920
9099,6920,9999, ,Sacramento CA MSA,13456,13456,1728239,86,172,13253,27,97,5503,226,2620,135323,13456,13456,1728239,86,172,13253,27,97,5503,226,2620,135323
9099,6960,9999, ,Saginaw-Bay City-Midland MI MSA,846,846,68076,33,66,3598,8,31,2316,12,91,6382,691,691,57390,33,66,3598,7,28,2316,11,86,6298
9099,6980,9999, ,St. Cloud MN MSA,1101,1101,80139,2,4,233,2,7,161,29,854,23803,1018,1018,74399,2,4,233,1,4,161,29,854,23803
9099,7000,9999, ,St. Joseph MO MSA,156,156,13297,7,14,600,6,24,880,1,12,400,156,156,13297,7,14,600,6,24,880,1,12,400
9099,7040,9999, ,St. Louis MO-IL MSA,7165,7165,625787,116,232,11207,62,236,8807,51,707,32366,7164,7164,625696,116,232,11207,62,236,8807,51,707,32366
9099,7080,9999, ,Salem OR MSA,1096,1096,83007,32,64,2689,14,56,1543,105,940,18827,1096,1096,83007,32,64,2689,14,56,1543,105,940,18827
9099,7120,9999, ,Salinas-Seaside-Monterey CA MSA,1027,1027,124250,31,62,3291,14,51,2801,7,43,2221,1027,1027,124250,31,62,3291,14,51,2801,7,43,2221
9099,7160,9999, ,Salt Lake City-Ogden UT MSA,3544,3544,311586,14,28,1914,5,18,1102,30,239,7838,3480,3480,307115,13,26,1790,5,18,1102,30,239,7838
9099,7200,9999, ,San Angelo TX MSA,131,131,5427,0,0,0,0,0,0,0,0,0,131,131,5427,0,0,0,0,0,0,0,0,0
9099,7240,9999, ,San Antonio TX MSA,1641,1641,101327,4,8,197,1,4,62,3,70,1574,1632,1632,100700,4,8,197,1,4,62,3,70,1574
9099,7320,9999, ,San Diego CA MSA,6652,6652,1171293,273,546,50951,164,581,52710,579,7953,545494,6652,6652,1171293,273,546,50951,164,581,52710,579,7953,545494
9099,7362,5775, ,Oakland CA PMSA,4764,4764,655511,68,136,11533,56,200,14877,143,1887,119597,4764,4764,655511,68,136,11533,56,200,14877,143,1887,119597
9099,7362,7360, ,San Francisco CA PMSA,1154,1154,244905,68,136,17664,62,195,25451,68,1230,123397,1126,1126,241550,67,134,17528,61,192,25133,65,1215,122261
9099,7362,7400, ,San Jose CA PMSA,1760,1760,292476,49,98,10114,34,110,11124,238,3015,185242,1760,1760,292476,49,98,10114,34,110,11124,238,3015,185242
9099,7362,7485, ,Santa Cruz CA PMSA,405,405,59696,10,20,1393,9,30,2862,6,98,6822,405,405,59696,10,20,1393,9,30,2862,6,98,6822
9099,7362,7500, ,Santa Rosa-Petaluma CA PMSA,2662,2662,287420,25,50,3445,11,41,1901,59,892,32412,2662,2662,287420,25,50,3445,11,41,1901,59,892,32412
9099,7362,8720, ,Vallejo-Fairfield-Napa CA PMSA,2415,2415,349583,15,30,2536,101,305,18798,28,271,13457,2415,2415,349583,15,30,2536,101,305,18798,28,271,13457
9099,7480,9999, ,Santa Barbara-Santa Maria-Lompoc CA MSA,886,886,142433,30,60,6854,17,58,6051,22,275,12988,855,855,138103,29,58,6708,17,58,6051,22,275,12988
9099,7490,9999, ,Santa Fe NM MSA,354,354,42167,0,0,0,38,150,13845,1,6,100,354,354,42167,0,0,0,38,150,13845,1,6,100
9099,7510,9999, ,Sarasota FL MSA,2642,2642,250518,9,18,1245,31,120,5120,44,707,33181,2642,2642,250518,9,18,1245,31,120,5120,44,707,33181
9099,7520,9999, ,Savannah GA MSA,985,985,70386,12,24,1107,8,28,778,15,192,5883,692,692,55548,6,12,803,0,0,0,0,0,0
9099,7560,9999, ,Scranton--Wilkes-Barre PA MSA,3054,3054,245882,32,64,2229,23,88,2830,26,400,15347,2674,2674,222318,30,60,2051,22,84,2730,26,400,15347
9099,7602,7600, ,Seattle WA PMSA,10247,10247,1174221,156,312,17909,248,853,44422,882,11774,564003,10171,10171,1165618,155,310,17846,244,841,44003,874,11697,560509
9099,7602,8200, ,Tacoma WA PMSA,3925,3925,290904,114,228,11099,43,153,7893,92,1224,41238,3912,3912,289934,112,224,10935,43,153,7893,92,1224,41238
9099,7610,9999, ,Sharon PA MSA,266,266,16725,3,6,173,0,0,0,0,0,0,255,255,16260,3,6,173,0,0,0,0,0,0
9099,7620,9999, ,Sheboygan WI MSA,265,265,22763,25,50,2869,3,11,682,0,0,0,225,225,18979,23,46,2674,3,11,682,0,0,0
9099,7640,9999, ,Sherman-Denison TX MSA,59,59,3680,1,2,40,0,0,0,0,0,0,59,59,3680,1,2,40,0,0,0,0,0,0
9099,7680,9999, ,Shreveport LA MSA,289,289,29509,2,4,247,1,3,87,0,0,0,289,289,29509,1,2,175,0,0,0,0,0,0
9099,7720,9999, ,Sioux City IA-NE MSA,186,186,9899,8,16,738,2,7,180,9,48,1336,174,174,9106,8,16,738,2,7,180,9,48,1336
9099,7760,9999, ,Sioux Falls SD MSA,490,490,36348,5,10,605,3,12,390,10,180,5948,488,488,36313,5,10,605,3,12,390,10,180,5948
9099,7800,9999, ,South Bend-Mishawaka IN MSA,773,773,86068,17,34,1262,7,26,1160,22,657,22562,772,772,86002,17,34,1262,7,26,1160,22,657,22562
9099,7840,9999, ,Spokane WA MSA,1353,1353,116146,44,88,4127,9,33,978,16,318,19636,1345,1345,115680,44,88,4127,7,27,747,16,318,19636
9099,7880,9999, ,Springfield IL MSA,624,624,53589,80,160,7567,3,12,150,36,472,10534,614,614,53133,80,160,7567,2,8,150,36,472,10534
9099,7920,9999, ,Springfield MO MSA,1016,1016,53813,58,116,3457,10,40,1164,26,217,5076,1009,1009,53513,58,116,3457,10,40,1164,26,217,5076
9099,8000,9999, ,Springfield MA MSA,877,877,92513,95,190,8185,26,89,4164,17,224,11753,877,877,92513,95,190,8185,26,89,4164,17,224,11753
9099,8050,9999, ,State College PA MSA,408,408,36325,0,0,0,7,28,885,21,371,15143,406,406,36254,0,0,0,7,28,885,21,371,15143
9099,8080,9999, ,Steubenville-Weirton OH-WV MSA,71,71,5355,3,6,195,1,4,100,1,22,848,64,64,4889,3,6,195,1,4,100,1,22,848
9099,8120,9999, ,Stockton CA MSA,2958,2958,326267,9,18,1244,6,21,1479,17,190,9046,2958,2958,326267,9,18,1244,6,21,1479,17,190,9046
9099,8160,9999, ,Syracuse NY MSA,1658,1658,139222,32,64,2453,15,59,2850,6,124,5681,1646,1646,138143,32,64,2453,15,59,2850,6,124,5681
9099,8240,9999, ,Tallahassee FL MSA,1900,1900,129526,91,182,4529,11,38,820,74,869,25483,1900,1900,129526,91,182,4529,11,38,820,74,869,25483
9099,8280,9999, ,Tampa-St. Petersburg-Clearwater FL MSA,7850,7850,633020,87,174,9084,64,251,9741,258,4830,210689,7705,7705,622346,87,174,9084,64,251,9741,258,4830,210689
9099,8320,9999, ,Terre Haute IN MSA,171,171,15812,26,52,2490,3,12,340,14,136,3080,171,171,15812,26,52,2490,3,12,340,14,136,3080
9099,8360,9999, ,Texarkana TX-Texarkana AR MSA,158,158,8928,1,2,66,2,8,274,0,0,0,158,158,8928,1,2,66,2,8,274,0,0,0
9099,8400,9999, ,Toledo OH MSA,938,938,109177,18,36,1452,9,36,1128,48,502,15113,938,938,109177,18,36,1452,9,36,1128,46,492,14814
9099,8440,9999, ,Topeka KS MSA,457,457,40348,25,50,2679,2,7,550,5,32,560,457,457,40348,25,50,2679,2,7,550,5,32,560
9099,8520,9999, ,Tucson AZ MSA,2207,2207,176189,9,18,787,3,11,339,17,442,18142,2207,2207,176189,9,18,787,3,11,339,17,442,18142
9099,8560,9999, ,Tulsa OK MSA,1741,1741,137896,1,2,76,0,0,0,15,300,8971,1738,1738,137701,1,2,76,0,0,0,15,300,8971
9099,8600,9999, ,Tuscaloosa AL MSA,469,469,24205,16,32,652,1,4,58,27,381,8707,469,469,24205,16,32,652,1,4,58,27,381,8707
9099,8640,9999, ,Tyler TX MSA,95,95,12325,0,0,0,0,0,0,3,24,1060,95,95,12325,0,0,0,0,0,0,3,24,1060
9099,8680,9999, ,Utica-Rome NY MSA,622,622,47051,13,26,888,10,39,1030,6,178,5600,526,526,40448,12,24,822,10,39,1030,6,178,5600
9099,8750,9999, ,Victoria TX MSA,107,107,11641,0,0,0,0,0,0,0,0,0,107,107,11641,0,0,0,0,0,0,0,0,0
9099,8780,9999, ,Visalia-Tulare-Porterville CA MSA,1892,1892,160893,24,48,1675,42,152,7472,8,46,1480,1891,1891,160796,23,46,1632,41,148,7387,8,46,1480
9099,8800,9999, ,Waco TX MSA,214,214,17761,0,0,0,1,3,65,4,20,400,201,201,17169,0,0,0,1,3,65,4,20,400
9099,8840,9999, ,Washington DC-MD-VA MSA,16068,16068,1346829,33,66,2760,28,99,4383,371,8388,297587,16063,16063,1346269,33,66,2760,28,99,4383,371,8388,297587
9099,8880,9999, ,Waterbury CT MSA,700,700,45676,32,64,2046,7,27,1218,3,19,911,696,696,45512,32,64,2046,7,27,1218,3,19,911
9099,8920,9999, ,Waterloo-Cedar Falls IA MSA,187,187,17643,1,2,213,2,8,364,2,39,2373,187,187,17643,1,2,213,2,8,364,2,39,2373
9099,8940,9999, ,Wausau WI MSA,431,431,34510,22,44,1924,3,12,370,13,126,3255,402,402,32058,22,44,1924,3,12,370,13,126,3255
9099,8960,9999, ,West Palm Beach-Boca Raton-Delray Beach FL MSA,5665,5665,544792,31,62,2695,44,173,8043,459,3961,175849,5665,5665,544792,31,62,2695,44,173,8043,459,3961,175849
9099,9000,9999, ,Wheeling WV-OH MSA,48,48,3200,0,0,0,2,7,216,1,21,748,48,48,3200,0,0,0,2,7,216,1,21,748
9099,9040,9999, ,Wichita KS MSA,1595,1595,111706,35,70,3081,35,140,7262,48,443,10014,1593,1593,111606,35,70,3081,35,140,7262,48,443,10014
9099,9080,9999, ,Wichita Falls TX MSA,82,82,6782,1,2,60,0,0,0,0,0,0,82,82,6782,1,2,60,0,0,0,0,0,0
9099,9140,9999, ,Williamsport PA MSA,275,275,16510,5,10,205,0,0,0,4,30,630,266,266,16036,5,10,205,0,0,0,4,30,630
9099,9200,9999, ,Wilmington NC MSA,1185,1185,81393,20,40,1420,29,106,5232,7,75,4580,1168,1168,78887,18,36,1176,29,106,5232,0,0,0
9099,9240,9999, ,Worcester MA MSA,1021,1021,92227,29,58,3551,3,11,1000,24,447,12717,570,570,59215,23,46,2758,0,0,0,13,326,8915
9099,9260,9999, ,Yakima WA MSA,346,346,30536,19,38,1746,3,10,527,3,46,1282,345,345,30496,19,38,1746,3,10,527,3,46,1282
9099,9280,9999, ,York PA MSA,2439,2439,190429,44,88,4321,11,43,1732,12,67,3079,2227,2227,176092,36,72,3749,11,43,1732,9,52,2329
9099,9320,9999, ,Youngstown-Warren OH MSA,825,825,83004,32,64,3405,15,57,2913,24,185,5550,825,825,83004,32,64,3405,15,57,2913,24,185,5550
9099,9340,9999, ,Yuba City CA MSA,1095,1095,108538,35,70,3990,2,8,308,16,270,8351,1095,1095,108538,35,70,3990,2,8,308,16,270,8351
9099,9360,9999, ,Yuma AZ MSA,488,488,32069,0,0,0,4,13,340,36,318,10912,488,488,32069,0,0,0,4,13,340,36,318,10912
9099,1122,9999,,Boston-Lawrence-Salem MA-NH CMSA,5948,5948,666781,247,494,27185,50,183,10194,91,1157,51833,5690,5690,643185,243,486,26782,50,183,10194,68,1020,45371
9099,1282,9999,,Buffalo-Niagara Falls NY CMSA ,2770,2770,299204,133,266,14077,32,120,5191,42,484,11930,2770,2770,299204,133,266,14077,32,120,5191,42,484,11930
9099,1602,9999,,Chicago-Gary-Lake County IL-IN-WI CMSA,22413,22413,2583860,348,696,41858,242,875,50278,332,7011,405712,22107,22107,2559062,348,696,41858,242,875,50278,328,6991,405212
9099,1642,9999,,Cincinnati-Hamilton OH-KY-IN CMSA ,6448,6448,576738,71,142,5580,20,72,5592,183,2474,69366,6296,6296,569687,71,142,5580,19,69,5417,183,2474,69366
9099,1692,9999,,Cleveland-Akron-Lorain OH CMSA,6784,6784,819531,134,268,15411,74,279,16255,204,2627,75510,6746,6746,816424,134,268,15411,73,276,16130,199,2565,72647
9099,1922,9999,,Dallas-Fort Worth TX CMSA ,14650,14650,1621623,8,16,1054,12,45,5003,233,5168,135861,14627,14627,1618956,7,14,984,11,42,4957,232,5161,135762
9099,2082,9999,,Denver-Boulder CO CMSA,5397,5397,607930,5,10,588,9,34,3052,32,515,16829,5395,5395,607618,5,10,588,9,34,3052,32,515,16829
9099,2162,9999,,Detroit-Ann Arbor MI CMSA ,12113,12113,1154226,109,218,10810,109,417,26485,349,5223,196667,12056,12056,1149512,108,216,10726,108,414,26485,336,5134,194315
9099,3282,9999,,Hartford-New Britain-Middletown CT CMSA ,1774,1774,183291,24,48,2115,9,32,1915,11,379,14208,1774,1774,183291,24,48,2115,9,32,1915,11,379,14208
