Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9299,1000,9999, ,Birmingham AL MSA,3560,3560,376084,8,16,628,4,13,306,29,321,12866,3350,3350,362863,8,16,628,4,13,306,29,321,12866
9299,1010,9999, ,Bismarck ND MSA,536,536,48863,0,0,0,4,16,716,9,167,6958,533,533,48603,0,0,0,4,16,716,9,167,6958
9299,1020,9999, ,Bloomington IN MSA,661,661,61408,54,108,5416,4,15,802,30,323,8056,661,661,61408,54,108,5416,4,15,802,30,323,8056
9299,1040,9999, ,Bloomington-Normal IL MSA,955,955,75671,22,44,2367,6,24,641,12,111,3473,954,954,75621,22,44,2367,6,24,641,12,111,3473
9299,1080,9999, ,Boise City ID MSA,2994,2994,286213,37,74,3713,73,287,10344,43,380,12648,2994,2994,286213,37,74,3713,73,287,10344,43,380,12648
9299,1122,1120, ,Boston MA PMSA,5347,5347,660114,50,100,6727,24,86,7590,37,470,31469,5150,5150,638188,44,88,6016,24,86,7590,21,390,26453
9299,1122,1200, ,Brockton MA PMSA,452,452,41245,4,8,387,0,0,0,0,0,0,452,452,41245,4,8,387,0,0,0,0,0,0
9299,1122,4160, ,Lawrence-Haverhill MA-NH PMSA,1523,1523,149596,10,20,858,4,16,750,0,0,0,1514,1514,148458,10,20,858,4,16,750,0,0,0
9299,1122,4560, ,Lowell MA-NH PMSA,1161,1161,139833,7,14,880,0,0,0,3,53,2073,1161,1161,139833,7,14,880,0,0,0,3,53,2073
9299,1122,5350, ,Nashua NH PMSA,685,685,64490,3,6,313,1,4,160,2,14,712,685,685,64490,3,6,313,1,4,160,2,14,712
9299,1122,7090, ,Salem-Gloucester MA PMSA,498,498,60259,9,18,676,0,0,0,7,48,2390,498,498,60259,9,18,676,0,0,0,7,48,2390
9299,1140,9999, ,Bradenton FL MSA,1304,1304,71865,26,52,1877,29,113,6235,12,216,13584,1304,1304,71865,26,52,1877,29,113,6235,12,216,13584
9299,1150,9999, ,Bremerton WA MSA,1911,1911,123509,36,72,2839,2,7,270,30,352,12854,1911,1911,123509,36,72,2839,2,7,270,30,352,12854
9299,1240,9999, ,Brownsville-Harlingen TX MSA,858,858,40231,12,24,792,5,20,560,7,55,1583,853,853,39995,12,24,792,5,20,560,7,55,1583
9299,1260,9999, ,Bryan-College Station TX MSA,479,479,46380,4,8,290,0,0,0,0,0,0,479,479,46380,4,8,290,0,0,0,0,0,0
9299,1282,1280, ,Buffalo NY PMSA,1851,1851,212699,80,160,9171,15,53,2120,54,669,21478,1847,1847,212456,80,160,9171,15,53,2120,54,669,21478
9299,1282,5700, ,Niagara Falls NY PMSA,579,579,56130,13,26,1221,4,15,405,12,114,3588,577,577,55947,13,26,1221,4,15,405,12,114,3588
9299,1300,9999, ,Burlington NC MSA,463,463,39740,12,24,1532,0,0,0,20,164,4174,463,463,39740,12,24,1532,0,0,0,20,164,4174
9299,1305,9999, ,Burlington VT MSA,505,505,46980,5,10,540,8,29,1460,10,187,10878,504,504,46896,5,10,540,8,29,1460,10,187,10878
9299,1320,9999, ,Canton OH MSA,944,944,120985,48,96,5610,10,39,2155,6,43,1042,944,944,120985,48,96,5610,10,39,2155,5,38,930
9299,1350,9999, ,Casper WY MSA,45,45,5418,0,0,0,0,0,0,0,0,0,45,45,5418,0,0,0,0,0,0,0,0,0
9299,1360,9999, ,Cedar Rapids IA MSA,740,740,62896,14,28,2079,27,108,5920,43,341,8372,737,737,62738,14,28,2079,27,108,5920,43,341,8372
9299,1400,9999, ,Champaign-Urbana-Rantoul IL MSA,272,272,25532,9,18,1055,8,30,1406,3,92,4687,234,234,21739,6,12,740,4,14,520,3,92,4687
9299,1440,9999, ,Charleston SC MSA,2826,2826,265069,6,12,852,0,0,0,18,541,14517,2826,2826,265069,6,12,852,0,0,0,18,541,14517
9299,1480,9999, ,Charleston WV MSA,435,435,41001,1,2,50,4,14,464,0,0,0,431,431,40811,1,2,50,4,14,464,0,0,0
9299,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,8545,8545,788588,50,100,3990,8,28,992,83,1025,28684,8536,8536,788207,50,100,3990,8,28,992,83,1025,28684
9299,1540,9999, ,Charlottesville VA MSA,940,940,92414,45,90,4431,6,24,1156,31,360,16496,940,940,92414,45,90,4431,6,24,1156,31,360,16496
9299,1560,9999, ,Chattanooga TN-GA MSA,1625,1625,122638,33,66,1942,2,8,220,4,66,3641,1619,1619,121904,33,66,1942,2,8,220,4,66,3641
9299,1580,9999, ,Cheyenne WY MSA,229,229,22579,1,2,60,1,4,150,1,8,204,229,229,22579,1,2,60,1,4,150,1,8,204
9299,1602,0620, ,Aurora-Elgin IL PMSA,3527,3527,417281,62,124,8335,28,112,6946,10,77,3755,3525,3525,417165,62,124,8335,28,112,6946,10,77,3755
9299,1602,1600, ,Chicago IL PMSA,10965,10965,1335980,163,326,21750,182,650,47868,234,3191,205058,10926,10926,1332172,160,320,21324,182,650,47868,231,3171,204363
9299,1602,2960, ,Gary-Hammond IN PMSA,2253,2253,258247,59,118,6593,34,122,9034,27,427,13539,2248,2248,257877,59,118,6593,34,122,9034,27,427,13539
9299,1602,3690, ,Joliet IL PMSA,3452,3452,352449,80,160,10555,20,79,5648,17,161,8168,3000,3000,299101,74,148,8972,20,79,5648,17,161,8168
9299,1602,3800, ,Kenosha WI PMSA,808,808,76585,9,18,849,8,30,1766,31,359,11905,783,783,74073,9,18,849,8,30,1766,31,359,11905
9299,1602,3965, ,Lake County IL PMSA,3763,3763,449732,35,70,4688,19,74,3783,41,613,28302,3758,3758,449285,35,70,4688,19,74,3783,41,613,28302
9299,1620,9999, ,Chico CA MSA,842,842,90825,14,28,1319,6,23,1404,0,0,0,842,842,90825,14,28,1319,6,23,1404,0,0,0
9299,1642,1640, ,Cincinnati OH-KY-IN PMSA,6481,6481,656052,77,154,7666,26,98,4722,162,2312,69189,6448,6448,652914,77,154,7666,26,98,4722,161,2290,68703
9299,1642,3200, ,Hamilton-Middletown OH PMSA,1800,1800,199699,28,56,2947,14,55,2846,29,261,10833,1800,1800,199699,28,56,2947,14,55,2846,29,261,10833
9299,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,1524,1524,80740,8,16,419,21,79,2015,12,104,3286,1524,1524,80740,8,16,419,21,79,2015,12,104,3286
9299,1692,0080, ,Akron OH PMSA,2441,2441,283787,39,78,3939,27,98,5299,82,1165,37980,2439,2439,283633,39,78,3939,27,98,5299,82,1165,37980
9299,1692,1680, ,Cleveland OH PMSA,4362,4362,624646,69,138,8440,80,301,17098,49,724,26387,4351,4351,622452,69,138,8440,79,298,17098,49,724,26387
9299,1692,4440, ,Lorain-Elyria OH PMSA,870,870,104939,2,4,237,10,30,1816,35,235,8539,864,864,104350,2,4,237,10,30,1816,35,235,8539
9299,1720,9999, ,Colorado Springs CO MSA,2852,2852,245585,2,4,140,0,0,0,0,0,0,2852,2852,245585,2,4,140,0,0,0,0,0,0
9299,1740,9999, ,Columbia MO MSA,823,823,79892,112,224,9383,15,59,2288,22,208,6170,823,823,79892,112,224,9383,15,59,2288,22,208,6170
9299,1760,9999, ,Columbia SC MSA,2828,2828,208662,1,2,63,1,4,107,17,297,8051,2825,2825,208540,1,2,63,1,4,107,17,297,8051
9299,1800,9999, ,Columbus GA-AL MSA,835,835,57494,8,16,515,3,9,470,2,14,382,835,835,57494,8,16,515,3,9,470,2,14,382
9299,1840,9999, ,Columbus OH MSA,6915,6915,826281,124,248,12957,191,751,18803,218,1940,45071,6840,6840,820859,124,248,12957,190,747,18743,217,1935,44976
9299,1880,9999, ,Corpus Christi TX MSA,752,752,63148,0,0,0,0,0,0,3,17,620,749,749,63089,0,0,0,0,0,0,3,17,620
9299,1900,9999, ,Cumberland MD-WV MSA,289,289,19773,3,6,188,2,7,230,5,89,3260,289,289,19773,3,6,188,2,7,230,5,89,3260
9299,1922,1920, ,Dallas TX PMSA,14603,14603,1650099,19,38,1785,4,14,378,109,1786,59905,14589,14589,1649077,19,38,1785,4,14,378,107,1776,59713
9299,1922,2800, ,Fort Worth-Arlington TX PMSA,5346,5346,630931,12,24,784,0,0,0,0,0,0,5346,5346,630931,12,24,784,0,0,0,0,0,0
9299,1950,9999, ,Danville VA MSA,353,353,26711,0,0,0,2,8,200,1,10,800,353,353,26711,0,0,0,2,8,200,1,10,800
9299,1960,9999, ,Davenport-Rock Island-Moline IA-IL MSA,810,810,87077,8,16,1103,5,16,1108,2,11,310,801,801,86247,6,12,841,3,10,838,2,11,310
9299,2000,9999, ,Dayton-Springfield OH MSA,2267,2267,227344,65,130,7431,17,60,2905,48,665,23384,2259,2259,226744,65,130,7431,17,60,2905,48,665,23384
9299,2020,9999, ,Daytona Beach FL MSA,2478,2478,207173,10,20,878,11,44,1139,8,139,12158,2478,2478,207173,10,20,878,11,44,1139,8,139,12158
9299,2030,9999, ,Decatur Al MSA,567,567,42597,0,0,0,2,8,319,2,10,160,567,567,42597,0,0,0,2,8,319,2,10,160
9299,2040,9999, ,Decatur IL MSA,222,222,24104,1,2,120,2,8,496,4,20,503,219,219,23899,1,2,120,2,8,496,4,20,503
9299,2082,1125, ,Boulder-Longmont CO PMSA,2406,2406,276749,5,10,558,4,16,1187,21,367,12761,2406,2406,276749,5,10,558,4,16,1187,21,367,12761
9299,2082,2080, ,Denver CO PMSA,8982,8982,1124037,19,38,4144,8,30,1954,101,1485,68056,8966,8966,1121661,19,38,4144,8,30,1954,101,1485,68056
9299,2120,9999, ,Des Moines IA MSA,2270,2270,245600,31,62,3643,17,66,2326,42,1017,42181,2270,2270,245600,31,62,3643,17,66,2326,42,1017,42181
9299,2162,0440, ,Ann Arbor MI PMSA,1037,1037,118790,15,30,1663,7,26,1785,2,11,455,1033,1033,118487,15,30,1663,7,26,1785,2,11,455
9299,2162,2160, ,Detroit MI PMSA,12614,12614,1247233,93,186,9354,79,296,19009,137,2434,83401,12596,12596,1245936,93,186,9354,76,287,18625,131,2402,82404
9299,2180,9999, ,Dothan AL MSA,368,368,23729,1,2,80,4,15,620,0,0,0,357,357,22937,1,2,80,4,15,620,0,0,0
9299,2200,9999, ,Dubuque IA MSA,344,344,32280,3,6,335,11,44,2275,9,68,2923,344,344,32280,3,6,335,11,44,2275,9,68,2923
9299,2240,9999, ,Duluth MN-WI MSA,684,684,50230,14,28,1174,1,3,145,9,84,2454,670,670,49037,13,26,1069,1,3,145,7,62,1828
9299,2290,9999, ,Eau Claire WI MSA,462,462,44097,11,22,1224,19,75,2972,15,170,4975,462,462,44097,11,22,1224,19,75,2972,15,170,4975
9299,2320,9999, ,El Paso TX MSA,2174,2174,121078,14,28,1062,3,11,315,30,444,8644,2174,2174,121078,14,28,1062,3,11,315,30,444,8644
9299,2330,9999, ,Elkhart-Goshen IN MSA,664,664,60070,18,36,2009,0,0,0,6,192,1920,664,664,60070,18,36,2009,0,0,0,6,192,1920
9299,2335,9999, ,Elmira NY MSA,111,111,13372,1,2,68,5,20,900,2,16,650,111,111,13372,1,2,68,5,20,900,2,16,650
9299,2340,9999, ,Enid OK MSA,40,40,4261,0,0,0,0,0,0,0,0,0,40,40,4261,0,0,0,0,0,0,0,0,0
9299,2360,9999, ,Erie PA MSA,656,656,56292,8,16,1465,6,23,860,3,16,383,655,655,56232,8,16,1465,6,23,860,3,16,383
9299,2400,9999, ,Eugene-Springfield OR MSA,994,994,101782,12,24,1252,10,39,1775,10,181,7071,994,994,101782,12,24,1252,10,39,1775,10,181,7071
9299,2440,9999, ,Evansville IN-KY MSA,1028,1028,86217,2,4,180,3,10,404,5,62,1077,1025,1025,86074,2,4,180,3,10,404,5,62,1077
9299,2520,9999, ,Fargo-Moorhead ND-MN MSA,656,656,61069,3,6,325,4,15,582,35,822,18882,654,654,60689,3,6,325,4,15,582,35,822,18882
9299,2560,9999, ,Fayetteville NC MSA,2461,2461,160224,26,52,1968,12,43,1220,39,402,15279,2461,2461,160224,26,52,1968,12,43,1220,39,402,15279
9299,2580,9999, ,Fayetteville-Springdale AR MSA,840,840,61593,133,266,8875,15,57,2185,24,254,7503,840,840,61593,133,266,8875,15,57,2185,24,254,7503
9299,2600,9999, ,Fitchburg-Leominster MA MSA,193,193,16663,4,8,362,0,0,0,0,0,0,176,176,15102,4,8,362,0,0,0,0,0,0
9299,2640,9999, ,Flint MI MSA,895,895,79146,9,18,1219,0,0,0,11,222,14361,895,895,79146,9,18,1219,0,0,0,11,222,14361
9299,2650,9999, ,Florence AL MSA,290,290,18059,5,10,223,6,20,287,21,229,4998,290,290,18059,5,10,223,6,20,287,21,229,4998
9299,2655,9999, ,Florence SC MSA,495,495,40533,14,28,597,3,10,143,3,24,480,494,494,40504,12,24,517,3,10,143,3,24,480
9299,2670,9999, ,Fort Collins-Loveland CO MSA,1740,1740,142525,16,32,1869,4,15,724,11,141,4123,1740,1740,142525,16,32,1869,4,15,724,11,141,4123
9299,2700,9999, ,Fort Myers-Cape Coral FL MSA,3022,3022,261418,63,126,7882,54,213,16411,61,648,42910,3022,3022,261418,63,126,7882,54,213,16411,61,648,42910
9299,2710,9999, ,Fort Pierce FL MSA,2124,2124,258062,82,164,10641,20,73,5035,32,424,27269,2124,2124,258062,82,164,10641,20,73,5035,32,424,27269
9299,2720,9999, ,Fort Smith AR-OK MSA,518,518,36534,15,30,1028,5,19,445,0,0,0,517,517,36484,15,30,1028,5,19,445,0,0,0
9299,2750,9999, ,Fort Walton Beach FL MSA,1447,1447,93883,8,16,785,3,12,342,9,121,7270,1447,1447,93883,8,16,785,3,12,342,9,121,7270
9299,2760,9999, ,Fort Wayne IN MSA,1830,1830,206983,18,36,1203,0,0,0,3,41,983,1828,1828,206926,18,36,1203,0,0,0,3,41,983
9299,2840,9999, ,Fresno CA MSA,4157,4157,420489,25,50,2482,67,237,10275,53,548,19041,4156,4156,420438,25,50,2482,67,237,10275,53,548,19041
9299,2880,9999, ,Gadsden AL MSA,167,167,11786,0,0,0,0,0,0,4,32,1000,164,164,11617,0,0,0,0,0,0,4,32,1000
9299,2900,9999, ,Gainesville FL MSA,1101,1101,83487,0,0,0,1,4,107,71,584,24694,1101,1101,83487,0,0,0,1,4,107,71,584,24694
9299,2975,9999, ,Glens Falls NY MSA,554,554,49179,4,8,453,5,19,1043,1,8,410,554,554,49179,4,8,453,5,19,1043,1,8,410
9299,2985,9999, ,Grand Forks ND MSA,142,142,12514,2,4,160,1,4,188,3,108,3229,141,141,12439,0,0,0,1,4,188,3,108,3229
9299,3000,9999, ,Grand Rapids MI MSA,3322,3322,314109,39,78,4332,16,63,3005,20,673,16756,3252,3252,309726,38,76,4220,14,55,2611,20,673,16756
9299,3040,9999, ,Great Falls MT MSA,99,99,10638,2,4,383,0,0,0,4,28,1701,99,99,10638,2,4,383,0,0,0,4,28,1701
9299,3060,9999, ,Greeley CO MSA,509,509,41391,0,0,0,1,4,211,1,8,183,503,503,40815,0,0,0,1,4,211,1,8,183
9299,3080,9999, ,Green Bay WI MSA,1217,1217,125169,93,186,9965,6,20,2215,42,637,17313,1217,1217,125169,93,186,9965,6,20,2215,42,637,17313
9299,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,5498,5498,436672,40,80,2594,26,100,3272,26,317,10624,5497,5497,436612,40,80,2594,26,100,3272,26,317,10624
9299,3160,9999, ,Greenville-Spartanburg SC MSA,3381,3381,266263,36,72,3061,17,66,1870,8,87,2508,3381,3381,266263,36,72,3061,17,66,1870,8,87,2508
9299,3180,9999, ,Hagerstown MD MSA,526,526,48507,10,20,600,0,0,0,2,24,440,525,525,48489,10,20,600,0,0,0,2,24,440
9299,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2554,2554,219404,6,12,626,11,42,1254,12,123,4274,2546,2546,218730,5,10,591,11,42,1254,12,123,4274
9299,3282,1170, ,Bristol CT PMSA,181,181,17494,0,0,0,0,0,0,0,0,0,181,181,17494,0,0,0,0,0,0,0,0,0
9299,3282,3280, ,Hartford CT PMSA,1856,1856,204719,6,12,500,3,11,321,11,291,14408,1856,1856,204719,6,12,500,3,11,321,11,291,14408
9299,3282,5020, ,Middletown CT PMSA,279,279,21404,0,0,0,0,0,0,0,0,0,279,279,21404,0,0,0,0,0,0,0,0,0
9299,3282,5440, ,New Britain CT PMSA,268,268,18985,2,4,168,0,0,0,5,32,1204,268,268,18985,2,4,168,0,0,0,5,32,1204
9299,3290,9999, ,Hickory-Morganton NC MSA,1004,1004,76181,21,42,1651,1,4,90,8,55,1374,964,964,73751,20,40,1621,1,4,90,8,55,1374
9299,3320,9999, ,Honolulu HI MSA,1793,1793,260131,21,42,6539,37,148,12595,181,2605,236448,1793,1793,260131,21,42,6539,37,148,12595,181,2605,236448
9299,3350,9999, ,Houma-Thibodaux LA MSA,614,614,39105,0,0,0,0,0,0,0,0,0,614,614,39105,0,0,0,0,0,0,0,0,0
9299,3362,1145, ,Brazoria TX PMSA,1218,1218,102101,0,0,0,4,16,603,17,226,6518,1218,1218,102101,0,0,0,4,16,603,17,226,6518
9299,3362,2920, ,Galveston-Texas City TX PMSA,1413,1413,157980,0,0,0,1,4,85,7,97,3141,1413,1413,157980,0,0,0,1,4,85,7,97,3141
9299,3362,3360, ,Houston TX PMSA,10662,10662,1089439,2,4,720,1,3,50,194,3018,106017,10647,10647,1086570,2,4,720,1,3,50,194,3018,106017
9299,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,196,196,14241,4,8,160,0,0,0,1,5,175,155,155,12509,2,4,80,0,0,0,0,0,0
9299,3440,9999, ,Huntsville AL MSA,1367,1367,47879,0,0,0,3,12,157,23,384,5974,1365,1365,47809,0,0,0,3,12,157,23,384,5974
9299,3480,9999, ,Indianapolis IN MSA,8283,8283,954451,103,206,9805,21,80,5746,75,1069,31765,8272,8272,953849,103,206,9805,21,80,5746,75,1069,31765
9299,3500,9999, ,Iowa City IA MSA,555,555,57679,11,22,1245,5,19,1025,24,347,10335,555,555,57679,11,22,1245,5,19,1025,24,347,10335
9299,3520,9999, ,Jackson MI MSA,485,485,35787,2,4,127,0,0,0,7,96,5759,481,481,35607,2,4,127,0,0,0,7,96,5759
9299,3560,9999, ,Jackson MS MSA,1595,1595,116545,8,16,622,1,4,55,20,151,2791,1591,1591,116225,8,16,622,1,4,55,20,151,2791
9299,3580,9999, ,Jackson TN MSA,478,478,38894,0,0,0,0,0,0,0,0,0,478,478,38894,0,0,0,0,0,0,0,0,0
9299,3600,9999, ,Jacksonville FL MSA,6735,6735,589278,30,60,3004,2,7,640,25,478,17147,6735,6735,589278,30,60,3004,2,7,640,25,478,17147
9299,3605,9999, ,Jacksonville NC MSA,587,587,25924,8,16,371,2,8,120,0,0,0,587,587,25924,8,16,371,2,8,120,0,0,0
9299,3610,9999, ,Jamestown-Durkirk NY MSA,180,180,15299,0,0,0,0,0,0,1,40,1873,166,166,14565,0,0,0,0,0,0,1,40,1873
9299,3620,9999, ,Janesville-Beloit WI MSA,518,518,44953,48,96,5704,6,24,995,10,151,3943,514,514,44847,48,96,5704,6,24,995,10,151,3943
9299,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,990,990,66088,11,22,686,17,66,1753,23,270,6110,979,979,64949,11,22,686,17,66,1753,22,265,5979
9299,3680,9999, ,Johnstown PA MSA,338,338,23079,0,0,0,0,0,0,2,40,1484,318,318,21573,0,0,0,0,0,0,2,40,1484
9299,3710,9999, ,Joplin MO MSA,307,307,21520,21,42,1890,14,56,1490,2,48,998,307,307,21520,21,42,1890,14,56,1490,2,48,998
9299,3720,9999, ,Kalamazoo MI MSA,682,682,80074,5,10,628,4,14,915,7,104,4788,682,682,80074,5,10,628,4,14,915,7,104,4788
9299,3740,9999, ,Kankakee IL MSA,347,347,33989,16,32,1660,4,16,652,1,6,293,343,343,33706,16,32,1660,4,16,652,1,6,293
9299,3760,9999, ,Kansas City MO-KS MSA,8463,8463,847701,111,222,13493,35,134,4745,38,443,16248,8445,8445,846228,111,222,13493,35,134,4745,38,443,16248
9299,3810,9999, ,Killeen-Temple TX MSA,1306,1306,111174,2,4,85,0,0,0,0,0,0,1302,1302,111094,2,4,85,0,0,0,0,0,0
9299,3840,9999, ,Knoxville TN MSA,3050,3050,221202,38,76,2283,33,117,3979,16,136,2576,3044,3044,220956,38,76,2283,33,117,3979,16,136,2576
9299,3850,9999, ,Kokomo IN MSA,245,245,24651,22,44,3075,1,3,300,0,0,0,245,245,24651,22,44,3075,1,3,300,0,0,0
9299,3870,9999, ,La Crosse WI MSA,362,362,33979,13,26,1324,0,0,0,5,69,1892,362,362,33979,13,26,1324,0,0,0,5,69,1892
9299,3880,9999, ,Lafayette LA MSA,739,739,64268,0,0,0,0,0,0,0,0,0,734,734,64135,0,0,0,0,0,0,0,0,0
9299,3920,9999, ,Lafayette-West Lafayette IN MSA,655,655,63154,6,12,585,0,0,0,23,218,5575,655,655,63154,6,12,585,0,0,0,23,218,5575
9299,3960,9999, ,Lake Charles LA MSA,570,570,43450,5,10,682,2,6,285,9,182,5049,570,570,43450,5,10,682,2,6,285,9,182,5049
9299,3980,9999, ,Lakeland-Winter Haven FL MSA,2258,2258,139167,36,72,2822,2,7,356,1,12,427,2257,2257,139120,36,72,2822,2,7,356,1,12,427
9299,4000,9999, ,Lancaster PA MSA,2279,2279,199012,21,42,2222,15,56,2877,10,206,15430,2239,2239,195264,21,42,2222,15,56,2877,10,206,15430
9299,4040,9999, ,Lansing-East Lansing MI MSA,1368,1368,119693,18,36,2170,4,15,815,7,161,7350,1348,1348,118390,18,36,2170,4,15,815,7,161,7350
9299,4080,9999, ,Laredo TX MSA,818,818,44310,0,0,0,27,104,2378,40,388,9183,818,818,44310,0,0,0,27,104,2378,40,388,9183
9299,4100,9999, ,Las Cruces NM MSA,710,710,53950,3,6,155,6,22,697,5,137,2543,710,710,53950,3,6,155,6,22,697,5,137,2543
9299,4120,9999, ,Las Vegas NV MSA,10064,10064,684401,56,112,5669,64,231,10017,344,3022,111303,10064,10064,684401,56,112,5669,64,231,10017,344,3022,111303
9299,4150,9999, ,Lawrence KS MSA,624,624,53093,82,164,7762,7,27,910,5,69,2315,624,624,53093,82,164,7762,7,27,910,5,69,2315
9299,4200,9999, ,Lawton OK MSA,222,222,19740,0,0,0,0,0,0,4,21,750,222,222,19740,0,0,0,0,0,0,4,21,750
9299,4240,9999, ,Lewiston-Auburn ME MSA,146,146,10655,0,0,0,0,0,0,1,26,1000,146,146,10655,0,0,0,0,0,0,1,26,1000
9299,4280,9999, ,Lexington-Fayette KY MSA,2621,2621,210300,26,52,1717,4,15,530,9,83,3317,2598,2598,209375,25,50,1666,3,12,440,9,83,3317
