Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200099,0040,9999,,Abilene  TX MSA ,164,164,22306,9,18,1140,0,0,0,15,192,10200,164,164,22306,9,18,1140,0,0,0,15,192,10200
200099,0120,9999,,Albany  GA MSA ,466,466,53509,8,16,937,2,6,381,14,193,4737,234,234,27156,8,16,937,0,0,0,14,193,4737
200099,0160,9999,,Albany-Schenectady-Troy  NY MSA ,2216,2216,316903,16,32,1943,9,35,1255,25,346,16130,2051,2051,296268,14,28,1903,9,35,1255,12,254,10743
200099,0200,9999,,Albuquerque  NM MSA ,4663,4663,468594,0,0,0,10,40,2222,3,70,3175,4463,4463,450213,0,0,0,10,40,2222,3,70,3175
200099,0220,9999,,Alexandria  LA MSA ,376,376,42189,0,0,0,1,3,120,1,61,2567,348,348,39457,0,0,0,1,3,120,0,0,0
200099,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,2504,2504,319721,2,4,340,25,93,5105,13,262,11004,2404,2404,308430,2,4,340,16,63,4257,13,262,11004
200099,0280,9999,,Altoona  PA MSA ,212,212,19883,1,2,110,3,12,954,0,0,0,206,206,19733,1,2,110,3,12,954,0,0,0
200099,0320,9999,,Amarillo  TX MSA ,547,547,71265,2,4,325,0,0,0,1,6,203,539,539,69551,2,4,325,0,0,0,1,6,203
200099,0380,9999,,Anchorage  AK MSA ,821,821,159931,105,210,28057,7,26,3720,14,133,11147,821,821,159931,105,210,28057,7,26,3720,14,133,11147
200099,0450,9999,,Anniston  AL MSA ,252,252,40420,0,0,0,10,39,1200,8,45,2025,231,231,39077,0,0,0,10,39,1200,8,45,2025
200099,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,1794,1794,259722,114,228,17248,6,22,2122,63,637,25779,1367,1367,200038,98,196,15229,6,22,2122,31,347,15122
200099,0480,9999,,Asheville  NC MSA ,1134,1134,157501,26,52,4204,8,29,2526,21,255,10433,1090,1090,153497,26,52,4204,8,29,2526,21,255,10433
200099,0500,9999,,Athens  GA MSA ,931,931,112061,61,122,5526,1,4,206,26,301,18216,931,931,112061,61,122,5526,1,4,206,26,301,18216
200099,0520,9999,,Atlanta  GA MSA ,46747,46747,5149752,100,200,12954,117,449,19083,699,16820,890199,46523,46523,5128087,99,198,12851,116,446,19008,688,16678,874938
200099,0580,9999,,Auburn-Opelika  AL MSA ,330,330,46680,66,132,6718,6,18,1452,9,94,4718,330,330,46680,66,132,6718,6,18,1452,9,94,4718
200099,0600,9999,,Augusta-Aiken  GA-SC MSA ,2231,2231,261745,2,4,140,0,0,0,5,42,2196,2086,2086,244817,2,4,140,0,0,0,5,42,2196
200099,0640,9999,,Austin-San Marcos  TX MSA ,12932,12932,1650506,97,194,15400,154,584,28982,530,8064,330454,11855,11855,1502666,94,188,15071,152,578,28676,524,7993,327344
200099,0680,9999,,Bakersfield  CA MSA ,2862,2862,357796,9,18,1241,11,41,2222,10,149,9844,2850,2850,356368,9,18,1241,11,41,2222,10,149,9844
200099,0730,9999,,Bangor  ME MSA ,235,235,24143,0,0,0,1,3,176,4,123,6239,193,193,19110,0,0,0,1,3,176,4,123,6239
200099,0740,9999,,Barnstable-Yarmouth  MA MSA ,1248,1248,259623,8,16,2034,7,21,2835,1,5,379,1244,1244,258880,8,16,2034,7,21,2835,1,5,379
200099,0760,9999,,Baton Rouge  LA MSA ,2834,2834,276635,5,10,265,1,4,302,32,374,16349,2831,2831,276203,5,10,265,1,4,302,32,374,16349
200099,0840,9999,,Beaumont-Port Arthur  TX MSA ,791,791,97282,3,6,450,2,8,512,1,5,260,791,791,97282,3,6,450,2,8,512,1,5,260
200099,0860,9999,,Bellingham  WA MSA ,1069,1069,138064,30,60,6348,12,45,3095,35,451,23096,797,797,96531,6,12,1351,5,20,1080,9,97,4666
200099,0870,9999,,Benton Harbor  MI MSA ,485,485,82240,1,2,140,2,8,880,1,12,770,444,444,74754,1,2,140,2,8,880,1,12,770
200099,0880,9999,,Billings  MT MSA ,408,408,50887,5,10,1003,5,18,912,4,28,1579,408,408,50887,5,10,1003,5,18,912,4,28,1579
200099,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,2048,2048,199293,16,32,1725,6,22,1027,118,1202,53793,2295,2295,216118,16,32,1725,6,22,1027,140,1330,54981
200099,0960,9999,,Binghamton  NY MSA ,233,233,30073,1,2,90,0,0,0,1,18,900,224,224,28647,1,2,90,0,0,0,1,18,900
200099,1000,9999,,Birmingham  AL MSA ,4352,4352,569298,0,0,0,2,7,220,38,774,42234,4184,4184,550143,0,0,0,2,7,220,38,774,42234
200099,1010,9999,,Bismarck  ND MSA ,386,386,51581,22,44,5868,16,64,5579,1,8,659,379,379,50618,22,44,5868,16,64,5579,1,8,659
