Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202204,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,7767,7767,2119778,12,24,3786,8,31,4815,78,3438,409625,6793,6793,1829197,12,24,3786,8,31,4815,71,3320,395668
202204,174,16860,C,Chattanooga  TN-GA ,882,882,210830,16,32,2306,9,35,6405,15,218,22605,647,647,159779,0,0,0,4,16,2131,0,0,0
202204,174,17420,C,Cleveland  TN ,336,336,77505,3,6,766,16,54,9041,1,8,256,250,250,61915,3,6,766,16,54,9041,1,8,256
202204,174,19140,C,Dalton  GA ,140,140,25019,6,12,678,2,7,929,6,56,3814,0,0,0,0,0,0,0,0,0,0,0,0
202204,176,16980,C,Chicago-Naperville-Elgin  IL-IN-WI ,2935,2935,910383,50,100,18367,73,239,49771,82,2296,452859,2342,2342,742056,47,94,17661,72,236,49246,59,2115,426291
202204,176,28100,C,Kankakee  IL ,43,43,10286,0,0,0,0,0,0,0,0,0,38,38,8836,0,0,0,0,0,0,0,0,0
202204,176,33140,C,Michigan City-La Porte  IN ,30,30,8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,178,17140,C,Cincinnati  OH-KY-IN ,1516,1516,463249,49,98,14434,16,54,7865,27,485,39292,1280,1280,403875,49,98,14434,16,54,7865,23,437,35289
202204,184,10420,C,Akron  OH ,242,242,83145,0,0,0,10,36,4471,33,187,22401,224,224,78064,0,0,0,6,24,1433,29,158,22013
202204,184,15940,C,Canton-Massillon  OH ,145,145,46917,11,22,4192,5,16,1725,4,28,2151,123,123,43576,11,22,4192,2,7,1264,0,0,0
202204,184,17460,C,Cleveland-Elyria  OH ,1004,1004,300746,3,6,174,4,14,1308,11,208,35315,764,764,247992,0,0,0,3,11,1100,10,203,31357
202204,190,17860,C,Columbia  MO ,187,187,68215,1,2,296,0,0,0,3,27,3430,185,185,67670,1,2,296,0,0,0,3,27,3430
202204,192,17900,C,Columbia  SC ,1920,1920,427618,0,0,0,33,125,16875,31,770,99270,626,626,120162,0,0,0,33,125,16875,23,726,92815
202204,194,12220,C,Auburn-Opelika  AL ,491,491,119471,4,8,1420,3,10,1308,10,453,46662,104,104,30550,0,0,0,0,0,0,0,0,0
202204,194,17980,C,Columbus  GA-AL ,296,296,81008,12,24,4500,0,0,0,16,450,104354,286,286,78886,12,24,4500,0,0,0,16,450,104354
202204,198,18140,C,Columbus  OH ,2051,2051,691055,13,26,6095,4,15,1278,92,1597,111656,1722,1722,594076,11,22,5320,4,15,1278,85,1561,107256
202204,204,18580,C,Corpus Christi  TX ,685,685,166301,1,2,247,0,0,0,8,123,10151,509,509,119996,0,0,0,0,0,0,0,0,0
202204,206,19100,C,Dallas-Fort Worth-Arlington  TX ,17898,17898,4885612,117,234,29505,62,228,32871,219,9333,1217266,15624,15624,4276562,105,210,26170,56,207,30854,211,9198,1201377
202204,206,43300,C,Sherman-Denison  TX ,620,620,106577,5,10,793,0,0,0,13,437,54856,520,520,92107,1,2,257,0,0,0,9,396,50458
202204,209,19340,C,Davenport-Moline-Rock Island  IA-IL ,190,190,42440,3,6,1045,5,20,4041,2,10,1188,144,144,31045,2,4,720,5,20,4041,0,0,0
202204,212,19430,C,Dayton-Kettering  OH ,483,483,166221,2,4,507,3,9,1422,10,359,48283,323,323,119761,0,0,0,1,3,825,6,247,34697
202204,212,44220,C,Springfield  OH ,38,38,12442,0,0,0,1,4,376,1,6,652,38,38,12442,0,0,0,1,4,376,1,6,652
202204,216,14500,C,Boulder  CO ,122,122,54130,5,10,4701,3,10,2143,18,233,46649,108,108,41094,5,10,4701,2,7,1440,11,132,25071
202204,216,19740,C,Denver-Aurora-Lakewood  CO ,4667,4667,1426595,127,254,52874,8,29,7209,112,4189,622666,3841,3841,1215316,125,250,51604,7,26,6711,93,3523,534253
202204,216,24540,C,Greeley  CO ,1286,1286,360933,13,26,3587,6,21,4925,63,1172,158241,481,481,144249,0,0,0,2,8,2027,55,1061,143434
202204,218,11180,C,Ames  IA ,89,89,26754,0,0,0,0,0,0,0,0,0,45,45,15730,0,0,0,0,0,0,0,0,0
202204,218,19780,C,Des Moines-West Des Moines  IA ,1398,1398,423321,23,46,10939,4,15,3578,13,445,74433,1338,1338,403932,21,42,10358,3,12,2948,6,398,69566
202204,220,11460,C,Ann Arbor  MI ,230,230,70844,1,2,290,3,9,1458,1,5,550,171,171,54845,1,2,290,1,3,700,0,0,0
202204,220,19820,C,Detroit-Warren-Dearborn  MI ,1708,1708,590972,8,16,3657,15,54,9093,41,1148,376301,1314,1314,493182,6,12,3202,7,27,6341,26,485,259619
202204,220,22420,C,Flint  MI ,150,150,38168,0,0,0,15,48,1099,0,0,0,92,92,23925,0,0,0,15,48,1099,0,0,0
202204,220,33780,C,Monroe  MI ,67,67,17378,0,0,0,1,4,500,4,29,1316,34,34,10382,0,0,0,1,4,500,0,0,0
202204,222,20020,C,Dothan  AL ,178,178,51795,5,10,866,0,0,0,0,0,0,124,124,39673,5,10,866,0,0,0,0,0,0
202204,232,20740,C,Eau Claire  WI ,113,113,38868,17,34,6979,0,0,0,4,78,11131,85,85,30178,8,16,3392,0,0,0,2,18,3400
202204,236,21300,C,Elmira  NY ,11,11,2138,0,0,0,0,0,0,4,57,8466,0,0,0,0,0,0,0,0,0,0,0,0
202204,238,21340,C,El Paso  TX ,993,993,233005,19,38,4745,3,9,1181,9,62,7385,148,148,35588,0,0,0,0,0,0,0,0,0
202204,238,29740,C,Las Cruces  NM ,436,436,115097,0,0,0,2,6,474,4,29,2101,0,0,0,0,0,0,0,0,0,0,0,0
202204,240,21500,C,Erie  PA ,64,64,21721,0,0,0,0,0,0,1,6,450,41,41,16459,0,0,0,0,0,0,1,6,450
202204,244,22020,C,Fargo  ND-MN ,304,304,87670,0,0,0,0,0,0,0,0,0,296,296,84290,0,0,0,0,0,0,0,0,0
202204,246,22180,C,Fayetteville  NC ,882,882,174034,0,0,0,0,0,0,2,10,1380,592,592,133627,0,0,0,0,0,0,2,10,1380
202204,258,23060,C,Fort Wayne  IN ,529,529,151432,23,46,3456,0,0,0,3,24,1783,37,37,13434,1,2,429,0,0,0,0,0,0
202204,260,23420,C,Fresno  CA ,1054,1054,311913,1,2,324,4,15,1894,15,176,29933,106,106,32645,0,0,0,0,0,0,2,47,6332
202204,260,25260,C,Hanford-Corcoran  CA ,118,118,32179,1,2,360,0,0,0,1,5,1331,11,11,2806,0,0,0,0,0,0,0,0,0
202204,260,31460,C,Madera  CA ,327,327,77279,0,0,0,0,0,0,4,64,7033,327,327,77279,0,0,0,0,0,0,4,64,7033
202204,264,23540,C,Gainesville  FL ,732,732,144699,3,6,349,0,0,0,5,406,13824,456,456,99139,3,6,349,0,0,0,0,0,0
202204,266,24340,C,Grand Rapids-Kentwood  MI ,841,841,267405,15,30,6392,12,42,6690,15,210,23365,574,574,189940,1,2,175,8,30,4766,1,50,6000
202204,266,34740,C,Muskegon  MI ,94,94,24434,1,2,288,0,0,0,9,217,15624,63,63,17436,0,0,0,0,0,0,9,217,15624
202204,267,24580,C,Green Bay  WI ,254,254,95508,4,8,1818,0,0,0,8,58,4944,159,159,65194,1,2,520,0,0,0,0,0,0
202204,268,15500,C,Burlington  NC ,551,551,92122,1,2,180,0,0,0,1,26,1291,504,504,82723,1,2,180,0,0,0,0,0,0
202204,268,24660,C,Greensboro-High Point  NC ,965,965,258162,7,14,3922,0,0,0,23,576,82592,720,720,170155,7,14,3922,0,0,0,23,576,82592
202204,268,49180,C,Winston-Salem  NC ,1379,1379,327667,0,0,0,1,3,276,4,23,907,974,974,216484,0,0,0,0,0,0,0,0,0
202204,272,24780,C,Greenville  NC ,301,301,73123,12,24,2333,0,0,0,0,0,0,161,161,40571,12,24,2333,0,0,0,0,0,0
202204,273,24860,C,Greenville-Anderson  SC ,2466,2466,651214,20,40,4996,10,36,1685,69,956,124915,2191,2191,582859,20,40,4996,0,0,0,41,593,98606
202204,273,43900,C,Spartanburg  SC ,1149,1149,188705,0,0,0,0,0,0,1,22,2639,0,0,0,0,0,0,0,0,0,0,0,0
202204,276,23900,C,Gettysburg  PA ,119,119,36342,0,0,0,0,0,0,0,0,0,119,119,36342,0,0,0,0,0,0,0,0,0
202204,276,25420,C,Harrisburg-Carlisle  PA ,539,539,128718,0,0,0,3,11,868,15,388,34653,412,412,98702,0,0,0,0,0,0,9,237,24841
202204,276,30140,C,Lebanon  PA ,68,68,13278,0,0,0,0,0,0,4,23,4029,8,8,1725,0,0,0,0,0,0,0,0,0
202204,276,49620,C,York-Hanover  PA ,372,372,99619,0,0,0,0,0,0,6,64,5396,250,250,73504,0,0,0,0,0,0,0,0,0
202204,277,25500,C,Harrisonburg  VA ,300,300,64339,0,0,0,0,0,0,1,5,680,300,300,64339,0,0,0,0,0,0,1,5,680
202204,277,44420,C,Staunton  VA ,122,122,31754,1,2,200,0,0,0,1,20,1500,122,122,31754,1,2,200,0,0,0,1,20,1500
202204,278,25540,C,Hartford-East Hartford-Middletown  CT ,219,219,55524,42,84,5094,1,3,400,14,115,8375,97,97,24811,6,12,1383,0,0,0,0,0,0
202204,278,35980,C,Norwich-New London  CT ,139,139,37205,1,2,327,0,0,0,1,10,2049,94,94,25412,1,2,327,0,0,0,1,10,2049
202204,279,25620,C,Hattiesburg  MS ,88,88,12457,0,0,0,1,3,125,1,5,400,0,0,0,0,0,0,0,0,0,0,0,0
202204,284,26300,C,Hot Springs  AR ,18,18,5387,2,4,480,0,0,0,0,0,0,18,18,5387,2,4,480,0,0,0,0,0,0
202204,288,26420,C,Houston-The Woodlands-Sugar Land  TX ,19841,19841,4752084,87,174,21435,1,4,280,232,6595,757068,18129,18129,4324790,81,162,19894,1,4,280,217,6445,743028
202204,290,19460,C,Decatur  AL ,113,113,28924,0,0,0,0,0,0,0,0,0,108,108,27845,0,0,0,0,0,0,0,0,0
202204,290,26620,C,Huntsville  AL ,1585,1585,322298,2,4,337,0,0,0,9,140,17393,441,441,126469,0,0,0,0,0,0,0,0,0
202204,292,26820,C,Idaho Falls  ID ,485,485,94994,2,4,264,9,34,4295,5,72,8133,472,472,91981,2,4,264,7,28,3395,5,72,8133
202204,294,18020,C,Columbus  IN ,59,59,15417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,294,26900,C,Indianapolis-Carmel-Anderson  IN ,3351,3351,1120841,42,84,13622,4,15,1665,57,2585,330624,3140,3140,1066981,40,80,13152,4,15,1665,57,2585,330624
202204,294,34620,C,Muncie  IN ,96,96,10456,0,0,0,0,0,0,0,0,0,80,80,6068,0,0,0,0,0,0,0,0,0
202204,296,27060,C,Ithaca  NY ,27,27,7375,1,2,320,0,0,0,4,21,1438,9,9,1674,0,0,0,0,0,0,0,0,0
202204,297,27180,C,Jackson  TN ,187,187,43752,0,0,0,0,0,0,0,0,0,35,35,9951,0,0,0,0,0,0,0,0,0
202204,298,27140,C,Jackson  MS ,502,502,126096,0,0,0,1,3,131,0,0,0,353,353,91874,0,0,0,0,0,0,0,0,0
202204,300,27260,C,Jacksonville  FL ,5625,5625,1349886,6,12,1489,9,27,7953,69,3092,382446,5584,5584,1335343,5,10,1189,9,27,7953,69,3092,382446
202204,304,27740,C,Johnson City  TN ,243,243,61860,1,2,450,0,0,0,11,101,8910,144,144,46875,0,0,0,0,0,0,11,101,8910
202204,304,28700,C,Kingsport-Bristol  TN-VA ,282,282,63996,12,24,4420,10,36,4897,4,45,2632,214,214,55132,12,24,4420,8,30,4205,0,0,0
202204,306,27780,C,Johnstown  PA ,24,24,5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,308,27860,C,Jonesboro  AR ,270,270,41002,16,32,2290,21,69,3684,6,36,2037,44,44,7216,0,0,0,3,10,685,0,0,0
202204,309,27900,C,Joplin  MO ,200,200,37133,15,30,2640,2,7,714,4,58,6023,93,93,16343,3,6,612,1,4,575,0,0,0
202204,310,12980,C,Battle Creek  MI ,24,24,5826,0,0,0,0,0,0,0,0,0,5,5,1453,0,0,0,0,0,0,0,0,0
202204,310,28020,C,Kalamazoo-Portage  MI ,130,130,38836,5,10,2120,1,3,461,0,0,0,53,53,17591,2,4,921,0,0,0,0,0,0
202204,312,28140,C,Kansas City  MO-KS ,2018,2018,661285,28,56,13808,15,54,9037,58,2195,296338,1657,1657,515494,15,30,4326,14,51,8637,55,1861,251450
202204,312,29940,C,Lawrence  KS ,55,55,20870,3,6,589,0,0,0,0,0,0,27,27,10475,0,0,0,0,0,0,0,0,0
202204,312,41140,C,St. Joseph  MO-KS ,30,30,7397,2,4,450,0,0,0,0,0,0,10,10,2980,0,0,0,0,0,0,0,0,0
202204,313,28420,C,Kennewick-Richland  WA ,590,590,187316,1,2,643,1,4,566,4,168,21910,196,196,72405,0,0,0,1,4,566,4,168,21910
202204,313,47460,C,Walla Walla  WA ,36,36,12900,4,8,1585,0,0,0,0,0,0,31,31,12400,4,8,1585,0,0,0,0,0,0
202204,315,28940,C,Knoxville  TN ,1600,1600,398565,0,0,0,1,3,405,20,499,59485,1096,1096,294145,0,0,0,0,0,0,12,386,50585
202204,315,34100,C,Morristown  TN ,271,271,64140,1,2,650,8,26,3746,0,0,0,60,60,10253,1,2,650,8,26,3746,0,0,0
202204,316,29020,C,Kokomo  IN ,42,42,12520,0,0,0,0,0,0,0,0,0,35,35,10381,0,0,0,0,0,0,0,0,0
202204,318,29180,C,Lafayette  LA ,774,774,187418,0,0,0,0,0,0,1,11,3245,359,359,81319,0,0,0,0,0,0,1,11,3245
202204,320,29200,C,Lafayette-West Lafayette  IN ,162,162,49587,0,0,0,0,0,0,3,145,16019,144,144,45522,0,0,0,0,0,0,0,0,0
202204,324,29340,C,Lake Charles  LA ,347,347,62322,9,18,1523,0,0,0,0,0,0,120,120,19445,7,14,1330,0,0,0,0,0,0
202204,332,29820,C,Las Vegas-Henderson-Paradise  NV ,4398,4398,1209750,16,32,5929,29,115,12690,88,1685,156191,4398,4398,1209750,16,32,5929,29,115,12690,88,1685,156191
202204,336,30460,C,Lexington-Fayette  KY ,492,492,121753,7,14,1689,12,39,5265,12,347,33189,170,170,50541,6,12,1470,8,26,3360,0,0,0
202204,338,30620,C,Lima  OH ,51,51,10738,1,2,80,0,0,0,1,6,702,8,8,2475,0,0,0,0,0,0,0,0,0
202204,339,30700,C,Lincoln  NE ,467,467,145649,9,18,2722,2,7,273,26,776,59784,453,453,142146,8,16,2554,2,7,273,26,776,59784
202204,340,30780,C,Little Rock-North Little Rock-Conway  AR ,793,793,195743,13,26,2054,1,3,226,16,346,26434,560,560,152410,4,8,630,1,3,226,9,240,19000
202204,340,38220,C,Pine Bluff  AR ,13,13,1882,0,0,0,0,0,0,2,24,550,5,5,623,0,0,0,0,0,0,2,24,550
202204,348,31080,C,Los Angeles-Long Beach-Anaheim  CA ,3932,3932,1161701,278,556,135034,50,157,46141,180,4923,925949,3164,3164,863329,257,514,124741,42,132,41480,145,4623,871399
202204,348,37100,C,Oxnard-Thousand Oaks-Ventura  CA ,189,189,62476,6,12,2739,2,6,1322,24,400,49062,105,105,37259,0,0,0,0,0,0,7,156,22410
202204,348,40140,C,Riverside-San Bernardino-Ontario  CA ,4824,4824,1407084,27,54,4719,18,64,13491,74,1004,118552,3495,3495,1001329,27,54,4719,18,64,13491,39,721,81360
202204,350,21060,C,Elizabethtown-Fort Knox  KY ,169,169,44793,8,16,1805,0,0,0,0,0,0,134,134,36000,7,14,1605,0,0,0,0,0,0
202204,350,31140,C,Louisville-Jefferson County  KY-IN ,1368,1368,383675,10,20,3130,0,0,0,5,92,8717,816,816,262545,4,8,1179,0,0,0,2,42,3610
202204,352,31180,C,Lubbock  TX ,924,924,224252,87,174,25096,7,28,4051,14,198,19950,915,915,222450,87,174,25096,7,28,4051,12,188,19232
202204,356,31420,C,Macon-Bibb County  GA ,221,221,45289,0,0,0,0,0,0,0,0,0,75,75,16000,0,0,0,0,0,0,0,0,0
202204,356,47580,C,Warner Robins  GA ,742,742,120072,0,0,0,0,0,0,0,0,0,629,629,93522,0,0,0,0,0,0,0,0,0
202204,357,27500,C,Janesville-Beloit  WI ,111,111,29274,7,14,2145,0,0,0,4,114,40907,63,63,17260,7,14,2145,0,0,0,1,76,36000
202204,357,31540,C,Madison  WI ,550,550,225565,22,44,10884,4,15,4000,20,1028,162727,376,376,170230,8,16,3721,4,15,4000,14,919,144771
202204,359,31860,C,Mankato  MN ,77,77,23422,3,6,120,0,0,0,6,95,13373,32,32,12526,3,6,120,0,0,0,2,34,4324
202204,360,31900,C,Mansfield  OH ,41,41,12333,2,4,400,10,40,5491,6,68,8512,25,25,7311,0,0,0,9,36,5199,5,63,7983
202204,365,32580,C,McAllen-Edinburg-Mission  TX ,1524,1524,322787,31,62,5382,117,466,28601,15,222,13533,1152,1152,258233,20,40,4038,103,411,27040,15,222,13533
202204,366,24420,C,Grants Pass  OR ,100,100,21871,6,12,1462,0,0,0,0,0,0,39,39,9877,6,12,1462,0,0,0,0,0,0
202204,366,32780,C,Medford  OR ,286,286,79080,5,10,1888,8,31,2984,7,77,11628,244,244,67235,4,8,1459,8,31,2984,3,56,8805
202204,368,32820,C,Memphis  TN-MS-AR ,1431,1431,333025,1,2,650,0,0,0,6,306,14828,1273,1273,298333,1,2,650,0,0,0,4,296,13610
202204,370,33100,C,Miami-Fort Lauderdale-Pompano Beach  FL ,2552,2552,1143271,41,82,14986,12,45,10388,91,3442,597774,2132,2132,954373,41,82,14986,10,39,8094,69,3167,564329
202204,370,38940,C,Port St. Lucie  FL ,1746,1746,463470,71,142,17203,18,56,3135,39,1024,151929,1493,1493,369882,70,140,16868,18,56,3135,37,1009,148492
202204,370,42680,C,Sebastian-Vero Beach  FL ,349,349,175865,7,14,2299,1,3,202,0,0,0,77,77,23347,0,0,0,0,0,0,0,0,0
202204,372,33260,C,Midland  TX ,195,195,43826,0,0,0,0,0,0,0,0,0,195,195,43826,0,0,0,0,0,0,0,0,0
202204,372,36220,C,Odessa  TX ,346,346,88652,0,0,0,0,0,0,0,0,0,346,346,88652,0,0,0,0,0,0,0,0,0
202204,376,33340,C,Milwaukee-Waukesha  WI ,521,521,229336,50,100,25094,0,0,0,9,533,90299,373,373,165909,47,94,23834,0,0,0,5,477,82729
202204,376,39540,C,Racine  WI ,46,46,19117,4,8,1200,0,0,0,0,0,0,45,45,18742,4,8,1200,0,0,0,0,0,0
202204,378,33460,C,Minneapolis-St. Paul-Bloomington  MN-WI ,3373,3373,1144780,21,42,10032,17,63,16513,74,5473,1063124,2962,2962,1007218,18,36,8636,16,60,15871,54,4763,959653
202204,378,41060,C,St. Cloud  MN ,133,133,39534,5,10,1482,0,0,0,0,0,0,51,51,17702,0,0,0,0,0,0,0,0,0
202204,380,19300,C,Daphne-Fairhope-Foley  AL ,1157,1157,317192,0,0,0,0,0,0,2,17,1213,701,701,208726,0,0,0,0,0,0,0,0,0
202204,380,33660,C,Mobile  AL ,254,254,58884,0,0,0,0,0,0,0,0,0,212,212,49965,0,0,0,0,0,0,0,0,0
202204,384,33740,C,Monroe  LA ,155,155,36063,1,2,74,5,15,2358,6,35,4113,1,1,300,0,0,0,0,0,0,0,0,0
202204,388,33860,C,Montgomery  AL ,372,372,95392,0,0,0,0,0,0,0,0,0,367,367,94395,0,0,0,0,0,0,0,0,0
202204,390,34060,C,Morgantown  WV ,4,4,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,396,34820,C,Myrtle Beach-Conway-North Myrtle Beach  SC-NC ,3673,3673,852103,12,24,1856,0,0,0,16,380,42475,2527,2527,490167,11,22,1631,0,0,0,9,295,36747
202204,400,34980,C,Nashville-Davidson--Murfreesboro--Franklin  TN ,6606,6606,1936672,10,20,2029,17,66,11413,57,1888,202634,5714,5714,1712494,10,20,2029,7,27,5638,41,1764,190914
202204,404,35100,C,New Bern  NC ,222,222,53761,0,0,0,0,0,0,2,52,6739,41,41,12300,0,0,0,0,0,0,0,0,0
202204,406,25220,C,Hammond  LA ,337,337,63868,0,0,0,0,0,0,12,116,8097,298,298,57223,0,0,0,0,0,0,0,0,0
202204,406,35380,C,New Orleans-Metairie  LA ,1265,1265,343060,58,116,13164,0,0,0,5,214,38325,942,942,265984,9,18,1997,0,0,0,0,0,0
202204,408,14860,C,Bridgeport-Stamford-Norwalk  CT ,251,251,171853,9,18,3075,0,0,0,12,167,21983,176,176,118793,5,10,2447,0,0,0,6,126,14989
202204,408,20700,C,East Stroudsburg  PA ,61,61,19337,0,0,0,0,0,0,2,12,2921,28,28,10806,0,0,0,0,0,0,0,0,0
202204,408,28740,C,Kingston  NY ,66,66,25746,0,0,0,0,0,0,0,0,0,44,44,19082,0,0,0,0,0,0,0,0,0
202204,408,35300,C,New Haven-Milford  CT ,188,188,45554,5,10,1991,2,7,1719,12,229,21076,33,33,10126,3,6,1217,0,0,0,1,14,700
202204,408,35620,C,New York-Newark-Jersey City  NY-NJ-PA ,4212,4212,1201624,240,480,62554,73,237,23642,503,16929,2048449,3054,3054,860705,190,380,53471,48,160,19106,292,13309,1653047
202204,408,39100,C,Poughkeepsie-Newburgh-Middletown  NY ,274,274,88935,1,2,298,5,18,4479,8,153,24949,91,91,35977,0,0,0,5,18,4479,7,148,24262
202204,408,45940,C,Trenton-Princeton  NJ ,68,68,7930,0,0,0,0,0,0,9,102,4326,28,28,3344,0,0,0,0,0,0,5,78,2669
202204,412,35840,C,North Port-Sarasota-Bradenton  FL ,4575,4575,1327035,144,288,42863,6,22,7300,54,1495,170449,4575,4575,1327035,144,288,42863,6,22,7300,54,1495,170449
202204,412,39460,C,Punta Gorda  FL ,1715,1715,510176,43,86,14322,6,24,6269,13,340,51051,1715,1715,510176,43,86,14322,6,24,6269,13,340,51051
