Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202206,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,11495,11495,3148824,17,34,5613,12,47,6026,112,4885,619981,10075,10075,2726747,17,34,5613,12,47,6026,100,4652,592131
202206,174,16860, ,Chattanooga  TN-GA ,1250,1250,294994,31,62,4452,12,44,6978,22,332,33987,926,926,225401,6,12,854,9,35,6456,0,0,0
202206,174,17420,C,Cleveland  TN ,475,475,112767,3,6,766,28,101,15224,2,14,923,348,348,89755,3,6,766,28,101,15224,2,14,923
202206,174,19140, ,Dalton  GA ,211,211,39064,7,14,695,3,12,1760,6,30,1610,171,171,29635,7,14,695,3,12,1760,6,30,1610
202206,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,4665,4665,1473029,68,136,25727,119,385,77785,124,3086,543329,3877,3877,1224074,66,132,25206,111,359,73646,86,2802,501389
202206,176,28100, ,Kankakee  IL ,65,65,16413,0,0,0,0,0,0,0,0,0,54,54,12923,0,0,0,0,0,0,0,0,0
202206,176,33140, ,Michigan City-La Porte  IN ,45,45,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,178,17140, ,Cincinnati  OH-KY-IN ,2413,2413,762893,77,154,23279,28,97,12015,41,639,55669,2175,2175,697636,77,154,23279,28,97,12015,38,561,49975
202206,184,10420, ,Akron  OH ,369,369,128334,0,0,0,17,62,8360,50,279,30974,312,312,105790,0,0,0,13,50,5322,42,225,28921
202206,184,15940, ,Canton-Massillon  OH ,219,219,69845,13,26,4984,8,26,2873,9,57,4896,187,187,65337,13,26,4984,3,11,2104,2,12,1440
202206,184,17460, ,Cleveland-Elyria  OH ,1502,1502,474576,8,16,1735,18,65,7685,17,238,38756,1056,1056,352732,2,4,1290,15,56,7062,15,228,34235
202206,190,17860, ,Columbia  MO ,355,355,120278,2,4,396,0,0,0,6,65,8609,349,349,118977,2,4,396,0,0,0,6,65,8609
202206,192,17900, ,Columbia  SC ,2775,2775,626958,1,2,200,46,172,24859,48,994,146035,842,842,169156,1,2,200,46,172,24859,35,919,135089
202206,194,12220,C,Auburn-Opelika  AL ,681,681,179616,6,12,1760,1,4,300,8,430,54670,456,456,125324,3,6,671,1,4,300,5,371,46637
202206,194,17980, ,Columbus  GA-AL ,401,401,106075,12,24,4500,0,0,0,19,530,116948,266,266,72448,0,0,0,0,0,0,0,0,0
202206,198,18140, ,Columbus  OH ,3061,3061,1056505,24,48,9609,6,21,3053,128,2101,155123,2425,2425,849903,19,38,6569,5,18,2078,116,2010,148067
202206,204,18580, ,Corpus Christi  TX ,1032,1032,254501,0,0,0,0,0,0,12,197,16156,726,726,177859,0,0,0,0,0,0,0,0,0
202206,206,19100, ,Dallas-Fort Worth-Arlington  TX ,26316,26316,7235300,228,456,59788,117,441,54358,355,14914,1809981,21124,21124,5576200,120,240,31685,96,363,45650,277,11664,1417853
202206,206,43300, ,Sherman-Denison  TX ,975,975,186770,16,32,3622,0,0,0,15,458,56698,804,804,158573,11,22,2861,0,0,0,9,396,50458
202206,209,19340, ,Davenport-Moline-Rock Island  IA-IL ,260,260,63034,5,10,1885,12,42,8974,3,15,1713,180,180,45252,4,8,1560,12,42,8974,0,0,0
202206,212,19430, ,Dayton-Kettering  OH ,731,731,264564,2,4,507,9,32,3855,31,527,63428,464,464,180812,0,0,0,7,26,3258,25,357,42806
202206,212,44220, ,Springfield  OH ,65,65,21678,0,0,0,13,51,5303,1,6,652,65,65,21678,0,0,0,13,51,5303,1,6,652
202206,216,14500, ,Boulder  CO ,217,217,102776,11,22,8886,8,28,6129,22,288,62884,178,178,73433,1,2,802,4,14,2393,7,98,16235
202206,216,19740, ,Denver-Aurora-Lakewood  CO ,6520,6520,1973498,167,334,62700,29,107,21677,156,6747,976733,6080,6080,1817054,166,332,62084,29,107,21677,139,6356,917392
202206,216,24540, ,Greeley  CO ,2092,2092,610508,7,14,1496,8,28,5893,71,1361,190293,1206,1206,361997,0,0,0,4,16,3408,57,1166,160099
202206,218,11180, ,Ames  IA ,131,131,38529,1,2,482,0,0,0,0,0,0,64,64,21512,1,2,482,0,0,0,0,0,0
202206,218,19780, ,Des Moines-West Des Moines  IA ,2210,2210,675307,23,46,10939,8,29,6700,25,972,167809,2070,2070,623274,21,42,10358,5,20,4811,15,909,161021
202206,220,11460, ,Ann Arbor  MI ,345,345,110225,1,2,290,3,9,1458,1,5,550,256,256,87653,1,2,290,1,3,700,0,0,0
202206,220,19820, ,Detroit-Warren-Dearborn  MI ,2842,2842,967437,13,26,5282,40,146,25659,68,1966,487135,2139,2139,778765,12,24,5002,29,110,22672,58,1899,476493
202206,220,22420, ,Flint  MI ,214,214,54536,0,0,0,16,51,1767,0,0,0,135,135,35839,0,0,0,15,48,1099,0,0,0
202206,220,33780, ,Monroe  MI ,115,115,29151,0,0,0,1,4,500,6,39,2234,58,58,15482,0,0,0,1,4,500,0,0,0
202206,222,20020, ,Dothan  AL ,237,237,67669,5,10,866,1,4,479,0,0,0,101,101,37571,5,10,866,1,4,479,0,0,0
202206,232,20740, ,Eau Claire  WI ,200,200,69939,30,60,12129,2,8,1443,11,207,27937,150,150,54835,9,18,4002,2,8,1443,6,65,9680
202206,236,21300, ,Elmira  NY ,12,12,2504,0,0,0,0,0,0,1,11,1233,0,0,0,0,0,0,0,0,0,0,0,0
202206,238,21340, ,El Paso  TX ,1472,1472,346645,30,60,7565,5,15,1973,13,104,12323,208,208,51732,0,0,0,0,0,0,0,0,0
202206,238,29740,C,Las Cruces  NM ,633,633,166776,1,2,304,2,6,474,7,47,3507,0,0,0,0,0,0,0,0,0,0,0,0
202206,240,21500, ,Erie  PA ,93,93,30954,4,8,1005,0,0,0,5,30,2152,59,59,23041,4,8,1005,0,0,0,5,30,2152
202206,244,22020, ,Fargo  ND-MN ,581,581,191382,0,0,0,0,0,0,11,528,54124,570,570,187001,0,0,0,0,0,0,11,528,54124
202206,246,22180, ,Fayetteville  NC ,1280,1280,249907,0,0,0,1,4,531,5,74,5902,854,854,191005,0,0,0,1,4,531,5,74,5902
202206,258,23060, ,Fort Wayne  IN ,711,711,217606,15,30,3662,0,0,0,10,416,52346,711,711,217606,15,30,3662,0,0,0,10,416,52346
202206,260,23420, ,Fresno  CA ,2254,2254,671769,4,8,1222,16,56,9527,26,266,44231,1669,1669,483985,4,8,1222,14,48,8928,14,175,31376
202206,260,25260,C,Hanford-Corcoran  CA ,215,215,65559,1,2,360,0,0,0,0,0,0,162,162,53376,0,0,0,0,0,0,0,0,0
202206,260,31460,C,Madera  CA ,503,503,124286,0,0,0,0,0,0,4,64,7033,503,503,124286,0,0,0,0,0,0,4,64,7033
202206,264,23540, ,Gainesville  FL ,929,929,209093,5,10,1424,0,0,0,9,633,21553,618,618,145976,5,10,1424,0,0,0,0,0,0
202206,266,24340, ,Grand Rapids-Kentwood  MI ,1339,1339,429652,25,50,9725,20,70,12023,26,297,36324,857,857,264376,4,8,1475,8,27,4175,5,76,11500
202206,266,34740, ,Muskegon  MI ,151,151,39777,3,6,863,0,0,0,9,217,15624,109,109,30607,0,0,0,0,0,0,9,217,15624
202206,267,24580, ,Green Bay  WI ,394,394,144735,7,14,3467,0,0,0,20,205,23101,253,253,98442,4,8,2170,0,0,0,7,108,14573
202206,268,15500,C,Burlington  NC ,923,923,142994,1,2,180,0,0,0,0,0,0,923,923,142994,1,2,180,0,0,0,0,0,0
202206,268,24660, ,Greensboro-High Point  NC ,1407,1407,376058,8,16,4160,0,0,0,25,624,89084,1026,1026,242387,7,14,3922,0,0,0,25,624,89084
202206,268,49180, ,Winston-Salem  NC ,2046,2046,529310,0,0,0,1,3,276,6,33,1301,1390,1390,318719,0,0,0,0,0,0,0,0,0
202206,272,24780,C,Greenville  NC ,419,419,97850,15,30,4733,0,0,0,0,0,0,212,212,49899,15,30,4733,0,0,0,0,0,0
202206,273,24860, ,Greenville-Anderson  SC ,3369,3369,921485,40,80,8233,18,61,6409,74,1069,138076,3180,3180,867069,40,80,8233,18,61,6409,72,1059,137993
202206,273,43900,C,Spartanburg  SC ,1707,1707,282290,0,0,0,0,0,0,4,69,8277,0,0,0,0,0,0,0,0,0,0,0,0
202206,276,23900,C,Gettysburg  PA ,181,181,58251,0,0,0,0,0,0,0,0,0,181,181,58251,0,0,0,0,0,0,0,0,0
202206,276,25420, ,Harrisburg-Carlisle  PA ,852,852,202332,0,0,0,4,14,1302,22,589,65578,715,715,170215,0,0,0,1,3,435,14,429,54637
202206,276,30140, ,Lebanon  PA ,109,109,21728,0,0,0,0,0,0,7,40,6648,15,15,3445,0,0,0,0,0,0,0,0,0
202206,276,49620, ,York-Hanover  PA ,535,535,136114,0,0,0,0,0,0,9,116,9312,257,257,71964,0,0,0,0,0,0,1,30,2289
202206,277,25500,C,Harrisonburg  VA ,400,400,94857,0,0,0,2,8,2750,1,5,680,400,400,94857,0,0,0,2,8,2750,1,5,680
202206,277,44420,C,Staunton  VA ,228,228,59354,1,2,200,0,0,0,2,57,5000,228,228,59354,1,2,200,0,0,0,2,57,5000
202206,278,25540, ,Hartford-East Hartford-Middletown  CT ,352,352,93564,42,84,5175,0,0,0,26,206,20042,176,176,46893,40,80,4755,0,0,0,3,18,1250
202206,278,35980, ,Norwich-New London  CT ,216,216,57717,2,4,687,0,0,0,2,34,5608,145,145,39289,2,4,687,0,0,0,2,34,5608
202206,279,25620, ,Hattiesburg  MS ,116,116,18408,0,0,0,2,6,250,1,5,400,0,0,0,0,0,0,0,0,0,0,0,0
202206,284,26300, ,Hot Springs  AR ,31,31,8741,16,32,3840,0,0,0,0,0,0,31,31,8741,16,32,3840,0,0,0,0,0,0
202206,288,26420, ,Houston-The Woodlands-Sugar Land  TX ,28948,28948,7001944,183,366,48688,2,8,630,409,11564,1259211,26427,26427,6392149,166,332,44321,2,8,630,378,11074,1203737
202206,290,19460, ,Decatur  AL ,179,179,47270,0,0,0,0,0,0,0,0,0,172,172,45946,0,0,0,0,0,0,0,0,0
202206,290,26620, ,Huntsville  AL ,2218,2218,452481,0,0,0,0,0,0,8,147,18321,590,590,172594,0,0,0,0,0,0,0,0,0
202206,292,26820, ,Idaho Falls  ID ,798,798,147389,2,4,264,20,78,9800,5,72,8133,782,782,143370,2,4,264,18,72,8900,5,72,8133
202206,294,18020, ,Columbus  IN ,143,143,34146,0,0,0,0,0,0,0,0,0,143,143,34146,0,0,0,0,0,0,0,0,0
202206,294,26900, ,Indianapolis-Carmel-Anderson  IN ,5272,5272,1755133,58,116,20273,8,28,3804,74,2699,344150,4647,4647,1638991,51,102,18606,8,28,3804,70,2618,334448
202206,294,34620, ,Muncie  IN ,113,113,15099,0,0,0,0,0,0,1,5,596,91,91,8969,0,0,0,0,0,0,0,0,0
202206,296,27060, ,Ithaca  NY ,128,128,41804,1,2,320,0,0,0,6,32,2191,103,103,34366,0,0,0,0,0,0,0,0,0
202206,297,27180, ,Jackson  TN ,272,272,62335,0,0,0,0,0,0,0,0,0,53,53,13423,0,0,0,0,0,0,0,0,0
202206,298,27140, ,Jackson  MS ,798,798,210263,1,2,247,1,3,131,0,0,0,651,651,185392,0,0,0,0,0,0,0,0,0
202206,300,27260, ,Jacksonville  FL ,8104,8104,1948542,24,48,6332,9,27,7953,135,5480,665209,8055,8055,1929955,23,46,6032,9,27,7953,135,5480,665209
202206,304,27740, ,Johnson City  TN ,400,400,103005,2,4,900,0,0,0,12,107,10560,258,258,81108,0,0,0,0,0,0,12,107,10560
202206,304,28700, ,Kingsport-Bristol  TN-VA ,456,456,104325,12,24,4420,10,36,4897,4,45,2632,352,352,90561,12,24,4420,8,30,4205,0,0,0
202206,306,27780, ,Johnstown  PA ,34,34,8245,0,0,0,0,0,0,0,0,0,1,1,325,0,0,0,0,0,0,0,0,0
202206,308,27860, ,Jonesboro  AR ,415,415,65399,25,50,3528,31,101,5342,9,56,3173,107,107,18706,1,2,227,3,10,685,0,0,0
202206,309,27900, ,Joplin  MO ,284,284,55876,30,60,7665,2,7,714,19,385,56663,123,123,22068,7,14,2101,1,4,575,14,322,50414
202206,310,12980, ,Battle Creek  MI ,35,35,7686,0,0,0,0,0,0,0,0,0,6,6,1573,0,0,0,0,0,0,0,0,0
202206,310,28020, ,Kalamazoo-Portage  MI ,195,195,65648,7,14,3355,1,3,461,0,0,0,98,98,32289,4,8,2155,0,0,0,0,0,0
202206,312,28140, ,Kansas City  MO-KS ,3064,3064,998222,55,110,18596,45,163,35404,73,2802,388439,2799,2799,918275,55,110,18596,45,163,35404,73,2802,388439
202206,312,29940, ,Lawrence  KS ,93,93,36281,3,6,589,0,0,0,0,0,0,53,53,21364,0,0,0,0,0,0,0,0,0
202206,312,41140, ,St. Joseph  MO-KS ,39,39,9175,4,8,930,0,0,0,0,0,0,11,11,3100,2,4,480,0,0,0,0,0,0
202206,313,28420, ,Kennewick-Richland  WA ,773,773,264397,10,20,4612,10,40,5745,13,424,55676,298,298,110944,2,4,1068,9,36,5053,7,228,33910
202206,313,47460, ,Walla Walla  WA ,53,53,18719,9,18,3592,0,0,0,0,0,0,39,39,15541,9,18,3592,0,0,0,0,0,0
202206,315,28940, ,Knoxville  TN ,2367,2367,599363,0,0,0,2,6,705,32,805,98368,1952,1952,536203,0,0,0,0,0,0,20,626,84295
202206,315,34100, ,Morristown  TN ,489,489,112843,4,8,1010,10,33,4526,0,0,0,172,172,39483,1,2,650,8,26,3746,0,0,0
202206,316,29020, ,Kokomo  IN ,59,59,16860,0,0,0,0,0,0,0,0,0,49,49,13804,0,0,0,0,0,0,0,0,0
202206,318,29180, ,Lafayette  LA ,1222,1222,283071,0,0,0,0,0,0,2,20,4025,329,329,79027,0,0,0,0,0,0,2,20,4025
202206,320,29200, ,Lafayette-West Lafayette  IN ,282,282,87136,0,0,0,0,0,0,7,242,26984,242,242,74492,0,0,0,0,0,0,0,0,0
202206,324,29340, ,Lake Charles  LA ,466,466,92245,14,28,2400,0,0,0,0,0,0,185,185,31285,11,22,2110,0,0,0,0,0,0
202206,332,29820,C,Las Vegas-Henderson-Paradise  NV ,6331,6331,1759810,20,40,7369,33,130,15061,118,2247,201015,6312,6312,1752389,20,40,7369,33,130,15061,118,2247,201015
202206,336,30460,C,Lexington-Fayette  KY ,738,738,194941,8,16,1879,14,45,6144,19,543,52208,268,268,90068,7,14,1660,8,26,3360,0,0,0
202206,338,30620, ,Lima  OH ,70,70,16331,1,2,80,0,0,0,1,5,585,0,0,0,0,0,0,0,0,0,0,0,0
202206,339,30700, ,Lincoln  NE ,697,697,213856,12,24,3798,2,7,273,34,1008,92667,73,73,18578,0,0,0,0,0,0,2,24,2824
202206,340,30780, ,Little Rock-North Little Rock-Conway  AR ,1150,1150,290730,25,50,4445,3,10,1278,28,788,78155,792,792,226987,8,16,1647,3,10,1278,19,642,68469
202206,340,38220, ,Pine Bluff  AR ,16,16,2311,0,0,0,0,0,0,2,24,550,6,6,753,0,0,0,0,0,0,2,24,550
202206,348,31080, ,Los Angeles-Long Beach-Anaheim  CA ,5867,5867,1690991,430,860,202609,73,234,68963,303,9091,1676372,4943,4943,1358342,400,800,186884,59,191,60215,246,8514,1581108
202206,348,37100, ,Oxnard-Thousand Oaks-Ventura  CA ,245,245,79358,10,20,4380,2,6,1453,18,367,48034,34,34,12062,10,20,4380,0,0,0,5,96,8742
202206,348,40140, ,Riverside-San Bernardino-Ontario  CA ,7587,7587,2164953,37,74,5568,38,128,24286,112,1356,169385,6382,6382,1879668,33,66,4456,38,128,24286,77,1089,139037
202206,350,21060, ,Elizabethtown-Fort Knox  KY ,290,290,72649,19,38,4345,1,3,165,0,0,0,227,227,56250,17,34,3945,1,3,165,0,0,0
202206,350,31140, ,Louisville-Jefferson County  KY-IN ,2019,2019,568984,21,42,8065,0,0,0,11,217,20478,1194,1194,384337,13,26,5463,0,0,0,4,74,8110
202206,352,31180, ,Lubbock  TX ,1274,1274,313281,109,218,31315,7,28,4051,14,212,21007,1262,1262,310770,108,216,31015,7,28,4051,14,212,21007
202206,356,31420, ,Macon-Bibb County  GA ,323,323,67544,0,0,0,0,0,0,0,0,0,107,107,24295,0,0,0,0,0,0,0,0,0
202206,356,47580,C,Warner Robins  GA ,1006,1006,167795,0,0,0,0,0,0,0,0,0,852,852,131838,0,0,0,0,0,0,0,0,0
202206,357,27500, ,Janesville-Beloit  WI ,187,187,49084,11,22,3995,0,0,0,4,114,40907,108,108,29735,11,22,3995,0,0,0,1,76,36000
202206,357,31540, ,Madison  WI ,839,839,353689,40,80,18923,4,15,4000,38,1741,282469,620,620,282227,21,42,9777,4,15,4000,28,1516,245994
202206,359,31860, ,Mankato  MN ,119,119,36721,9,18,1320,1,3,798,9,186,26165,51,51,19243,9,18,1320,0,0,0,3,101,14584
202206,360,31900,C,Mansfield  OH ,70,70,21594,3,6,742,10,40,5491,6,68,8512,50,50,15104,1,2,342,9,36,5199,5,63,7983
202206,365,32580, ,McAllen-Edinburg-Mission  TX ,2358,2358,507297,57,114,10016,148,588,37381,16,228,14298,1784,1784,405534,41,82,8061,134,533,35820,16,228,14298
202206,366,24420,C,Grants Pass  OR ,142,142,31419,9,18,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,366,32780, ,Medford  OR ,403,403,108600,6,12,2211,8,31,2984,11,132,18337,378,378,102360,6,12,2211,8,31,2984,5,98,13766
202206,368,32820, ,Memphis  TN-MS-AR ,2157,2157,513081,1,2,650,0,0,0,11,450,35396,1879,1879,456821,1,2,650,0,0,0,9,440,34178
202206,370,33100, ,Miami-Fort Lauderdale-Pompano Beach  FL ,3836,3836,1761431,61,122,22906,18,68,14463,139,7027,1262093,3237,3237,1492737,61,122,22906,16,62,12169,101,6552,1194592
202206,370,38940, ,Port St. Lucie  FL ,2887,2887,759458,80,160,21323,29,89,10020,57,1162,174704,2490,2490,621385,77,154,20318,28,86,9142,54,1129,169963
202206,370,42680, ,Sebastian-Vero Beach  FL ,588,588,293727,8,16,2580,2,6,404,0,0,0,132,132,75215,0,0,0,0,0,0,0,0,0
202206,372,33260,C,Midland  TX ,296,296,65053,0,0,0,0,0,0,0,0,0,296,296,65053,0,0,0,0,0,0,0,0,0
202206,372,36220,C,Odessa  TX ,536,536,137334,0,0,0,0,0,0,0,0,0,536,536,137334,0,0,0,0,0,0,0,0,0
202206,376,33340, ,Milwaukee-Waukesha  WI ,822,822,375844,81,162,37317,0,0,0,14,551,91931,520,520,229875,73,146,33996,0,0,0,8,495,85429
202206,376,39540, ,Racine  WI ,70,70,29647,6,12,2095,0,0,0,0,0,0,66,66,28487,6,12,2095,0,0,0,0,0,0
202206,378,33460, ,Minneapolis-St. Paul-Bloomington  MN-WI ,5464,5464,1814467,27,54,12571,27,99,23880,133,8799,1636441,4834,4834,1614887,23,46,10671,25,93,22596,92,7480,1436615
202206,378,41060, ,St. Cloud  MN ,235,235,70404,4,8,1034,0,0,0,0,0,0,122,122,42075,0,0,0,0,0,0,0,0,0
202206,380,19300,C,Daphne-Fairhope-Foley  AL ,1720,1720,468416,1,2,229,0,0,0,4,42,3199,1102,1102,327896,1,2,229,0,0,0,0,0,0
202206,380,33660, ,Mobile  AL ,444,444,107841,0,0,0,3,12,1365,0,0,0,182,182,46653,0,0,0,3,12,1365,0,0,0
202206,384,33740, ,Monroe  LA ,236,236,54416,2,4,148,7,23,3616,11,65,7701,48,48,11325,0,0,0,0,0,0,0,0,0
202206,388,33860, ,Montgomery  AL ,530,530,136629,0,0,0,0,0,0,0,0,0,522,522,134988,0,0,0,0,0,0,0,0,0
202206,390,34060, ,Morgantown  WV ,6,6,697,0,0,0,0,0,0,0,0,0,1,1,75,0,0,0,0,0,0,0,0,0
202206,396,34820, ,Myrtle Beach-Conway-North Myrtle Beach  SC-NC ,6011,6011,1377092,17,34,3425,3,9,1003,21,446,46930,4084,4084,775281,16,32,3200,3,9,1003,9,295,36747
202206,400,34980, ,Nashville-Davidson--Murfreesboro--Franklin  TN ,9349,9349,2802305,20,40,5797,30,112,19544,79,2132,231399,8123,8123,2486037,9,18,1769,15,57,11621,47,1887,206478
202206,404,35100, ,New Bern  NC ,412,412,106438,0,0,0,0,0,0,3,72,9077,285,285,73773,0,0,0,0,0,0,3,72,9077
202206,406,25220,C,Hammond  LA ,468,468,89212,3,6,575,0,0,0,14,234,19783,0,0,0,0,0,0,0,0,0,0,0,0
202206,406,35380, ,New Orleans-Metairie  LA ,1818,1818,514245,92,184,20733,2,6,1223,8,333,59790,1210,1210,363439,15,30,3029,0,0,0,0,0,0
202206,408,14860, ,Bridgeport-Stamford-Norwalk  CT ,328,328,256750,14,28,4062,1,3,140,16,277,31491,284,284,237838,14,28,4062,1,3,140,11,240,29415
202206,408,20700, ,East Stroudsburg  PA ,104,104,33914,0,0,0,0,0,0,3,17,3485,39,39,16002,0,0,0,0,0,0,0,0,0
202206,408,28740, ,Kingston  NY ,114,114,42183,1,2,341,0,0,0,16,160,19404,65,65,25757,1,2,341,0,0,0,16,160,19404
202206,408,35300, ,New Haven-Milford  CT ,271,271,64316,7,14,2411,3,10,2048,16,274,24384,52,52,14406,3,6,1217,0,0,0,1,14,700
202206,408,35620, ,New York-Newark-Jersey City  NY-NJ-PA ,6426,6426,1817995,307,614,82345,107,347,39488,749,26180,3532624,4160,4160,1197662,217,434,64043,73,242,29111,458,21005,2881393
202206,408,39100, ,Poughkeepsie-Newburgh-Middletown  NY ,444,444,144815,5,10,2328,5,18,4479,17,257,42121,165,165,54988,2,4,1437,5,18,4479,12,198,32061
202206,408,45940, ,Trenton-Princeton  NJ ,88,88,10496,0,0,0,0,0,0,13,128,5927,77,77,8743,0,0,0,0,0,0,0,0,0
202206,412,35840,C,North Port-Sarasota-Bradenton  FL ,6858,6858,2030390,170,340,58085,7,25,10615,63,2185,300534,6452,6452,1896183,5,10,2550,6,22,7300,61,2174,297028
