Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9699,1040,9999, ,Bloomington-Normal IL MSA,737,737,71383,19,38,1984,3,12,351,32,427,14075,732,732,71030,19,38,1984,3,12,351,32,427,14075
9699,1080,9999, ,Boise City ID MSA,4237,4237,487682,35,70,3670,30,117,5336,11,114,5310,4208,4208,485575,35,70,3670,30,117,5336,10,109,5060
9699,1122,1120, ,Boston MA-NH PMSA,6028,6028,836236,113,226,16037,14,49,4570,78,988,61934,5470,5470,761404,105,210,14782,14,49,4570,63,891,56957
9699,1122,1200, ,Brockton MA PMSA,723,723,75958,7,14,830,0,0,0,0,0,0,723,723,75958,7,14,830,0,0,0,0,0,0
9699,1122,2600, ,Fitchburg-Leominster MA PMSA,472,472,42866,8,16,890,0,0,0,16,175,3719,313,313,29624,2,4,478,0,0,0,0,0,0
9699,1122,4160, ,Lawrence MA-NH PMSA,1316,1316,178323,4,8,1014,0,0,0,0,0,0,1105,1105,153374,4,8,1014,0,0,0,0,0,0
9699,1122,4560, ,Lowell MA-NH PMSA,933,933,108333,5,10,501,0,0,0,4,20,881,784,784,88881,2,4,161,0,0,0,0,0,0
9699,1122,4760, ,Manchester NH PMSA,650,650,77807,17,34,2342,0,0,0,7,251,14385,650,650,77807,17,34,2342,0,0,0,7,251,14385
9699,1122,5350, ,Nashua NH PMSA,669,669,71596,4,8,376,1,4,120,7,130,8511,590,590,65690,4,8,376,1,4,120,1,70,3416
9699,1122,5400, ,New Bedford MA PMSA,399,399,40552,18,36,3602,1,3,204,0,0,0,283,283,27676,18,36,3602,1,3,204,0,0,0
9699,1122,6450, ,Portsmouth-Rochester NH-ME PMSA,824,824,102976,5,10,532,1,3,133,6,80,3357,721,721,92116,5,10,532,1,3,133,3,65,2656
9699,1122,9240, ,Worcester MA-CT PMSA,1688,1688,186601,16,32,2087,4,12,635,23,199,9199,1394,1394,164809,11,22,1511,4,12,635,5,100,4891
9699,1240,9999, ,Brownsville-Harlingen-San Benito TX MSA,1729,1729,102316,30,60,3018,17,67,2283,55,676,22618,1667,1667,100524,30,60,3018,17,67,2283,55,676,22618
9699,1260,9999, ,Bryan-College Station TX MSA,601,601,53813,38,76,3053,2,8,141,36,655,20300,601,601,53813,38,76,3053,2,8,141,36,655,20300
9699,1280,9999, ,Buffalo-Niagara Falls NY MSA,1961,1961,246734,39,78,5380,16,61,4101,65,873,34963,1859,1859,238642,39,78,5380,16,61,4101,51,660,30399
9699,1305,9999, ,Burlington VT MSA,608,608,70630,21,42,2564,0,0,0,4,53,1850,606,606,70383,21,42,2564,0,0,0,4,53,1850
9699,1320,9999, ,Canton-Massillon OH MSA,1061,1061,146300,54,108,7982,9,31,3070,3,30,1215,1060,1060,146181,54,108,7982,9,31,3070,3,30,1215
9699,1350,9999, ,Casper WY MSA,157,157,11100,0,0,0,4,15,1553,0,0,0,157,157,11100,0,0,0,4,15,1553,0,0,0
9699,1360,9999, ,Cedar Rapids IA MSA,725,725,71049,23,46,3009,25,95,5368,20,226,7685,698,698,69199,23,46,3009,25,95,5368,20,226,7685
9699,1400,9999, ,Champaign-Urbana IL MSA,475,475,56611,9,18,1242,8,30,1982,7,131,8537,402,402,50044,5,10,822,2,7,708,7,131,8537
9699,1440,9999, ,Charleston-North Charleston SC MSA,2536,2536,305913,3,6,232,20,78,3325,9,172,11667,2381,2381,293507,2,4,158,20,78,3325,4,147,11038
9699,1480,9999, ,Charleston WV MSA,424,424,45551,5,10,392,5,19,837,5,65,2612,420,420,45361,5,10,392,5,19,837,5,65,2612
9699,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,12515,12515,1374504,85,170,7424,39,144,9309,410,5629,220373,12175,12175,1345748,70,140,6644,38,141,9189,410,5629,220373
9699,1540,9999, ,Charlottesville VA MSA,1019,1019,124001,22,44,2880,9,33,2237,8,117,5712,860,860,110540,22,44,2880,9,33,2237,8,117,5712
9699,1560,9999, ,Chattanooga TN-GA MSA,2518,2518,246323,37,74,3561,12,47,2055,5,30,543,2501,2501,245205,37,74,3561,12,47,2055,5,30,543
9699,1580,9999, ,Cheyenne WY MSA,302,302,32558,1,2,122,17,68,3640,30,292,10943,297,297,32079,1,2,122,17,68,3640,30,292,10943
9699,1602,1600, ,Chicago IL PMSA,24597,24597,3255636,339,678,49858,526,1832,123907,615,6979,411737,24196,24196,3207716,329,658,48583,515,1798,121574,593,6827,404609
9699,1602,2960, ,Gary IN PMSA,2583,2583,322813,90,180,15983,22,85,5929,23,343,17720,2564,2564,320894,90,180,15983,22,85,5929,23,343,17720
9699,1602,3740, ,Kankakee IL PMSA,333,333,36958,20,40,3460,20,79,5591,7,82,3412,318,318,35484,20,40,3460,20,79,5591,7,82,3412
9699,1602,3800, ,Kenosha WI PMSA,553,553,65565,11,22,1540,6,24,1438,25,518,22913,541,541,64712,11,22,1540,6,24,1438,25,518,22913
9699,1620,9999, ,Chico-Paradise CA MSA,614,614,65652,2,4,232,7,28,983,4,27,1341,614,614,65652,2,4,232,7,28,983,4,27,1341
9699,1642,1640, ,Cincinnati OH-KY-IN PMSA,7500,7500,782211,108,216,12904,29,108,6870,166,1724,65181,7023,7023,736360,106,212,12650,28,105,6703,135,1531,58058
9699,1642,3200, ,Hamilton-Middletown OH PMSA,2064,2064,229816,27,54,2548,24,88,5868,58,600,26858,1889,1889,211111,19,38,1842,17,64,4520,50,553,25040
9699,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,1702,1702,103819,14,28,1517,21,81,2360,31,280,8824,1702,1702,103819,14,28,1517,21,81,2360,31,280,8824
9699,1692,0080, ,Akron OH PMSA,2645,2645,367960,99,198,12273,72,240,8490,71,815,36349,2642,2642,367693,99,198,12273,72,240,8490,71,815,36349
9699,1692,1680, ,Cleveland-Lorain-Elyria OH PMSA,6044,6044,940181,81,162,14940,67,222,16371,93,969,60516,5758,5758,903815,81,162,14940,59,198,14639,89,925,58739
9699,1720,9999, ,Colorado Springs CO MSA,4033,4033,391252,17,34,2293,13,52,1278,61,1173,37356,4033,4033,391252,17,34,2293,13,52,1278,61,1173,37356
9699,1740,9999, ,Columbia MO MSA,861,861,97351,257,514,24857,8,32,1067,26,231,7904,861,861,97351,257,514,24857,8,32,1067,26,231,7904
9699,1760,9999, ,Columbia SC MSA,3620,3620,291588,17,34,1283,1,3,87,16,236,6435,3602,3602,291160,17,34,1283,1,3,87,16,236,6435
9699,1800,9999, ,Columbus GA-AL MSA,1105,1105,108310,6,12,450,3,12,407,5,127,3864,1105,1105,108310,6,12,450,3,12,407,5,127,3864
9699,1840,9999, ,Columbus OH MSA,7645,7645,969726,123,246,15794,273,1073,34479,297,3183,86938,5155,5155,737991,42,84,6737,63,242,15737,82,914,26799
9699,1880,9999, ,Corpus Christi TX MSA,1399,1399,120159,12,24,1507,4,16,612,90,877,42555,1399,1399,120159,12,24,1507,4,16,612,90,877,42555
9699,1900,9999, ,Cumberland MD-WV MSA,228,228,18673,2,4,97,3,9,529,0,0,0,208,208,16172,0,0,0,0,0,0,0,0,0
9699,1922,1920, ,Dallas TX PMSA,18061,18061,2525527,48,96,6349,70,273,7325,566,10243,499508,16617,16617,2366058,48,96,6349,66,261,7158,555,10082,495177
9699,1922,2800, ,Fort Worth-Arlington TX PMSA,7460,7460,861721,40,80,3168,8,32,800,141,2563,133064,6946,6946,750504,40,80,3168,8,32,800,140,2558,132981
9699,1950,9999, ,Danville VA MSA,319,319,25275,0,0,0,0,0,0,9,45,1851,66,66,6709,0,0,0,0,0,0,0,0,0
9699,1960,9999, ,Davenport-Moline-Rock Island IA-IL MSA,781,781,87565,19,38,2859,4,12,514,30,449,11626,754,754,84443,14,28,2205,0,0,0,30,449,11626
9699,2000,9999, ,Dayton-Springfield OH MSA,2312,2312,272615,53,106,8055,16,57,2999,115,1623,53172,2186,2186,255591,53,106,8055,14,51,2779,106,1380,46553
9699,2020,9999, ,Daytona Beach FL MSA,3311,3311,286593,12,24,1175,3,10,1002,4,110,5012,3311,3311,286593,12,24,1175,3,10,1002,4,110,5012
9699,2030,9999, ,Decatur Al MSA,366,366,33615,0,0,0,9,36,1015,29,261,7151,328,328,30934,0,0,0,9,36,1015,29,261,7151
9699,2040,9999, ,Decatur IL MSA,242,242,29220,13,26,2102,16,64,3459,1,6,150,227,227,27499,13,26,2102,16,64,3459,1,6,150
9699,2082,1125, ,Boulder-Longmont CO PMSA,1752,1752,217745,11,22,1661,10,35,2484,107,935,47441,1744,1744,216713,11,22,1661,10,35,2484,107,935,47441
9699,2082,2080, ,Denver CO PMSA,12522,12522,1570500,86,172,14237,63,219,13587,329,4018,206994,12434,12434,1541588,86,172,14237,63,219,13587,293,3596,180453
9699,2082,3060, ,Greeley CO PMSA,1665,1665,171396,11,22,1761,19,74,2297,15,95,4607,1641,1641,169637,11,22,1761,19,74,2297,15,95,4607
9699,2120,9999, ,Des Moines IA MSA,2396,2396,301773,22,44,2644,19,72,4863,49,883,41602,2372,2372,299373,22,44,2644,19,72,4863,49,883,41602
9699,2162,0440, ,Ann Arbor MI PMSA,4270,4270,487475,12,24,2040,27,98,6017,40,489,17646,4179,4179,481185,12,24,2040,27,98,6017,40,489,17646
9699,2162,2160, ,Detroit MI PMSA,15832,15832,1959105,137,274,18395,108,418,23621,237,3185,182922,15483,15483,1930048,131,262,17937,105,409,23246,222,3104,180295
9699,2162,2640, ,Flint MI PMSA,1646,1646,194462,16,32,3711,5,19,1025,26,423,19618,1501,1501,182939,16,32,3711,5,19,1025,25,416,18970
9699,2180,9999, ,Dothan AL MSA,374,374,27877,6,12,427,8,30,1273,0,0,0,373,373,27797,6,12,427,6,24,1273,0,0,0
9699,2190,9999, ,Dover DE MSA,613,613,45648,8,16,656,0,0,0,1,30,1890,613,613,45648,8,16,656,0,0,0,1,30,1890
9699,2200,9999, ,Dubuque IA MSA,250,250,29519,7,14,822,2,8,650,2,59,2450,250,250,29519,7,14,822,2,8,650,2,59,2450
9699,2240,9999, ,Duluth-Superior MN-WI MSA,616,616,56839,11,22,918,6,24,1267,3,30,1545,580,580,54361,11,22,918,6,24,1267,3,30,1545
9699,2290,9999, ,Eau Claire WI MSA,548,548,57740,48,96,4780,56,224,11242,11,96,3677,548,548,57740,48,96,4780,56,224,11242,11,96,3677
9699,2320,9999, ,El Paso TX MSA,2347,2347,124065,22,44,1549,4,16,360,65,926,27260,2347,2347,124065,22,44,1549,4,16,360,65,926,27260
9699,2330,9999, ,Elkhart-Goshen IN MSA,994,994,96059,20,40,3943,11,42,3314,4,101,2438,985,985,95266,19,38,3784,10,39,3034,3,96,2256
9699,2335,9999, ,Elmira NY MSA,82,82,10670,0,0,0,3,12,420,1,20,472,68,68,9400,0,0,0,3,12,420,1,20,472
9699,2340,9999, ,Enid OK MSA,135,135,12254,3,6,340,3,10,302,1,5,250,131,131,12193,3,6,340,3,10,302,1,5,250
9699,2360,9999, ,Erie PA MSA,631,631,66378,16,32,1956,14,55,3727,15,90,4442,631,631,66378,16,32,1956,14,55,3727,15,90,4442
9699,2400,9999, ,Eugene-Springfield OR MSA,1541,1541,192690,83,166,10663,8,27,1619,40,435,19692,1428,1428,181587,58,116,7896,8,27,1619,33,394,17797
9699,2440,9999, ,Evansville-Henderson IN-KY MSA,1151,1151,113427,12,24,1973,2,8,380,18,234,5316,1117,1117,109603,11,22,1852,2,8,380,18,234,5316
9699,2520,9999, ,Fargo-Moorhead ND-MN MSA,679,679,70567,6,12,835,8,30,2067,24,484,14400,670,670,69679,6,12,835,8,30,2067,24,484,14400
9699,2560,9999, ,Fayetteville NC MSA,1301,1301,99668,7,14,555,0,0,0,29,318,13511,1301,1301,99668,7,14,555,0,0,0,29,318,13511
9699,2580,9999, ,Fayetteville-Springdale-Rogers AR MSA,2199,2199,167819,110,220,10962,17,64,1978,49,513,13250,2141,2141,163771,100,200,10260,17,64,1978,48,508,13115
9699,2620,9999, ,Flagstaff AZ-UT MSA,758,758,88942,15,30,1644,9,35,1552,46,654,30490,758,758,88942,15,30,1644,9,35,1552,46,654,30490
9699,2650,9999, ,Florence AL MSA,302,302,27299,1,2,66,21,84,2828,12,93,3473,302,302,27299,1,2,66,21,84,2828,12,93,3473
9699,2655,9999, ,Florence SC MSA,586,586,50769,8,16,324,2,8,243,17,115,5164,586,586,50769,7,14,284,2,8,243,17,115,5164
9699,2670,9999, ,Fort Collins-Loveland CO MSA,2426,2426,254323,16,32,2393,59,225,11850,84,808,34719,2426,2426,254323,16,32,2393,59,225,11850,84,808,34719
9699,2700,9999, ,Fort Myers-Cape Coral FL MSA,3677,3677,397179,113,226,17982,110,405,48064,113,1402,155577,3677,3677,397179,113,226,17982,110,405,48064,113,1402,155577
9699,2710,9999, ,Fort Pierce-Port St. Lucie FL MSA,2439,2439,333584,84,168,16545,26,89,4731,40,564,32471,2439,2439,333584,84,168,16545,26,89,4731,40,564,32471
9699,2720,9999, ,Fort Smith AR-OK MSA,728,728,66078,18,36,1844,6,23,596,8,118,4570,667,667,63125,17,34,1789,6,23,596,8,118,4570
9699,2750,9999, ,Fort Walton Beach FL MSA,1535,1535,126156,26,52,2844,7,26,1197,20,230,11029,1535,1535,126156,26,52,2844,7,26,1197,20,230,11029
9699,2760,9999, ,Fort Wayne IN MSA,2570,2570,336505,30,60,3463,3,10,484,15,176,4825,2499,2499,329368,23,46,3055,3,10,484,7,135,3608
9699,2840,9999, ,Fresno CA MSA,3539,3539,355096,24,48,2371,36,140,6606,22,183,8221,3500,3500,352442,24,48,2371,35,137,6416,21,174,7733
9699,2880,9999, ,Gadsden AL MSA,216,216,16846,1,2,25,0,0,0,4,40,1164,206,206,16333,1,2,25,0,0,0,4,40,1164
9699,2900,9999, ,Gainesville FL MSA,1040,1040,92613,1,2,155,3,10,220,60,801,32968,1040,1040,92613,1,2,155,3,10,220,60,801,32968
9699,2975,9999, ,Glens Falls NY MSA,415,415,41782,1,2,122,2,8,613,2,16,400,406,406,39610,1,2,122,2,8,613,2,16,400
9699,2980,9999, ,Goldsboro NC MSA,424,424,38077,3,6,228,10,30,951,1,6,300,424,424,38077,3,6,228,10,30,951,1,6,300
9699,2985,9999, ,Grand Forks ND-MN MSA,213,213,17669,2,4,303,0,0,0,4,51,2326,210,210,17539,2,4,303,0,0,0,4,51,2326
9699,2995,9999, ,Grand Junction CO MSA,917,917,81437,47,94,5038,0,0,0,3,33,1537,917,917,81437,47,94,5038,0,0,0,3,33,1537
9699,3000,9999, ,Grand Rapids-Muskegon-Holland MI MSA,6117,6117,669817,94,188,12961,34,127,9203,85,1508,58588,4921,4921,578654,85,170,12004,27,106,7838,74,1397,55146
9699,3040,9999, ,Great Falls MT MSA,104,104,11751,0,0,0,0,0,0,6,30,1666,10,10,1187,0,0,0,0,0,0,0,0,0
9699,3080,9999, ,Green Bay WI MSA,1020,1020,127919,77,154,11286,9,34,2385,39,497,16986,935,935,117431,66,132,9783,6,22,1005,37,472,15979
9699,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,6953,6953,682776,57,114,4468,28,102,4339,168,2234,92621,6950,6950,682480,57,114,4468,28,102,4339,168,2234,92621
9699,3150,9999, ,Greenville NC MSA,663,663,57666,9,18,834,0,0,0,25,338,7960,649,649,56500,7,14,662,0,0,0,25,338,7960
9699,3160,9999, ,Greenville-Spartanburg-Anderson SC MSA,5589,5589,468044,61,122,4409,18,69,4188,113,1881,88264,5198,5198,435689,60,120,4342,16,63,3999,113,1881,88264
9699,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2283,2283,229902,15,30,2347,37,143,5922,46,385,13887,2219,2219,224264,15,30,2347,35,137,5742,43,363,12598
9699,3280,9999, ,Hartford CT MSA,2723,2723,286497,11,22,1148,11,36,2091,12,202,7962,2707,2707,285630,11,22,1148,11,36,2091,12,202,7962
9699,3285,9999, ,Hattiesburg MS MSA,101,101,9608,6,12,407,0,0,0,6,76,2481,95,95,9388,6,12,407,0,0,0,6,76,2481
9699,3290,9999, ,Hickory-Morganton-Lenoir NC MSA,1747,1747,168842,35,70,3113,4,15,441,14,206,6180,1747,1747,168842,35,70,3113,4,15,441,14,206,6180
9699,3320,9999, ,Honolulu HI MSA,1125,1125,183564,17,34,4754,0,0,0,30,841,81322,1125,1125,183564,17,34,4754,0,0,0,30,841,81322
9699,3350,9999, ,Houma LA MSA,758,758,63191,4,8,205,1,4,160,2,64,1219,748,748,62895,4,8,205,1,4,160,2,64,1219
9699,3362,1145, ,Brazoria TX PMSA,1633,1633,156471,3,6,268,0,0,0,6,91,3795,1629,1629,156112,3,6,268,0,0,0,5,79,3479
9699,3362,2920, ,Galveston-Texas City TX PMSA,1321,1321,140918,2,4,129,1,4,60,2,183,5586,1321,1321,140918,2,4,129,1,4,60,2,183,5586
9699,3362,3360, ,Houston TX PMSA,16482,16482,1735468,19,38,1509,33,131,4205,252,4225,170930,16422,16422,1722185,14,28,1050,33,131,4205,246,4195,169255
9699,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,204,204,16303,2,4,116,5,16,397,3,54,1689,185,185,14195,1,2,40,4,13,308,2,28,650
9699,3440,9999, ,Huntsville AL MSA,897,897,45796,0,0,0,1,4,154,7,46,1765,897,897,45796,0,0,0,1,4,154,7,46,1765
9699,3480,9999, ,Indianapolis IN MSA,10704,10704,1392798,102,204,13414,55,204,12595,195,2625,82442,9837,9837,1295593,81,162,11049,50,185,11578,182,2512,78900
9699,3500,9999, ,Iowa City IA MSA,435,435,53488,28,56,5251,9,32,2362,31,384,17538,435,435,53488,28,56,5251,9,32,2362,31,384,17538
9699,3520,9999, ,Jackson MI MSA,687,687,65561,1,2,50,3,11,465,2,16,408,641,641,61021,1,2,50,0,0,0,0,0,0
9699,3560,9999, ,Jackson MS MSA,2312,2312,204709,0,0,0,9,35,925,53,546,18050,2297,2297,203783,0,0,0,9,35,925,53,546,18050
9699,3580,9999, ,Jackson TN MSA,571,571,57601,19,38,1572,0,0,2,12,96,3900,571,571,57601,19,38,1572,0,0,2,12,96,3900
9699,3600,9999, ,Jacksonville FL MSA,7459,7459,842246,21,42,2448,12,43,2494,210,3746,148924,7428,7428,839782,21,42,2448,12,43,2494,210,3746,148924
9699,3605,9999, ,Jacksonville NC MSA,713,713,46199,10,20,1092,19,75,2493,3,24,816,653,653,38166,0,0,0,19,75,2493,3,24,816
9699,3610,9999, ,Jamestown NY MSA,206,206,18282,9,18,1710,2,7,480,0,0,0,171,171,15762,9,18,1710,2,7,480,0,0,0
9699,3620,9999, ,Janesville-Beloit WI MSA,561,561,57653,54,108,7462,5,18,700,31,260,11580,545,545,55930,54,108,7462,3,12,700,31,260,11580
9699,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,1563,1563,137399,14,28,1143,21,80,2394,20,170,4296,1393,1393,121500,14,28,1143,20,77,2306,20,170,4296
9699,3680,9999, ,Johnstown PA MSA,386,386,28609,9,18,913,1,4,364,2,73,3966,314,314,23946,3,6,151,1,4,364,1,12,587
9699,3700,9999, ,Jonesboro AR MSA,412,412,37711,4,8,228,4,15,893,39,459,12541,411,411,37686,4,8,228,4,15,893,39,459,12541
9699,3710,9999, ,Joplin MO MSA,477,477,38308,50,100,5369,9,36,1361,6,125,3232,463,463,37328,50,100,5369,9,36,1361,6,125,3232
9699,3720,9999, ,Kalamazoo-Battle Creek MI MSA,1750,1750,201166,20,40,2475,20,74,6336,16,225,8421,1371,1371,171271,16,32,2096,18,68,6063,12,194,7248
9699,3760,9999, ,Kansas City MO-KS MSA,9695,9695,1116255,271,542,31850,84,317,16188,138,1790,82228,9405,9405,1088620,270,540,31770,82,311,15935,138,1790,82228
9699,3810,9999, ,Killeen-Temple TX MSA,1489,1489,124985,64,128,4890,57,224,7847,32,369,13510,1489,1489,124985,64,128,4890,57,224,7847,32,369,13510
9699,3840,9999, ,Knoxville TN MSA,3999,3999,325694,55,110,3237,21,75,4818,90,1269,49986,3984,3984,325217,55,110,3237,21,75,4818,90,1269,49986
9699,3850,9999, ,Kokomo IN MSA,413,413,50892,44,88,6853,0,0,0,14,240,7000,408,408,50663,44,88,6853,0,0,0,14,240,7000
9699,3870,9999, ,La Crosse WI-MN MSA,519,519,59623,45,90,5599,8,30,935,11,186,8277,512,512,59115,45,90,5599,8,30,935,11,186,8277
9699,3880,9999, ,Lafayette LA MSA,1623,1623,153257,1,2,80,6,19,640,17,130,5221,1552,1552,149117,1,2,80,5,16,640,17,130,5221
9699,3920,9999, ,Lafayette IN MSA,868,868,100700,55,110,6620,11,44,2473,31,427,14390,866,866,100485,55,110,6620,11,44,2473,31,427,14390
9699,3960,9999, ,Lake Charles LA MSA,879,879,82108,73,146,4150,7,28,881,30,291,9371,877,877,82003,73,146,4150,7,28,881,30,291,9371
9699,3980,9999, ,Lakeland-Winter Haven FL MSA,2504,2504,182227,17,34,1610,11,42,1526,5,46,2460,2500,2500,181957,17,34,1610,11,42,1526,5,46,2460
9699,4000,9999, ,Lancaster PA MSA,1748,1748,182994,14,28,1759,17,66,4480,29,241,7474,1578,1578,170428,12,24,1660,16,63,4480,29,241,7474
9699,4040,9999, ,Lansing-East Lansing MI MSA,1707,1707,198954,22,44,2650,1,4,241,37,429,17992,1689,1689,197398,19,38,2247,1,4,241,37,429,17992
9699,4080,9999, ,Laredo TX MSA,1156,1156,52789,4,8,215,7,27,747,6,108,3913,1156,1156,52789,4,8,215,7,27,747,6,108,3913
9699,4100,9999, ,Las Cruces NM MSA,765,765,72869,4,8,320,6,23,463,5,94,2443,765,765,72869,4,8,320,6,23,463,5,94,2443
9699,4120,9999, ,Las Vegas NV-AZ MSA,20513,20513,1852309,67,134,8876,175,636,38639,1040,11098,473939,20513,20513,1852309,67,134,8876,175,636,38639,1040,11098,473939
9699,4150,9999, ,Lawrence KS MSA,536,536,55698,152,304,16496,39,148,3988,76,904,28838,432,432,45190,136,272,14648,36,136,3533,70,852,27381
9699,4200,9999, ,Lawton OK MSA,171,171,17624,9,18,703,0,0,0,0,0,0,171,171,17624,9,18,703,0,0,0,0,0,0
9699,4240,9999, ,Lewiston-Auburn ME MSA,141,141,12996,0,0,0,0,0,0,0,0,0,119,119,10903,0,0,0,0,0,0,0,0,0
9699,4280,9999, ,Lexington KY MSA,2879,2879,252521,112,224,8654,21,74,2804,111,968,31442,2580,2580,230941,107,214,8212,19,68,2444,108,953,31142
9699,4320,9999, ,Lima OH MSA,431,431,49567,18,36,2022,4,12,640,1,12,387,366,366,42233,18,36,2022,4,12,640,1,12,387
9699,4360,9999, ,Lincoln NE MSA,1047,1047,125297,38,76,4009,2,8,234,45,1190,36980,1044,1044,124882,38,76,4009,2,8,234,45,1190,36980
