Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8799,0880,9999,    ,Billings MT MSA . . . . . . . . .,151,151,11669,2,4,215,0,0,0,1,101,2220,148,148,11534,2,4,215,0,0,0,1,101,2220
8799,0920,9999,    ,Biloxi-Gulfport MS MSA. . . . . .,730,730,44882,15,30,936,17,64,1440,2,68,2016,730,730,44882,15,30,936,17,64,1440,2,68,2016
8799,0960,9999,    ,Binghamton NY MSA . . . . . . . .,930,930,72241,27,54,2139,2,8,180,2,14,328,919,919,71556,26,52,2069,2,8,180,2,14,328
8799,1000,9999,    ,Birmingham AL MSA . . . . . . . .,3010,3010,213226,12,24,1055,4,16,280,104,1347,33928,2957,2957,210734,12,24,1055,4,16,280,102,1335,33634
8799,1010,9999,    ,Bismarck ND MSA . . . . . . . . .,192,192,15546,4,8,758,2,7,254,3,70,1951,191,191,15476,4,8,758,2,7,254,3,70,1951
8799,1020,9999,    ,Bloomington IN MSA. . . . . . . .,479,479,36446,8,16,1192,4,13,450,16,122,2711,464,464,35576,8,16,1192,4,13,450,14,98,2250
8799,1040,9999,    ,Bloomington-Normal IL MSA . . . .,603,603,38795,7,14,781,18,70,2154,13,90,2243,603,603,38795,7,14,781,18,70,2154,13,90,2243
8799,1080,9999,    ,Boise City ID MSA . . . . . . . .,968,968,74015,10,20,804,17,64,2155,35,264,7231,968,968,74015,10,20,804,17,64,2155,35,264,7231
8799,1122,1120,    ,Boston MA PMSA. . . . . . . . . .,7406,7406,742198,318,636,30673,133,474,28924,305,5882,345303,6190,6190,666707,252,504,25792,117,424,27350,243,5405,327704
8799,1122,1200,    ,Brockton MA PMSA. . . . . . . . .,484,484,40692,31,62,3280,9,32,1222,24,202,10790,427,427,37265,31,62,3280,8,29,1222,24,202,10790
8799,1122,4160,    ,Lawrence-Haverhill MA-NH PMSA . .,2550,2550,193302,280,560,22147,42,158,7915,31,476,23573,2089,2089,161943,256,512,20687,42,158,7915,29,461,22890
8799,1122,4560,    ,Lowell MA-NH PMSA . . . . . . . .,1012,1012,106921,22,44,1958,4,13,1581,19,393,7906,992,992,105350,22,44,1958,4,13,1581,19,393,7906
8799,1122,5350,    ,Nashua NH PMSA. . . . . . . . . .,1548,1548,127836,108,216,9163,21,76,5469,39,562,24041,1368,1368,115884,59,118,5682,14,51,4275,29,512,22930
8799,1122,7090,    ,Salem-Gloucester MA PMSA. . . . .,1035,1035,103079,50,100,8034,68,251,16818,27,563,33835,825,825,87604,50,100,8034,68,251,16818,27,563,33835
8799,1140,9999,    ,Bradenton FL MSA. . . . . . . . .,1177,1177,58288,68,136,5675,37,139,3247,67,825,42050,1177,1177,58288,68,136,5675,37,139,3247,67,825,42050
8799,1150,9999,    ,Bremerton WA MSA. . . . . . . . .,1056,1056,52648,17,34,959,8,31,453,89,640,15503,1046,1046,51898,16,32,898,8,31,453,89,640,15503
8799,1240,9999,    ,Brownsville-Harlingen TX MSA. . .,582,582,22000,2,4,118,12,45,986,2,16,364,582,582,22000,2,4,118,12,45,986,2,16,364
8799,1260,9999,    ,Bryan-College Station TX MSA. . .,194,194,17829,0,0,0,0,0,0,0,0,0,194,194,17829,0,0,0,0,0,0,0,0,0
8799,1282,1280,    ,Buffalo NY PMSA . . . . . . . . .,2197,2197,191993,79,158,6187,19,74,3135,30,242,8228,2170,2170,190763,79,158,6187,19,74,3135,30,242,8228
8799,1282,5700,    ,Niagara Falls NY PMSA . . . . . .,476,476,33102,24,48,2094,17,61,1835,15,211,3953,452,452,32025,24,48,2094,17,61,1835,15,211,3953
8799,1300,9999,    ,Burlington NC MSA . . . . . . . .,501,501,33192,17,34,1096,7,27,780,4,21,435,501,501,33192,17,34,1096,7,27,780,4,21,435
8799,1305,9999,    ,Burlington VT MSA . . . . . . . .,661,661,57578,26,52,2279,22,81,3344,21,177,6058,510,510,48391,20,40,2016,20,75,3027,17,157,5276
8799,1320,9999,    ,Canton OH MSA . . . . . . . . . .,766,766,69679,27,54,1998,4,13,736,34,309,6994,744,744,68345,27,54,1998,4,13,736,33,304,6869
8799,1350,9999,    ,Casper WY MSA . . . . . . . . . .,3,3,254,0,0,0,0,0,0,0,0,0,3,3,254,0,0,0,0,0,0,0,0,0
8799,1360,9999,    ,Cedar Rapids IA MSA . . . . . . .,480,480,29040,2,4,182,10,38,2039,13,259,4334,473,473,28607,2,4,182,10,38,2039,13,259,4334
8799,1400,9999,    ,Champaign-Urbana-Rantoul IL MSA .,429,429,28953,17,34,1686,9,33,1801,24,498,15662,419,419,28270,17,34,1686,9,33,1801,24,498,15662
8799,1440,9999,    ,Charleston SC MSA . . . . . . . .,3468,3468,234598,31,62,2390,8,32,1127,61,468,12456,3351,3351,229626,27,54,2188,8,32,1127,54,422,11512
8799,1480,9999,    ,Charleston WV MSA . . . . . . . .,150,150,12084,2,4,52,1,3,124,11,109,2550,115,115,10650,2,4,52,0,0,0,7,84,2132
8799,1520,9999,    ,Charlotte-Gastonia-Rock Hill,8531,8531,572853,135,270,7048,79,300,8714,353,4593,94455,8511,8511,571882,134,268,6987,79,300,8714,352,4588,94341
8799,1540,9999,    ,Charlottesville VA MSA. . . . . .,892,892,74521,18,36,1624,7,27,2472,12,139,7814,892,892,74521,18,36,1624,7,27,2472,12,139,7814
8799,1560,9999,    ,Chattanooga TN-GA MSA . . . . . .,2110,2110,135433,74,148,4155,3,12,465,59,1445,30477,2015,2015,132432,74,148,4155,3,12,465,59,1445,30477
8799,1580,9999,    ,Cheyenne WY MSA . . . . . . . . .,190,190,12297,0,0,0,6,24,566,0,0,0,190,190,12297,0,0,0,6,24,566,0,0,0
8799,1602,0620,    ,Aurora-Elgin IL PMSA. . . . . . .,2882,2882,302024,66,132,8073,25,98,5182,57,657,19335,2877,2877,301546,66,132,8073,24,95,4882,57,657,19335
8799,1602,1600,    ,Chicago IL PMSA . . . . . . . . .,16270,16270,1623155,155,310,21593,305,1157,58370,595,10500,457839,15920,15920,1597307,155,310,21593,298,1135,57722,589,10468,457213
8799,1602,2960,    ,Gary-Hammond IN PMSA. . . . . . .,1276,1276,99608,45,90,4682,28,103,4120,15,123,5217,1261,1261,98531,45,90,4682,28,103,4120,14,118,5092
8799,1602,3690,    ,Joliet IL PMSA. . . . . . . . . .,2320,2320,204950,12,24,1032,21,83,4629,17,135,4600,2313,2313,204544,12,24,1032,20,80,4584,17,135,4600
8799,1602,3800,    ,Kenosha WI PMSA . . . . . . . . .,381,381,26186,8,16,621,8,32,1650,13,256,8530,381,381,26186,8,16,621,8,32,1650,13,256,8530
8799,1602,3965,    ,Lake County IL PMSA . . . . . . .,4263,4263,466523,55,110,5371,34,130,5670,82,1093,33980,4219,4219,462285,55,110,5371,34,130,5670,82,1093,33980
8799,1620,9999,    ,Chico CA MSA. . . . . . . . . . .,1053,1053,83598,70,140,6135,27,98,4116,21,357,14780,1053,1053,83598,70,140,6135,27,98,4116,21,357,14780
8799,1642,1640,    ,Cincinnati OH-KY-IN PMSA. . . . .,6453,6453,524063,72,144,5265,27,104,4614,203,2918,67196,6199,6199,512025,72,144,5265,25,98,4426,196,2883,66038
8799,1642,3200,    ,Hamilton-Middletown OH PMSA . . .,2002,2002,125301,14,28,1254,18,69,2619,47,428,13421,1915,1915,120259,13,26,1200,17,66,2519,44,388,11908
8799,1660,9999,    ,Clarksville-Hopkinsville,958,958,52529,9,18,453,30,113,4267,19,190,3384,958,958,52529,9,18,453,30,113,4267,19,190,3384
8799,1692,0080,    ,Akron OH PMSA . . . . . . . . . .,1672,1672,161713,49,98,5892,32,118,5935,55,765,24675,1669,1669,161507,48,96,5862,32,118,5935,55,765,24675
8799,1692,1680,    ,Cleveland OH PMSA . . . . . . . .,4237,4237,462067,160,320,16490,32,115,5416,120,2119,67182,3966,3966,434628,150,300,15639,22,83,4225,103,1900,57738
8799,1692,4440,    ,Lorain-Elyria OH PMSA . . . . . .,723,723,74355,5,10,563,1,3,122,0,0,0,680,680,70871,5,10,563,1,3,122,0,0,0
8799,1720,9999,    ,Colorado Springs CO MSA . . . . .,2223,2223,184529,16,32,1904,27,107,5179,18,361,13619,2223,2223,184529,16,32,1904,27,107,5179,18,361,13619
8799,1740,9999,    ,Columbia MO MSA . . . . . . . . .,701,701,53254,56,112,5028,7,28,782,12,134,3752,701,701,53254,56,112,5028,7,28,782,12,134,3752
8799,1760,9999,    ,Columbia SC MSA . . . . . . . . .,2519,2519,180376,24,48,2361,9,33,733,19,506,14326,2513,2513,180122,22,44,2189,8,30,705,19,506,14326
8799,1800,9999,    ,Columbus GA-AL MSA. . . . . . . .,767,767,43322,16,32,1766,16,62,1706,26,481,10568,767,767,43322,16,32,1766,16,62,1706,26,481,10568
8799,1840,9999,    ,Columbus OH MSA . . . . . . . . .,6264,6264,546145,151,302,11218,638,2038,72734,341,2898,135331,6123,6123,535031,151,302,11218,638,2038,72734,341,2898,135331
8799,1880,9999,    ,Corpus Christi TX MSA . . . . . .,846,846,47525,0,0,0,3,9,308,0,0,0,842,842,47245,0,0,0,3,9,308,0,0,0
8799,1900,9999,    ,Cumberland MD-WV MSA. . . . . . .,233,233,11466,0,0,0,1,4,75,6,87,3127,223,223,11204,0,0,0,1,4,75,3,24,385
8799,1922,1920,    ,Dallas TX PMSA. . . . . . . . . .,12476,12476,1154449,67,134,4794,15,56,2335,135,2302,52087,12328,12328,1128444,67,134,4794,11,44,1917,124,2247,51125
8799,1922,2800,    ,Fort Worth-Arlington TX PMSA. . .,6447,6447,512255,115,230,7371,11,43,2042,40,511,12584,6446,6446,512214,115,230,7371,11,43,2042,40,511,12584
8799,1950,9999,    ,Danville VA MSA . . . . . . . . .,321,321,17012,2,4,90,4,14,240,4,26,473,321,321,17012,2,4,90,4,14,240,4,26,473
8799,1960,9999,    ,Davenport-Rock Island-Moline,316,316,28757,3,6,402,5,20,659,0,0,0,315,315,28685,3,6,402,5,20,659,0,0,0
8799,2000,9999,    ,Dayton-Springfield OH MSA . . . .,2872,2872,203815,43,86,3493,38,145,4950,95,1116,22166,2849,2849,201904,42,84,3385,38,145,4950,95,1116,22166
8799,2020,9999,    ,Daytona Beach FL MSA. . . . . . .,5158,5158,341773,58,116,6077,21,83,2381,81,895,37841,5158,5158,341773,58,116,6077,21,83,2381,81,895,37841
8799,2040,9999,    ,Decatur IL MSA. . . . . . . . . .,165,165,12603,2,4,108,0,0,0,2,24,1724,164,164,12563,2,4,108,0,0,0,2,24,1724
8799,2082,1125,    ,Boulder-Longmont CO PMSA. . . . .,1255,1255,108296,2,4,105,5,18,581,22,475,12009,1255,1255,108296,2,4,105,5,18,581,22,475,12009
8799,2082,2080,    ,Denver CO PMSA. . . . . . . . . .,5838,5838,494577,45,90,6118,21,79,3742,132,2919,96693,5823,5823,494205,45,90,6118,21,79,3742,132,2919,96693
8799,2120,9999,    ,Des Moines IA MSA . . . . . . . .,1457,1457,107173,17,34,1496,17,66,2479,35,797,20033,1444,1444,106597,17,34,1496,17,66,2479,35,797,20033
8799,2162,0440,    ,Ann Arbor MI PMSA . . . . . . . .,957,957,109081,19,38,2682,8,28,1549,135,1395,37397,956,956,109036,19,38,2682,8,28,1549,135,1395,37397
8799,2162,2160,    ,Detroit MI PMSA . . . . . . . . .,13273,13273,1068159,127,254,8876,245,933,48353,631,7990,258528,12921,12921,1047987,125,250,8769,244,930,48353,586,7610,251493
8799,2180,9999,    ,Dothan AL MSA . . . . . . . . . .,498,498,25213,3,6,131,5,19,308,0,0,0,492,492,25005,3,6,131,5,19,308,0,0,0
8799,2200,9999,    ,Dubuque IA MSA. . . . . . . . . .,155,155,11868,0,0,0,1,3,124,3,29,781,155,155,11868,0,0,0,1,3,124,3,29,781
8799,2240,9999,    ,Duluth MN-WI MSA. . . . . . . . .,425,425,22309,5,10,369,0,0,0,1,55,1800,419,419,21906,5,10,369,0,0,0,1,55,1800
8799,2290,9999,    ,Eau Claire WI MSA . . . . . . . .,341,341,25317,13,26,1632,21,84,2694,9,140,3131,283,283,20633,13,26,1632,21,84,2694,9,140,3131
8799,2320,9999,    ,El Paso TX MSA. . . . . . . . . .,2176,2176,118489,52,104,3108,1,4,89,10,77,1276,2175,2175,118458,52,104,3108,1,4,89,10,77,1276
8799,2330,9999,    ,Elkhart-Goshen IN MSA . . . . . .,797,797,55591,20,40,2183,35,140,4535,18,151,4612,797,797,55591,20,40,2183,35,140,4535,18,151,4612
8799,2335,9999,    ,Elmira NY MSA . . . . . . . . . .,99,99,8566,0,0,0,0,0,0,3,40,1350,90,90,8261,0,0,0,0,0,0,3,40,1350
8799,2340,9999,    ,Enid OK MSA . . . . . . . . . . .,24,24,2318,0,0,0,0,0,0,0,0,0,24,24,2318,0,0,0,0,0,0,0,0,0
8799,2360,9999,    ,Erie PA MSA . . . . . . . . . . .,627,627,37118,7,14,826,4,15,645,10,149,4662,591,591,35483,7,14,826,4,15,645,10,149,4662
8799,2400,9999,    ,Eugene-Springfield OR MSA . . . .,472,472,36594,8,16,630,1,4,110,1,50,2479,462,462,36032,8,16,630,1,4,110,1,50,2479
8799,2440,9999,    ,Evansville IN-KY MSA. . . . . . .,1093,1093,73073,11,22,808,11,41,1107,11,151,4913,1057,1057,71301,11,22,808,9,33,898,5,98,3536
8799,2520,9999,    ,Fargo-Moorhead ND-MN MSA. . . . .,435,435,30639,24,48,2549,17,67,1846,23,443,11107,432,432,30499,24,48,2549,4,16,571,23,443,11107
8799,2560,9999,    ,Fayetteville NC MSA . . . . . . .,1472,1472,78033,10,20,526,7,28,785,24,171,3535,1472,1472,78033,10,20,526,7,28,785,24,171,3535
8799,2580,9999,    ,Fayetteville-Springdale AR MSA. .,413,413,21325,22,44,1378,7,25,511,18,194,2985,404,404,21046,22,44,1378,7,25,511,18,194,2985
8799,2600,9999,    ,Fitchburg-Leominster MA MSA . . .,516,516,47805,12,24,870,13,45,1690,38,420,17780,245,245,29031,11,22,775,2,7,281,7,122,5153
8799,2640,9999,    ,Flint MI MSA. . . . . . . . . . .,647,647,40908,21,42,2143,13,50,2183,22,189,6921,638,638,40371,21,42,2143,13,50,2183,22,189,6921
8799,2650,9999,    ,Florence AL MSA . . . . . . . . .,157,157,7285,3,6,94,0,0,0,0,0,0,138,138,6638,3,6,94,0,0,0,0,0,0
8799,2655,9999,    ,Florence SC MSA . . . . . . . . .,459,459,28077,2,4,57,0,0,0,22,192,3577,459,459,28077,2,4,57,0,0,0,22,192,3577
8799,2670,9999,    ,Fort Collins-Loveland CO MSA. . .,1146,1146,76758,29,58,2442,9,33,1692,26,314,7338,1144,1144,76698,29,58,2442,9,33,1692,26,314,7338
8799,2700,9999,    ,Fort Myers-Cape Coral FL MSA. . .,4563,4563,253493,158,316,13910,88,343,15248,135,1867,71250,4563,4563,253493,158,316,13910,88,343,15248,135,1867,71250
8799,2710,9999,    ,Fort Pierce FL MSA. . . . . . . .,3685,3685,200754,78,156,5496,93,355,14124,65,737,32413,3085,3085,149052,55,110,3294,67,264,9930,43,527,25372
8799,2720,9999,    ,Fort Smith AR-OK MSA. . . . . . .,539,539,31368,14,28,794,3,10,277,2,16,262,460,460,27004,9,18,516,3,10,277,2,16,262
8799,2750,9999,    ,Fort Walton Beach FL MSA. . . . .,1563,1563,73494,5,10,397,5,20,518,15,149,4123,1542,1542,72959,5,10,397,5,20,518,15,149,4123
8799,2760,9999,    ,Fort Wayne IN MSA . . . . . . . .,2033,2033,193749,62,124,4403,5,20,392,37,606,18452,2007,2007,192143,40,80,2769,5,20,392,35,592,18332
8799,2840,9999,    ,Fresno CA MSA . . . . . . . . . .,3063,3063,207401,25,50,1701,138,526,12949,156,1457,37521,3063,3063,207401,25,50,1701,138,526,12949,156,1457,37521
8799,2880,9999,    ,Gadsden AL MSA. . . . . . . . . .,147,147,8379,0,0,0,2,8,120,1,6,400,115,115,7133,0,0,0,2,8,120,1,6,400
8799,2900,9999,    ,Gainesville FL MSA. . . . . . . .,1153,1153,50400,5,10,200,9,34,921,129,1025,29096,1153,1153,50400,5,10,200,9,34,921,129,1025,29096
8799,2975,9999,    ,Glens Falls NY MSA. . . . . . . .,1154,1154,83034,26,52,2718,12,45,1747,1,8,430,1146,1146,82615,25,50,2678,12,45,1747,1,8,430
8799,2985,9999,    ,Grand Forks ND MSA. . . . . . . .,132,132,8550,6,12,511,2,8,320,10,270,6402,132,132,8550,6,12,511,2,8,320,10,270,6402
8799,3000,9999,    ,Grand Rapids MI MSA . . . . . . .,3049,3049,225916,76,152,6498,89,349,14073,187,2634,68311,3041,3041,225506,76,152,6498,89,349,14073,187,2634,68311
8799,3040,9999,    ,Great Falls MT MSA. . . . . . . .,54,54,4947,0,0,0,0,0,0,0,0,0,54,54,4947,0,0,0,0,0,0,0,0,0
8799,3060,9999,    ,Greeley CO MSA. . . . . . . . . .,311,311,22883,3,6,399,3,12,682,7,132,3724,296,296,22233,3,6,399,3,12,682,7,132,3724
8799,3080,9999,    ,Green Bay WI MSA. . . . . . . . .,795,795,63639,74,148,6816,13,52,1297,39,586,12750,681,681,57814,74,148,6816,7,28,799,38,581,12650
8799,3120,9999,    ,Greensboro--Winston-Salem--,6370,6370,426938,49,98,2832,23,87,2193,192,1979,49376,6368,6368,426846,49,98,2832,23,87,2193,192,1979,49376
8799,3160,9999,    ,Greenville-Spartanburg SC MSA . .,2823,2823,186264,62,124,4257,16,52,1866,11,134,2643,2823,2823,186264,62,124,4257,16,52,1866,11,134,2643
8799,3180,9999,    ,Hagerstown MD MSA . . . . . . . .,577,577,32771,22,44,956,0,0,0,2,24,620,576,576,32753,22,44,956,0,0,0,2,24,620
8799,3240,9999,    ,Harrisburg-Lebanon-Carlisle,3322,3322,199597,17,34,788,7,27,762,38,451,15415,2908,2908,175921,13,26,695,6,23,732,20,245,6602
8799,3282,1170,    ,Bristol CT PMSA . . . . . . . . .,801,801,56271,2,4,145,5,18,681,21,203,9475,801,801,56271,2,4,145,5,18,681,21,203,9475
8799,3282,3280,    ,Hartford CT PMSA. . . . . . . . .,5262,5262,452270,55,110,4414,24,93,4923,87,1143,61819,5203,5203,448537,55,110,4414,23,90,4818,87,1143,61819
8799,3282,5020,    ,Middletown CT PMSA. . . . . . . .,712,712,48015,10,20,815,0,0,0,58,653,18824,712,712,48015,10,20,815,0,0,0,58,653,18824
8799,3282,5440,    ,New Britain CT PMSA . . . . . . .,536,536,33595,57,114,3011,17,67,1894,14,154,2888,536,536,33595,57,114,3011,17,67,1894,14,154,2888
8799,3290,9999,    ,Hickory NC MSA. . . . . . . . . .,806,806,51909,11,22,618,13,48,1613,38,311,6916,806,806,51909,11,22,618,13,48,1613,38,311,6916
8799,3320,9999,    ,Honolulu HI MSA . . . . . . . . .,2670,2670,216850,60,120,8082,9,34,1556,67,745,31461,2670,2670,216850,60,120,8082,9,34,1556,67,745,31461
8799,3350,9999,    ,Houma-Thibodaux LA MSA. . . . . .,540,540,28044,0,0,0,0,0,0,0,0,0,326,326,17190,0,0,0,0,0,0,0,0,0
8799,3362,1145,    ,Brazoria TX PMSA. . . . . . . . .,672,672,51382,0,0,0,0,0,0,4,56,1300,672,672,51382,0,0,0,0,0,0,4,56,1300
8799,3362,2920,    ,Galveston-Texas City TX PMSA. . .,712,712,62395,1,2,48,0,0,0,2,76,2350,707,707,62111,1,2,48,0,0,0,2,76,2350
8799,3362,3360,    ,Houston TX PMSA . . . . . . . . .,6092,6092,557028,7,14,733,9,29,1846,12,152,3794,6080,6080,555109,7,14,733,9,29,1846,12,152,3794
8799,3400,9999,    ,Huntington-Ashland,152,152,8013,7,14,272,6,19,248,3,26,500,143,143,7653,2,4,134,2,7,95,3,26,500
8799,3440,9999,    ,Huntsville AL MSA . . . . . . . .,1892,1892,46047,7,14,164,5,18,594,53,309,4422,1892,1892,46047,7,14,164,5,18,594,53,309,4422
8799,3480,9999,    ,Indianapolis IN MSA . . . . . . .,6351,6351,589670,204,408,19286,114,412,19132,267,3341,101452,6224,6224,583234,202,404,19145,114,412,19132,263,3303,100320
8799,3500,9999,    ,Iowa City IA MSA. . . . . . . . .,279,279,21703,9,18,1024,0,0,0,4,51,1057,279,279,21703,9,18,1024,0,0,0,4,51,1057
8799,3520,9999,    ,Jackson MI MSA. . . . . . . . . .,326,326,18396,2,4,244,4,15,522,10,139,2650,318,318,18201,2,4,244,4,15,522,10,139,2650
8799,3560,9999,    ,Jackson MS MSA. . . . . . . . . .,1590,1590,107921,55,110,4952,48,167,4866,17,142,3474,1556,1556,106620,55,110,4952,48,167,4866,12,111,2845
8799,3580,9999,    ,Jackson TN MSA. . . . . . . . . .,480,480,27671,1,2,50,1,4,80,12,163,3360,480,480,27671,1,2,50,1,4,80,12,163,3360
8799,3600,9999,    ,Jacksonville FL MSA . . . . . . .,8047,8047,530754,116,232,6970,99,384,9156,235,3210,107742,8010,8010,528515,112,224,6685,97,378,8937,235,3210,107742
8799,3605,9999,    ,Jacksonville NC MSA . . . . . . .,884,884,36109,1,2,109,9,36,388,11,64,1370,884,884,36109,1,2,109,9,36,388,11,64,1370
8799,3620,9999,    ,Janesville-Beloit WI MSA. . . . .,288,288,19772,18,36,1645,5,19,840,1,11,350,257,257,18506,18,36,1645,5,19,840,1,11,350
8799,3660,9999,    ,Johnson City-Kingsport-,786,786,45662,10,20,318,11,43,930,7,48,942,761,761,44667,10,20,318,11,43,930,7,48,942
8799,3680,9999,    ,Johnstown PA MSA. . . . . . . . .,394,394,22598,2,4,90,0,0,0,5,40,3400,340,340,20228,2,4,90,0,0,0,5,40,3400
8799,3710,9999,    ,Joplin MO MSA . . . . . . . . . .,274,274,16756,26,52,2330,0,0,0,15,181,3547,274,274,16756,26,52,2330,0,0,0,15,181,3547
8799,3720,9999,    ,Kalamazoo MI MSA. . . . . . . . .,681,681,56489,4,8,573,8,29,1590,67,984,29656,668,668,55652,4,8,573,8,29,1590,66,979,29533
8799,3740,9999,    ,Kankakee IL MSA . . . . . . . . .,174,174,11684,5,10,332,0,0,0,4,29,715,161,161,11211,5,10,332,0,0,0,3,24,565
8799,3760,9999,    ,Kansas City MO-KS MSA . . . . . .,8663,8663,742226,475,950,46835,231,900,36851,304,4771,112302,8640,8640,740724,475,950,46835,231,900,36851,303,4766,112209
8799,3810,9999,    ,Killeen-Temple TX MSA . . . . . .,1066,1066,65238,27,54,1392,1,4,119,27,153,3556,1066,1066,65238,27,54,1392,1,4,119,27,153,3556
8799,3840,9999,    ,Knoxville TN MSA. . . . . . . . .,2374,2374,143438,27,54,1807,46,178,6849,88,839,20049,2367,2367,143051,27,54,1807,46,178,6849,88,839,20049
