Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9499,1040,9999, ,Bloomington-Normal IL MSA,876,876,77647,22,44,2323,11,38,1104,43,534,15680,869,869,77182,22,44,2323,11,38,1104,43,534,15680
9499,1080,9999, ,Boise City ID MSA,4241,4241,422280,144,288,14942,177,698,29761,121,1316,46355,4241,4241,422280,144,288,14942,177,698,29761,121,1316,46355
9499,1122,1120, ,Boston MA-NH PMSA,6707,6707,901285,82,164,10834,20,65,3942,60,595,31424,6367,6367,869558,64,128,8913,20,65,3942,36,474,22348
9499,1122,1200, ,Brockton MA PMSA,774,774,74386,3,6,308,1,4,200,1,24,1200,759,759,73055,3,6,308,1,4,200,1,24,1200
9499,1122,2600, ,Fitchburg-Leominster MA PMSA,392,392,34343,8,16,791,1,4,300,11,132,2805,351,351,30824,8,16,791,1,4,300,11,132,2805
9499,1122,4160, ,Lawrence MA-NH PMSA,1425,1425,164165,13,26,1262,1,4,140,6,33,366,1028,1028,103282,8,16,757,1,4,140,1,8,210
9499,1122,4560, ,Lowell MA-NH PMSA,1114,1114,118372,11,22,964,1,4,220,1,110,3000,1084,1084,114876,11,22,964,1,4,220,1,110,3000
9499,1122,4760, ,Manchester NH PMSA,637,637,72343,11,22,1677,3,11,566,3,21,1034,637,637,72343,11,22,1677,3,11,566,3,21,1034
9499,1122,5350, ,Nashua NH PMSA,697,697,68313,4,8,372,0,0,0,0,0,0,653,653,64845,4,8,372,0,0,0,0,0,0
9499,1122,5400, ,New Bedford MA PMSA,441,441,43506,4,8,567,0,0,0,0,0,0,402,402,41410,0,0,0,0,0,0,0,0,0
9499,1122,6450, ,Portsmouth-Rochester NH-ME PMSA,772,772,86360,3,6,435,1,3,84,6,131,6774,692,692,78898,3,6,435,1,3,84,6,131,6774
9499,1122,9240, ,Worcester MA-CT PMSA,1842,1842,183039,18,36,2556,5,16,730,7,37,2100,1441,1441,147261,17,34,2444,3,10,730,3,16,1136
9499,1240,9999, ,Brownsville-Harlingen-San Benito TX MSA,1700,1700,89070,27,54,1543,9,35,994,27,446,18768,1609,1609,85115,25,50,1423,8,31,894,27,446,18768
9499,1260,9999, ,Bryan-College Station TX MSA,589,589,58310,67,134,5167,21,84,8123,41,716,27084,589,589,58310,67,134,5167,21,84,8123,41,716,27084
9499,1280,9999, ,Buffalo-Niagara Falls NY MSA,2309,2309,274261,63,126,8938,13,51,2491,32,561,19381,2257,2257,269233,63,126,8938,13,51,2491,32,561,19381
9499,1305,9999, ,Burlington VT MSA,635,635,72364,19,38,2168,16,59,2643,4,90,3539,627,627,72038,19,38,2168,11,44,2040,3,85,3425
9499,1320,9999, ,Canton-Massillon OH MSA,1026,1026,139964,59,118,8497,21,79,3544,9,100,3650,1024,1024,139704,59,118,8497,21,79,3544,9,100,3650
9499,1350,9999, ,Casper WY MSA,81,81,11712,1,2,90,1,4,220,0,0,0,81,81,11712,1,2,90,1,4,220,0,0,0
9499,1360,9999, ,Cedar Rapids IA MSA,765,765,68173,18,36,2506,48,183,8067,17,178,5383,734,734,66081,16,32,2146,48,183,8067,17,178,5383
9499,1400,9999, ,Champaign-Urbana IL MSA,580,580,60913,10,20,1129,8,32,1624,20,355,16006,484,484,52778,7,14,814,3,12,516,20,355,16006
9499,1440,9999, ,Charleston-North Charleston SC MSA,2565,2565,273759,5,10,629,6,22,1006,15,75,2048,1992,1992,224564,5,10,629,6,22,1006,0,0,0
9499,1480,9999, ,Charleston WV MSA,528,528,48261,0,0,0,2,8,150,2,12,300,514,514,47649,0,0,0,2,8,150,2,12,300
9499,1520,9999, ,Charlotte-Gastonia-Rock Hill NC-SC MSA,10258,10258,1041623,46,92,4042,13,49,2871,237,3432,125864,9833,9833,997104,45,90,3970,13,49,2871,234,3383,124206
9499,1540,9999, ,Charlottesville VA MSA,1115,1115,119577,32,64,4040,4,13,639,13,186,7364,1115,1115,119577,32,64,4040,4,13,639,13,186,7364
9499,1560,9999, ,Chattanooga TN-GA MSA,2355,2355,204148,38,76,2769,5,18,822,12,207,7769,2163,2163,192879,37,74,2692,5,18,822,7,175,5435
9499,1580,9999, ,Cheyenne WY MSA,353,353,36357,0,0,0,1,4,130,1,12,450,353,353,36357,0,0,0,1,4,130,1,12,450
9499,1602,1600, ,Chicago IL PMSA,26368,26368,3287101,310,620,44495,403,1418,99079,400,4969,267694,24623,24623,3088484,268,536,38685,399,1406,98508,365,4787,259844
9499,1602,2960, ,Gary IN PMSA,2703,2703,317243,83,166,12189,20,77,5245,44,544,22351,2695,2695,316412,83,166,12189,20,77,5245,44,544,22351
9499,1602,3740, ,Kankakee IL PMSA,419,419,42104,12,24,1855,29,116,5684,14,98,4519,416,416,41864,12,24,1855,29,116,5684,14,98,4519
9499,1602,3800, ,Kenosha WI PMSA,635,635,67682,15,30,1471,4,16,709,16,170,6831,635,635,67682,15,30,1471,4,16,709,16,170,6831
9499,1620,9999, ,Chico-Paradise CA MSA,692,692,78342,5,10,504,3,10,486,23,212,7868,692,692,78342,5,10,504,3,10,486,23,212,7868
9499,1642,1640, ,Cincinnati OH-KY-IN PMSA,7122,7122,741968,46,92,4666,19,71,3299,210,2409,88981,6786,6786,719491,45,90,4571,18,68,3169,185,2197,82396
9499,1642,3200, ,Hamilton-Middletown OH PMSA,2040,2040,240956,31,62,4259,25,83,4003,32,254,10893,2040,2040,240956,31,62,4259,25,83,4003,32,254,10893
9499,1660,9999, ,Clarksville-Hopkinsville TN-KY MSA,1965,1965,127963,18,36,1029,93,365,9126,22,163,3855,1563,1563,92303,18,36,1029,93,365,9126,22,163,3855
9499,1692,0080, ,Akron OH PMSA,2915,2915,378229,63,126,5868,43,158,8418,47,590,19845,2911,2911,377882,63,126,5868,43,158,8418,47,590,19845
9499,1692,1680, ,Cleveland-Lorain-Elyria OH PMSA,6021,6021,884799,95,190,15221,82,294,21068,43,636,30524,5598,5598,825726,94,188,15051,78,282,21068,42,631,30411
9499,1720,9999, ,Colorado Springs CO MSA,3639,3639,346368,11,22,1539,9,33,1376,8,112,1935,3639,3639,346368,11,22,1539,9,33,1376,8,112,1935
9499,1740,9999, ,Columbia MO MSA,1128,1128,115679,135,270,13137,20,80,2335,4,80,1600,1128,1128,115679,135,270,13137,20,80,2335,4,80,1600
9499,1760,9999, ,Columbia SC MSA,2930,2930,227638,2,4,207,2,8,270,71,754,22271,2927,2927,227488,2,4,207,2,8,270,71,754,22271
9499,1800,9999, ,Columbus GA-AL MSA,1242,1242,110490,34,68,2965,14,49,1553,46,591,17141,1242,1242,110490,34,68,2965,14,49,1553,46,591,17141
9499,1840,9999, ,Columbus OH MSA,7653,7653,999353,117,234,13612,314,1244,47748,241,2412,60694,5503,5503,826590,48,96,5702,129,510,32644,92,1059,29655
9499,1880,9999, ,Corpus Christi TX MSA,1040,1040,96812,4,8,428,3,11,592,10,59,2203,1032,1032,96378,4,8,428,3,11,592,10,59,2203
9499,1900,9999, ,Cumberland MD-WV MSA,271,271,20452,2,4,90,0,0,0,5,40,1430,262,262,20144,0,0,0,0,0,0,5,40,1430
9499,1922,1920, ,Dallas TX PMSA,15870,15870,2055579,20,40,2037,16,58,1736,548,10058,360130,15648,15648,2028574,20,40,2037,13,49,1601,547,10050,360021
9499,1922,2800, ,Fort Worth-Arlington TX PMSA,6532,6532,767972,24,48,1931,14,53,1140,93,1377,51173,6102,6102,695990,24,48,1931,14,53,1140,81,1286,48863
9499,1950,9999, ,Danville VA MSA,335,335,26496,0,0,0,0,0,0,8,65,2295,335,335,26496,0,0,0,0,0,0,8,65,2295
9499,1960,9999, ,Davenport-Moline-Rock Island IA-IL MSA,755,755,83396,12,24,1862,6,19,858,0,0,0,706,706,78041,8,16,1345,2,7,318,0,0,0
9499,2000,9999, ,Dayton-Springfield OH MSA,2433,2433,290313,42,84,5228,32,122,6049,106,989,32414,2344,2344,282877,36,72,4568,32,122,6049,106,989,32414
9499,2020,9999, ,Daytona Beach FL MSA,3044,3044,260164,8,16,873,4,13,639,12,336,35848,3038,3038,259720,8,16,873,4,13,639,12,336,35848
9499,2030,9999, ,Decatur Al MSA,399,399,31914,2,4,90,3,12,300,4,23,338,316,316,28419,2,4,90,3,12,300,1,8,200
9499,2040,9999, ,Decatur IL MSA,204,204,25050,0,0,0,2,8,634,12,107,4160,203,203,24958,0,0,0,2,8,634,12,107,4160
9499,2082,1125, ,Boulder-Longmont CO PMSA,2211,2211,273196,26,52,2659,11,41,2371,24,319,15203,2210,2210,273117,26,52,2659,11,41,2371,24,319,15203
9499,2082,2080, ,Denver CO PMSA,12180,12180,1517405,49,98,8208,23,85,6208,296,4435,219864,12161,12161,1511495,49,98,8208,23,85,6208,296,4435,219864
9499,2082,3060, ,Greeley CO PMSA,1078,1078,98053,9,18,873,13,48,1744,3,20,932,1038,1038,94456,9,18,873,12,45,1569,2,12,680
9499,2120,9999, ,Des Moines IA MSA,2250,2250,268627,27,54,3222,9,32,2420,86,1520,63541,2241,2241,267925,27,54,3222,9,32,2420,86,1520,63541
9499,2162,0440, ,Ann Arbor MI PMSA,3563,3563,381735,22,44,2981,12,38,5650,41,446,14148,3416,3416,371570,22,44,2981,9,29,2050,41,446,14148
9499,2162,2160, ,Detroit MI PMSA,13865,13865,1547376,133,266,16609,105,407,28004,210,3034,116732,13424,13424,1501584,129,258,16304,91,358,23218,178,2682,105469
9499,2162,2640, ,Flint MI PMSA,1439,1439,152139,13,26,2336,4,16,738,10,238,14735,1412,1412,149884,13,26,2336,4,16,738,10,238,14735
9499,2180,9999, ,Dothan AL MSA,437,437,28611,2,4,109,5,16,345,2,12,225,424,424,27675,2,4,109,4,13,345,2,12,225
9499,2190,9999, ,Dover DE MSA,740,740,51349,15,30,1204,5,20,2044,9,186,4989,739,739,51287,15,30,1204,5,20,2044,9,186,4989
9499,2200,9999, ,Dubuque IA MSA,284,284,28512,13,26,1619,7,27,1482,8,104,3833,282,282,28327,13,26,1619,7,27,1482,8,104,3833
9499,2240,9999, ,Duluth-Superior MN-WI MSA,670,670,50575,7,14,816,3,11,490,17,116,3377,531,531,37368,3,6,284,3,11,490,5,50,1546
9499,2290,9999, ,Eau Claire WI MSA,467,467,44387,19,38,2103,30,120,4800,7,121,4172,375,375,35115,19,38,2103,30,120,4800,7,121,4172
9499,2320,9999, ,El Paso TX MSA,2323,2323,140333,22,44,1537,2,7,303,106,1423,33404,2323,2323,140333,22,44,1537,2,7,303,106,1423,33404
9499,2330,9999, ,Elkhart-Goshen IN MSA,848,848,83279,12,24,1812,1,3,160,10,113,4059,848,848,83279,12,24,1812,1,3,160,10,113,4059
9499,2335,9999, ,Elmira NY MSA,96,96,11473,4,8,418,2,8,400,1,12,350,95,95,11383,4,8,418,2,8,400,1,12,350
9499,2340,9999, ,Enid OK MSA,94,94,9248,2,4,260,1,4,250,0,0,0,94,94,9248,2,4,260,1,4,250,0,0,0
9499,2360,9999, ,Erie PA MSA,738,738,71629,8,16,818,15,59,2045,11,60,1852,736,736,71519,8,16,818,15,59,2045,11,60,1852
9499,2400,9999, ,Eugene-Springfield OR MSA,1421,1421,164931,65,130,7385,11,41,1993,21,405,15150,1390,1390,161383,65,130,7385,11,41,1993,21,405,15150
9499,2440,9999, ,Evansville-Henderson IN-KY MSA,1104,1104,106267,7,14,695,2,7,275,17,216,7433,1060,1060,101910,7,14,695,2,7,275,17,216,7433
9499,2520,9999, ,Fargo-Moorhead ND-MN MSA,634,634,61991,11,22,1515,11,44,2310,47,941,23962,630,630,61555,11,22,1515,11,44,2310,47,941,23962
9499,2560,9999, ,Fayetteville NC MSA,1858,1858,133315,3,6,178,1,4,211,24,317,14240,1858,1858,133315,3,6,178,1,4,211,24,317,14240
9499,2580,9999, ,Fayetteville-Springdale-Rogers AR MSA,1890,1890,143700,469,938,42808,30,113,5219,113,1345,38866,1842,1842,140796,463,926,42324,30,113,5219,110,1296,37430
9499,2650,9999, ,Florence AL MSA,336,336,21147,10,20,526,16,59,934,23,196,4517,312,312,19613,7,14,379,13,50,784,23,196,4517
9499,2655,9999, ,Florence SC MSA,459,459,38477,2,4,80,0,0,0,16,219,8735,111,111,7771,1,2,40,0,0,0,4,28,1120
9499,2670,9999, ,Fort Collins-Loveland CO MSA,2514,2514,253240,25,50,3786,33,128,6112,40,510,19129,2444,2444,246739,23,46,3529,32,125,5998,38,493,18557
9499,2700,9999, ,Fort Myers-Cape Coral FL MSA,3736,3736,355962,157,314,24180,112,413,42567,83,853,72905,3736,3736,355962,157,314,24180,112,413,42567,83,853,72905
9499,2710,9999, ,Fort Pierce-Port St. Lucie FL MSA,2311,2311,309470,94,188,22610,31,121,5857,38,630,37589,2311,2311,309470,94,188,22610,31,121,5857,38,630,37589
9499,2720,9999, ,Fort Smith AR-OK MSA,647,647,53139,23,46,1682,1,4,125,45,455,9661,645,645,53023,22,44,1622,1,4,125,45,455,9661
9499,2750,9999, ,Fort Walton Beach FL MSA,1637,1637,115336,7,14,772,11,42,1056,31,652,51246,1637,1637,115336,7,14,772,11,42,1056,31,652,51246
9499,2760,9999, ,Fort Wayne IN MSA,2358,2358,285030,55,110,5078,0,0,0,23,317,8655,2305,2305,280588,55,110,5078,0,0,0,23,317,8655
9499,2840,9999, ,Fresno CA MSA,4276,4276,403424,38,76,3635,42,156,7171,104,821,34925,4259,4259,402376,36,72,3493,42,156,7171,104,821,34925
9499,2880,9999, ,Gadsden AL MSA,239,239,19766,0,0,0,0,0,0,7,52,1012,176,176,14471,0,0,0,0,0,0,3,29,570
9499,2900,9999, ,Gainesville FL MSA,1062,1062,93381,0,0,0,0,0,0,42,520,10387,1062,1062,93381,0,0,0,0,0,0,42,520,10387
9499,2975,9999, ,Glens Falls NY MSA,501,501,45934,4,8,453,5,20,1938,1,6,159,498,498,45679,4,8,453,5,20,1938,1,6,159
9499,2980,9999, ,Goldsboro NC MSA,488,488,36751,16,32,1331,12,42,2456,2,14,447,90,90,9641,16,32,1331,9,33,1736,2,14,447
9499,2985,9999, ,Grand Forks ND-MN MSA,256,256,20866,1,2,130,0,0,0,1,5,413,253,253,20736,1,2,130,0,0,0,1,5,413
9499,3000,9999, ,Grand Rapids-Muskegon-Holland MI MSA,5356,5356,534311,74,148,8639,15,55,3437,64,1047,37662,4946,4946,494486,71,142,8300,15,55,3437,35,871,29875
9499,3040,9999, ,Great Falls MT MSA,118,118,12370,0,0,0,2,8,370,1,12,755,98,98,10247,0,0,0,2,8,370,1,12,755
9499,3080,9999, ,Green Bay WI MSA,1033,1033,122728,148,296,19016,5,19,871,60,730,21439,864,864,101564,132,264,17155,4,16,750,36,406,11168
9499,3120,9999, ,Greensboro--Winston-Salem--High Point NC MSA,6700,6700,600750,46,92,5040,13,48,1137,86,1122,29129,6700,6700,600750,46,92,5040,13,48,1137,86,1122,29129
9499,3150,9999, ,Greenville NC MSA,793,793,71004,3,6,290,4,16,497,89,1038,32363,783,783,69816,3,6,290,4,16,497,89,1038,32363
9499,3160,9999, ,Greenville-Spartanburg-Anderson SC MSA,5226,5226,437761,79,158,6060,8,27,771,64,845,31188,5225,5225,437669,79,158,6060,8,27,771,64,845,31188
9499,3240,9999, ,Harrisburg-Lebanon-Carlisle PA MSA,2680,2680,235663,4,8,402,6,21,1072,17,158,6044,2595,2595,229395,2,4,260,4,15,892,17,158,6044
9499,3280,9999, ,Hartford CT MSA,2798,2798,292217,11,22,1159,18,67,3174,28,236,8918,2748,2748,288353,11,22,1159,15,57,2776,28,236,8918
9499,3285,9999, ,Hattiesburg,68,68,5012,15,30,1041,0,0,0,0,0,0,38,38,2971,15,30,1041,0,0,0,0,0,0
9499,3290,9999, ,Hickory-Morganton NC MSA,1365,1365,143568,17,34,1289,12,47,1852,15,101,3756,1028,1028,118089,8,16,1058,12,47,1852,15,101,3756
9499,3320,9999, ,Honolulu HI MSA,2440,2440,365393,38,76,11994,17,66,7105,207,2030,135702,2440,2440,365393,38,76,11994,17,66,7105,207,2030,135702
9499,3350,9999, ,Houma LA MSA,680,680,56061,2,4,150,1,3,140,0,0,0,672,672,55824,2,4,150,1,3,140,0,0,0
9499,3362,1145, ,Brazoria TX PMSA,1106,1106,91054,1,2,240,1,4,162,2,86,2782,1106,1106,91054,1,2,240,1,4,162,2,86,2782
9499,3362,2920, ,Galveston-Texas City TX PMSA,1310,1310,145097,0,0,0,2,7,353,0,0,0,1267,1267,137739,0,0,0,0,0,0,0,0,0
9499,3362,3360, ,Houston TX PMSA,13309,13309,1357358,16,32,1300,5,20,882,400,6605,249044,13186,13186,1346803,16,32,1300,5,20,882,392,6530,247759
9499,3400,9999, ,Huntington-Ashland WV-KY-OH MSA,156,156,13826,5,10,528,3,12,292,2,24,340,130,130,11646,2,4,390,3,12,292,2,24,340
9499,3440,9999, ,Huntsville AL MSA,954,954,47451,1,2,65,0,0,0,6,40,1250,954,954,47451,1,2,65,0,0,0,6,40,1250
9499,3480,9999, ,Indianapolis IN MSA,9964,9964,1242733,121,242,14575,38,141,8148,105,1562,46515,9658,9658,1211903,112,224,13879,35,132,7203,105,1562,46515
9499,3500,9999, ,Iowa City IA MSA,644,644,79217,19,38,3048,15,58,4051,42,442,16163,640,640,78903,19,38,3048,15,58,4051,41,437,15981
9499,3520,9999, ,Jackson MI MSA,590,590,46997,1,2,70,2,8,483,4,21,848,545,545,44284,1,2,70,2,8,483,2,10,568
9499,3560,9999, ,Jackson MS MSA,2329,2329,203424,5,10,460,3,12,200,125,1092,34364,2307,2307,201885,4,8,415,3,12,200,125,1092,34364
9499,3580,9999, ,Jackson TN MSA,611,611,48730,4,8,245,0,0,0,27,260,7318,611,611,48730,4,8,245,0,0,0,27,260,7318
9499,3600,9999, ,Jacksonville FL MSA,7176,7176,727906,43,86,3997,23,86,3234,105,1212,44029,7171,7171,727685,43,86,3997,23,86,3234,105,1212,44029
9499,3605,9999, ,Jacksonville NC MSA,708,708,35860,33,66,2400,3,10,325,0,0,0,708,708,35860,33,66,2400,3,10,325,0,0,0
9499,3610,9999, ,Jamestown NY MSA,209,209,16806,8,16,1387,0,0,0,3,66,2212,153,153,12328,8,16,1387,0,0,0,0,0,0
9499,3620,9999, ,Janesville-Beloit WI MSA,647,647,61905,66,132,8639,7,27,997,17,297,10228,628,628,60453,66,132,8639,6,23,997,17,297,10228
9499,3660,9999, ,Johnson City-Kingsport-Bristol TN-VA MSA,1671,1671,121200,11,22,695,10,38,1085,32,237,7412,1549,1549,114215,11,22,695,10,38,1085,21,160,5021
9499,3680,9999, ,Johnstown PA MSA,415,415,31676,2,4,110,3,12,620,2,12,418,381,381,29535,2,4,110,3,12,620,1,5,250
9499,3710,9999, ,Joplin MO MSA,413,413,32285,63,126,6507,14,56,1409,11,114,2001,375,375,29574,63,126,6507,12,48,1253,11,114,2001
9499,3720,9999, ,Kalamazoo-Battle Creek MI MSA,1501,1501,165768,18,36,2058,17,63,3345,21,373,18379,1288,1288,153188,16,32,1939,17,63,3345,21,373,18379
9499,3760,9999, ,Kansas City MO-KS MSA,9189,9189,1026117,116,232,12352,62,242,9969,77,1199,33969,9112,9112,1019516,112,224,11852,52,203,8940,76,1194,33882
9499,3810,9999, ,Killeen-Temple TX MSA,1517,1517,130805,27,54,2018,1,4,116,1,28,442,1517,1517,130805,27,54,2018,1,4,116,1,28,442
9499,3840,9999, ,Knoxville TN MSA,3842,3842,313220,24,48,1631,26,94,4598,31,301,9451,3667,3667,292539,23,46,1586,26,94,4598,31,301,9451
9499,3850,9999, ,Kokomo IN MSA,386,386,44587,21,42,3654,3,12,490,8,120,3403,374,374,43588,21,42,3654,3,12,490,8,120,3403
9499,3870,9999, ,La Crosse WI-MN MSA,445,445,42966,33,66,4082,11,42,1859,7,95,2480,411,411,39586,33,66,4082,11,42,1859,7,95,2480
9499,3880,9999, ,Lafayette LA MSA,1396,1396,117140,1,2,35,3,12,120,26,146,3791,1283,1283,106611,1,2,35,3,12,120,24,136,3505
9499,3920,9999, ,Lafayette IN MSA,839,839,85399,37,74,4151,0,0,0,20,244,7758,837,837,85185,37,74,4151,0,0,0,20,244,7758
9499,3960,9999, ,Lake Charles LA MSA,730,730,63704,19,38,1340,11,43,1411,0,0,0,727,727,63547,19,38,1340,11,43,1411,0,0,0
9499,3980,9999, ,Lakeland-Winter Haven FL MSA,2572,2572,177951,36,72,3543,5,19,953,2,20,1240,2567,2567,177709,36,72,3543,5,19,953,2,20,1240
9499,4000,9999, ,Lancaster PA MSA,2160,2160,201409,17,34,1827,2,7,455,23,232,16873,1922,1922,183744,17,34,1827,2,7,455,23,232,16873
9499,4040,9999, ,Lansing-East Lansing MI MSA,1556,1556,168332,16,32,1952,5,20,1354,21,318,8631,1509,1509,164483,16,32,1952,5,20,1354,7,179,5851
9499,4080,9999, ,Laredo TX MSA,951,951,51044,4,8,186,24,93,2175,71,768,17443,376,376,20020,0,0,0,1,4,95,12,74,1648
9499,4100,9999, ,Las Cruces NM MSA,936,936,87902,5,10,435,4,16,418,5,143,3532,936,936,87902,5,10,435,4,16,418,5,143,3532
9499,4120,9999, ,Las Vegas NV-AZ MSA,20247,20247,1482915,60,120,6626,118,462,21714,760,6931,310920,20247,20247,1482915,60,120,6626,118,462,21714,760,6931,310920
9499,4150,9999, ,Lawrence KS MSA,678,678,68830,84,168,8467,35,118,4832,12,225,7270,678,678,68830,84,168,8467,35,118,4832,12,225,7270
9499,4200,9999, ,Lawton OK MSA,157,157,13588,3,6,170,2,7,138,0,0,0,157,157,13588,2,4,140,1,4,100,0,0,0
9499,4240,9999, ,Lewiston-Auburn ME MSA,206,206,17292,3,6,330,0,0,0,0,0,0,150,150,12432,1,2,30,0,0,0,0,0,0
9499,4280,9999, ,Lexington KY MSA,2855,2855,238065,84,168,5660,51,194,6634,51,617,14569,2569,2569,217367,80,160,5307,48,185,6094,48,602,14269
9499,4320,9999, ,Lima OH MSA,428,428,47447,12,24,1189,3,9,555,0,0,0,405,405,44900,12,24,1189,3,9,555,0,0,0
9499,4360,9999, ,Lincoln NE MSA,1153,1153,129620,18,36,1648,3,12,345,24,754,22430,1153,1153,129620,18,36,1648,3,12,345,24,754,22430
9499,4400,9999, ,Little Rock-North Little Rock AR MSA,2414,2414,260281,16,32,2121,38,141,4016,19,151,3569,2413,2413,260192,16,32,2121,38,141,4016,19,151,3569
9499,4420,9999, ,Longview-Marshall TX MSA,326,326,30066,10,20,656,6,23,867,0,0,0,312,312,28789,9,18,593,6,23,867,0,0,0
9499,4472,4480, ,Los Angeles-Long Beach CA PMSA,4878,4878,734152,127,254,22059,68,236,20893,128,2386,159255,4544,4544,675862,118,236,20696,56,200,17770,106,2231,146850
