Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201499,104,10580, ,Albany-Schenectady-Troy  NY ,1203,1203,296663,31,62,8161,35,127,16113,70,839,85759,1121,1121,278433,24,48,5671,29,109,13638,65,814,83884
201499,104,24020, ,Glens Falls  NY ,260,260,44062,0,0,0,9,34,1681,10,74,1420,235,235,41659,0,0,0,9,34,1681,10,74,1420
201499,106,10740,C,Albuquerque  NM ,2128,2128,407739,6,12,1700,18,67,5618,15,336,21263,1248,1248,251144,0,0,0,0,0,0,9,306,20013
201499,106,42140,C,Santa Fe  NM ,161,161,37092,0,0,0,0,0,0,0,0,0,149,149,34689,0,0,0,0,0,0,0,0,0
201499,108,11100, ,Amarillo  TX ,496,496,128990,3,6,575,11,44,2279,13,372,42004,496,496,128990,3,6,575,11,44,2279,13,372,42004
201499,118,11540, ,Appleton  WI ,508,508,116994,18,36,4536,10,40,3565,35,346,22317,482,482,111390,17,34,4286,10,40,3565,35,346,22317
201499,118,36780, ,Oshkosh-Neenah  WI ,267,267,59912,8,16,1770,0,0,0,16,228,14713,267,267,59912,8,16,1770,0,0,0,16,228,14713
201499,120,11700, ,Asheville  NC ,1408,1408,372781,4,8,880,0,0,0,31,416,36397,1197,1197,330900,4,8,880,0,0,0,31,416,36397
201499,122,12020, ,Athens-Clarke County  GA ,502,502,115881,1,2,220,1,4,440,19,422,28824,471,471,114152,1,2,220,1,4,440,19,422,28824
201499,122,12060,C,Atlanta-Sandy Springs-Roswell  GA ,16984,16984,3423797,20,40,6316,57,217,36123,165,9442,925420,16748,16748,3379609,20,40,6316,57,217,36123,162,9331,917379
201499,122,23580, ,Gainesville  GA ,714,714,119313,4,8,755,0,0,0,0,0,0,694,694,115688,4,8,755,0,0,0,0,0,0
201499,140,13460,C,Bend-Redmond  OR ,1274,1274,318520,12,24,6153,0,0,0,5,32,1151,1260,1260,315492,12,24,6153,0,0,0,5,32,1151
201499,142,13820,C,Birmingham-Hoover  AL ,2318,2318,520115,1,2,246,22,85,9565,18,959,85071,2255,2255,507745,1,2,246,22,85,9565,17,954,84753
201499,144,14020, ,Bloomington  IN ,233,233,53654,18,36,4528,0,0,0,17,270,24909,233,233,53654,18,36,4528,0,0,0,17,270,24909
201499,145,14010, ,Bloomington  IL ,257,257,47335,1,2,205,2,6,600,1,6,315,251,251,46375,1,2,205,2,6,600,1,6,315
201499,146,14100, ,Bloomsburg-Berwick  PA ,107,107,21539,1,2,130,1,4,650,0,0,0,100,100,20223,1,2,130,1,4,650,0,0,0
201499,147,14260,C,Boise City  ID ,3481,3481,807544,8,16,1311,94,375,25580,64,1311,125262,3441,3441,797597,8,16,1311,93,371,25325,63,1292,123941
201499,148,12700, ,Barnstable Town  MA ,530,530,167856,2,4,1038,4,15,2625,15,91,13690,439,439,143272,2,4,1038,4,15,2625,2,12,2901
201499,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,4991,4991,1418826,153,306,44132,74,245,35578,225,6482,1145235,4403,4403,1267574,131,262,38993,64,211,31846,125,5206,1011185
201499,148,31700, ,Manchester-Nashua  NH ,464,464,98643,12,24,3205,0,0,0,11,480,39803,427,427,90286,12,24,3205,0,0,0,11,480,39803
201499,148,39300, ,Providence-Warwick  RI-MA ,1441,1441,301814,26,52,5808,20,73,8671,20,209,15588,1411,1411,297080,26,52,5808,20,73,8671,20,209,15588
201499,148,49340, ,Worcester  MA-CT ,1274,1274,257750,20,40,4386,4,12,1304,3,58,4637,1015,1015,216111,20,40,4386,4,12,1304,3,58,4637
201499,150,14540, ,Bowling Green  KY ,417,417,83586,4,8,735,7,26,3730,12,152,14455,417,417,83586,4,8,735,7,26,3730,12,152,14455
201499,154,15180, ,Brownsville-Harlingen  TX ,1179,1179,126678,33,66,3016,8,30,1310,3,142,7332,1176,1176,126578,33,66,3016,8,30,1310,3,142,7332
201499,160,15380, ,Buffalo-Cheektowaga-Niagara Falls  NY ,1057,1057,266847,12,24,3405,15,56,7859,55,741,65005,1014,1014,257550,12,24,3405,15,56,7859,46,687,58047
201499,162,15980,C,Cape Coral-Fort Myers  FL ,3112,3112,791647,33,66,7160,45,167,36788,43,750,98611,3112,3112,791647,33,66,7160,45,167,36788,43,750,98611
201499,162,34940,C,Naples-Immokalee-Marco Island  FL ,2477,2477,902072,4,8,23295,46,164,27730,55,961,158298,2477,2477,902072,4,8,23295,46,164,27730,55,961,158298
201499,164,16020, ,Cape Girardeau-Jackson  MO-IL ,163,163,31090,6,12,1684,0,0,0,1,12,850,163,163,31090,6,12,1684,0,0,0,1,12,850
201499,168,16300, ,Cedar Rapids  IA ,644,644,81766,35,70,6103,31,113,8837,2,54,5575,637,637,80226,35,70,6103,31,113,8837,2,54,5575
201499,168,26980, ,Iowa City  IA ,641,641,144711,3,6,701,7,26,3502,22,431,45113,620,620,141399,3,6,701,6,23,3129,21,426,44455
201499,170,16620, ,Charleston  WV ,88,88,15707,8,16,2129,8,29,1761,18,188,12574,70,70,12265,4,8,972,5,19,1209,11,91,7826
201499,170,26580, ,Huntington-Ashland  WV-KY-OH ,230,230,40964,6,12,798,12,45,4792,4,71,2915,179,179,34986,6,12,798,11,42,4605,4,71,2915
201499,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,11306,11306,2625412,28,56,5138,20,75,5543,238,7100,601383,10536,10536,2418426,28,56,5138,20,75,5543,229,7029,593379
201499,174,16860, ,Chattanooga  TN-GA ,1226,1226,222991,12,24,1747,3,10,1260,31,1086,87796,1170,1170,216529,12,24,1747,3,10,1260,27,1066,85978
