Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202202,01,001,3,6,Autauga County                                              ,55,55,17646535,0,0,0,0,0,0,0,0,0,55,55,17646535,0,0,0,0,0,0,0,0,0
202202,01,003,3,6,Baldwin County                                              ,526,526,143843412,0,0,0,0,0,0,0,0,0,380,380,111230003,0,0,0,0,0,0,0,0,0
202202,01,005,3,6,Barbour County                                              ,3,3,2127500,0,0,0,0,0,0,0,0,0,3,3,2127500,0,0,0,0,0,0,0,0,0
202202,01,007,3,6,Bibb County                                                 ,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,0,0,0,0,0,0,0,0,0
202202,01,009,3,6,Blount County                                               ,1,1,105000,0,0,0,0,0,0,0,0,0,1,1,105000,0,0,0,0,0,0,0,0,0
202202,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,013,3,6,Butler County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,015,3,6,Calhoun County                                              ,14,14,1810802,0,0,0,0,0,0,0,0,0,10,10,1339450,0,0,0,0,0,0,0,0,0
202202,01,017,3,6,Chambers County                                             ,3,3,431415,0,0,0,0,0,0,0,0,0,1,1,221415,0,0,0,0,0,0,0,0,0
202202,01,019,3,6,Cherokee County                                             ,4,4,573500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,021,3,6,Chilton County                                              ,46,46,7728720,0,0,0,0,0,0,0,0,0,46,46,7728720,0,0,0,0,0,0,0,0,0
202202,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,025,3,6,Clarke County                                               ,2,2,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,027,3,6,Clay County                                                 ,1,1,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,031,3,6,Coffee County                                               ,30,30,6358600,0,0,0,0,0,0,0,0,0,30,30,6358600,0,0,0,0,0,0,0,0,0
202202,01,033,3,6,Colbert County                                              ,36,36,4432510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,035,3,6,Conecuh County                                              ,2,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,039,3,6,Covington County                                            ,2,2,302833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,041,3,6,Crenshaw County                                             ,1,1,181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202202,01,043,3,6,Cullman County                                              ,41,41,7826958,0,0,0,0,0,0,0,0,0,37,37,7001458,0,0,0,0,0,0,0,0,0
202202,01,045,3,6,Dale County                                                 ,6,6,924639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
