Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202211,01,001,3,6,Autauga County                                              ,205,205,65766039,0,0,0,0,0,0,0,0,0,205,205,65766039,0,0,0,0,0,0,0,0,0
202211,01,003,3,6,Baldwin County                                              ,2928,2928,862717510,16,32,5113700,0,0,0,13,275,21630571,2653,2653,814063306,16,32,5113700,0,0,0,10,240,18851000
202211,01,005,3,6,Barbour County                                              ,19,19,6612600,0,0,0,0,0,0,0,0,0,19,19,6612600,0,0,0,0,0,0,0,0,0
202211,01,007,3,6,Bibb County                                                 ,8,8,2950000,0,0,0,0,0,0,0,0,0,8,8,2950000,0,0,0,0,0,0,0,0,0
202211,01,009,3,6,Blount County                                               ,19,19,3421555,0,0,0,0,0,0,0,0,0,16,16,2708410,0,0,0,0,0,0,0,0,0
202211,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,013,3,6,Butler County                                               ,3,3,907103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,015,3,6,Calhoun County                                              ,72,72,12351882,1,2,125000,0,0,0,0,0,0,59,59,10715030,1,2,125000,0,0,0,0,0,0
202211,01,017,3,6,Chambers County                                             ,15,15,2408279,0,0,0,0,0,0,0,0,0,15,15,2408279,0,0,0,0,0,0,0,0,0
202211,01,019,3,6,Cherokee County                                             ,55,55,5584600,0,0,0,0,0,0,0,0,0,50,50,4523100,0,0,0,0,0,0,0,0,0
202211,01,021,3,6,Chilton County                                              ,166,166,34555559,0,0,0,0,0,0,0,0,0,163,163,34041170,0,0,0,0,0,0,0,0,0
202211,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,025,3,6,Clarke County                                               ,3,3,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,027,3,6,Clay County                                                 ,4,4,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,031,3,6,Coffee County                                               ,160,160,38775086,0,0,0,0,0,0,0,0,0,47,47,9957600,0,0,0,0,0,0,0,0,0
202211,01,033,3,6,Colbert County                                              ,90,90,11977770,0,0,0,0,0,0,0,0,0,53,53,6920000,0,0,0,0,0,0,0,0,0
202211,01,035,3,6,Conecuh County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,039,3,6,Covington County                                            ,9,9,2106166,0,0,0,0,0,0,0,0,0,4,4,1126000,0,0,0,0,0,0,0,0,0
202211,01,041,3,6,Crenshaw County                                             ,2,2,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202211,01,043,3,6,Cullman County                                              ,264,264,51539603,12,24,1670000,0,0,0,0,0,0,252,252,49859603,12,24,1670000,0,0,0,0,0,0
202211,01,045,3,6,Dale County                                                 ,35,35,5058340,0,0,0,0,0,0,0,0,0,24,24,3227850,0,0,0,0,0,0,0,0,0
