Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202207,01,001,3,6,Autauga County                                              ,164,164,54233575,0,0,0,0,0,0,0,0,0,164,164,54233575,0,0,0,0,0,0,0,0,0
202207,01,003,3,6,Baldwin County                                              ,1958,1958,548985577,2,4,425100,0,0,0,5,56,4310650,1513,1513,462201595,2,4,425100,0,0,0,0,0,0
202207,01,005,3,6,Barbour County                                              ,13,13,5165200,0,0,0,0,0,0,0,0,0,13,13,5165200,0,0,0,0,0,0,0,0,0
202207,01,007,3,6,Bibb County                                                 ,8,8,2950000,0,0,0,0,0,0,0,0,0,8,8,2950000,0,0,0,0,0,0,0,0,0
202207,01,009,3,6,Blount County                                               ,13,13,2356840,0,0,0,0,0,0,0,0,0,11,11,1881410,0,0,0,0,0,0,0,0,0
202207,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,013,3,6,Butler County                                               ,2,2,567293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,015,3,6,Calhoun County                                              ,53,53,8583812,0,0,0,0,0,0,0,0,0,44,44,7415460,0,0,0,0,0,0,0,0,0
202207,01,017,3,6,Chambers County                                             ,7,7,1111598,0,0,0,0,0,0,0,0,0,5,5,825154,0,0,0,0,0,0,0,0,0
202207,01,019,3,6,Cherokee County                                             ,16,16,2986500,0,0,0,0,0,0,0,0,0,11,11,1925000,0,0,0,0,0,0,0,0,0
202207,01,021,3,6,Chilton County                                              ,146,146,31139470,0,0,0,0,0,0,0,0,0,146,146,31139470,0,0,0,0,0,0,0,0,0
202207,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,025,3,6,Clarke County                                               ,3,3,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,027,3,6,Clay County                                                 ,2,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,031,3,6,Coffee County                                               ,106,106,25361942,0,0,0,0,0,0,0,0,0,45,45,9805600,0,0,0,0,0,0,0,0,0
202207,01,033,3,6,Colbert County                                              ,125,125,15200624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,035,3,6,Conecuh County                                              ,2,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,039,3,6,Covington County                                            ,7,7,1371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,041,3,6,Crenshaw County                                             ,2,2,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202207,01,043,3,6,Cullman County                                              ,171,171,34820252,10,20,1300000,0,0,0,0,0,0,157,157,32046289,10,20,1300000,0,0,0,0,0,0
202207,01,045,3,6,Dale County                                                 ,29,29,4240546,0,0,0,0,0,0,0,0,0,19,19,2567150,0,0,0,0,0,0,0,0,0
