Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202205,01,001,3,6,Autauga County                                              ,131,131,43283287,0,0,0,0,0,0,0,0,0,131,131,43283287,0,0,0,0,0,0,0,0,0
202205,01,003,3,6,Baldwin County                                              ,1435,1435,388883795,1,2,228600,0,0,0,3,29,2166409,1181,1181,342761430,1,2,228600,0,0,0,0,0,0
202205,01,005,3,6,Barbour County                                              ,8,8,3586900,0,0,0,0,0,0,0,0,0,8,8,3586900,0,0,0,0,0,0,0,0,0
202205,01,007,3,6,Bibb County                                                 ,6,6,2100000,0,0,0,0,0,0,0,0,0,6,6,2100000,0,0,0,0,0,0,0,0,0
202205,01,009,3,6,Blount County                                               ,11,11,1920125,0,0,0,0,0,0,0,0,0,10,10,1682410,0,0,0,0,0,0,0,0,0
202205,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,013,3,6,Butler County                                               ,2,2,567293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,015,3,6,Calhoun County                                              ,47,47,7382002,0,0,0,0,0,0,0,0,0,40,40,6522150,0,0,0,0,0,0,0,0,0
202205,01,017,3,6,Chambers County                                             ,5,5,825154,0,0,0,0,0,0,0,0,0,5,5,825154,0,0,0,0,0,0,0,0,0
202205,01,019,3,6,Cherokee County                                             ,12,12,1931250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,021,3,6,Chilton County                                              ,122,122,26686720,0,0,0,0,0,0,0,0,0,122,122,26686720,0,0,0,0,0,0,0,0,0
202205,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,025,3,6,Clarke County                                               ,3,3,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,027,3,6,Clay County                                                 ,1,1,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,031,3,6,Coffee County                                               ,76,76,17711282,0,0,0,0,0,0,0,0,0,45,45,9805600,0,0,0,0,0,0,0,0,0
202205,01,033,3,6,Colbert County                                              ,93,93,11322732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,035,3,6,Conecuh County                                              ,2,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,039,3,6,Covington County                                            ,5,5,850166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,041,3,6,Crenshaw County                                             ,2,2,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,01,043,3,6,Cullman County                                              ,72,72,17265279,10,20,1300000,0,0,0,0,0,0,63,63,15468458,10,20,1300000,0,0,0,0,0,0
202205,01,045,3,6,Dale County                                                 ,18,18,2898502,0,0,0,0,0,0,0,0,0,9,9,1382200,0,0,0,0,0,0,0,0,0
