Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202206,01,001,3,6,Autauga County                                              ,148,148,50202525,0,0,0,0,0,0,0,0,0,148,148,50202525,0,0,0,0,0,0,0,0,0
202206,01,003,3,6,Baldwin County                                              ,1720,1720,468415577,1,2,228600,0,0,0,4,42,3198821,1361,1361,399913546,1,2,228600,0,0,0,0,0,0
202206,01,005,3,6,Barbour County                                              ,10,10,4016500,0,0,0,0,0,0,0,0,0,10,10,4016500,0,0,0,0,0,0,0,0,0
202206,01,007,3,6,Bibb County                                                 ,7,7,2525000,0,0,0,0,0,0,0,0,0,7,7,2525000,0,0,0,0,0,0,0,0,0
202206,01,009,3,6,Blount County                                               ,14,14,2472440,0,0,0,0,0,0,0,0,0,10,10,1682410,0,0,0,0,0,0,0,0,0
202206,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,013,3,6,Butler County                                               ,2,2,567293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,015,3,6,Calhoun County                                              ,51,51,7905312,0,0,0,0,0,0,0,0,0,43,43,6965460,0,0,0,0,0,0,0,0,0
202206,01,017,3,6,Chambers County                                             ,6,6,968376,0,0,0,0,0,0,0,0,0,5,5,825154,0,0,0,0,0,0,0,0,0
202206,01,019,3,6,Cherokee County                                             ,16,16,2986500,0,0,0,0,0,0,0,0,0,11,11,1925000,0,0,0,0,0,0,0,0,0
202206,01,021,3,6,Chilton County                                              ,129,129,28320784,0,0,0,0,0,0,0,0,0,124,124,27463470,0,0,0,0,0,0,0,0,0
202206,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,025,3,6,Clarke County                                               ,3,3,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,027,3,6,Clay County                                                 ,1,1,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,031,3,6,Coffee County                                               ,93,93,22046656,0,0,0,0,0,0,0,0,0,45,45,9805600,0,0,0,0,0,0,0,0,0
202206,01,033,3,6,Colbert County                                              ,111,111,13507620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,035,3,6,Conecuh County                                              ,2,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,039,3,6,Covington County                                            ,7,7,1371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,041,3,6,Crenshaw County                                             ,2,2,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202206,01,043,3,6,Cullman County                                              ,124,124,26897294,10,20,1300000,0,0,0,0,0,0,112,112,24541902,10,20,1300000,0,0,0,0,0,0
202206,01,045,3,6,Dale County                                                 ,25,25,3763596,0,0,0,0,0,0,0,0,0,15,15,2090200,0,0,0,0,0,0,0,0,0
