Survey , FIPS , FIPS , Region , Division , County ,   , 1-unit ,   ,   , 2-unit ,   ,   , 34unit ,   ,   , 5-unit ,   ,   , 1-unit rep ,   ,   , 2-unit rep ,   ,   , 34-unit rep ,   ,   , 5-unit rep ,   ,  
Date , State , County , Code , Code , Name , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  ,  Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value 
9299  ,     01  , 023  , 3  , 6  , Choctaw County  , 1  , 1  , 70950  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 70950  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 025  , 3  , 6  , Clarke County  , 26  , 26  , 1798500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 26  , 26  , 1798500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 027  , 3  , 6  , Clay County  , 5  , 5  , 231156  , 1  , 2  , 6400  , 1  , 4  , 48720  , 0  , 0  , 0  , 3  , 3  , 96490  , 1  , 2  , 6400  , 1  , 4  , 48720  , 0  , 0  , 0
9299  ,     01  , 029  , 3  , 6  , Cleburne County  , 8  , 8  , 435000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 8  , 8  , 435000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 031  , 3  , 6  , Coffee County  , 124  , 124  , 8349394  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 111  , 111  , 7883790  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 033  , 3  , 6  , Colbert County  , 121  , 121  , 7982420  , 5  , 10  , 223000  , 1  , 4  , 25000  , 2  , 16  , 450000  , 119  , 119  , 7931420  , 5  , 10  , 223000  , 1  , 4  , 25000  , 2  , 16  , 450000
9299  ,     01  , 035  , 3  , 6  , Conecuh County  , 4  , 4  , 188000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 4  , 188000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 037  , 3  , 6  , Coosa County  , 3  , 3  , 121339  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 039  , 3  , 6  , Covington County  , 37  , 37  , 2073800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 36  , 36  , 1993800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 041  , 3  , 6  , Crenshaw County  , 2  , 2  , 89000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 54000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 043  , 3  , 6  , Cullman County  , 67  , 67  , 3605260  , 2  , 4  , 120000  , 1  , 3  , 70000  , 1  , 6  , 180000  , 59  , 59  , 3409260  , 2  , 4  , 120000  , 1  , 3  , 70000  , 1  , 6  , 180000
9299  ,     01  , 045  , 3  , 6  , Dale County  , 31  , 31  , 2339189  , 1  , 2  , 80100  , 4  , 15  , 620000  , 0  , 0  , 0  , 31  , 31  , 2339189  , 1  , 2  , 80100  , 4  , 15  , 620000  , 0  , 0  , 0
9299  ,     01  , 047  , 3  , 6  , Dallas County  , 18  , 18  , 1009143  , 3  , 6  , 60000  , 3  , 9  , 210000  , 0  , 0  , 0  , 18  , 18  , 1009143  , 3  , 6  , 60000  , 3  , 9  , 210000  , 0  , 0  , 0
9299  ,     01  , 049  , 3  , 6  , DeKalb County  , 107  , 107  , 5092000  , 1  , 2  , 50000  , 0  , 0  , 0  , 0  , 0  , 0  , 107  , 107  , 5092000  , 1  , 2  , 50000  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 051  , 3  , 6  , Elmore County  , 134  , 134  , 9001888  , 0  , 0  , 0  , 1  , 4  , 80000  , 1  , 19  , 300000  , 132  , 132  , 8817168  , 0  , 0  , 0  , 1  , 4  , 80000  , 1  , 19  , 300000
9299  ,     01  , 053  , 3  , 6  , Escambia County  , 26  , 26  , 2270620  , 0  , 0  , 0  , 1  , 3  , 86064  , 0  , 0  , 0  , 11  , 11  , 580930  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 055  , 3  , 6  , Etowah County  , 185  , 185  , 13106102  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 37  , 1177325  , 179  , 179  , 12907277  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 37  , 1177325
9299  ,     01  , 057  , 3  , 6  , Fayette County  , 16  , 16  , 811800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 16  , 16  , 811800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 059  , 3  , 6  , Franklin County  , 27  , 27  , 1353500  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 24  , 300000  , 27  , 27  , 1353500  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 24  , 300000
9299  ,     01  , 061  , 3  , 6  , Geneva County  , 9  , 9  , 409500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 9  , 9  , 409500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 063  , 3  , 6  , Greene County  , 2  , 2  , 81800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 2  , 81800  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 065  , 3  , 6  , Hale County  , 3  , 3  , 140000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 3  , 140000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 067  , 3  , 6  , Henry County  , 33  , 33  , 2270500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 33  , 33  , 2270500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 069  , 3  , 6  , Houston County  , 337  , 337  , 21389684  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 326  , 326  , 20597684  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 071  , 3  , 6  , Jackson County  , 124  , 124  , 9661500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 124  , 124  , 9661500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 073  , 3  , 6  , Jefferson County  , 2295  , 2295  , 260130947  , 2  , 4  , 209832  , 1  , 4  , 81500  , 28  , 313  , 12615615  , 2294  , 2294  , 260108837  , 2  , 4  , 209832  , 1  , 4  , 81500  , 28  , 313  , 12615615
9299  ,     01  , 075  , 3  , 6  , Lamar County  , 13  , 13  , 645516  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 9  , 9  , 370000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 077  , 3  , 6  , Lauderdale County  , 171  , 171  , 10127147  , 0  , 0  , 0  , 5  , 16  , 261896  , 19  , 213  , 4547574  , 171  , 171  , 10127147  , 0  , 0  , 0  , 5  , 16  , 261896  , 19  , 213  , 4547574
9299  ,     01  , 079  , 3  , 6  , Lawrence County  , 10  , 10  , 735500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 10  , 10  , 735500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 081  , 3  , 6  , Lee County  , 289  , 289  , 28180401  , 22  , 44  , 1614445  , 3  , 9  , 262000  , 19  , 148  , 4664383  , 289  , 289  , 28180401  , 22  , 44  , 1614445  , 3  , 9  , 262000  , 19  , 148  , 4664383
9299  ,     01  , 083  , 3  , 6  , Limestone County  , 84  , 84  , 7593072  , 0  , 0  , 0  , 1  , 4  , 70000  , 4  , 55  , 1757998  , 84  , 84  , 7593072  , 0  , 0  , 0  , 1  , 4  , 70000  , 4  , 55  , 1757998
9299  ,     01  , 085  , 3  , 6  , Lowndes County  , 10  , 10  , 600000  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 23  , 660000  , 10  , 10  , 600000  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 23  , 660000
9299  ,     01  , 087  , 3  , 6  , Macon County  , 24  , 24  , 981050  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 24  , 24  , 981050  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 089  , 3  , 6  , Madison County  , 1380  , 1380  , 48801650  , 1  , 2  , 69028  , 3  , 12  , 157000  , 23  , 384  , 5973843  , 1378  , 1378  , 48731026  , 1  , 2  , 69028  , 3  , 12  , 157000  , 23  , 384  , 5973843
9299  ,     01  , 091  , 3  , 6  , Marengo County  , 29  , 29  , 1945017  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 29  , 29  , 1945017  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 093  , 3  , 6  , Marion County  , 22  , 22  , 1736305  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 22  , 22  , 1736305  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 095  , 3  , 6  , Marshall County  , 220  , 220  , 16133231  , 2  , 4  , 100000  , 0  , 0  , 0  , 0  , 0  , 0  , 213  , 213  , 15721544  , 2  , 4  , 100000  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 097  , 3  , 6  , Mobile County  , 1610  , 1610  , 74553802  , 1  , 2  , 24192  , 4  , 16  , 410500  , 16  , 320  , 8190564  , 1610  , 1610  , 74553802  , 1  , 2  , 24192  , 4  , 16  , 410500  , 16  , 320  , 8190564
9299  ,     01  , 099  , 3  , 6  , Monroe County  , 22  , 22  , 1476467  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 38  , 883000  , 22  , 22  , 1476467  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 38  , 883000
9299  ,     01  , 101  , 3  , 6  , Montgomery County  , 1188  , 1188  , 78658475  , 1  , 2  , 40000  , 3  , 12  , 432000  , 2  , 16  , 332000  , 1188  , 1188  , 78658475  , 1  , 2  , 40000  , 3  , 12  , 432000  , 2  , 16  , 332000
9299  ,     01  , 103  , 3  , 6  , Morgan County  , 557  , 557  , 41861593  , 0  , 0  , 0  , 2  , 8  , 318784  , 2  , 10  , 160000  , 557  , 557  , 41861593  , 0  , 0  , 0  , 2  , 8  , 318784  , 2  , 10  , 160000
9299  ,     01  , 105  , 3  , 6  , Perry County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 107  , 3  , 6  , Pickens County  , 8  , 8  , 257000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 8  , 8  , 257000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 109  , 3  , 6  , Pike County  , 68  , 68  , 4539980  , 3  , 6  , 203000  , 6  , 24  , 550000  , 4  , 32  , 643249  , 68  , 68  , 4539980  , 3  , 6  , 203000  , 6  , 24  , 550000  , 4  , 32  , 643249
9299  ,     01  , 111  , 3  , 6  , Randolph County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 21  , 875000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 113  , 3  , 6  , Russell County  , 108  , 108  , 6735908  , 7  , 14  , 381742  , 0  , 0  , 0  , 0  , 0  , 0  , 108  , 108  , 6735908  , 7  , 14  , 381742  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 115  , 3  , 6  , St. Clair County  , 116  , 116  , 7626013  , 4  , 8  , 280000  , 2  , 6  , 190000  , 1  , 8  , 250000  , 116  , 116  , 7626013  , 4  , 8  , 280000  , 2  , 6  , 190000  , 1  , 8  , 250000
9299  ,     01  , 117  , 3  , 6  , Shelby County  , 1076  , 1076  , 102383312  , 2  , 4  , 138240  , 1  , 3  , 34500  , 0  , 0  , 0  , 867  , 867  , 89183532  , 2  , 4  , 138240  , 1  , 3  , 34500  , 0  , 0  , 0
9299  ,     01  , 119  , 3  , 6  , Sumter County  , 12  , 12  , 608042  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 47  , 1643927  , 9  , 9  , 518042  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 47  , 1643927
9299  ,     01  , 121  , 3  , 6  , Talladega County  , 57  , 57  , 3681585  , 2  , 4  , 80000  , 2  , 8  , 245538  , 3  , 18  , 552462  , 53  , 53  , 3505185  , 2  , 4  , 80000  , 2  , 8  , 245538  , 3  , 18  , 552462
9299  ,     01  , 123  , 3  , 6  , Tallapoosa County  , 78  , 78  , 5316889  , 4  , 8  , 278000  , 0  , 0  , 0  , 1  , 12  , 178000  , 78  , 78  , 5316889  , 4  , 8  , 278000  , 0  , 0  , 0  , 1  , 12  , 178000
9299  ,     01  , 125  , 3  , 6  , Tuscaloosa County  , 575  , 575  , 30460462  , 1  , 2  , 48400  , 1  , 4  , 117000  , 17  , 292  , 9587096  , 575  , 575  , 30460462  , 1  , 2  , 48400  , 1  , 4  , 117000  , 17  , 292  , 9587096
9299  ,     01  , 127  , 3  , 6  , Walker County  , 56  , 56  , 4569935  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 56  , 56  , 4569935  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 129  , 3  , 6  , Washington County  , 1  , 1  , 58000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 131  , 3  , 6  , Wilcox County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     01  , 133  , 3  , 6  , Winston County  , 1  , 1  , 10000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 10000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 000  , 4  , 9  , Alaska Balance of State  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 013  , 4  , 9  , Aleutians East Borough  , 1  , 1  , 89774  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 89774  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 016  , 4  , 9  , Aleutians West Census Area  , 9  , 9  , 807966  , 1  , 2  , 126902  , 0  , 0  , 0  , 1  , 8  , 373616  , 9  , 9  , 807966  , 1  , 2  , 126902  , 0  , 0  , 0  , 1  , 8  , 373616
9299  ,     02  , 020  , 4  , 9  , Anchorage Borough  , 639  , 639  , 99877788  , 5  , 10  , 943010  , 0  , 0  , 0  , 0  , 0  , 0  , 639  , 639  , 99877788  , 5  , 10  , 943010  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 050  , 4  , 9  , Bethel Census Area  , 6  , 6  , 600000  , 2  , 4  , 200000  , 1  , 3  , 120000  , 1  , 5  , 233510  , 6  , 6  , 600000  , 2  , 4  , 200000  , 1  , 3  , 120000  , 1  , 5  , 233510
9299  ,     02  , 060  , 4  , 9  , Bristol Bay Borough  , 7  , 7  , 628418  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 7  , 7  , 628418  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 070  , 4  , 9  , Dillingham Census Area  , 1  , 1  , 89774  , 0  , 0  , 0  , 1  , 3  , 144168  , 0  , 0  , 0  , 1  , 1  , 89774  , 0  , 0  , 0  , 1  , 3  , 144168  , 0  , 0  , 0
9299  ,     02  , 090  , 4  , 9  , Fairbanks North Star Borough  , 76  , 76  , 5798510  , 3  , 6  , 446319  , 0  , 0  , 0  , 0  , 0  , 0  , 76  , 76  , 5798510  , 3  , 6  , 446319  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 100  , 4  , 9  , Haines Borough  , 6  , 6  , 185000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 6  , 6  , 185000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 110  , 4  , 9  , Juneau Borough  , 98  , 98  , 8117623  , 1  , 2  , 191139  , 1  , 4  , 109000  , 1  , 12  , 647274  , 98  , 98  , 8117623  , 1  , 2  , 191139  , 1  , 4  , 109000  , 1  , 12  , 647274
9299  ,     02  , 122  , 4  , 9  , Kenai Peninsula Borough  , 63  , 63  , 6170409  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 63  , 63  , 6170409  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 130  , 4  , 9  , Ketchikan Gateway Borough  , 42  , 42  , 3770508  , 3  , 6  , 380706  , 0  , 0  , 0  , 0  , 0  , 0  , 42  , 42  , 3770508  , 3  , 6  , 380706  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 150  , 4  , 9  , Kodiak Island Borough  , 25  , 25  , 3429734  , 3  , 6  , 355809  , 0  , 0  , 0  , 0  , 0  , 0  , 25  , 25  , 3429734  , 3  , 6  , 355809  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 170  , 4  , 9  , Matanuska-Susitna Borough  , 39  , 39  , 2884794  , 1  , 2  , 126902  , 1  , 4  , 192224  , 0  , 0  , 0  , 39  , 39  , 2884794  , 1  , 2  , 126902  , 1  , 4  , 192224  , 0  , 0  , 0
9299  ,     02  , 180  , 4  , 9  , Nome Census Area  , 2  , 2  , 125200  , 1  , 2  , 44000  , 1  , 3  , 99000  , 0  , 0  , 0  , 2  , 2  , 125200  , 1  , 2  , 44000  , 1  , 3  , 99000  , 0  , 0  , 0
9299  ,     02  , 185  , 4  , 9  , North Slope Borough  , 69  , 69  , 5563932  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 69  , 69  , 5563932  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 188  , 4  , 9  , Northwest Arctic Borough  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 201  , 4  , 9  , Prince of Wales-Outer Ketchikan Census A  , 4  , 4  , 359096  , 3  , 6  , 380706  , 2  , 6  , 288336  , 0  , 0  , 0  , 4  , 4  , 359096  , 3  , 6  , 380706  , 2  , 6  , 288336  , 0  , 0  , 0
9299  ,     02  , 220  , 4  , 9  , Sitka Borough  , 28  , 28  , 2624625  , 5  , 10  , 754840  , 1  , 4  , 209440  , 0  , 0  , 0  , 28  , 28  , 2624625  , 5  , 10  , 754840  , 1  , 4  , 209440  , 0  , 0  , 0
9299  ,     02  , 231  , 4  , 9  , Skagway-Yakutat-Angoon Census Area  , 15  , 15  , 831900  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 15  , 15  , 831900  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 261  , 4  , 9  , Valdez-Cordova Census Area  , 10  , 10  , 1513985  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 5  , 390625  , 10  , 10  , 1513985  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 270  , 4  , 9  , Wade Hampton Census Area  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     02  , 280  , 4  , 9  , Wrangell-Petersburg Census Area  , 20  , 20  , 1406657  , 1  , 2  , 111000  , 1  , 3  , 300000  , 0  , 0  , 0  , 20  , 20  , 1406657  , 1  , 2  , 111000  , 1  , 3  , 300000  , 0  , 0  , 0
9299  ,     04  , 001  , 4  , 8  , Apache County  , 39  , 39  , 2497498  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 37  , 37  , 2394688  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     04  , 003  , 4  , 8  , Cochise County  , 538  , 538  , 35548101  , 4  , 8  , 225710  , 4  , 16  , 481264  , 3  , 33  , 966000  , 538  , 538  , 35548101  , 4  , 8  , 225710  , 4  , 16  , 481264  , 3  , 33  , 966000
9299  ,     04  , 005  , 4  , 8  , Coconino County  , 558  , 558  , 53844196  , 7  , 14  , 655500  , 2  , 7  , 316000  , 6  , 32  , 1039848  , 558  , 558  , 53844196  , 7  , 14  , 655500  , 2  , 7  , 316000  , 6  , 32  , 1039848
9299  ,     04  , 007  , 4  , 8  , Gila County  , 202  , 202  , 15411510  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 40  , 1407159  , 202  , 202  , 15411510  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 40  , 1407159
9299  ,     04  , 009  , 4  , 8  , Graham County  , 92  , 92  , 4549418  , 2  , 4  , 122800  , 0  , 0  , 0  , 0  , 0  , 0  , 92  , 92  , 4549418  , 2  , 4  , 122800  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     04  , 011  , 4  , 8  , Greenlee County  , 4  , 4  , 382000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 4  , 382000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     04  , 012  , 4  , 8  , La Paz County  , 27  , 27  , 2439370  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 27  , 27  , 2439370  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     04  , 013  , 4  , 8  , Maricopa County  , 18825  , 18825  , 2075820761  , 37  , 74  , 6606152  , 51  , 191  , 14736940  , 111  , 1276  , 76963150  , 18825  , 18825  , 2075820761  , 37  , 74  , 6606152  , 51  , 191  , 14736940  , 111  , 1276  , 76963150
9299  ,     04  , 015  , 4  , 8  , Mohave County  , 1760  , 1760  , 126410649  , 27  , 54  , 2778087  , 23  , 81  , 3127700  , 30  , 420  , 12908565  , 1760  , 1760  , 126410649  , 27  , 54  , 2778087  , 23  , 81  , 3127700  , 30  , 420  , 12908565
9299  ,     04  , 017  , 4  , 8  , Navajo County  , 185  , 185  , 14731458  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 183  , 183  , 14641016  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9299  ,     04  , 019  , 4  , 8  , Pima County  , 4141  , 4141  , 424156473  , 8  , 16  , 446284  , 4  , 14  , 664274  , 2  , 44  , 2073151  , 4141  , 4141  , 424156473  , 8  , 16  , 446284  , 4  , 14  , 664274  , 2  , 44  , 2073151
9299  ,     04  , 021  , 4  , 8  , Pinal County  , 624  , 624  , 48274800  , 1  , 2  , 74600  , 1  , 3  , 128642  , 1  , 21  , 892537  , 624  , 624  , 48274800  , 1  , 2  , 74600  , 1  , 3  , 128642  , 1  , 21  , 892537
9299  ,     04  , 023  , 4  , 8  , Santa Cruz County  , 217  , 217  , 13759598  , 4  , 8  , 190000  , 9  , 32  , 680656  , 4  , 31  , 543000  , 217  , 217  , 13759598  , 4  , 8  , 190000  , 9  , 32  , 680656  , 4  , 31  , 543000
