Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202201,01,001,3,6,Autauga County                                              ,33,33,10770228,0,0,0,0,0,0,0,0,0,33,33,10770228,0,0,0,0,0,0,0,0,0
202201,01,003,3,6,Baldwin County                                              ,275,275,76011745,0,0,0,0,0,0,1,5,260417,107,107,33390631,0,0,0,0,0,0,0,0,0
202201,01,005,3,6,Barbour County                                              ,2,2,1882500,0,0,0,0,0,0,0,0,0,2,2,1882500,0,0,0,0,0,0,0,0,0
202201,01,007,3,6,Bibb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,009,3,6,Blount County                                               ,1,1,105000,0,0,0,0,0,0,0,0,0,1,1,105000,0,0,0,0,0,0,0,0,0
202201,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,013,3,6,Butler County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,015,3,6,Calhoun County                                              ,7,7,1039342,0,0,0,0,0,0,0,0,0,5,5,744650,0,0,0,0,0,0,0,0,0
202201,01,017,3,6,Chambers County                                             ,1,1,221415,0,0,0,0,0,0,0,0,0,1,1,221415,0,0,0,0,0,0,0,0,0
202201,01,019,3,6,Cherokee County                                             ,2,2,286750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,021,3,6,Chilton County                                              ,39,39,6232000,0,0,0,0,0,0,0,0,0,39,39,6232000,0,0,0,0,0,0,0,0,0
202201,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,025,3,6,Clarke County                                               ,1,1,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,027,3,6,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,031,3,6,Coffee County                                               ,12,12,2671605,0,0,0,0,0,0,0,0,0,11,11,2543800,0,0,0,0,0,0,0,0,0
202201,01,033,3,6,Colbert County                                              ,17,17,2047622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,035,3,6,Conecuh County                                              ,1,1,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,039,3,6,Covington County                                            ,2,2,302833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,041,3,6,Crenshaw County                                             ,1,1,181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202201,01,043,3,6,Cullman County                                              ,10,10,1560750,0,0,0,0,0,0,0,0,0,8,8,1148000,0,0,0,0,0,0,0,0,0
202201,01,045,3,6,Dale County                                                 ,3,3,456228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
