Survey , FIPS , FIPS , Region , Division , County ,   , 1-unit ,   ,   , 2-unit ,   ,   , 34unit ,   ,   , 5-unit ,   ,   , 1-unit rep ,   ,   , 2-unit rep ,   ,   , 34-unit rep ,   ,   , 5-unit rep ,   ,  
Date , State , County , Code , Code , Name , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  ,  Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value  , Bldgs  , Units , Value 
9199  ,     01  , 023  , 3  , 6  , Choctaw County  , 1  , 1  , 68879  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 68879  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 025  , 3  , 6  , Clarke County  , 24  , 24  , 1754648  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 38  , 1212765  , 20  , 20  , 1479485  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 027  , 3  , 6  , Clay County  , 4  , 4  , 157826  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 2  , 23160  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 029  , 3  , 6  , Cleburne County  , 11  , 11  , 414000  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 25  , 500000  , 11  , 11  , 414000  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 25  , 500000
9199  ,     01  , 031  , 3  , 6  , Coffee County  , 63  , 63  , 3531518  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 57  , 57  , 3297000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 033  , 3  , 6  , Colbert County  , 42  , 42  , 2126860  , 2  , 4  , 98000  , 2  , 6  , 100000  , 1  , 7  , 170000  , 25  , 25  , 1548185  , 2  , 4  , 98000  , 2  , 6  , 100000  , 1  , 7  , 170000
9199  ,     01  , 035  , 3  , 6  , Conecuh County  , 4  , 4  , 439000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 4  , 439000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 037  , 3  , 6  , Coosa County  , 2  , 2  , 80893  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 039  , 3  , 6  , Covington County  , 31  , 31  , 1848094  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 31  , 31  , 1848094  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 041  , 3  , 6  , Crenshaw County  , 5  , 5  , 221000  , 0  , 0  , 0  , 2  , 8  , 177500  , 4  , 24  , 532500  , 5  , 5  , 221000  , 0  , 0  , 0  , 2  , 8  , 177500  , 4  , 24  , 532500
9199  ,     01  , 043  , 3  , 6  , Cullman County  , 62  , 62  , 3019550  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 68  , 1422422  , 55  , 55  , 2848050  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 68  , 1422422
9199  ,     01  , 045  , 3  , 6  , Dale County  , 36  , 36  , 1848012  , 0  , 0  , 0  , 2  , 8  , 340000  , 0  , 0  , 0  , 36  , 36  , 1848012  , 0  , 0  , 0  , 2  , 8  , 340000  , 0  , 0  , 0
9199  ,     01  , 047  , 3  , 6  , Dallas County  , 15  , 15  , 779156  , 3  , 6  , 104000  , 3  , 11  , 250000  , 0  , 0  , 0  , 15  , 15  , 779156  , 3  , 6  , 104000  , 3  , 11  , 250000  , 0  , 0  , 0
9199  ,     01  , 049  , 3  , 6  , DeKalb County  , 39  , 39  , 2382135  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 33  , 33  , 2127650  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 051  , 3  , 6  , Elmore County  , 115  , 115  , 6471627  , 0  , 0  , 0  , 1  , 4  , 80000  , 0  , 0  , 0  , 113  , 113  , 6286907  , 0  , 0  , 0  , 1  , 4  , 80000  , 0  , 0  , 0
9199  ,     01  , 053  , 3  , 6  , Escambia County  , 27  , 27  , 2360630  , 0  , 0  , 0  , 7  , 27  , 688512  , 0  , 0  , 0  , 24  , 24  , 2223130  , 0  , 0  , 0  , 6  , 24  , 688512  , 0  , 0  , 0
9199  ,     01  , 055  , 3  , 6  , Etowah County  , 147  , 147  , 8938860  , 1  , 2  , 10000  , 4  , 16  , 350000  , 0  , 0  , 0  , 147  , 147  , 8938860  , 1  , 2  , 10000  , 4  , 16  , 350000  , 0  , 0  , 0
9199  ,     01  , 057  , 3  , 6  , Fayette County  , 10  , 10  , 535300  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 10  , 10  , 535300  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 059  , 3  , 6  , Franklin County  , 25  , 25  , 1319000  , 1  , 2  , 57000  , 0  , 0  , 0  , 4  , 29  , 560000  , 16  , 16  , 797000  , 1  , 2  , 57000  , 0  , 0  , 0  , 4  , 29  , 560000
9199  ,     01  , 061  , 3  , 6  , Geneva County  , 10  , 10  , 378520  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 10  , 10  , 378520  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 063  , 3  , 6  , Greene County  , 2  , 2  , 75960  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 36  , 1102788  , 2  , 2  , 75960  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 36  , 1102788
9199  ,     01  , 065  , 3  , 6  , Hale County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 067  , 3  , 6  , Henry County  , 19  , 19  , 1225500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 19  , 19  , 1225500  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 069  , 3  , 6  , Houston County  , 286  , 286  , 17626163  , 3  , 6  , 121600  , 8  , 30  , 663900  , 15  , 151  , 3953400  , 257  , 257  , 15318053  , 3  , 6  , 121600  , 8  , 30  , 663900  , 15  , 151  , 3953400
9199  ,     01  , 071  , 3  , 6  , Jackson County  , 45  , 45  , 2295747  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 073  , 3  , 6  , Jefferson County  , 1845  , 1845  , 183956038  , 2  , 4  , 73920  , 5  , 18  , 746648  , 33  , 444  , 18924737  , 1842  , 1842  , 183776088  , 2  , 4  , 73920  , 5  , 18  , 746648  , 33  , 444  , 18924737
9199  ,     01  , 075  , 3  , 6  , Lamar County  , 8  , 8  , 385637  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 5  , 5  , 179000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 077  , 3  , 6  , Lauderdale County  , 161  , 161  , 9630830  , 1  , 2  , 44100  , 2  , 6  , 101607  , 4  , 52  , 1301334  , 161  , 161  , 9630830  , 1  , 2  , 44100  , 2  , 6  , 101607  , 4  , 52  , 1301334
9199  ,     01  , 079  , 3  , 6  , Lawrence County  , 8  , 8  , 606289  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 081  , 3  , 6  , Lee County  , 243  , 243  , 21778609  , 17  , 34  , 1131800  , 1  , 4  , 110000  , 4  , 72  , 1681122  , 243  , 243  , 21778609  , 17  , 34  , 1131800  , 1  , 4  , 110000  , 4  , 72  , 1681122
9199  ,     01  , 083  , 3  , 6  , Limestone County  , 103  , 103  , 6348891  , 4  , 8  , 162368  , 4  , 16  , 324736  , 0  , 0  , 0  , 103  , 103  , 6348891  , 4  , 8  , 162368  , 4  , 16  , 324736  , 0  , 0  , 0
9199  ,     01  , 085  , 3  , 6  , Lowndes County  , 15  , 15  , 680600  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 30  , 863050  , 15  , 15  , 680600  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 30  , 863050
9199  ,     01  , 087  , 3  , 6  , Macon County  , 22  , 22  , 717706  , 1  , 2  , 16000  , 0  , 0  , 0  , 0  , 0  , 0  , 22  , 22  , 717706  , 1  , 2  , 16000  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 089  , 3  , 6  , Madison County  , 986  , 986  , 33898719  , 1  , 2  , 20000  , 12  , 48  , 2010000  , 24  , 160  , 4580000  , 984  , 984  , 33828095  , 1  , 2  , 20000  , 12  , 48  , 2010000  , 24  , 160  , 4580000
9199  ,     01  , 091  , 3  , 6  , Marengo County  , 23  , 23  , 1295340  , 1  , 2  , 60000  , 0  , 0  , 0  , 0  , 0  , 0  , 23  , 23  , 1295340  , 1  , 2  , 60000  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 093  , 3  , 6  , Marion County  , 14  , 14  , 784666  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 4  , 243000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 095  , 3  , 6  , Marshall County  , 181  , 181  , 11906808  , 0  , 0  , 0  , 1  , 4  , 95066  , 0  , 0  , 0  , 176  , 176  , 11628000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 097  , 3  , 6  , Mobile County  , 1062  , 1062  , 50604861  , 0  , 0  , 0  , 14  , 56  , 1254834  , 3  , 64  , 1956656  , 1062  , 1062  , 50604861  , 0  , 0  , 0  , 14  , 56  , 1254834  , 3  , 64  , 1956656
9199  ,     01  , 099  , 3  , 6  , Monroe County  , 40  , 40  , 2584795  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 6  , 122000  , 35  , 35  , 2240400  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 6  , 122000
9199  ,     01  , 101  , 3  , 6  , Montgomery County  , 814  , 814  , 48808500  , 0  , 0  , 0  , 0  , 0  , 0  , 14  , 104  , 2300000  , 814  , 814  , 48808500  , 0  , 0  , 0  , 0  , 0  , 0  , 14  , 104  , 2300000
9199  ,     01  , 103  , 3  , 6  , Morgan County  , 416  , 416  , 30531732  , 0  , 0  , 0  , 5  , 20  , 594155  , 3  , 45  , 526155  , 409  , 409  , 30121732  , 0  , 0  , 0  , 5  , 20  , 594155  , 3  , 45  , 526155
9199  ,     01  , 105  , 3  , 6  , Perry County  , 3  , 3  , 80575  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 20  , 350000  , 3  , 3  , 80575  , 0  , 0  , 0  , 0  , 0  , 0  , 3  , 20  , 350000
9199  ,     01  , 107  , 3  , 6  , Pickens County  , 2  , 2  , 100000  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 24  , 750000  , 2  , 2  , 100000  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 24  , 750000
9199  ,     01  , 109  , 3  , 6  , Pike County  , 54  , 54  , 3759297  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 34  , 34  , 2509879  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 111  , 3  , 6  , Randolph County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 24  , 1000000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 4  , 24  , 1000000
9199  ,     01  , 113  , 3  , 6  , Russell County  , 74  , 74  , 4465467  , 4  , 8  , 234690  , 0  , 0  , 0  , 8  , 104  , 2267200  , 74  , 74  , 4465467  , 4  , 8  , 234690  , 0  , 0  , 0  , 8  , 104  , 2267200
9199  ,     01  , 115  , 3  , 6  , St. Clair County  , 74  , 74  , 5142135  , 2  , 4  , 121000  , 1  , 3  , 75000  , 6  , 53  , 710416  , 69  , 69  , 4852215  , 2  , 4  , 121000  , 1  , 3  , 75000  , 5  , 48  , 575000
9199  ,     01  , 117  , 3  , 6  , Shelby County  , 925  , 925  , 80726391  , 1  , 2  , 30000  , 0  , 0  , 0  , 5  , 53  , 1200000  , 712  , 712  , 67300738  , 1  , 2  , 30000  , 0  , 0  , 0  , 5  , 53  , 1200000
9199  ,     01  , 119  , 3  , 6  , Sumter County  , 16  , 16  , 716249  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 13  , 13  , 626249  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 121  , 3  , 6  , Talladega County  , 41  , 41  , 2399065  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 12  , 180000  , 37  , 37  , 2222665  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 12  , 180000
9199  ,     01  , 123  , 3  , 6  , Tallapoosa County  , 55  , 55  , 4108730  , 1  , 2  , 79000  , 0  , 0  , 0  , 1  , 12  , 150000  , 55  , 55  , 4108730  , 1  , 2  , 79000  , 0  , 0  , 0  , 1  , 12  , 150000
9199  ,     01  , 125  , 3  , 6  , Tuscaloosa County  , 484  , 484  , 22850536  , 2  , 4  , 83908  , 0  , 0  , 0  , 17  , 308  , 7353216  , 484  , 484  , 22850536  , 2  , 4  , 83908  , 0  , 0  , 0  , 17  , 308  , 7353216
9199  ,     01  , 127  , 3  , 6  , Walker County  , 42  , 42  , 3228600  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 42  , 42  , 3228600  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 129  , 3  , 6  , Washington County  , 1  , 1  , 58000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 58000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 131  , 3  , 6  , Wilcox County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     01  , 133  , 3  , 6  , Winston County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 013  , 4  , 9  , Aleutians East Borough  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 016  , 4  , 9  , Aleutians West Census Area  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 020  , 4  , 9  , Anchorage Borough  , 617  , 617  , 98811558  , 1  , 2  , 167123  , 1  , 4  , 507735  , 0  , 0  , 0  , 617  , 617  , 98811558  , 1  , 2  , 167123  , 1  , 4  , 507735  , 0  , 0  , 0
9199  ,     02  , 050  , 4  , 9  , Bethel Census Area  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 060  , 4  , 9  , Bristol Bay Borough  , 9  , 9  , 790776  , 0  , 0  , 0  , 1  , 4  , 244992  , 0  , 0  , 0  , 9  , 9  , 790776  , 0  , 0  , 0  , 1  , 4  , 244992  , 0  , 0  , 0
9199  ,     02  , 070  , 4  , 9  , Dillingham Census Area  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 090  , 4  , 9  , Fairbanks North Star Borough  , 49  , 49  , 3133721  , 6  , 12  , 1182355  , 10  , 35  , 2386573  , 1  , 5  , 200000  , 38  , 38  , 2133500  , 1  , 2  , 130000  , 1  , 3  , 50000  , 1  , 5  , 200000
9199  ,     02  , 100  , 4  , 9  , Haines Borough  , 8  , 8  , 334200  , 1  , 2  , 140000  , 0  , 0  , 0  , 0  , 0  , 0  , 8  , 8  , 334200  , 1  , 2  , 140000  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 110  , 4  , 9  , Juneau Borough  , 38  , 38  , 4328577  , 0  , 0  , 0  , 1  , 4  , 376041  , 0  , 0  , 0  , 36  , 36  , 4328577  , 0  , 0  , 0  , 1  , 4  , 376041  , 0  , 0  , 0
9199  ,     02  , 122  , 4  , 9  , Kenai Peninsula Borough  , 65  , 65  , 7453750  , 0  , 0  , 0  , 1  , 3  , 150000  , 3  , 39  , 1600000  , 65  , 65  , 7453750  , 0  , 0  , 0  , 1  , 3  , 150000  , 3  , 39  , 1600000
9199  ,     02  , 130  , 4  , 9  , Ketchikan Gateway Borough  , 50  , 50  , 4332228  , 3  , 6  , 429786  , 0  , 0  , 0  , 0  , 0  , 0  , 50  , 50  , 4332228  , 3  , 6  , 429786  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 150  , 4  , 9  , Kodiak Island Borough  , 30  , 30  , 4019468  , 7  , 14  , 1359628  , 2  , 8  , 450000  , 0  , 0  , 0  , 30  , 30  , 4019468  , 7  , 14  , 1359628  , 2  , 8  , 450000  , 0  , 0  , 0
9199  ,     02  , 170  , 4  , 9  , Matanuska-Susitna Borough  , 13  , 13  , 1081504  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 13  , 13  , 1081504  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 180  , 4  , 9  , Nome Census Area  , 1  , 1  , 70400  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 70400  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 185  , 4  , 9  , North Slope Borough  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 188  , 4  , 9  , Northwest Arctic Borough  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 201  , 4  , 9  , Prince of Wales-Outer Ketchikan Census A  , 1  , 1  , 87864  , 2  , 4  , 286524  , 0  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 87864  , 2  , 4  , 286524  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 220  , 4  , 9  , Sitka Borough  , 31  , 31  , 2577328  , 1  , 2  , 113587  , 1  , 3  , 154635  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 231  , 4  , 9  , Skagway-Yakutat-Angoon Census Area  , 9  , 9  , 448000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 9  , 9  , 448000  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 261  , 4  , 9  , Valdez-Cordova Census Area  , 13  , 13  , 2051472  , 1  , 2  , 200000  , 0  , 0  , 0  , 0  , 0  , 0  , 13  , 13  , 2051472  , 1  , 2  , 200000  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 270  , 4  , 9  , Wade Hampton Census Area  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 280  , 4  , 9  , Wrangell-Petersburg Census Area  , 22  , 22  , 1894510  , 3  , 6  , 260405  , 0  , 0  , 0  , 0  , 0  , 0  , 22  , 22  , 1894510  , 3  , 6  , 260405  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     02  , 999  , 4  , 9  , Balance of State  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 001  , 4  , 8  , Apache County  , 28  , 28  , 1973269  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 28  , 28  , 1973269  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 003  , 4  , 8  , Cochise County  , 312  , 312  , 19234891  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 307  , 307  , 19009891  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 005  , 4  , 8  , Coconino County  , 406  , 406  , 39461375  , 15  , 30  , 1364550  , 3  , 10  , 497133  , 15  , 200  , 7473000  , 405  , 405  , 39427375  , 15  , 30  , 1364550  , 3  , 10  , 497133  , 15  , 200  , 7473000
9199  ,     04  , 007  , 4  , 8  , Gila County  , 157  , 157  , 11162453  , 1  , 2  , 92678  , 0  , 0  , 0  , 4  , 32  , 953054  , 157  , 157  , 11162453  , 1  , 2  , 92678  , 0  , 0  , 0  , 4  , 32  , 953054
9199  ,     04  , 009  , 4  , 8  , Graham County  , 47  , 47  , 2380230  , 0  , 0  , 0  , 2  , 6  , 200000  , 0  , 0  , 0  , 47  , 47  , 2380230  , 0  , 0  , 0  , 2  , 6  , 200000  , 0  , 0  , 0
9199  ,     04  , 011  , 4  , 8  , Greenlee County  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 012  , 4  , 8  , La Paz County  , 40  , 40  , 3232976  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 40  , 40  , 3232976  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 013  , 4  , 8  , Maricopa County  , 13850  , 13850  , 1542889653  , 5  , 10  , 324252  , 24  , 87  , 6082361  , 83  , 973  , 45592917  , 13850  , 13850  , 1542889653  , 5  , 10  , 324252  , 24  , 87  , 6082361  , 83  , 973  , 45592917
9199  ,     04  , 015  , 4  , 8  , Mohave County  , 1497  , 1497  , 110279442  , 66  , 132  , 6400974  , 20  , 73  , 2501139  , 17  , 228  , 8319491  , 1449  , 1449  , 107178171  , 66  , 132  , 6400974  , 20  , 73  , 2501139  , 17  , 228  , 8319491
9199  ,     04  , 017  , 4  , 8  , Navajo County  , 169  , 169  , 11607966  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 163  , 163  , 11286356  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0  , 0
9199  ,     04  , 019  , 4  , 8  , Pima County  , 2631  , 2631  , 252141897  , 8  , 16  , 516675  , 3  , 9  , 355857  , 1  , 5  , 148490  , 2631  , 2631  , 252141897  , 8  , 16  , 516675  , 3  , 9  , 355857  , 1  , 5  , 148490
9199  ,     04  , 021  , 4  , 8  , Pinal County  , 480  , 480  , 36201508  , 2  , 4  , 186430  , 2  , 7  , 144539  , 3  , 17  , 646870  , 474  , 474  , 35870716  , 2  , 4  , 186430  , 2  , 7  , 144539  , 0  , 0  , 0
9199  ,     04  , 023  , 4  , 8  , Santa Cruz County  , 218  , 218  , 14275849  , 1  , 2  , 45000  , 5  , 15  , 367000  , 1  , 8  , 204000  , 166  , 166  , 10116685  , 1  , 2  , 45000  , 4  , 12  , 287000  , 0  , 0  , 0
