Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202301,01,001,3,6,Autauga County                                              ,21,21,6503526,0,0,0,0,0,0,0,0,0,21,21,6503526,0,0,0,0,0,0,0,0,0
202301,01,003,3,6,Baldwin County                                              ,214,214,60661070,1,2,260450,0,0,0,1,12,952996,132,132,39551008,1,2,260450,0,0,0,0,0,0
202301,01,005,3,6,Barbour County                                              ,1,1,591000,0,0,0,0,0,0,0,0,0,1,1,591000,0,0,0,0,0,0,0,0,0
202301,01,007,3,6,Bibb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,009,3,6,Blount County                                               ,1,1,237715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,013,3,6,Butler County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,015,3,6,Calhoun County                                              ,3,3,665360,0,0,0,0,0,0,0,0,0,2,2,436860,0,0,0,0,0,0,0,0,0
202301,01,017,3,6,Chambers County                                             ,1,1,143222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,019,3,6,Cherokee County                                             ,1,1,66000,0,0,0,0,0,0,0,0,0,1,1,66000,0,0,0,0,0,0,0,0,0
202301,01,021,3,6,Chilton County                                              ,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
202301,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,025,3,6,Clarke County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,027,3,6,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,029,3,6,Cleburne County                                             ,1,1,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,031,3,6,Coffee County                                               ,12,12,3060264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,033,3,6,Colbert County                                              ,12,12,1563386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,035,3,6,Conecuh County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,039,3,6,Covington County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,041,3,6,Crenshaw County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202301,01,043,3,6,Cullman County                                              ,12,12,1743746,0,0,0,0,0,0,0,0,0,12,12,1743746,0,0,0,0,0,0,0,0,0
202301,01,045,3,6,Dale County                                                 ,2,2,241600,0,0,0,0,0,0,0,0,0,2,2,241600,0,0,0,0,0,0,0,0,0
202301,01,047,3,6,Dallas County                                               ,1,1,144000,0,0,0,0,0,0,0,0,0,1,1,144000,0,0,0,0,0,0,0,0,0
