Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202209,01,001,3,6,Autauga County                                              ,190,190,61682382,0,0,0,0,0,0,0,0,0,190,190,61682382,0,0,0,0,0,0,0,0,0
202209,01,003,3,6,Baldwin County                                              ,2525,2525,742933786,14,28,4913700,0,0,0,1,12,952996,2351,2351,712734066,14,28,4913700,0,0,0,0,0,0
202209,01,005,3,6,Barbour County                                              ,16,16,5892200,0,0,0,0,0,0,0,0,0,16,16,5892200,0,0,0,0,0,0,0,0,0
202209,01,007,3,6,Bibb County                                                 ,8,8,2950000,0,0,0,0,0,0,0,0,0,8,8,2950000,0,0,0,0,0,0,0,0,0
202209,01,009,3,6,Blount County                                               ,14,14,2514140,1,2,223215,0,0,0,0,0,0,11,11,1881410,0,0,0,0,0,0,0,0,0
202209,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,013,3,6,Butler County                                               ,3,3,907103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,015,3,6,Calhoun County                                              ,63,63,10398372,0,0,0,0,0,0,0,0,0,52,52,9070020,0,0,0,0,0,0,0,0,0
202209,01,017,3,6,Chambers County                                             ,14,14,2288279,0,0,0,0,0,0,0,0,0,14,14,2288279,0,0,0,0,0,0,0,0,0
202209,01,019,3,6,Cherokee County                                             ,16,16,2986500,0,0,0,0,0,0,0,0,0,11,11,1925000,0,0,0,0,0,0,0,0,0
202209,01,021,3,6,Chilton County                                              ,155,155,32365170,0,0,0,0,0,0,0,0,0,155,155,32365170,0,0,0,0,0,0,0,0,0
202209,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,025,3,6,Clarke County                                               ,3,3,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,027,3,6,Clay County                                                 ,2,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,029,3,6,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,031,3,6,Coffee County                                               ,135,135,32524558,0,0,0,0,0,0,0,0,0,46,46,9827600,0,0,0,0,0,0,0,0,0
202209,01,033,3,6,Colbert County                                              ,155,155,18842104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,035,3,6,Conecuh County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,039,3,6,Covington County                                            ,8,8,1861666,0,0,0,0,0,0,0,0,0,4,4,1126000,0,0,0,0,0,0,0,0,0
202209,01,041,3,6,Crenshaw County                                             ,2,2,362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,01,043,3,6,Cullman County                                              ,239,239,44909537,12,24,1670000,0,0,0,0,0,0,222,222,41577003,12,24,1670000,0,0,0,0,0,0
202209,01,045,3,6,Dale County                                                 ,34,34,4877640,0,0,0,0,0,0,0,0,0,23,23,3047150,0,0,0,0,0,0,0,0,0
