Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202311,01,001,3,6,Autauga County                                              ,242,242,85032652,0,0,0,0,0,0,0,0,0,242,242,85032652,0,0,0,0,0,0,0,0,0
202311,01,003,3,6,Baldwin County                                              ,2714,2714,856239030,8,16,2437900,3,12,2538773,22,441,48941055,2363,2363,778134300,8,16,2437900,3,12,2538773,22,441,48941055
202311,01,005,3,6,Barbour County                                              ,24,24,6591400,20,40,3552700,0,0,0,0,0,0,24,24,6591400,20,40,3552700,0,0,0,0,0,0
202311,01,007,3,6,Bibb County                                                 ,3,3,1265000,0,0,0,0,0,0,0,0,0,3,3,1265000,0,0,0,0,0,0,0,0,0
202311,01,009,3,6,Blount County                                               ,16,16,2730827,1,2,75000,0,0,0,0,0,0,8,8,1098999,1,2,75000,0,0,0,0,0,0
202311,01,011,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,013,3,6,Butler County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,015,3,6,Calhoun County                                              ,55,55,8165240,1,2,100000,0,0,0,0,0,0,48,48,7486710,1,2,100000,0,0,0,0,0,0
202311,01,017,3,6,Chambers County                                             ,28,28,4109802,0,0,0,0,0,0,0,0,0,22,22,3374802,0,0,0,0,0,0,0,0,0
202311,01,019,3,6,Cherokee County                                             ,9,9,1765200,0,0,0,0,0,0,0,0,0,5,5,916000,0,0,0,0,0,0,0,0,0
202311,01,021,3,6,Chilton County                                              ,20,20,5571775,0,0,0,0,0,0,0,0,0,20,20,5571775,0,0,0,0,0,0,0,0,0
202311,01,023,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,025,3,6,Clarke County                                               ,1,1,285115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,027,3,6,Clay County                                                 ,14,14,1727718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,029,3,6,Cleburne County                                             ,2,2,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,031,3,6,Coffee County                                               ,118,118,29444368,0,0,0,0,0,0,0,0,0,53,53,12312230,0,0,0,0,0,0,0,0,0
202311,01,033,3,6,Colbert County                                              ,74,74,10260188,0,0,0,0,0,0,0,0,0,47,47,6466272,0,0,0,0,0,0,0,0,0
202311,01,035,3,6,Conecuh County                                              ,1,1,149500,0,0,0,0,0,0,0,0,0,1,1,149500,0,0,0,0,0,0,0,0,0
202311,01,037,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,039,3,6,Covington County                                            ,12,12,2978046,0,0,0,0,0,0,0,0,0,5,5,1760268,0,0,0,0,0,0,0,0,0
202311,01,041,3,6,Crenshaw County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,01,043,3,6,Cullman County                                              ,169,169,35940561,8,16,1367000,0,0,0,3,16,4100000,143,143,30515755,8,16,1367000,0,0,0,3,16,4100000
202311,01,045,3,6,Dale County                                                 ,44,44,6392038,0,0,0,1,4,137000,0,0,0,41,41,5872850,0,0,0,1,4,137000,0,0,0
