Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2000,02,625000,016,3430,9999,9999, ,99685      ,4,9,12,,Unalaska,19,19,2732002,0,0,0,0,0,0,4,32,4584720,19,19,2732002,0,0,0,0,0,0,4,32,4584720
2000,02,633000,261,3470,9999,9999, ,99686      ,4,9,11,,Valdez,32,32,4304975,0,0,0,0,0,0,0,0,0,31,31,4185492,0,0,0,0,0,0,0,0,0
2000,02,645000,170,3520,9999,9999, ,99654      ,4,9,12,,Wasilla,40,40,5396538,3,6,586667,0,0,0,2,32,2189301,40,40,5396538,3,6,586667,0,0,0,2,32,2189301
2000,02,653000,261,3550,9999,9999, ,99693      ,4,9,12,,Whittier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,02,657000,280,3590,9999,9999, ,99929      ,4,9,12,,Wrangell,5,5,341000,0,0,0,0,0,0,0,0,0,5,5,341000,0,0,0,0,0,0,0,0,0
2000,02,661000,282,3610,9999,9999, ,99689      ,4,9,5,,City and Borough of Yakutat,6,6,615000,0,0,0,0,0,0,0,0,0,2,2,30000,0,0,0,0,0,0,0,0,0
2000,04,001000,001,    ,9999,9999, ,85936      ,4,8,12,,Apache County Unincorporated Area,81,81,8483504,0,0,0,0,0,0,0,0,0,81,81,8483504,0,0,0,0,0,0,0,0,0
2000,04,009000,021,0007,6200,9999, ,852192899  ,4,8,12,,Apache Junction,293,293,22440077,0,0,0,1,4,150000,0,0,0,293,293,22440077,0,0,0,1,4,150000,0,0,0
2000,04,013000,013,0013,6200,9999, ,85323      ,4,8,12,,Avondale,1286,1286,102087428,0,0,0,0,0,0,11,200,10681605,1286,1286,102087428,0,0,0,0,0,0,11,200,10681605
2000,04,017000,003,0020,9999,9999, ,85602      ,4,8,12,,Benson,3,3,135000,0,0,0,0,0,0,0,0,0,3,3,135000,0,0,0,0,0,0,0,0,0
2000,04,021000,003,0025,9999,9999, ,85603      ,4,8,0,,Bisbee,1,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,025000,013,0030,6200,9999, ,85326      ,4,8,0,,Buckeye town,21,21,1875072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,029000,015,0031,4120,9999, ,86442      ,4,8,12,,Bullhead City,295,295,29890893,0,0,0,0,0,0,0,0,0,295,295,29890893,0,0,0,0,0,0,0,0,0
2000,04,033000,025,0036,9999,9999, ,86322      ,4,8,12,,Camp Verde town,35,35,3905653,1,2,89901,0,0,0,0,0,0,35,35,3905653,1,2,89901,0,0,0,0,0,0
2000,04,037000,013,0039,6200,9999, ,85377      ,4,8,12,,Carefree town,56,56,15074422,0,0,0,6,24,1956882,0,0,0,56,56,15074422,0,0,0,6,24,1956882,0,0,0
2000,04,041000,021,0040,6200,9999, ,85222      ,4,8,12,,Casa Grande,326,326,34881105,0,0,0,0,0,0,0,0,0,326,326,34881105,0,0,0,0,0,0,0,0,0
2000,04,045000,013,0044,6200,9999, ,85331      ,4,8,12,,Cave Creek town,77,77,23443927,0,0,0,1,4,596315,2,14,2153270,77,77,23443927,0,0,0,1,4,596315,2,14,2153270
2000,04,049000,013,0050,6200,9999, ,85225      ,4,8,12,,Chandler,2468,2468,372572350,0,0,0,0,0,0,174,2082,134476012,2468,2468,372572350,0,0,0,0,0,0,174,2082,134476012
2000,04,053000,025,0053,9999,9999, ,86323      ,4,8,12,,Chino Valley town,49,49,6010619,0,0,0,0,0,0,0,0,0,49,49,6010619,0,0,0,0,0,0,0,0,0
2000,04,057000,025,0058,9999,9999, ,86324      ,4,8,12,,Clarkdale town,32,32,4111437,0,0,0,0,0,0,0,0,0,32,32,4111437,0,0,0,0,0,0,0,0,0
2000,04,061000,011,0065,9999,9999, ,85533      ,4,8,12,,Clifton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,065000,003,    ,9999,9999, ,85603      ,4,8,12,,Cochise County Unincorporated Area,348,348,30908311,0,0,0,0,0,0,0,0,0,348,348,30908311,0,0,0,0,0,0,0,0,0
2000,04,069000,005,    ,2620,9999, ,860019331  ,4,8,11,,Coconino County Unincorporated Area,316,316,54975023,0,0,0,0,0,0,0,0,0,295,295,51409696,0,0,0,0,0,0,0,0,0
2000,04,073000,015,0068,4120,9999, ,86021      ,4,8,12,,Colorado City town,23,23,3221375,0,0,0,0,0,0,0,0,0,23,23,3221375,0,0,0,0,0,0,0,0,0
2000,04,077000,021,0070,6200,9999, ,85228      ,4,8,12,,Coolidge,34,34,3000311,0,0,0,0,0,0,4,46,1868280,34,34,3000311,0,0,0,0,0,0,4,46,1868280
2000,04,081000,025,0073,9999,9999, ,86326      ,4,8,12,,Cottonwood,150,150,21579163,2,4,105660,5,20,1371666,4,32,2039885,150,150,21579163,2,4,105660,5,20,1371666,4,32,2039885
2000,04,085000,003,0080,9999,9999, ,85607      ,4,8,12,,Douglas,15,15,1141112,0,0,0,0,0,0,0,0,0,15,15,1141112,0,0,0,0,0,0,0,0,0
2000,04,089000,011,0085,9999,9999, ,85534      ,4,8,12,,Duncan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,093000,001,0090,9999,9999, ,85925      ,4,8,12,,Eagar town,15,15,1663958,0,0,0,0,0,0,0,0,0,15,15,1663958,0,0,0,0,0,0,0,0,0
2000,04,097000,013,0100,6200,9999, ,85335      ,4,8,0,,El Mirage,32,32,2185960,0,0,0,0,0,0,1,5,275000,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,101000,021,0105,6200,9999, ,85231      ,4,8,12,,Eloy,18,18,1376931,0,0,0,1,4,60000,0,0,0,18,18,1376931,0,0,0,1,4,60000,0,0,0
2000,04,105000,005,0115,2620,9999,1,86001      ,4,8,12,,Flagstaff,243,243,36804195,5,10,689008,0,0,0,12,92,4086872,243,243,36804195,5,10,689008,0,0,0,12,92,4086872
2000,04,109000,021,0120,6200,9999, ,85232      ,4,8,12,,Florence town,7,7,541568,0,0,0,0,0,0,0,0,0,7,7,541568,0,0,0,0,0,0,0,0,0
2000,04,113000,013,0124,6200,9999, ,85269      ,4,8,12,,Fountain Hills town,342,342,80966016,33,66,10598451,20,78,11066596,2,11,1928602,342,342,80966016,33,66,10598451,20,78,11066596,2,11,1928602
2000,04,117000,005,0125,2620,9999, ,86022      ,4,8,12,,Fredonia town,1,1,53087,0,0,0,0,0,0,0,0,0,1,1,53087,0,0,0,0,0,0,0,0,0
2000,04,121000,013,0129,6200,9999, ,85337      ,4,8,12,,Gila Bend town,6,6,326000,0,0,0,0,0,0,0,0,0,6,6,326000,0,0,0,0,0,0,0,0,0
2000,04,125000,007,    ,9999,9999, ,855011414  ,4,8,12,,Gila County Unincorporated Area,124,124,12926910,0,0,0,0,0,0,0,0,0,124,124,12926910,0,0,0,0,0,0,0,0,0
2000,04,129000,013,0135,6200,9999, ,85296      ,4,8,12,,Gilbert town,3308,3308,499523985,0,0,0,0,0,0,16,126,13671768,3308,3308,499523985,0,0,0,0,0,0,16,126,13671768
2000,04,133000,013,0140,6200,9999, ,85301      ,4,8,12,,Glendale,1251,1251,173540661,0,0,0,0,0,0,136,1649,86410895,1251,1251,173540661,0,0,0,0,0,0,136,1649,86410895
2000,04,137000,007,0145,9999,9999, ,85501      ,4,8,12,,Globe,14,14,1468222,0,0,0,0,0,0,0,0,0,14,14,1468222,0,0,0,0,0,0,0,0,0
2000,04,141000,013,0150,6200,9999, ,85338      ,4,8,12,,Goodyear,1449,1449,208627224,0,0,0,0,0,0,0,0,0,1449,1449,208627224,0,0,0,0,0,0,0,0,0
2000,04,145000,009,    ,9999,9999, ,85546      ,4,8,12,,Graham County Unincorporated Area,38,38,3179900,0,0,0,0,0,0,0,0,0,38,38,3179900,0,0,0,0,0,0,0,0,0
2000,04,149000,011,    ,9999,9999, ,85533      ,4,8,12,,Greenlee County Unincorporated Area,5,5,721000,0,0,0,0,0,0,0,0,0,5,5,721000,0,0,0,0,0,0,0,0,0
2000,04,153000,013,0158,6200,9999, ,85283      ,4,8,12,,Guadalupe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,157000,007,0160,9999,9999, ,85235      ,4,8,9,,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,165000,017,0165,9999,9999, ,86025      ,4,8,0,,Holbrook,1,1,110347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,169000,003,0170,9999,9999, ,85616      ,4,8,12,,Huachuca City town,8,8,621784,0,0,0,0,0,0,0,0,0,8,8,621784,0,0,0,0,0,0,0,0,0
2000,04,173000,025,0175,9999,9999, ,86331      ,4,8,12,,Jerome town,2,2,169184,0,0,0,0,0,0,0,0,0,2,2,169184,0,0,0,0,0,0,0,0,0
2000,04,181000,015,0185,4120,9999, ,86401      ,4,8,12,,Kingman,189,189,16834131,3,6,316716,0,0,0,0,0,0,189,189,16834131,3,6,316716,0,0,0,0,0,0
2000,04,185000,012,    ,9999,9999, ,85344      ,4,8,12,,La Paz County Unincorporated Area,28,28,2406186,0,0,0,0,0,0,0,0,0,28,28,2406186,0,0,0,0,0,0,0,0,0
2000,04,189000,015,0188,4120,9999, ,86403      ,4,8,12,,Lake Havasu City,948,948,90610444,21,42,2476878,1,3,201997,0,0,0,948,948,90610444,21,42,2476878,1,3,201997,0,0,0
2000,04,193000,013,0191,6200,9999, ,85340      ,4,8,12,,Litchfield Park,22,22,4696601,0,0,0,0,0,0,0,0,0,22,22,4696601,0,0,0,0,0,0,0,0,0
2000,04,201000,019,0210,8520,9999, ,85741      ,4,8,12,,Marana town,689,689,85178718,0,0,0,0,0,0,0,0,0,689,689,85178718,0,0,0,0,0,0,0,0,0
2000,04,205000,013,    ,6200,9999, ,85003      ,4,8,12,,Maricopa County Unincorporated Area,3483,3483,493476304,0,0,0,0,0,0,10,200,12862666,3483,3483,493476304,0,0,0,0,0,0,10,200,12862666
2000,04,209000,013,0215,6200,9999, ,852111466  ,4,8,12,,Mesa,4581,4581,583097198,6,12,1239660,24,89,7307142,182,1828,96067715,4581,4581,583097198,6,12,1239660,24,89,7307142,182,1828,96067715
2000,04,213000,007,0220,9999,9999, ,85539      ,4,8,12,,Miami town,2,2,66860,0,0,0,0,0,0,0,0,0,2,2,66860,0,0,0,0,0,0,0,0,0
2000,04,217000,015,    ,4120,9999, ,864027000  ,4,8,12,,Mohave County Unincorporated Area,432,432,30766138,0,0,0,0,0,0,0,0,0,432,432,30766138,0,0,0,0,0,0,0,0,0
2000,04,221000,017,    ,9999,9999, ,85901      ,4,8,12,,Navajo County Unincorporated Area,347,347,44716764,0,0,0,0,0,0,0,0,0,347,347,44716764,0,0,0,0,0,0,0,0,0
2000,04,225000,023,0235,9999,9999, ,85621      ,4,8,0,,Nogales,31,31,2899664,8,16,566728,11,34,1870000,10,50,1562500,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,229000,019,0238,8520,9999, ,85737      ,4,8,12,,Oro Valley town,994,994,152098150,0,0,0,0,0,0,0,0,0,994,994,152098150,0,0,0,0,0,0,0,0,0
2000,04,233000,005,0240,2620,9999, ,86040      ,4,8,12,,Page,8,8,1222194,0,0,0,0,0,0,0,0,0,8,8,1222194,0,0,0,0,0,0,0,0,0
2000,04,237000,013,0242,6200,9999, ,85253      ,4,8,11,,Paradise Valley town,87,87,64633417,0,0,0,0,0,0,0,0,0,79,79,59201567,0,0,0,0,0,0,0,0,0
2000,04,241000,012,0245,9999,9999, ,85344      ,4,8,12,,Parker town,2,2,161000,0,0,0,0,0,0,0,0,0,2,2,161000,0,0,0,0,0,0,0,0,0
2000,04,245000,023,0250,9999,9999, ,85624      ,4,8,12,,Patagonia town,1,1,65000,0,0,0,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0
2000,04,249000,007,0252,9999,9999, ,85541      ,4,8,12,,Payson town,195,195,24449875,0,0,0,1,4,194448,0,0,0,195,195,24449875,0,0,0,1,4,194448,0,0,0
2000,04,253000,013,0255,6200,9999, ,85345      ,4,8,12,,Peoria,2806,2806,322783882,0,0,0,0,0,0,49,342,16695942,2806,2806,322783882,0,0,0,0,0,0,49,342,16695942
2000,04,257000,013,0260,6200,9999, ,85003      ,4,8,12,,Phoenix,4732,4732,676999123,8,16,1099602,23,83,10764257,220,3167,210402729,4732,4732,676999123,8,16,1099602,23,83,10764257,220,3167,210402729
2000,04,261000,019,    ,8520,9999, ,85701      ,4,8,12,,Pima County Unincorporated Area,2358,2358,372873689,1,2,21900,8,30,2808800,11,146,7363333,2358,2358,372873689,1,2,21900,8,30,2808800,11,146,7363333
2000,04,265000,009,0265,9999,9999, ,85543      ,4,8,12,,Pima town,6,6,580000,0,0,0,0,0,0,0,0,0,6,6,580000,0,0,0,0,0,0,0,0,0
2000,04,269000,021,    ,6200,9999, ,85232      ,4,8,12,,Pinal County Unincorporated Area,1504,1504,175770395,7,14,764601,1,3,96927,0,0,0,1504,1504,175770395,7,14,764601,1,3,96927,0,0,0
2000,04,273000,017,0269,9999,9999, ,85929      ,4,8,12,,Pinetop-Lakeside town,61,61,8777000,0,0,0,0,0,0,0,0,0,61,61,8777000,0,0,0,0,0,0,0,0,0
2000,04,277000,025,0280,9999,9999, ,86301      ,4,8,12,,Prescott,470,470,74500925,0,0,0,1,4,301520,4,24,2153392,470,470,74500925,0,0,0,1,4,301520,4,24,2153392
2000,04,281000,025,0282,9999,9999, ,863142275  ,4,8,12,,Prescott Valley town,361,361,28205631,30,60,3102349,5,17,679735,0,0,0,361,361,28205631,30,60,3102349,5,17,679735,0,0,0
2000,04,285000,012,0283,9999,9999, ,85346      ,4,8,12,,Quartzsite town,2,2,144187,0,0,0,0,0,0,0,0,0,2,2,144187,0,0,0,0,0,0,0,0,0
2000,04,289000,013,0284,6200,9999, ,852429311  ,4,8,12,,Queen Creek town,129,129,25220741,0,0,0,0,0,0,0,0,0,129,129,25220741,0,0,0,0,0,0,0,0,0
2000,04,293000,009,0290,9999,9999, ,85546      ,4,8,12,,Safford,10,10,764000,0,0,0,0,0,0,0,0,0,10,10,764000,0,0,0,0,0,0,0,0,0
2000,04,297000,027,0299,9360,9999, ,85349      ,4,8,12,,San Luis,333,333,17182410,0,0,0,0,0,0,0,0,0,333,333,17182410,0,0,0,0,0,0,0,0,0
2000,04,301000,023,    ,9999,9999, ,85621      ,4,8,12,,Santa Cruz County Unincorporated Area,297,297,29260873,2,4,113380,2,7,270810,0,0,0,297,297,29260873,2,4,113380,2,7,270810,0,0,0
2000,04,305000,013,0305,6200,9999,1,85251      ,4,8,12,,Scottsdale,2542,2542,365471169,29,58,5231828,88,332,26911890,68,621,39769902,2542,2542,365471169,29,58,5231828,88,332,26911890,68,621,39769902
2000,04,313000,025,0307,9999,9999, ,86336      ,4,8,12,,Sedona,107,107,21022338,0,0,0,0,0,0,1,8,709598,107,107,21022338,0,0,0,0,0,0,1,8,709598
2000,04,317000,017,0313,9999,9999, ,85901      ,4,8,12,,Show Low,120,120,15337933,0,0,0,0,0,0,0,0,0,120,120,15337933,0,0,0,0,0,0,0,0,0
2000,04,321000,003,0315,9999,9999, ,85635      ,4,8,11,,Sierra Vista,297,297,19894477,0,0,0,0,0,0,0,0,0,274,274,18370378,0,0,0,0,0,0,0,0,0
2000,04,325000,017,0320,9999,9999, ,85937      ,4,8,3,,Snowflake town,12,12,1258304,0,0,0,0,0,0,1,5,219682,3,3,397120,0,0,0,0,0,0,0,0,0
2000,04,329000,027,0325,9360,9999, ,85350      ,4,8,12,,Somerton,109,109,7070908,0,0,0,0,0,0,3,24,1093257,109,109,7070908,0,0,0,0,0,0,3,24,1093257
2000,04,333000,019,0340,8520,9999, ,85725      ,4,8,0,,South Tucson,11,11,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,04,337000,001,0345,9999,9999, ,85938      ,4,8,12,,Springerville town,2,2,161372,0,0,0,0,0,0,0,0,0,2,2,161372,0,0,0,0,0,0,0,0,0
2000,04,341000,001,0295,9999,9999, ,85936      ,4,8,12,,St. Johns,6,6,832401,0,0,0,0,0,0,0,0,0,6,6,832401,0,0,0,0,0,0,0,0,0
2000,04,345000,021,0355,6200,9999, ,85273      ,4,8,10,,Superior town,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2000,04,349000,013,0356,6200,9999, ,85374      ,4,8,11,,Surprise,3252,3252,322838350,0,0,0,0,0,0,0,0,0,3032,3032,301331860,0,0,0,0,0,0,0,0,0
2000,04,353000,017,0358,9999,9999, ,85939      ,4,8,12,,Taylor town,12,12,791500,0,0,0,0,0,0,0,0,0,12,12,791500,0,0,0,0,0,0,0,0,0
2000,04,357000,013,0360,6200,9999, ,85281      ,4,8,12,,Tempe,48,48,9894700,0,0,0,0,0,0,0,0,0,48,48,9894700,0,0,0,0,0,0,0,0,0
2000,04,361000,009,0365,9999,9999, ,85552      ,4,8,12,,Thatcher town,16,16,1276445,0,0,0,0,0,0,0,0,0,16,16,1276445,0,0,0,0,0,0,0,0,0
2000,04,365000,013,0370,6200,9999, ,85353      ,4,8,12,,Tolleson,29,29,1408000,0,0,0,0,0,0,0,0,0,29,29,1408000,0,0,0,0,0,0,0,0,0
2000,04,369000,003,0375,9999,9999, ,85638      ,4,8,12,,Tombstone,13,13,700000,0,0,0,0,0,0,0,0,0,13,13,700000,0,0,0,0,0,0,0,0,0
2000,04,373000,019,0380,8520,9999,1,857267210  ,4,8,12,,Tucson,2764,2764,320353149,51,102,7196784,57,203,15214782,38,480,31368157,2764,2764,320353149,51,102,7196784,57,203,15214782,38,480,31368157
2000,04,377000,027,0383,9360,9999, ,85356      ,4,8,12,,Wellton town,2,2,207000,0,0,0,0,0,0,0,0,0,2,2,207000,0,0,0,0,0,0,0,0,0
2000,04,381000,013,0390,6200,9999, ,85390      ,4,8,12,,Wickenburg town,41,41,3746000,0,0,0,0,0,0,0,0,0,41,41,3746000,0,0,0,0,0,0,0,0,0
2000,04,385000,003,0395,9999,9999, ,85643      ,4,8,12,,Willcox,1,1,140000,0,0,0,0,0,0,0,0,0,1,1,140000,0,0,0,0,0,0,0,0,0
2000,04,389000,005,0400,2620,9999, ,86046      ,4,8,12,,Williams,13,13,1180489,0,0,0,0,0,0,0,0,0,13,13,1180489,0,0,0,0,0,0,0,0,0
2000,04,397000,017,0410,9999,9999, ,86047      ,4,8,12,,Winslow,2,2,140000,0,0,0,0,0,0,1,24,845109,2,2,140000,0,0,0,0,0,0,1,24,845109
2000,04,401000,025,    ,9999,9999, ,86301      ,4,8,12,,Yavapai County Unincorporated Area,826,826,102042502,5,10,456682,4,14,669197,0,0,0,826,826,102042502,5,10,456682,4,14,669197,0,0,0
2000,04,405000,013,0412,6200,9999, ,85363      ,4,8,12,,Youngtown town,1,1,149000,0,0,0,0,0,0,0,0,0,1,1,149000,0,0,0,0,0,0,0,0,0
2000,04,409000,027,0415,9360,9999,1,85364      ,4,8,12,,Yuma,461,461,42791346,0,0,0,0,0,0,10,80,4910919,461,461,42791346,0,0,0,0,0,0,10,80,4910919
2000,04,413000,027,    ,9360,9999, ,85364      ,4,8,12,,Yuma County Unincorporated Area,275,275,22896918,2,4,142844,0,0,0,0,0,0,275,275,22896918,2,4,142844,0,0,0,0,0,0
2000,06,001000,071,0003,4472,6780, ,92301      ,4,9,12,,Adelanto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,06,002000,037,0007,4472,4480, ,91301      ,4,9,12,,Agoura Hills,20,20,4950684,0,0,0,0,0,0,1,160,4500000,20,20,4950684,0,0,0,0,0,0,1,160,4500000
2000,06,003000,001,0010,7362,5775,1,94501      ,4,9,12,,Alameda,3,3,483429,1,2,280000,0,0,0,0,0,0,3,3,483429,1,2,280000,0,0,0,0,0,0
2000,06,004000,001,    ,7362,5775, ,94544      ,4,9,12,,Alameda County Unincorporated Area,177,177,46419034,1,2,163795,3,10,881608,2,52,2085000,177,177,46419034,1,2,163795,3,10,881608,2,52,2085000
2000,06,005000,001,0020,7362,5775, ,94706      ,4,9,12,,Albany,2,2,515294,0,0,0,0,0,0,0,0,0,2,2,515294,0,0,0,0,0,0,0,0,0
2000,06,006000,037,0025,4472,4480, ,91801      ,4,9,12,,Alhambra,20,20,3511216,0,0,0,0,0,0,1,8,886312,20,20,3511216,0,0,0,0,0,0,1,8,886312
2000,06,007000,003,    ,9999,9999, ,96120      ,4,9,12,,Alpine County,25,25,10191681,0,0,0,0,0,0,0,0,3154281,25,25,10191681,0,0,0,0,0,0,0,0,3154281
2000,06,009000,005,0065,9999,9999, ,95601      ,4,9,12,,Amador City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
