Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2004,04,065000,003,    ,999,99999, , ,85603      ,4,8,12,Cochise County Unincorporated Area,376,376,44438666,6,12,176000,2,6,240000,0,0,0,376,376,44438666,6,12,176000,2,6,240000,0,0,0
2004,04,069000,005,    ,999,22380, , ,860019331  ,4,8,12,Coconino County Unincorporated Area,505,505,87396198,0,0,0,1,3,464306,0,0,0,505,505,87396198,0,0,0,1,3,464306,0,0,0
2004,04,073000,015,0063,999,99999, , ,86021      ,4,8,0,Colorado City town,33,33,4526615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,077000,021,0067,999,38060, , ,85228      ,4,8,5,Coolidge,71,71,8313562,5,10,753540,0,0,0,0,0,0,50,50,5831033,0,0,0,0,0,0,0,0,0
2004,04,081000,025,0073,999,39140, , ,86326      ,4,8,12,Cottonwood,140,140,17849738,2,4,295090,0,0,0,12,96,7412033,140,140,17849738,2,4,295090,0,0,0,12,96,7412033
2004,04,085000,003,0080,999,99999, , ,85607      ,4,8,12,Douglas,30,30,2714424,2,4,200000,1,3,150000,0,0,0,30,30,2714424,2,4,200000,1,3,150000,0,0,0
2004,04,089000,011,0085,999,99999, , ,85534      ,4,8,12,Duncan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,093000,001,0090,999,99999, , ,85925      ,4,8,12,Eagar town,14,14,1732435,2,4,249826,2,6,269798,0,0,0,14,14,1732435,2,4,249826,2,6,269798,0,0,0
2004,04,097000,013,0100,999,38060, , ,85335      ,4,8,10,El Mirage,541,541,70731623,0,0,0,0,0,0,1,5,299243,299,299,43730683,0,0,0,0,0,0,0,0,0
2004,04,101000,021,0105,999,38060, , ,85231      ,4,8,12,Eloy,51,51,3652829,16,32,1925000,18,67,4229845,0,0,0,51,51,3652829,16,32,1925000,18,67,4229845,0,0,0
2004,04,105000,005,0115,999,22380, ,1,86001      ,4,8,12,Flagstaff,316,316,66548098,2,4,264576,2,6,372138,0,0,0,316,316,66548098,2,4,264576,2,6,372138,0,0,0
2004,04,109000,021,0120,999,38060, , ,85232      ,4,8,12,Florence town,10,10,865920,0,0,0,0,0,0,0,0,0,10,10,865920,0,0,0,0,0,0,0,0,0
2004,04,113000,013,0124,999,38060, , ,85269      ,4,8,12,Fountain Hills town,228,228,69473466,0,0,0,2,8,1092264,18,97,12997540,228,228,69473466,0,0,0,2,8,1092264,18,97,12997540
2004,04,117000,005,0125,999,22380, , ,86022      ,4,8,12,Fredonia town,5,5,320000,0,0,0,0,0,0,0,0,0,5,5,320000,0,0,0,0,0,0,0,0,0
2004,04,121000,013,0129,999,38060, , ,85337      ,4,8,12,Gila Bend town,8,8,930196,0,0,0,0,0,0,0,0,0,8,8,930196,0,0,0,0,0,0,0,0,0
2004,04,125000,007,    ,999,99999, , ,85541      ,4,8,12,Gila County Unincorporated Area,94,94,10355448,0,0,0,0,0,0,0,0,0,94,94,10355448,0,0,0,0,0,0,0,0,0
2004,04,129000,013,0135,999,38060, , ,85296      ,4,8,12,Gilbert town,5071,5071,798838490,0,0,0,0,0,0,52,728,46331952,5071,5071,798838490,0,0,0,0,0,0,52,728,46331952
2004,04,133000,013,0140,999,38060, , ,85301      ,4,8,12,Glendale,875,875,198839437,11,22,2305178,0,0,0,29,486,24928216,875,875,198839437,11,22,2305178,0,0,0,29,486,24928216
2004,04,137000,007,0145,999,99999, , ,85501      ,4,8,12,Globe,7,7,922959,0,0,0,0,0,0,0,0,0,7,7,922959,0,0,0,0,0,0,0,0,0
2004,04,141000,013,0150,999,38060, , ,85338      ,4,8,12,Goodyear,2477,2477,463362937,0,0,0,0,0,0,20,302,22337464,2477,2477,463362937,0,0,0,0,0,0,20,302,22337464
2004,04,145000,009,    ,999,99999, , ,85546      ,4,8,12,Graham County Unincorporated Area,48,48,6739634,0,0,0,0,0,0,0,0,0,48,48,6739634,0,0,0,0,0,0,0,0,0
2004,04,149000,011,    ,999,99999, , ,85533      ,4,8,12,Greenlee County Unincorporated Area,2,2,210000,0,0,0,0,0,0,0,0,0,2,2,210000,0,0,0,0,0,0,0,0,0
2004,04,153000,013,0158,999,38060, , ,85283      ,4,8,12,Guadalupe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,157000,007,0160,999,99999, , ,85235      ,4,8,10,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,165000,017,0165,999,99999, , ,86025      ,4,8,12,Holbrook,5,5,362800,0,0,0,0,0,0,0,0,0,5,5,362800,0,0,0,0,0,0,0,0,0
2004,04,169000,003,0170,999,99999, , ,85616      ,4,8,12,Huachuca City town,5,5,610000,0,0,0,0,0,0,0,0,0,5,5,610000,0,0,0,0,0,0,0,0,0
2004,04,173000,025,0173,999,39140, , ,86331      ,4,8,12,Jerome town,3,3,560000,0,0,0,0,0,0,0,0,0,3,3,560000,0,0,0,0,0,0,0,0,0
2004,04,181000,015,0185,999,99999, , ,86401      ,4,8,12,Kingman,635,635,54291570,12,24,1200779,0,0,0,0,0,0,635,635,54291570,12,24,1200779,0,0,0,0,0,0
2004,04,185000,012,    ,999,99999, , ,85344      ,4,8,12,La Paz County Unincorporated Area,48,48,9142522,0,0,0,0,0,0,4,24,14000000,48,48,9142522,0,0,0,0,0,0,4,24,14000000
2004,04,189000,015,0188,999,99999, , ,86403      ,4,8,12,Lake Havasu City,1157,1157,126875345,80,160,9939592,0,0,0,0,0,0,1157,1157,126875345,80,160,9939592,0,0,0,0,0,0
