Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2001,06,402000,081,2555,7362,7360, ,944031388  ,4,9,12,,San Mateo,19,19,2772509,0,0,0,3,11,1839057,2,38,6900900,19,19,2772509,0,0,0,3,11,1839057,2,38,6900900
2001,06,403000,081,    ,7362,7360, ,94063      ,4,9,12,,San Mateo County Unincorporated Area,246,246,74415134,1,2,191694,1,4,462231,1,5,591295,246,246,74415134,1,2,191694,1,4,462231,1,5,591295
2001,06,404000,013,2560,7362,5775, ,94806      ,4,9,12,,San Pablo,10,10,1505026,0,0,0,0,0,0,0,0,0,10,10,1505026,0,0,0,0,0,0,0,0,0
2001,06,405000,041,2565,7362,7360, ,94901      ,4,9,12,,San Rafael,5,5,1418000,0,0,0,0,0,0,5,182,9847800,5,5,1418000,0,0,0,0,0,0,5,182,9847800
2001,06,406000,013,2567,7362,5775, ,94583      ,4,9,12,,San Ramon,80,80,20798635,0,0,0,0,0,0,0,0,0,80,80,20798635,0,0,0,0,0,0,0,0,0
2001,06,407000,053,2473,7120,9999, ,93955      ,4,9,12,,Sand City,2,2,287682,2,4,542568,0,0,0,0,0,0,2,2,287682,2,4,542568,0,0,0,0,0,0
2001,06,408000,019,2495,2840,9999, ,93657      ,4,9,12,,Sanger,90,90,10439898,2,4,270316,0,0,0,0,0,0,90,90,10439898,2,4,270316,0,0,0,0,0,0
2001,06,409000,059,2570,4472,5945,1,92702      ,4,9,12,,Santa Ana,25,25,2421444,0,0,0,0,0,0,0,0,0,25,25,2421444,0,0,0,0,0,0,0,0,0
2001,06,410000,083,2575,7480,9999,1,931021990  ,4,9,12,,Santa Barbara,32,32,7491350,3,6,644847,1,4,62491,1,6,107803,32,32,7491350,3,6,644847,1,4,62491,1,6,107803
2001,06,411000,083,    ,7480,9999, ,93101      ,4,9,12,,Santa Barbara County Unincorporated Area,242,242,92251603,10,20,2254610,15,45,6391470,5,25,2342850,242,242,92251603,10,20,2254610,15,45,6391470,5,25,2342850
2001,06,412000,085,2580,7362,7400,1,95050      ,4,9,12,,Santa Clara,75,75,13401788,7,14,1636904,0,0,0,19,462,40496407,75,75,13401788,7,14,1636904,0,0,0,19,462,40496407
2001,06,413000,085,    ,7362,7400, ,95110      ,4,9,12,,Santa Clara County Unincorporated Area,110,110,40525904,0,0,0,0,0,0,0,0,0,110,110,40525904,0,0,0,0,0,0,0,0,0
2001,06,414000,037,2583,4472,4480, ,91355      ,4,9,12,,Santa Clarita,455,455,89461292,0,0,0,0,0,0,26,367,37831151,455,455,89461292,0,0,0,0,0,0,26,367,37831151
2001,06,415000,087,2585,7362,7485,1,95060      ,4,9,11,,Santa Cruz,50,50,9555962,2,4,323741,1,3,359713,10,94,6934498,47,47,8923318,2,4,323741,0,0,0,9,89,6732937
2001,06,416000,087,    ,7362,7485, ,95060      ,4,9,12,,Santa Cruz County Unincorporated Area,214,214,52397094,0,0,0,0,0,0,0,0,0,214,214,52397094,0,0,0,0,0,0,0,0,0
2001,06,417000,037,2590,4472,4480, ,47132      ,4,9,3,,Santa Fe Springs,0,0,0,0,0,0,0,0,0,3,15,1320000,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,418000,083,2595,7480,9999,1,934545082  ,4,9,12,,Santa Maria,592,592,95936985,1,2,222990,0,0,0,0,0,0,592,592,95936985,1,2,222990,0,0,0,0,0,0
2001,06,419000,037,2600,4472,4480, ,90401      ,4,9,12,,Santa Monica,43,43,18833001,2,4,520000,4,15,2365000,8,177,20104747,43,43,18833001,2,4,520000,4,15,2365000,8,177,20104747
2001,06,420000,111,2605,4472,8735, ,93060      ,4,9,12,,Santa Paula,8,8,1828936,0,0,0,0,0,0,0,0,0,8,8,1828936,0,0,0,0,0,0,0,0,0
2001,06,421000,097,2615,7362,7500,1,95402      ,4,9,12,,Santa Rosa,997,997,142961193,24,48,4334262,7,26,1724061,25,498,31355111,997,997,142961193,24,48,4334262,7,26,1724061,25,498,31355111
2001,06,422000,073,2623,7320,9999, ,92071      ,4,9,12,,Santee,5,5,819446,0,0,0,0,0,0,0,0,0,5,5,819446,0,0,0,0,0,0,0,0,0
2001,06,423000,085,2630,7362,7400, ,95070      ,4,9,12,,Saratoga,56,56,29561874,0,0,0,0,0,0,0,0,0,56,56,29561874,0,0,0,0,0,0,0,0,0
2001,06,424000,041,2640,7362,7360, ,94965      ,4,9,12,,Sausalito,1,1,375000,0,0,0,0,0,0,0,0,0,1,1,375000,0,0,0,0,0,0,0,0,0
2001,06,425000,087,2647,7362,7485, ,95066      ,4,9,12,,Scotts Valley,11,11,4022923,1,2,169586,0,0,0,5,40,3989860,11,11,4022923,1,2,169586,0,0,0,5,40,3989860
2001,06,426000,059,2650,4472,5945, ,90740      ,4,9,12,,Seal Beach,86,86,28069991,0,0,0,0,0,0,0,0,0,86,86,28069991,0,0,0,0,0,0,0,0,0
2001,06,427000,053,2655,7120,9999, ,93955      ,4,9,12,,Seaside,4,4,551000,0,0,0,0,0,0,0,0,0,4,4,551000,0,0,0,0,0,0,0,0,0
2001,06,428000,097,2665,7362,7500, ,95472      ,4,9,12,,Sebastopol,7,7,1021166,3,6,515510,0,0,0,0,0,0,7,7,1021166,3,6,515510,0,0,0,0,0,0
2001,06,429000,019,2670,2840,9999, ,93662      ,4,9,12,,Selma,76,76,8011799,0,0,0,0,0,0,0,0,0,76,76,8011799,0,0,0,0,0,0,0,0,0
2001,06,430000,029,2675,0680,9999, ,93263      ,4,9,12,,Shafter,83,83,7766953,1,2,58186,0,0,0,0,0,0,83,83,7766953,1,2,58186,0,0,0,0,0,0
2001,06,431000,089,    ,6690,9999, ,96001      ,4,9,12,,Shasta County Unincorporated Area,325,325,47985362,0,0,0,0,0,0,0,0,0,325,325,47985362,0,0,0,0,0,0,0,0,0
2001,06,431500,089,2677,6690,9999, ,96019      ,4,9,12,,Shasta Lake,128,128,10547785,0,0,0,0,0,0,0,0,0,128,128,10547785,0,0,0,0,0,0,0,0,0
2001,06,432000,091,    ,9999,9999, ,95936      ,4,9,12,,Sierra County,10,10,1124514,0,0,0,0,0,0,0,0,0,10,10,1124514,0,0,0,0,0,0,0,0,0
2001,06,433000,037,2690,4472,4480, ,91024      ,4,9,0,,Sierra Madre,11,11,1960814,0,0,0,0,0,0,4,20,2611680,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,434000,037,2693,4472,4480, ,90806      ,4,9,12,,Signal Hill,103,103,27428857,0,0,0,0,0,0,0,0,0,103,103,27428857,0,0,0,0,0,0,0,0,0
2001,06,435000,111,2702,4472,8735, ,93063      ,4,9,12,,Simi Valley,519,519,125802377,0,0,0,0,0,0,0,0,0,519,519,125802377,0,0,0,0,0,0,0,0,0
2001,06,436000,093,    ,9999,9999, ,96097      ,4,9,12,,Siskiyou County Unincorporated Area,139,139,22955277,0,0,0,0,0,0,0,0,0,139,139,22955277,0,0,0,0,0,0,0,0,0
2001,06,437000,073,2704,7320,9999, ,920243633  ,4,9,12,,Solana Beach,11,11,2572642,0,0,0,2,8,1269761,0,0,0,11,11,2572642,0,0,0,2,8,1269761,0,0,0
2001,06,438000,095,    ,7362,8720, ,94533      ,4,9,12,,Solano County Unincorporated Area,51,51,10376106,0,0,0,0,0,0,0,0,0,51,51,10376106,0,0,0,0,0,0,0,0,0
2001,06,439000,053,2705,7120,9999, ,93960      ,4,9,12,,Soledad,125,125,17769654,1,2,232072,0,0,0,0,0,0,125,125,17769654,1,2,232072,0,0,0,0,0,0
2001,06,441000,097,2715,7362,7500, ,954766690  ,4,9,12,,Sonoma,43,43,7561298,4,8,973138,2,8,607910,4,29,2742573,43,43,7561298,4,8,973138,2,8,607910,4,29,2742573
2001,06,442000,097,    ,7362,7500, ,95403      ,4,9,0,,Sonoma County Unincorporated Area,327,327,43007515,1,2,160686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,443000,109,2720,9999,9999, ,95370      ,4,9,12,,Sonora,29,29,3560989,0,0,0,0,0,0,0,0,0,29,29,3560989,0,0,0,0,0,0,0,0,0
2001,06,444000,037,2725,4472,4480, ,91733      ,4,9,12,,South El Monte,3,3,442158,0,0,0,0,0,0,0,0,0,3,3,442158,0,0,0,0,0,0,0,0,0
2001,06,445000,037,2730,4472,4480, ,90280      ,4,9,5,,South Gate,16,16,1763188,0,0,0,0,0,0,0,0,0,3,3,270834,0,0,0,0,0,0,0,0,0
2001,06,446000,017,2737,6922,6920, ,961506323  ,4,9,12,,South Lake Tahoe,37,37,8103112,1,2,273518,0,0,0,0,0,0,37,37,8103112,1,2,273518,0,0,0,0,0,0
2001,06,447000,037,2755,4472,4480, ,91030      ,4,9,12,,South Pasadena,3,3,704470,0,0,0,0,0,0,0,0,0,3,3,704470,0,0,0,0,0,0,0,0,0
2001,06,448000,081,2765,7362,7360, ,94080      ,4,9,12,,South San Francisco,65,65,19500000,0,0,0,0,0,0,0,0,0,65,65,19500000,0,0,0,0,0,0,0,0,0
2001,06,449000,055,2425,7362,8720, ,94574      ,4,9,12,,St. Helena,9,9,3331960,2,4,610000,0,0,0,0,0,0,9,9,3331960,2,4,610000,0,0,0,0,0,0
2001,06,450000,099,    ,5170,9999, ,95354      ,4,9,12,,Stanislaus County Unincorporated Area,360,360,67072476,5,10,588483,3,12,474843,0,0,0,360,360,67072476,5,10,588483,3,12,474843,0,0,0
2001,06,451000,059,2800,4472,5945, ,90680      ,4,9,12,,Stanton,43,43,5970913,0,0,0,0,0,0,0,0,0,43,43,5970913,0,0,0,0,0,0,0,0,0
2001,06,452000,077,2805,8120,9999,1,95202      ,4,9,12,,Stockton,1559,1559,236381956,0,0,0,0,0,0,18,112,4574608,1559,1559,236381956,0,0,0,0,0,0,18,112,4574608
2001,06,453000,095,2820,7362,8720, ,94585      ,4,9,7,,Suisun City,105,105,28301156,0,0,0,0,0,0,0,0,0,68,68,19466797,0,0,0,0,0,0,0,0,0
2001,06,454000,085,2835,7362,7400,1,94086      ,4,9,12,,Sunnyvale,11,11,2733472,1,2,473244,0,0,0,2,166,12387526,11,11,2733472,1,2,473244,0,0,0,2,166,12387526
2001,06,455000,035,2845,9999,9999, ,96130      ,4,9,0,,Susanville,38,38,3613394,0,0,0,1,3,185680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,456000,101,    ,9340,9999, ,95993      ,4,9,12,,Sutter County Unincorporated Area,63,63,9828912,0,0,0,0,0,0,0,0,0,63,63,9828912,0,0,0,0,0,0,0,0,0
2001,06,457000,005,2855,9999,9999, ,95685      ,4,9,0,,Sutter Creek,4,4,719517,1,2,197043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,458000,029,2860,0680,9999, ,93268      ,4,9,12,,Taft,3,3,358000,0,0,0,0,0,0,0,0,0,3,3,358000,0,0,0,0,0,0,0,0,0
2001,06,461000,103,    ,9999,9999, ,96080      ,4,9,12,,Tehama County Unincorporated Area,154,154,39983707,0,0,0,0,0,0,0,0,0,154,154,39983707,0,0,0,0,0,0,0,0,0
2001,06,462000,065,2878,4472,6780,1,925899033  ,4,9,12,,Temecula,952,952,128234999,0,0,0,0,0,0,0,0,0,952,952,128234999,0,0,0,0,0,0,0,0,0
2001,06,463000,037,2880,4472,4480, ,47132      ,4,9,3,,Temple City,32,32,7457597,1,2,208650,14,52,2093308,22,154,2968546,6,6,1403090,0,0,0,4,16,649780,6,36,852550
2001,06,464000,111,2897,4472,8735, ,913622903  ,4,9,12,,Thousand Oaks,836,836,239933276,1,2,206456,1,4,619875,4,125,13791521,836,836,239933276,1,2,206456,1,4,619875,4,125,13791521
2001,06,465000,041,2903,7362,7360, ,94920      ,4,9,11,,Tiburon town,12,12,8681062,1,2,440000,0,0,0,0,0,0,11,11,8159865,0,0,0,0,0,0,0,0,0
2001,06,466000,037,2910,4472,4480, ,90503      ,4,9,12,,Torrance,150,150,31759159,0,0,0,0,0,0,0,0,0,150,150,31759159,0,0,0,0,0,0,0,0,0
2001,06,467000,077,2915,8120,9999, ,95376      ,4,9,12,,Tracy,914,914,153010026,1,2,190000,0,0,0,24,216,13274184,914,914,153010026,1,2,190000,0,0,0,24,216,13274184
2001,06,468000,023,2925,9999,9999, ,95570      ,4,9,12,,Trinidad,1,1,290000,0,0,0,0,0,0,0,0,0,1,1,290000,0,0,0,0,0,0,0,0,0
2001,06,469000,105,    ,9999,9999, ,96093      ,4,9,12,,Trinity County,48,48,4989990,0,0,0,0,0,0,0,0,0,48,48,4989990,0,0,0,0,0,0,0,0,0
2001,06,469500,057,2940,9999,9999, ,96161      ,4,9,12,,Truckee,157,157,30808235,3,6,647282,6,24,2145302,0,0,0,157,157,30808235,3,6,647282,6,24,2145302,0,0,0
2001,06,470000,107,2945,8780,9999,1,93274      ,4,9,12,,Tulare,230,230,20478800,0,0,0,0,0,0,0,0,0,230,230,20478800,0,0,0,0,0,0,0,0,0
2001,06,471000,107,    ,8780,9999, ,93277      ,4,9,12,,Tulare County Unincorporated Area,253,253,25719696,2,4,201024,0,0,0,10,50,3184750,253,253,25719696,2,4,201024,0,0,0,10,50,3184750
2001,06,472000,093,2950,9999,9999, ,96134      ,4,9,12,,Tulelake,1,1,35000,0,0,0,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0
2001,06,473000,109,    ,9999,9999, ,95370      ,4,9,12,,Tuolumne County Unincorporated Area,224,224,31284075,0,0,0,0,0,0,0,0,0,224,224,31284075,0,0,0,0,0,0,0,0,0
2001,06,474000,099,2960,5170,9999,1,95380      ,4,9,12,,Turlock,507,507,71624749,0,0,0,0,0,0,0,0,0,507,507,71624749,0,0,0,0,0,0,0,0,0
2001,06,475000,059,2965,4472,5945, ,92780      ,4,9,12,,Tustin,100,100,43759263,0,0,0,0,0,0,0,0,0,100,100,43759263,0,0,0,0,0,0,0,0,0
2001,06,476000,071,2971,4472,6780, ,92277      ,4,9,12,,Twentynine Palms,6,6,815508,0,0,0,0,0,0,0,0,0,6,6,815508,0,0,0,0,0,0,0,0,0
2001,06,477000,045,2980,9999,9999, ,954825400  ,4,9,0,,Ukiah,24,24,2416695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,478000,001,2985,7362,5775, ,94587      ,4,9,12,,Union City,127,127,33647450,0,0,0,0,0,0,0,0,0,127,127,33647450,0,0,0,0,0,0,0,0,0
2001,06,479000,071,2990,4472,6780, ,91786      ,4,9,12,,Upland,40,40,6225585,0,0,0,0,0,0,0,0,0,40,40,6225585,0,0,0,0,0,0,0,0,0
2001,06,480000,095,2995,7362,8720, ,95688      ,4,9,12,,Vacaville,320,320,65279770,1,2,219846,0,0,0,31,410,30940389,320,320,65279770,1,2,219846,0,0,0,31,410,30940389
2001,06,481000,095,3000,7362,8720,1,94590      ,4,9,12,,Vallejo,363,363,76220781,0,0,0,0,0,0,0,0,0,363,363,76220781,0,0,0,0,0,0,0,0,0
2001,06,482000,111,    ,4472,8735, ,93009      ,4,9,12,,Ventura County Unincorporated Area,212,212,66159400,0,0,0,0,0,0,1,6,194574,212,212,66159400,0,0,0,0,0,0,1,6,194574
2001,06,483000,037,3006,4472,4480, ,90058      ,4,9,12,,Vernon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,484000,071,3007,4472,6780, ,92392      ,4,9,12,,Victorville,637,637,100545486,0,0,0,0,0,0,0,0,0,637,637,100545486,0,0,0,0,0,0,0,0,0
2001,06,485000,059,3009,4472,5945, ,92861      ,4,9,3,,Villa Park,9,9,2273678,0,0,0,0,0,0,0,0,0,3,3,1400000,0,0,0,0,0,0,0,0,0
2001,06,486000,107,3015,8780,9999,1,93277      ,4,9,12,,Visalia,818,818,104099762,6,12,928034,2,6,348105,0,0,0,818,818,104099762,6,12,928034,2,6,348105,0,0,0
2001,06,487000,073,3017,7320,9999, ,92085      ,4,9,12,,Vista,210,210,53847144,8,16,2396744,1,4,281116,0,0,0,210,210,53847144,8,16,2396744,1,4,281116,0,0,0
2001,06,488000,037,3025,4472,4480, ,91789      ,4,9,12,,Walnut,9,9,3555484,0,0,0,0,0,0,0,0,0,9,9,3555484,0,0,0,0,0,0,0,0,0
2001,06,489000,013,3030,7362,5775, ,94596      ,4,9,12,,Walnut Creek,31,31,10574418,0,0,0,1,3,250000,0,0,0,31,31,10574418,0,0,0,1,3,250000,0,0,0
2001,06,490000,029,3045,0680,9999, ,93280      ,4,9,0,,Wasco,65,65,5306347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,491000,099,3050,5170,9999, ,95386      ,4,9,12,,Waterford,48,48,4550653,0,0,0,0,0,0,7,56,3150000,48,48,4550653,0,0,0,0,0,0,7,56,3150000
2001,06,492000,087,3055,7362,7485,1,95076      ,4,9,10,,Watsonville,136,136,24278840,0,0,0,0,0,0,2,15,1458451,122,122,21917929,0,0,0,0,0,0,1,8,797043
2001,06,493000,093,3063,9999,9999, ,96097      ,4,9,12,,Weed,1,1,63268,0,0,0,0,0,0,0,0,0,1,1,63268,0,0,0,0,0,0,0,0,0
2001,06,494000,037,3070,4472,4480, ,91790      ,4,9,12,,West Covina,75,75,28440877,0,0,0,0,0,0,0,0,0,75,75,28440877,0,0,0,0,0,0,0,0,0
2001,06,495000,037,3080,4472,4480, ,90069      ,4,9,12,,West Hollywood,1,1,202647,0,0,0,0,0,0,1,6,805109,1,1,202647,0,0,0,0,0,0,1,6,805109
2001,06,496000,113,3098,6922,9270, ,95691      ,4,9,12,,West Sacramento,866,866,114570553,1,2,108542,0,0,0,0,0,0,866,866,114570553,1,2,108542,0,0,0,0,0,0
2001,06,497000,037,3082,4472,4480, ,47132      ,4,9,3,,Westlake Village,1,1,803485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,06,498000,059,3085,4472,5945, ,92683      ,4,9,12,,Westminster,101,101,11427930,2,4,674909,0,0,0,0,0,0,101,101,11427930,2,4,674909,0,0,0,0,0,0
2001,06,499000,025,3092,9999,9999, ,92243      ,4,9,12,,Westmorland,3,3,228359,0,0,0,0,0,0,0,0,0,3,3,228359,0,0,0,0,0,0,0,0,0
2001,06,500000,115,3105,9340,9999, ,95692      ,4,9,12,,Wheatland,50,50,6449091,0,0,0,0,0,0,0,0,0,50,50,6449091,0,0,0,0,0,0,0,0,0
2001,06,501000,037,3110,4472,4480, ,90602      ,4,9,12,,Whittier,12,12,3340500,0,0,0,0,0,0,0,0,0,12,12,3340500,0,0,0,0,0,0,0,0,0
2001,06,502000,011,3115,9999,9999, ,95987      ,4,9,12,,Williams,3,3,512350,0,0,0,0,0,0,0,0,0,3,3,512350,0,0,0,0,0,0,0,0,0
2001,06,503000,045,3120,9999,9999, ,95490      ,4,9,12,,Willits,4,4,419365,0,0,0,0,0,0,0,0,0,4,4,419365,0,0,0,0,0,0,0,0,0
2001,06,504000,021,3125,9999,9999, ,95988      ,4,9,12,,Willows,4,4,390116,0,0,0,0,0,0,0,0,0,4,4,390116,0,0,0,0,0,0,0,0,0
2001,06,504500,097,3131,7362,7500, ,954920100  ,4,9,12,,Windsor town,104,104,21896599,0,0,0,0,0,0,1,13,2177385,104,104,21896599,0,0,0,0,0,0,1,13,2177385
2001,06,505000,113,3135,6922,9270, ,95694      ,4,9,12,,Winters,46,46,5993871,0,0,0,0,0,0,0,0,0,46,46,5993871,0,0,0,0,0,0,0,0,0
2001,06,506000,107,3145,8780,9999, ,93286      ,4,9,11,,Woodlake,11,11,738298,0,0,0,0,0,0,0,0,0,10,10,675022,0,0,0,0,0,0,0,0,0
2001,06,507000,113,3150,6922,9270,1,95695      ,4,9,12,,Woodland,89,89,10830076,0,0,0,1,4,141667,3,16,566668,89,89,10830076,0,0,0,1,4,141667,3,16,566668
2001,06,508000,081,3155,7362,7360, ,94062      ,4,9,12,,Woodside town,11,11,10019845,0,0,0,0,0,0,0,0,0,11,11,10019845,0,0,0,0,0,0,0,0,0
2001,06,509000,113,    ,6922,9270, ,95695      ,4,9,12,,Yolo County Unincorporated Area,71,71,14659184,0,0,0,0,0,0,0,0,0,71,71,14659184,0,0,0,0,0,0,0,0,0
2001,06,510000,059,3169,4472,5945, ,928868714  ,4,9,12,,Yorba Linda,323,323,151290361,0,0,0,0,0,0,0,0,0,323,323,151290361,0,0,0,0,0,0,0,0,0
2001,06,511000,055,3177,7362,8720, ,94559      ,4,9,12,,Yountville town,5,5,838151,0,0,0,0,0,0,0,0,0,5,5,838151,0,0,0,0,0,0,0,0,0
2001,06,512000,093,3180,9999,9999, ,96097      ,4,9,5,,Yreka,3,3,441453,0,0,0,0,0,0,0,0,0,3,3,441453,0,0,0,0,0,0,0,0,0
2001,06,513000,101,3185,9340,9999,1,95991      ,4,9,12,,Yuba City,351,351,62228355,3,6,611650,0,0,0,0,0,0,351,351,62228355,3,6,611650,0,0,0,0,0,0
2001,06,514000,115,    ,9340,9999, ,959014198  ,4,9,12,,Yuba County Unincorporated Area,156,156,16036869,0,0,0,0,0,0,0,0,0,156,156,16036869,0,0,0,0,0,0,0,0,0
2001,06,515000,071,3186,4472,6780, ,923990181  ,4,9,12,,Yucaipa,281,281,39038289,0,0,0,0,0,0,0,0,0,281,281,39038289,0,0,0,0,0,0,0,0,0
2001,06,516000,071,3187,4472,6780, ,92284      ,4,9,12,,Yucca Valley,81,81,8526696,0,0,0,0,0,0,0,0,0,81,81,8526696,0,0,0,0,0,0,0,0,0
2001,08,001000,001,    ,2082,2080, ,80022      ,4,8,12,,Adams County Unincorporated Area,679,679,62236242,9,18,1104941,0,0,0,4,54,2200000,679,679,62236242,9,18,1104941,0,0,0,4,54,2200000
2001,08,003000,071,0005,9999,9999, ,810200311  ,4,8,0,,Aguilar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,005000,121,0010,9999,9999, ,80720      ,4,8,12,,Akron town,1,1,91000,0,0,0,0,0,0,0,0,0,1,1,91000,0,0,0,0,0,0,0,0,0
2001,08,007000,003,0015,9999,9999, ,81101      ,4,8,12,,Alamosa,36,36,2843363,0,0,0,1,4,173160,6,39,1830962,36,36,2843363,0,0,0,1,4,173160,6,39,1830962
2001,08,009000,003,    ,9999,9999, ,81101      ,4,8,12,,Alamosa County Unincorporated Area,16,16,1358276,0,0,0,0,0,0,0,0,0,16,16,1358276,0,0,0,0,0,0,0,0,0
2001,08,011000,093,0020,9999,9999, ,80420      ,4,8,12,,Alma town,2,2,305389,0,0,0,0,0,0,0,0,0,2,2,305389,0,0,0,0,0,0,0,0,0
2001,08,013000,021,0025,9999,9999, ,81120      ,4,8,0,,Antonito town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,015000,005,    ,2082,2080, ,80112      ,4,8,12,,Arapahoe County Unincorporated Area,1796,1796,170684670,0,0,0,10,40,2103506,98,1875,103925718,1796,1796,170684670,0,0,0,10,40,2103506,98,1875,103925718
2001,08,017000,007,    ,9999,9999, ,81147      ,4,8,12,,Archuleta County Unincorporated Area,266,266,49175124,5,10,1104000,3,11,2034000,0,0,0,266,266,49175124,5,10,1104000,3,11,2034000,0,0,0
2001,08,023000,059,0040,2082,2080, ,80002      ,4,8,12,,Arvada,373,373,52268620,0,0,0,0,0,0,3,15,1680776,373,373,52268620,0,0,0,0,0,0,3,15,1680776
2001,08,025000,097,0045,9999,9999, ,81611      ,4,8,12,,Aspen,45,45,47624975,0,0,0,0,0,0,0,0,0,45,45,47624975,0,0,0,0,0,0,0,0,0
2001,08,027000,123,0050,2082,3060, ,80610      ,4,8,12,,Ault town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,031000,005,0055,2082,2080, ,80012      ,4,8,12,,Aurora,1340,1340,193188844,2,4,399624,7,25,2161080,82,1342,74125405,1340,1340,193188844,2,4,399624,7,25,2161080,82,1342,74125405
2001,08,035000,037,0057,9999,9999, ,81620      ,4,8,12,,Avon town,18,18,14001951,0,0,0,0,0,0,0,0,0,18,18,14001951,0,0,0,0,0,0,0,0,0
2001,08,039000,037,0060,9999,9999, ,81621      ,4,8,12,,Basalt town,27,27,7222305,0,0,0,3,12,1395000,1,12,1100000,27,27,7222305,0,0,0,3,12,1395000,1,12,1100000
2001,08,043000,067,0065,9999,9999, ,81122      ,4,8,12,,Bayfield town,7,7,936902,0,0,0,0,0,0,0,0,0,7,7,936902,0,0,0,0,0,0,0,0,0
2001,08,045000,001,0075,2082,2080, ,80102      ,4,8,12,,Bennett town,51,51,8102713,0,0,0,0,0,0,0,0,0,51,51,8102713,0,0,0,0,0,0,0,0,0
2001,08,047000,011,    ,9999,9999, ,81054      ,4,8,12,,Bent County Unincorporated Area,10,10,915500,0,0,0,0,0,0,0,0,0,10,10,915500,0,0,0,0,0,0,0,0,0
2001,08,049000,069,0080,2670,9999, ,80513      ,4,8,12,,Berthoud town,21,21,2741843,0,0,0,0,0,0,0,0,0,21,21,2741843,0,0,0,0,0,0,0,0,0
2001,08,051000,063,0085,9999,9999, ,80805      ,4,8,12,,Bethune town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,053000,047,0090,9999,9999, ,80422      ,4,8,12,,Black Hawk town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,063000,013,0110,2082,1125,1,803060791  ,4,8,12,,Boulder,51,51,11222424,1,2,261850,0,0,0,8,161,12156755,51,51,11222424,1,2,261850,0,0,0,8,161,12156755
2001,08,065000,013,    ,2082,1125, ,80306      ,4,8,12,,Boulder County Unincorporated Area,122,122,46243409,0,0,0,0,0,0,0,0,0,122,122,46243409,0,0,0,0,0,0,0,0,0
2001,08,067000,005,0115,2082,2080, ,80123      ,4,8,0,,Bow Mar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,073000,117,0125,9999,9999, ,80424      ,4,8,12,,Breckenridge town,96,96,27763153,1,2,60000,0,0,0,4,117,15766159,96,96,27763153,1,2,60000,0,0,0,4,117,15766159
2001,08,075000,001,0130,2082,2080, ,80601      ,4,8,10,,Brighton,571,571,62175782,0,0,0,0,0,0,0,0,0,460,460,52424679,0,0,0,0,0,0,0,0,0
2001,08,079000,043,0140,9999,9999, ,81212      ,4,8,0,,Brookside town,1,1,130534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,08,083000,013,0143,2082,1125, ,80020      ,4,8,12,,Broomfield,541,541,84418364,16,32,3674473,5,19,1488341,41,508,20503258,541,541,84418364,16,32,3674473,5,19,1488341,41,508,20503258
2001,08,089000,087,0150,9999,9999, ,80723      ,4,8,12,,Brush,13,13,1037185,0,0,0,0,0,0,0,0,0,13,13,1037185,0,0,0,0,0,0,0,0,0
2001,08,093000,063,0160,9999,9999, ,80807      ,4,8,12,,Burlington,11,11,1042716,0,0,0,0,0,0,0,0,0,11,11,1042716,0,0,0,0,0,0,0,0,0
2001,08,095000,041,0165,1720,9999, ,80808      ,4,8,12,,Calhan town,3,3,203035,0,0,0,0,0,0,0,0,0,3,3,203035,0,0,0,0,0,0,0,0,0
