Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9299,02,009000,013,9999,9999,4,9,12,12,Akutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,013000,270,9999,9999,4,9,0,0,Alakanuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,041000,020,0380,9999,4,9,12,12,Anchorage Borough,639,639,99877788,5,10,943010,0,0,0,0,0,0,639,639,99877788,5,10,943010,0,0,0,0,0,0
9299,02,049000,231,9999,9999,4,9,12,12,Angoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,069000,000,9999,9999,4,9,0,0,Balance of State-Part 1 Anchorage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,073000,000,9999,9999,4,9,0,0,Balance of State-Part 2 Fairbanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,077000,000,9999,9999,4,9,0,0,Balance of State-Part 3 Juneau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,081000,185,9999,9999,4,9,0,0,Barrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,085000,050,9999,9999,4,9,12,12,Bethel,6,6,600000,2,4,200000,1,3,120000,1,5,233510,6,6,600000,2,4,200000,1,3,120000,1,5,233510
9299,02,097000,060,9999,9999,4,9,12,12,Bristol Bay Borough,7,7,628418,0,0,0,0,0,0,0,0,0,7,7,628418,0,0,0,0,0,0,0,0,0
9299,02,133000,261,9999,9999,4,9,0,0,Cordova,0,0,0,0,0,0,0,0,0,1,5,390625,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,137000,201,9999,9999,4,9,12,12,Craig,4,4,359096,3,6,380706,2,6,288336,0,0,0,4,4,359096,3,6,380706,2,6,288336,0,0,0
9299,02,149000,070,9999,9999,4,9,12,12,Dillingham,1,1,89774,0,0,0,1,3,144168,0,0,0,1,1,89774,0,0,0,1,3,144168,0,0,0
9299,02,177000,090,9999,9999,4,9,12,12,Fairbanks,10,10,920241,1,2,145319,0,0,0,0,0,0,10,10,920241,1,2,145319,0,0,0,0,0,0
9299,02,181000,090,9999,9999,4,9,12,12,Fairbanks North Star Borough Unincorporated Area,66,66,4878269,2,4,301000,0,0,0,0,0,0,66,66,4878269,2,4,301000,0,0,0,0,0,0
9299,02,209000,100,9999,9999,4,9,12,12,Haines,6,6,185000,0,0,0,0,0,0,0,0,0,6,6,185000,0,0,0,0,0,0,0,0,0
9299,02,221000,122,9999,9999,4,9,12,12,Homer,12,12,939000,0,0,0,0,0,0,0,0,0,12,12,939000,0,0,0,0,0,0,0,0,0
9299,02,253000,110,9999,9999,4,9,12,12,Juneau Borough,98,98,8117623,1,2,191139,1,4,109000,1,12,647274,98,98,8117623,1,2,191139,1,4,109000,1,12,647274
9299,02,277000,122,9999,9999,4,9,12,12,Kenai,28,28,3214086,0,0,0,0,0,0,0,0,0,28,28,3214086,0,0,0,0,0,0,0,0,0
9299,02,285000,130,9999,9999,4,9,0,0,Ketchikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,289000,130,9999,9999,4,9,12,12,Ketchikan Gateway Borough,42,42,3770508,3,6,380706,0,0,0,0,0,0,42,42,3770508,3,6,380706,0,0,0,0,0,0
9299,02,297000,013,9999,9999,4,9,0,0,King Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,317000,150,9999,9999,4,9,12,12,Kodiak City-Kodiak Island Borough,25,25,3429734,3,6,355809,0,0,0,0,0,0,25,25,3429734,3,6,355809,0,0,0,0,0,0
9299,02,329000,188,9999,9999,4,9,0,0,Kotzebue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,413000,180,9999,9999,4,9,12,12,Nome,2,2,125200,1,2,44000,1,3,99000,0,0,0,2,2,125200,1,2,44000,1,3,99000,0,0,0
9299,02,425000,090,9999,9999,4,9,12,12,North Pole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,429000,185,9999,9999,4,9,12,12,North Slope Borough Unincorporated Area,69,69,5563932,0,0,0,0,0,0,0,0,0,69,69,5563932,0,0,0,0,0,0,0,0,0
9299,02,437000,185,9999,9999,4,9,12,12,Nuiqsut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,457000,170,9999,9999,4,9,12,12,Palmer,32,32,2256376,0,0,0,0,0,0,0,0,0,32,32,2256376,0,0,0,0,0,0,0,0,0
9299,02,461000,231,9999,9999,4,9,0,0,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,465000,280,9999,9999,4,9,12,12,Petersburg,8,8,504657,1,2,111000,0,0,0,0,0,0,8,8,504657,1,2,111000,0,0,0,0,0,0
9299,02,505000,013,9999,9999,4,9,12,12,Sand Point,1,1,89774,0,0,0,0,0,0,0,0,0,1,1,89774,0,0,0,0,0,0,0,0,0
9299,02,525000,122,9999,9999,4,9,7,7,Seldovia,2,2,100000,0,0,0,0,0,0,0,0,0,2,2,100000,0,0,0,0,0,0,0,0,0
9299,02,529000,122,9999,9999,4,9,12,12,Seward,13,13,1340323,0,0,0,0,0,0,0,0,0,13,13,1340323,0,0,0,0,0,0,0,0,0
9299,02,557000,220,9999,9999,4,9,12,12,Sitka Borough,28,28,2624625,5,10,754840,1,4,209440,0,0,0,28,28,2624625,5,10,754840,1,4,209440,0,0,0
9299,02,561000,231,9999,9999,4,9,12,12,Skagway,7,7,431900,0,0,0,0,0,0,0,0,0,7,7,431900,0,0,0,0,0,0,0,0,0
9299,02,565000,122,9999,9999,4,9,12,12,Soldotna,8,8,577000,0,0,0,0,0,0,0,0,0,8,8,577000,0,0,0,0,0,0,0,0,0
9299,02,597000,231,9999,9999,4,9,12,12,Tenakee Springs,6,6,240000,0,0,0,0,0,0,0,0,0,6,6,240000,0,0,0,0,0,0,0,0,0
9299,02,625000,016,9999,9999,4,9,12,12,Unalaska,9,9,807966,1,2,126902,0,0,0,1,8,373616,9,9,807966,1,2,126902,0,0,0,1,8,373616
9299,02,633000,261,9999,9999,4,9,12,12,Valdez,10,10,1513985,0,0,0,0,0,0,0,0,0,10,10,1513985,0,0,0,0,0,0,0,0,0
9299,02,645000,170,9999,9999,4,9,12,12,Wasilla,7,7,628418,1,2,126902,1,4,192224,0,0,0,7,7,628418,1,2,126902,1,4,192224,0,0,0
9299,02,653000,261,9999,9999,4,9,12,12,Whittier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,02,657000,280,9999,9999,4,9,12,12,Wrangell,12,12,902000,0,0,0,1,3,300000,0,0,0,12,12,902000,0,0,0,1,3,300000,0,0,0
9299,02,661000,231,9999,9999,4,9,12,12,Yakutat,2,2,160000,0,0,0,0,0,0,0,0,0,2,2,160000,0,0,0,0,0,0,0,0,0
9299,04,001000,001,9999,9999,4,8,12,12,Apache County Unincorporated Area,33,33,2130140,0,0,0,0,0,0,0,0,0,33,33,2130140,0,0,0,0,0,0,0,0,0
9299,04,009000,021,9999,9999,4,8,12,12,Apache Junction,29,29,1657562,0,0,0,0,0,0,1,21,892537,29,29,1657562,0,0,0,0,0,0,1,21,892537
9299,04,013000,013,6200,9999,4,8,12,12,Avondale,216,216,18065160,0,0,0,0,0,0,0,0,0,216,216,18065160,0,0,0,0,0,0,0,0,0
9299,04,017000,003,9999,9999,4,8,12,12,Benson,4,4,192000,0,0,0,0,0,0,0,0,0,4,4,192000,0,0,0,0,0,0,0,0,0
9299,04,021000,003,9999,9999,4,8,12,12,Bisbee,4,4,180022,0,0,0,0,0,0,0,0,0,4,4,180022,0,0,0,0,0,0,0,0,0
9299,04,025000,013,6200,9999,4,8,12,12,Buckeye town,1,1,15000,0,0,0,0,0,0,0,0,0,1,1,15000,0,0,0,0,0,0,0,0,0
9299,04,029000,015,9999,9999,4,8,12,12,Bullhead City,123,123,10117202,3,6,441377,12,46,1931410,11,221,7177386,123,123,10117202,3,6,441377,12,46,1931410,11,221,7177386
9299,04,033000,025,9999,9999,4,8,12,12,Camp Verde town,38,38,2632350,0,0,0,1,4,100000,0,0,0,38,38,2632350,0,0,0,1,4,100000,0,0,0
9299,04,037000,013,6200,9999,4,8,12,12,Carefree town,33,33,8333337,0,0,0,0,0,0,0,0,0,33,33,8333337,0,0,0,0,0,0,0,0,0
9299,04,041000,021,9999,9999,4,8,12,12,Casa Grande,66,66,3946419,0,0,0,1,3,128642,0,0,0,66,66,3946419,0,0,0,1,3,128642,0,0,0
9299,04,045000,013,6200,9999,4,8,12,12,Cave Creek town,19,19,2286889,0,0,0,0,0,0,0,0,0,19,19,2286889,0,0,0,0,0,0,0,0,0
9299,04,049000,013,6200,9999,4,8,12,12,Chandler,2477,2477,247638847,0,0,0,0,0,0,9,153,6159348,2477,2477,247638847,0,0,0,0,0,0,9,153,6159348
9299,04,053000,025,9999,9999,4,8,0,0,Chino Valley town,45,45,3265200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,057000,025,9999,9999,4,8,12,12,Clarkdale town,29,29,3196327,0,0,0,0,0,0,0,0,0,29,29,3196327,0,0,0,0,0,0,0,0,0
9299,04,061000,011,9999,9999,4,8,12,12,Clifton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,065000,003,9999,9999,4,8,12,12,Cochise County Unincorporated Area,252,252,14709358,0,0,0,0,0,0,0,0,0,252,252,14709358,0,0,0,0,0,0,0,0,0
9299,04,069000,005,9999,9999,4,8,12,12,Coconino County Unincorporated Area,284,284,28819271,0,0,0,0,0,0,0,0,0,284,284,28819271,0,0,0,0,0,0,0,0,0
9299,04,073000,015,9999,9999,4,8,12,12,Colorado City town,26,26,2501255,0,0,0,0,0,0,0,0,0,26,26,2501255,0,0,0,0,0,0,0,0,0
9299,04,077000,021,9999,9999,4,8,12,12,Coolidge,8,8,332708,0,0,0,0,0,0,0,0,0,8,8,332708,0,0,0,0,0,0,0,0,0
9299,04,081000,025,9999,9999,4,8,12,12,Cottonwood,20,20,1244327,0,0,0,0,0,0,0,0,0,20,20,1244327,0,0,0,0,0,0,0,0,0
9299,04,085000,003,9999,9999,4,8,12,12,Douglas,15,15,777579,1,2,67710,0,0,0,0,0,0,15,15,777579,1,2,67710,0,0,0,0,0,0
9299,04,089000,011,9999,9999,4,8,12,12,Duncan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,093000,001,9999,9999,4,8,0,0,Eagar town,2,2,102810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,097000,013,6200,9999,4,8,12,12,El Mirage town,12,12,746000,0,0,0,0,0,0,20,128,8000000,12,12,746000,0,0,0,0,0,0,20,128,8000000
9299,04,101000,021,9999,9999,4,8,12,12,Eloy,11,11,150493,0,0,0,0,0,0,0,0,0,11,11,150493,0,0,0,0,0,0,0,0,0
9299,04,105000,005,9999,9999,4,8,12,12,Flagstaff,255,255,23456854,7,14,655500,2,7,316000,0,0,0,255,255,23456854,7,14,655500,2,7,316000,0,0,0
9299,04,109000,021,9999,9999,4,8,12,12,Florence town,7,7,211000,0,0,0,0,0,0,0,0,0,7,7,211000,0,0,0,0,0,0,0,0,0
9299,04,113000,013,6200,9999,4,8,12,12,Fountain Hills town,212,212,25795550,10,20,1186456,1,4,454253,0,0,0,212,212,25795550,10,20,1186456,1,4,454253,0,0,0
9299,04,117000,005,9999,9999,4,8,12,12,Fredonia town,2,2,98000,0,0,0,0,0,0,0,0,0,2,2,98000,0,0,0,0,0,0,0,0,0
9299,04,121000,013,6200,9999,4,8,12,12,Gila Bend town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,125000,007,9999,9999,4,8,12,12,Gila County Unincorporated Area,90,90,5722561,0,0,0,0,0,0,0,0,0,90,90,5722561,0,0,0,0,0,0,0,0,0
9299,04,129000,013,6200,9999,4,8,12,12,Gilbert town,1448,1448,147176062,0,0,0,0,0,0,0,0,0,1448,1448,147176062,0,0,0,0,0,0,0,0,0
9299,04,133000,013,6200,9999,4,8,12,12,Glendale,1555,1555,140105734,0,0,0,0,0,0,0,0,0,1555,1555,140105734,0,0,0,0,0,0,0,0,0
9299,04,137000,007,9999,9999,4,8,12,12,Globe,14,14,1425123,0,0,0,0,0,0,0,0,0,14,14,1425123,0,0,0,0,0,0,0,0,0
9299,04,141000,013,6200,9999,4,8,12,12,Goodyear,72,72,6936662,0,0,0,0,0,0,0,0,0,72,72,6936662,0,0,0,0,0,0,0,0,0
9299,04,145000,009,9999,9999,4,8,12,12,Graham County Unincorporated Area,35,35,1909000,0,0,0,0,0,0,0,0,0,35,35,1909000,0,0,0,0,0,0,0,0,0
9299,04,149000,011,9999,9999,4,8,12,12,Greenlee County Unincorporated Area,4,4,382000,0,0,0,0,0,0,0,0,0,4,4,382000,0,0,0,0,0,0,0,0,0
9299,04,153000,013,6200,9999,4,8,12,12,Guadalupe town,16,16,214959,0,0,0,0,0,0,0,0,0,16,16,214959,0,0,0,0,0,0,0,0,0
9299,04,157000,007,9999,9999,4,8,10,10,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,04,165000,017,9999,9999,4,8,8,8,Holbrook,4,4,185221,0,0,0,0,0,0,0,0,0,2,2,94779,0,0,0,0,0,0,0,0,0
