Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2006,06,299000,059,1912,348,31100, ,1,92660      ,4,9,10,Newport Beach,103,103,72704938,29,58,15279996,0,0,0,0,0,0,89,89,64078710,23,46,12640000,0,0,0,0,0,0
2006,06,300000,065,1919,348,40140, , ,92860      ,4,9,12,Norco,7,7,1077412,0,0,0,0,0,0,0,0,0,7,7,1077412,0,0,0,0,0,0,0,0,0
2006,06,301000,037,1950,348,31100, , ,90650      ,4,9,12,Norwalk,14,14,1994974,0,0,0,0,0,503530,0,0,0,14,14,1994974,0,0,0,0,0,503530,0,0,0
2006,06,302000,041,1955,488,41860, , ,949455054  ,4,9,0,Novato,242,242,74085433,1,2,286824,1,3,452472,13,170,16753591,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,303000,099,1965,999,33700, , ,95361      ,4,9,12,Oakdale,390,390,41770353,1,2,114345,1,3,171519,0,0,0,390,390,41770353,1,2,114345,1,3,171519,0,0,0
2006,06,304000,001,1970,488,41860, ,1,94612      ,4,9,12,Oakland,213,213,67062433,4,8,1154812,6,20,2363818,63,2709,291816361,213,213,67062433,4,8,1154812,6,20,2363818,63,2709,291816361
2006,06,304100,013,1975,488,41860, , ,94561      ,4,9,12,Oakley,607,607,201339315,0,0,0,0,0,0,0,0,0,607,607,201339315,0,0,0,0,0,0,0,0,0
2006,06,305000,073,1990,999,41740, , ,92054      ,4,9,12,Oceanside,284,284,98272024,5,10,2369100,5,17,2930790,25,311,43329568,284,284,98272024,5,10,2369100,5,17,2930790,25,311,43329568
2006,06,306000,111,1995,348,37100, , ,93023      ,4,9,12,Ojai,6,6,1664494,0,0,0,0,0,0,0,0,0,6,6,1664494,0,0,0,0,0,0,0,0,0
2006,06,307000,071,2005,348,40140, ,1,91767      ,4,9,12,Ontario,69,69,12259509,4,8,1091118,3,10,912544,0,0,0,69,69,12259509,4,8,1091118,3,10,912544,0,0,0
2006,06,308000,059,2015,348,31100, ,1,92866      ,4,9,12,Orange,92,92,12950872,0,0,0,5,18,2134945,8,43,5615279,92,92,12950872,0,0,0,5,18,2134945,8,43,5615279
2006,06,309000,059,    ,348,31100, , ,927035000  ,4,9,12,Orange County Unincorporated Area,344,344,137845032,0,0,0,0,0,0,3,43,6107223,344,344,137845032,0,0,0,0,0,0,3,43,6107223
2006,06,310000,019,2020,260,23420, , ,93646      ,4,9,12,Orange Cove,47,47,5600975,0,0,0,0,0,0,7,89,7101111,47,47,5600975,0,0,0,0,0,0,7,89,7101111
2006,06,312000,021,2035,999,99999, , ,95963      ,4,9,12,Orland,57,57,7980000,0,0,0,0,0,0,0,0,0,57,57,7980000,0,0,0,0,0,0,0,0,0
2006,06,313000,007,2045,999,17020, , ,95965      ,4,9,12,Oroville,29,29,3991002,0,0,0,0,0,0,0,0,0,29,29,3991002,0,0,0,0,0,0,0,0,0
2006,06,314000,111,2050,348,37100, ,1,93030      ,4,9,0,Oxnard,328,328,75310070,2,4,448628,8,25,3041983,14,312,29203810,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,315000,053,2065,999,41500, , ,939503396  ,4,9,12,Pacific Grove,7,7,2209576,1,2,350000,0,0,0,0,0,0,7,7,2209576,1,2,350000,0,0,0,0,0,0
2006,06,316000,081,2060,488,41860, , ,94044      ,4,9,12,Pacifica,4,4,1602000,0,0,0,1,3,350000,0,0,0,4,4,1602000,0,0,0,1,3,350000,0,0,0
2006,06,317000,065,2080,348,40140, , ,92260      ,4,9,12,Palm Desert,271,271,109344724,12,24,942000,1,4,345269,17,414,35231195,271,271,109344724,12,24,942000,1,4,345269,17,414,35231195
2006,06,318000,065,2085,348,40140, , ,92263      ,4,9,11,Palm Springs,347,347,84223680,1,2,400000,1,3,350000,10,69,7816017,330,330,79968369,1,2,400000,1,3,350000,8,50,5903892
2006,06,319000,037,2072,348,31100, , ,93550      ,4,9,12,Palmdale,1194,1194,285329173,1,2,142069,0,0,0,1,75,2943494,1194,1194,285329173,1,2,142069,0,0,0,1,75,2943494
2006,06,320000,085,2090,488,41940, ,1,94301      ,4,9,12,Palo Alto,132,132,78030739,0,0,0,3,9,2344605,10,81,19481369,132,132,78030739,0,0,0,3,9,2344605,10,81,19481369
2006,06,321000,037,2095,348,31100, , ,90274      ,4,9,12,Palos Verdes Estates,20,20,12846259,0,0,0,1,3,302140,0,0,0,20,20,12846259,0,0,0,1,3,302140,0,0,0
2006,06,322000,007,2100,999,17020, , ,95969      ,4,9,12,Paradise town,43,43,6316758,0,0,0,0,0,0,0,0,0,43,43,6316758,0,0,0,0,0,0,0,0,0
2006,06,323000,037,2105,348,31100, ,1,90723      ,4,9,12,Paramount,8,8,1369000,1,2,347609,0,0,0,0,0,0,8,8,1369000,1,2,347609,0,0,0,0,0,0
2006,06,324000,019,2120,260,23420, , ,93648      ,4,9,12,Parlier,48,48,5680560,0,0,0,0,0,0,0,0,0,48,48,5680560,0,0,0,0,0,0,0,0,0
2006,06,325000,037,2125,348,31100, ,1,911011704  ,4,9,12,Pasadena,68,68,12863074,7,14,2441184,6,22,2936695,24,445,65658915,68,68,12863074,7,14,2441184,6,22,2936695,24,445,65658915
2006,06,326000,079,0885,999,42020, ,1,93446      ,4,9,12,Paso Robles,174,174,39796911,4,8,958810,5,19,1633138,0,0,0,174,174,39796911,4,8,958810,5,19,1633138,0,0,0
2006,06,327000,099,2130,999,33700, , ,95363      ,4,9,12,Patterson,307,307,69034452,0,0,0,0,0,0,0,0,0,307,307,69034452,0,0,0,0,0,0,0,0,0
2006,06,328000,065,2138,348,40140, , ,925702200  ,4,9,10,Perris,812,812,147849458,0,0,0,0,0,0,0,0,0,602,602,113104479,0,0,0,0,0,0,0,0,0
2006,06,329000,097,2140,488,42220, ,1,94953      ,4,9,12,Petaluma,124,124,33896544,0,0,0,0,0,0,6,147,16707678,124,124,33896544,0,0,0,0,0,0,6,147,16707678
2006,06,330000,037,2145,348,31100, , ,906601016  ,4,9,12,Pico Rivera,3,3,333800,0,0,0,0,0,0,0,0,0,3,3,333800,0,0,0,0,0,0,0,0,0
2006,06,331000,001,2150,488,41860, , ,94611      ,4,9,12,Piedmont,6,6,4445000,0,0,0,0,0,0,0,0,0,6,6,4445000,0,0,0,0,0,0,0,0,0
2006,06,332000,013,2160,488,41860, , ,94564      ,4,9,12,Pinole,34,34,8312526,0,0,0,0,0,0,1,6,600000,34,34,8312526,0,0,0,0,0,0,1,6,600000
2006,06,333000,079,2170,999,42020, , ,93449      ,4,9,12,Pismo Beach,25,25,6762508,3,6,954030,2,6,677816,1,5,994463,25,25,6762508,3,6,954030,2,6,677816,1,5,994463
2006,06,334000,013,2175,488,41860, , ,94565      ,4,9,12,Pittsburg,157,157,28109506,0,0,0,0,0,0,0,0,0,157,157,28109506,0,0,0,0,0,0,0,0,0
2006,06,335000,059,2195,348,31100, , ,92870      ,4,9,0,Placentia,39,39,9682941,1,2,251937,1,3,294832,3,15,1852521,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,336000,061,    ,472,40900, , ,95603      ,4,9,12,Placer County Unincorporated Area,608,608,181803617,10,20,3154106,0,0,0,1,23,3929568,608,608,181803617,10,20,3154106,0,0,0,1,23,3929568
2006,06,337000,017,2200,472,40900, , ,95667      ,4,9,12,Placerville,21,21,4588110,1,2,273352,0,0,0,0,0,0,21,21,4588110,1,2,273352,0,0,0,0,0,0
2006,06,338000,013,2210,488,41860, , ,94523      ,4,9,12,Pleasant Hill,3,3,909478,0,0,0,0,0,0,0,0,0,3,3,909478,0,0,0,0,0,0,0,0,0
2006,06,339000,001,2215,488,41860, ,1,94566      ,4,9,12,Pleasanton,136,136,67670702,0,0,0,5,17,3360191,4,24,4547514,136,136,67670702,0,0,0,5,17,3360191,4,24,4547514
2006,06,340000,063,    ,999,99999, , ,959719143  ,4,9,12,Plumas County Unincorporated Area,207,207,32206087,0,0,0,0,0,0,0,0,0,207,207,32206087,0,0,0,0,0,0,0,0,0
2006,06,341000,005,2220,999,99999, , ,95669      ,4,9,12,Plymouth,1,1,86371,0,0,0,0,0,0,0,0,0,1,1,86371,0,0,0,0,0,0,0,0,0
2006,06,343000,037,2230,348,31100, ,1,91766      ,4,9,12,Pomona,153,153,21998686,2,4,524922,0,0,0,1,5,779018,153,153,21998686,2,4,524922,0,0,0,1,5,779018
2006,06,344000,111,2250,348,37100, , ,93041      ,4,9,12,Port Hueneme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,345000,107,2245,999,47300, ,1,93257      ,4,9,12,Porterville,161,161,27844653,10,20,1639820,20,80,7265536,0,0,0,161,161,27844653,10,20,1639820,20,80,7265536,0,0,0
2006,06,346000,063,2255,999,99999, , ,96122      ,4,9,12,Portola,9,9,2041136,0,0,0,0,0,0,0,0,0,9,9,2041136,0,0,0,0,0,0,0,0,0
2006,06,347000,081,2257,488,41860, , ,94028      ,4,9,12,Portola Valley town,9,9,12638170,0,0,0,0,0,0,0,0,0,9,9,12638170,0,0,0,0,0,0,0,0,0
2006,06,348000,073,2260,999,41740, , ,920740789  ,4,9,11,Poway,27,27,13698483,0,0,0,0,0,0,6,56,3796732,24,24,12314162,0,0,0,0,0,0,6,56,3796732
2006,06,348900,067,2277,472,40900, ,1,956706111  ,4,9,12,Rancho Cordova,509,509,137800000,0,0,0,0,0,0,0,0,0,509,509,137800000,0,0,0,0,0,0,0,0,0
2006,06,349000,071,2278,348,40140, , ,91730      ,4,9,12,Rancho Cucamonga,546,546,101087316,2,4,470369,0,0,0,20,153,14502849,546,546,101087316,2,4,470369,0,0,0,20,153,14502849
2006,06,350000,065,2281,348,40140, , ,92270      ,4,9,12,Rancho Mirage,94,94,37233913,0,0,0,0,0,0,0,0,0,94,94,37233913,0,0,0,0,0,0,0,0,0
2006,06,351000,037,2284,348,31100, , ,90274      ,4,9,12,Rancho Palos Verdes,12,12,7253000,0,0,0,0,0,0,0,0,0,12,12,7253000,0,0,0,0,0,0,0,0,0
2006,06,351500,059,2288,348,31100, , ,926882824  ,4,9,12,Rancho Santa Margarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,352000,103,2294,999,99999, , ,96080      ,4,9,12,Red Bluff,29,29,3465044,0,0,0,0,0,0,21,117,12630748,29,29,3465044,0,0,0,0,0,0,21,117,12630748
2006,06,353000,089,2296,999,39820, ,1,96001      ,4,9,12,Redding,333,333,62030779,11,22,2154791,22,85,7905713,5,28,2182372,333,333,62030779,11,22,2154791,22,85,7905713,5,28,2182372
2006,06,354000,071,2297,348,40140, ,1,92373      ,4,9,12,Redlands,179,179,38068296,0,0,0,0,0,0,5,40,3858948,179,179,38068296,0,0,0,0,0,0,5,40,3858948
2006,06,355000,037,2300,348,31100, , ,90277      ,4,9,12,Redondo Beach,291,291,66595445,0,0,0,0,0,0,0,0,0,291,291,66595445,0,0,0,0,0,0,0,0,0
2006,06,356000,081,2305,488,41860, ,1,940640391  ,4,9,10,Redwood City,6,6,1163915,0,0,0,0,0,0,2,11,1253228,5,5,933677,0,0,0,0,0,0,0,0,0
2006,06,357000,019,2315,260,23420, , ,93654      ,4,9,12,Reedley,127,127,18903888,0,0,0,0,0,0,0,0,0,127,127,18903888,0,0,0,0,0,0,0,0,0
2006,06,358000,071,2320,348,40140, , ,92376      ,4,9,12,Rialto,157,157,33866263,1,2,338482,2,8,845434,8,54,5243612,157,157,33866263,1,2,338482,2,8,845434,8,54,5243612
2006,06,359000,013,2330,488,41860, , ,94804      ,4,9,0,Richmond,170,170,36559633,0,0,0,1,3,500027,12,193,17486005,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,360000,029,2335,999,12540, , ,93555      ,4,9,0,Ridgecrest,11,11,1247413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,361000,023,2337,999,99999, , ,95562      ,4,9,12,Rio Dell,14,14,1940612,1,2,191710,0,0,0,0,0,0,14,14,1940612,1,2,191710,0,0,0,0,0,0
2006,06,362000,095,2350,488,46700, , ,94571      ,4,9,12,Rio Vista,159,159,33840778,0,0,0,0,0,0,0,0,0,159,159,33840778,0,0,0,0,0,0,0,0,0
2006,06,363000,077,2355,999,44700, , ,95366      ,4,9,12,Ripon,138,138,38461839,2,4,469220,3,12,1459528,2,12,1399632,138,138,38461839,2,4,469220,3,12,1459528,2,12,1399632
2006,06,364000,099,2360,999,33700, , ,95367      ,4,9,12,Riverbank,129,129,19467441,2,4,441308,0,0,0,0,0,0,129,129,19467441,2,4,441308,0,0,0,0,0,0
2006,06,365000,065,2370,348,40140, ,1,92522      ,4,9,12,Riverside,848,848,200960971,22,44,363705,3,11,1233955,33,274,31195607,848,848,200960971,22,44,363705,3,11,1233955,33,274,31195607
2006,06,366000,065,    ,348,40140, , ,925021090  ,4,9,12,Riverside County Unincorporated Area,7250,7250,1538030454,67,134,16212436,11,43,5530312,80,672,52619373,7250,7250,1538030454,67,134,16212436,11,43,5530312,80,672,52619373
2006,06,367000,061,2375,472,40900, , ,95677      ,4,9,12,Rocklin,231,231,71194755,0,0,0,0,0,0,20,435,29612350,231,231,71194755,0,0,0,0,0,0,20,435,29612350
2006,06,368000,097,2377,488,42220, , ,94928      ,4,9,12,Rohnert Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,371000,037,2400,348,31100, , ,91746      ,4,9,12,Rosemead,72,72,16922759,3,6,747055,3,9,1209664,0,0,0,72,72,16922759,3,6,747055,3,9,1209664,0,0,0
2006,06,372000,061,2405,472,40900, ,1,95678      ,4,9,12,Roseville,776,776,162844301,0,0,0,0,0,0,0,0,0,776,776,162844301,0,0,0,0,0,0,0,0,0
2006,06,373000,041,2407,488,41860, , ,94957      ,4,9,12,Ross town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,374000,067,2420,472,40900, ,1,95814      ,4,9,12,Sacramento,1785,1785,215209054,5,10,736258,38,121,12616730,113,1472,105378493,1785,1785,215209054,5,10,736258,38,121,12616730,113,1472,105378493
2006,06,375000,067,    ,472,40900, , ,95834      ,4,9,12,Sacramento County Unincorporated Area,730,730,136019513,30,60,7009825,0,0,0,12,126,12644411,730,730,136019513,30,60,7009825,0,0,0,12,126,12644411
2006,06,376000,053,2435,999,41500, ,1,93901      ,4,9,12,Salinas,119,119,29936223,0,0,0,0,0,0,0,0,0,119,119,29936223,0,0,0,0,0,0,0,0,0
2006,06,377000,041,2445,488,41860, , ,94960      ,4,9,12,San Anselmo town,7,7,3767634,0,0,0,0,0,0,0,0,0,7,7,3767634,0,0,0,0,0,0,0,0,0
2006,06,378000,069,    ,488,41940, , ,95023      ,4,9,12,San Benito County Unincorporated Area,29,29,6762149,0,0,0,0,0,0,0,0,0,29,29,6762149,0,0,0,0,0,0,0,0,0
2006,06,379000,071,2450,348,40140, ,1,92418      ,4,9,12,San Bernardino,286,286,51250079,0,0,0,0,0,0,0,0,0,286,286,51250079,0,0,0,0,0,0,0,0,0
2006,06,380000,071,    ,348,40140, , ,924150187  ,4,9,12,San Bernardino County Unincorporated Area,2105,2105,309793706,0,0,0,0,0,0,0,0,0,2105,2105,309793706,0,0,0,0,0,0,0,0,0
2006,06,381000,081,2455,488,41860, , ,94066      ,4,9,3,San Bruno,8,8,1721696,0,0,0,0,0,0,0,0,0,2,2,319718,0,0,0,0,0,0,0,0,0
2006,06,382000,111,2460,348,37100, ,1,93002      ,4,9,12,San Buenaventura,83,83,19609713,12,24,3481400,4,13,2134650,0,0,0,83,83,19609713,12,24,3481400,4,13,2134650,0,0,0
2006,06,383000,081,2465,488,41860, , ,940703085  ,4,9,12,San Carlos,22,22,11531896,0,0,0,0,0,0,1,5,1600000,22,22,11531896,0,0,0,0,0,0,1,5,1600000
2006,06,384000,059,2470,348,31100, , ,92673      ,4,9,12,San Clemente,292,292,105656771,3,6,1293969,1,3,668297,1,16,2000043,292,292,105656771,3,6,1293969,1,3,668297,1,16,2000043
2006,06,385000,073,2475,999,41740, ,1,92101      ,4,9,12,San Diego,815,815,150648648,47,94,10619460,20,74,7187340,39,1525,147731781,815,815,150648648,47,94,10619460,20,74,7187340,39,1525,147731781
2006,06,386000,073,    ,999,41740,2, ,92123      ,4,9,12,San Diego County Unincorporated Area,1173,1173,380298465,13,26,4278355,10,38,5252121,39,702,78676638,1173,1173,380298465,13,26,4278355,10,38,5252121,39,702,78676638
2006,06,387000,037,2477,348,31100, , ,91773      ,4,9,12,San Dimas,9,9,2989433,0,0,0,0,0,0,0,0,0,9,9,2989433,0,0,0,0,0,0,0,0,0
2006,06,388000,037,2480,348,31100, , ,91340      ,4,9,12,San Fernando,13,13,1279340,0,0,0,0,0,0,0,0,0,13,13,1279340,0,0,0,0,0,0,0,0,0
2006,06,389000,075,2485,488,41860, ,1,94103      ,4,9,12,San Francisco,95,95,17472709,25,50,5811048,16,51,4982250,37,2202,211513864,95,95,17472709,25,50,5811048,16,51,4982250,37,2202,211513864
2006,06,390000,037,2490,348,31100, , ,917780130  ,4,9,12,San Gabriel,43,43,12145399,0,0,0,3,11,2224104,0,0,0,43,43,12145399,0,0,0,3,11,2224104,0,0,0
2006,06,391000,065,2500,348,40140, , ,92583      ,4,9,12,San Jacinto,991,991,204367895,8,16,1544798,0,0,0,1,20,1504214,991,991,204367895,8,16,1544798,0,0,0,1,20,1504214
2006,06,392000,019,2505,260,23420, , ,93660      ,4,9,12,San Joaquin,28,28,3082328,0,0,0,0,0,0,0,0,0,28,28,3082328,0,0,0,0,0,0,0,0,0
2006,06,393000,077,    ,999,44700, , ,95205      ,4,9,12,San Joaquin County Unincorporated Area,1049,1049,259680202,1,2,635475,0,0,0,0,0,0,1049,1049,259680202,1,2,635475,0,0,0,0,0,0
2006,06,394000,085,2510,488,41940, ,1,951101795  ,4,9,12,San Jose,602,602,93041895,3,6,476462,21,75,8602206,107,2292,232732388,602,602,93041895,3,6,476462,21,75,8602206,107,2292,232732388
2006,06,395000,069,2515,488,41940, , ,95045      ,4,9,12,San Juan Bautista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,396000,059,2519,348,31100, , ,92675      ,4,9,12,San Juan Capistrano,36,36,16647600,0,0,0,0,0,0,0,0,0,36,36,16647600,0,0,0,0,0,0,0,0,0
2006,06,397000,001,2525,488,41860, ,1,94577      ,4,9,12,San Leandro,74,74,20206622,1,2,646050,0,0,0,0,0,0,74,74,20206622,1,2,646050,0,0,0,0,0,0
2006,06,398000,079,2535,999,42020, ,1,934013249  ,4,9,12,San Luis Obispo,38,38,6770203,19,38,5760795,8,24,3518623,1,26,6500000,38,38,6770203,19,38,5760795,8,24,3518623,1,26,6500000
2006,06,399000,079,    ,999,42020, , ,93401      ,4,9,12,San Luis Obispo County Unincorporated Area,790,790,150422810,3,6,577457,0,0,0,12,75,6330300,790,790,150422810,3,6,577457,0,0,0,12,75,6330300
2006,06,400000,073,2537,999,41740, ,1,920692918  ,4,9,12,San Marcos,230,230,80201015,2,4,604967,13,52,7977938,17,132,18570711,230,230,80201015,2,4,604967,13,52,7977938,17,132,18570711
2006,06,401000,037,2545,348,31100, , ,91108      ,4,9,12,San Marino,5,5,2334873,0,0,0,0,0,0,0,0,0,5,5,2334873,0,0,0,0,0,0,0,0,0
2006,06,402000,081,2555,488,41860, ,1,944031388  ,4,9,12,San Mateo,9,9,2452545,0,0,0,0,0,0,8,142,34752237,9,9,2452545,0,0,0,0,0,0,8,142,34752237
2006,06,403000,081,    ,488,41860, , ,94063      ,4,9,12,San Mateo County Unincorporated Area,184,184,59470524,1,2,35846,0,0,0,1,5,531365,184,184,59470524,1,2,35846,0,0,0,1,5,531365
2006,06,404000,013,2560,488,41860, , ,94806      ,4,9,12,San Pablo,44,44,7318424,1,2,358874,0,0,0,0,0,0,44,44,7318424,1,2,358874,0,0,0,0,0,0
2006,06,405000,041,2565,488,41860, ,1,94915      ,4,9,12,San Rafael,7,7,6304000,0,0,0,0,0,0,0,0,0,7,7,6304000,0,0,0,0,0,0,0,0,0
2006,06,406000,013,2567,488,41860, , ,94583      ,4,9,12,San Ramon,27,27,6245180,0,0,0,0,0,0,0,0,0,27,27,6245180,0,0,0,0,0,0,0,0,0
2006,06,407000,053,2473,999,41500, , ,93955      ,4,9,12,Sand City,0,0,0,0,0,0,0,0,0,1,31,4995038,0,0,0,0,0,0,0,0,0,1,31,4995038
2006,06,408000,019,2495,260,23420, , ,93657      ,4,9,0,Sanger,468,468,79800413,2,4,264205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,409000,059,2570,348,31100, ,1,92702      ,4,9,12,Santa Ana,643,643,126494571,0,0,0,0,0,0,0,0,0,643,643,126494571,0,0,0,0,0,0,0,0,0
2006,06,410000,083,2575,999,42060, ,1,931021990  ,4,9,12,Santa Barbara,47,47,19959900,5,10,1506000,2,6,1000000,2,63,10650000,47,47,19959900,5,10,1506000,2,6,1000000,2,63,10650000
2006,06,411000,083,    ,999,42060,2, ,93101      ,4,9,12,Santa Barbara County Unincorporated Area,311,311,105634957,1,2,370754,2,6,669036,0,0,0,311,311,105634957,1,2,370754,2,6,669036,0,0,0
2006,06,412000,085,2580,488,41940, ,1,95050      ,4,9,12,Santa Clara,80,80,16080852,0,0,0,0,0,0,5,430,69632367,80,80,16080852,0,0,0,0,0,0,5,430,69632367
2006,06,413000,085,    ,488,41940, , ,95110      ,4,9,12,Santa Clara County Unincorporated Area,118,118,61210871,0,0,0,0,0,0,0,0,0,118,118,61210871,0,0,0,0,0,0,0,0,0
2006,06,414000,037,2583,348,31100, , ,91355      ,4,9,12,Santa Clarita,147,147,47327657,0,0,0,0,0,0,0,0,0,147,147,47327657,0,0,0,0,0,0,0,0,0
2006,06,415000,087,2585,488,42100, ,1,95060      ,4,9,12,Santa Cruz,105,105,27150122,1,2,225811,2,7,628161,1,15,757391,105,105,27150122,1,2,225811,2,7,628161,1,15,757391
2006,06,416000,087,    ,488,42100, , ,95060      ,4,9,12,Santa Cruz County Unincorporated Area,234,234,53550340,1,2,149301,0,0,0,0,0,0,234,234,53550340,1,2,149301,0,0,0,0,0,0
2006,06,417000,037,2590,348,31100, , ,90670      ,4,9,0,Santa Fe Springs,0,0,0,0,0,0,0,0,0,11,61,5368000,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,418000,083,2595,999,42060, ,1,934545082  ,4,9,11,Santa Maria,180,180,35498362,3,6,665284,0,0,0,2,24,2330544,168,168,33405642,3,6,665284,0,0,0,2,24,2330544
2006,06,419000,037,2600,348,31100, ,1,90401      ,4,9,12,Santa Monica,34,34,20901001,0,0,0,4,16,4200000,15,184,37365000,34,34,20901001,0,0,0,4,16,4200000,15,184,37365000
2006,06,420000,111,2605,348,37100, , ,93060      ,4,9,12,Santa Paula,27,27,4420339,2,4,406872,4,16,2066858,2,46,7782943,27,27,4420339,2,4,406872,4,16,2066858,2,46,7782943
2006,06,421000,097,2615,488,42220, ,1,95402      ,4,9,12,Santa Rosa,494,494,100610123,26,52,6449268,1,4,446896,13,318,33047047,494,494,100610123,26,52,6449268,1,4,446896,13,318,33047047
2006,06,422000,073,2623,999,41740, , ,92071      ,4,9,12,Santee,105,105,18968704,0,0,0,0,0,0,0,0,0,105,105,18968704,0,0,0,0,0,0,0,0,0
2006,06,423000,085,2630,488,41940, , ,95070      ,4,9,12,Saratoga,27,27,33230405,0,0,0,0,0,0,0,0,0,27,27,33230405,0,0,0,0,0,0,0,0,0
2006,06,424000,041,2640,488,41860, , ,94965      ,4,9,12,Sausalito,4,4,2537210,0,0,0,0,0,0,0,0,0,4,4,2537210,0,0,0,0,0,0,0,0,0
2006,06,425000,087,2647,488,42100, , ,95066      ,4,9,12,Scotts Valley,7,7,2745500,0,0,0,0,0,0,0,0,0,7,7,2745500,0,0,0,0,0,0,0,0,0
2006,06,426000,059,2650,348,31100, , ,90740      ,4,9,11,Seal Beach,23,23,9327336,0,0,0,1,3,440009,0,0,0,20,20,8085176,0,0,0,0,0,0,0,0,0
2006,06,427000,053,2655,999,41500, , ,93955      ,4,9,12,Seaside,1,1,289117,0,0,0,0,0,0,0,0,0,1,1,289117,0,0,0,0,0,0,0,0,0
2006,06,428000,097,2665,488,42220, , ,95472      ,4,9,12,Sebastopol,15,15,2287192,0,0,0,0,0,0,0,0,0,15,15,2287192,0,0,0,0,0,0,0,0,0
2006,06,429000,019,2670,260,23420, , ,93662      ,4,9,12,Selma,97,97,13845069,0,0,0,0,0,0,0,0,0,97,97,13845069,0,0,0,0,0,0,0,0,0
2006,06,430000,029,2675,999,12540, , ,93263      ,4,9,12,Shafter,165,165,30459788,9,18,1398375,7,27,2097562,6,36,2796749,165,165,30459788,9,18,1398375,7,27,2097562,6,36,2796749
2006,06,431000,089,    ,999,39820, , ,96001      ,4,9,11,Shasta County Unincorporated Area,322,322,55896519,2,4,418622,0,0,0,0,0,0,283,283,49442302,2,4,418622,0,0,0,0,0,0
2006,06,431500,089,2677,999,39820, , ,96019      ,4,9,12,Shasta Lake,44,44,8582606,0,0,0,0,0,0,0,0,0,44,44,8582606,0,0,0,0,0,0,0,0,0
2006,06,432000,091,    ,999,99999, , ,95936      ,4,9,12,Sierra County,17,17,5824024,0,0,0,0,0,0,0,0,0,17,17,5824024,0,0,0,0,0,0,0,0,0
2006,06,433000,037,2690,348,31100, , ,91024      ,4,9,0,Sierra Madre,7,7,1257411,0,0,0,0,0,0,4,20,2611680,0,0,0,0,0,0,0,0,0,0,0,0
2006,06,434000,037,2693,348,31100, , ,90806      ,4,9,12,Signal Hill,25,25,6496967,0,0,0,0,0,0,0,0,0,25,25,6496967,0,0,0,0,0,0,0,0,0
2006,06,435000,111,2702,348,37100, , ,93063      ,4,9,12,Simi Valley,146,146,59141730,0,0,0,0,0,0,1,36,3556769,146,146,59141730,0,0,0,0,0,0,1,36,3556769
2006,06,436000,093,    ,999,99999,2, ,96097      ,4,9,12,Siskiyou County Unincorporated Area,165,165,31942159,0,0,0,0,0,0,0,0,0,165,165,31942159,0,0,0,0,0,0,0,0,0
2006,06,437000,073,2704,999,41740, , ,920243633  ,4,9,12,Solana Beach,14,14,5392219,0,0,0,2,7,1585106,0,0,0,14,14,5392219,0,0,0,2,7,1585106,0,0,0
2006,06,438000,095,    ,488,46700, , ,94533      ,4,9,6,Solano County Unincorporated Area,41,41,13597772,0,0,0,0,0,0,0,0,0,25,25,8859862,0,0,0,0,0,0,0,0,0
2006,06,439000,053,2705,999,41500, , ,93960      ,4,9,11,Soledad,64,64,14270043,0,0,0,0,0,0,0,0,0,58,58,13132342,0,0,0,0,0,0,0,0,0
2006,06,441000,097,2715,488,42220, , ,954766690  ,4,9,12,Sonoma,45,45,8278822,0,0,0,0,0,0,0,0,0,45,45,8278822,0,0,0,0,0,0,0,0,0
2006,06,442000,097,    ,488,42220, , ,95403      ,4,9,12,Sonoma County Unincorporated Area,391,391,129781204,17,34,4287505,0,0,0,0,0,0,391,391,129781204,17,34,4287505,0,0,0,0,0,0
2006,06,443000,109,2720,999,99999, , ,95370      ,4,9,12,Sonora,36,36,5686391,0,0,0,0,0,0,0,0,0,36,36,5686391,0,0,0,0,0,0,0,0,0
2006,06,444000,037,2725,348,31100, , ,91733      ,4,9,12,South El Monte,50,50,8029943,1,2,195752,0,0,0,0,0,0,50,50,8029943,1,2,195752,0,0,0,0,0,0
