Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2005,02,297000,013,1670,999,99999, , ,99503      ,4,9,12,King Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,317000,150,1750,999,99999, , ,99615      ,4,9,12,Kodiak City-Kodiak Island Borough,38,38,7922150,1,2,336954,5,20,1558608,0,0,0,38,38,7922150,1,2,336954,5,20,1558608,0,0,0
2005,02,329000,188,1800,999,99999, , ,99752      ,4,9,0,Kotzebue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,393000,290,2270,999,99999,2, ,99743      ,4,9,0,Nenana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,409000,290,2330,999,99999, , ,99691      ,4,9,0,Nikolai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,413000,180,2370,999,99999, , ,99762      ,4,9,12,Nome,2,2,238678,0,0,0,0,0,0,0,0,0,2,2,238678,0,0,0,0,0,0,0,0,0
2005,02,425000,090,2410,999,21820, , ,99705      ,4,9,12,North Pole,26,26,3590200,0,0,0,2,8,604706,0,0,0,26,26,3590200,0,0,0,2,8,604706,0,0,0
2005,02,429000,185,    ,999,99999, , ,997230069  ,4,9,12,North Slope Borough,9,9,1543160,0,0,0,0,0,0,0,0,0,9,9,1543160,0,0,0,0,0,0,0,0,0
2005,02,457000,170,2510,999,11260, , ,996456748  ,4,9,12,Palmer,48,48,7627175,2,4,559368,0,0,0,1,5,521102,48,48,7627175,2,4,559368,0,0,0,1,5,521102
2005,02,461000,232,2550,999,99999, , ,99832      ,4,9,12,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,465000,280,2585,999,99999, , ,99833      ,4,9,12,Petersburg,6,6,721571,1,2,202400,0,0,0,0,0,0,6,6,721571,1,2,202400,0,0,0,0,0,0
2005,02,505000,013,2900,999,99999, , ,99661      ,4,9,8,Sand Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,525000,122,2950,999,99999, , ,99663      ,4,9,12,Seldovia,3,3,521028,0,0,0,0,0,0,0,0,0,3,3,521028,0,0,0,0,0,0,0,0,0
2005,02,529000,122,2960,999,99999, , ,99664      ,4,9,12,Seward,8,8,1628000,0,0,0,0,0,0,0,0,0,8,8,1628000,0,0,0,0,0,0,0,0,0
2005,02,557000,220,    ,999,99999, , ,99835      ,4,9,12,Sitka Borough,28,28,6160300,9,18,1579300,1,4,410700,3,21,1889000,28,28,6160300,9,18,1579300,1,4,410700,3,21,1889000
2005,02,561000,232,3050,999,99999, , ,99840      ,4,9,12,Skagway,7,7,847678,3,6,735000,2,6,200000,0,0,0,7,7,847678,3,6,735000,2,6,200000,0,0,0
2005,02,565000,122,3070,999,99999, , ,99669      ,4,9,12,Soldotna,25,25,3941814,0,0,0,0,0,0,0,0,0,25,25,3941814,0,0,0,0,0,0,0,0,0
2005,02,581000,016,2880,999,99999, , ,99660      ,4,9,0,St. Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,597000,232,3290,999,99999, , ,99841      ,4,9,12,Tenakee Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,625000,016,3430,999,99999, , ,99685      ,4,9,0,Unalaska,8,8,786400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,633000,261,3470,999,99999, , ,99686      ,4,9,12,Valdez,13,13,2575000,0,0,0,0,0,0,0,0,0,13,13,2575000,0,0,0,0,0,0,0,0,0
2005,02,645000,170,3520,999,11260, , ,99654      ,4,9,12,Wasilla,75,75,12866306,11,22,2142535,3,11,922721,0,0,0,75,75,12866306,11,22,2142535,3,11,922721,0,0,0
2005,02,653000,261,3550,999,99999, , ,99693      ,4,9,12,Whittier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,657000,280,3590,999,99999, , ,99929      ,4,9,12,Wrangell,3,3,380000,0,0,0,0,0,0,0,0,0,3,3,380000,0,0,0,0,0,0,0,0,0
2005,02,661000,282,3610,999,99999, , ,99689      ,4,9,4,City and Borough of Yakutat,4,4,442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,001000,001,    ,999,99999, , ,85936      ,4,8,12,Apache County Unincorporated Area,104,104,13515490,0,0,0,0,0,0,0,0,0,104,104,13515490,0,0,0,0,0,0,0,0,0
2005,04,009000,021,0007,999,38060,2, ,852192899  ,4,8,12,Apache Junction,144,144,15685875,0,0,0,0,0,0,0,0,0,144,144,15685875,0,0,0,0,0,0,0,0,0
2005,04,013000,013,0013,999,38060, , ,85323      ,4,8,12,Avondale,1469,1469,283511586,0,0,0,0,0,0,1,336,23635528,1469,1469,283511586,0,0,0,0,0,0,1,336,23635528
2005,04,017000,003,0020,999,99999, , ,85602      ,4,8,12,Benson,5,5,907721,0,0,0,0,0,0,0,0,0,5,5,907721,0,0,0,0,0,0,0,0,0
2005,04,021000,003,0023,999,99999, , ,85603      ,4,8,0,Bisbee,5,5,373750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,025000,013,0030,999,38060, , ,85326      ,4,8,0,Buckeye town,29,29,2594868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,029000,015,0031,999,99999, , ,86442      ,4,8,12,Bullhead City,810,810,91157912,1,2,123791,3,11,1131280,5,30,3800653,810,810,91157912,1,2,123791,3,11,1131280,5,30,3800653
2005,04,033000,025,0036,999,39140, , ,86322      ,4,8,12,Camp Verde town,190,190,25775439,0,0,0,0,0,0,0,0,0,190,190,25775439,0,0,0,0,0,0,0,0,0
2005,04,037000,013,0039,999,38060, , ,85377      ,4,8,12,Carefree town,44,44,20134828,0,0,0,2,8,1182248,0,0,0,44,44,20134828,0,0,0,2,8,1182248,0,0,0
2005,04,041000,021,0040,999,38060, , ,85222      ,4,8,10,Casa Grande,1580,1580,217231172,1,2,113798,6,24,1217313,2,25,1606547,1444,1444,200767681,0,0,0,5,20,923400,0,0,0
2005,04,045000,013,0044,999,38060, , ,85331      ,4,8,12,Cave Creek town,98,98,43458779,2,4,465772,1,3,342889,0,0,0,98,98,43458779,2,4,465772,1,3,342889,0,0,0
2005,04,049000,013,0050,999,38060, , ,85225      ,4,8,12,Chandler,2139,2139,446931531,0,0,0,12,45,5783569,149,1248,105654287,2139,2139,446931531,0,0,0,12,45,5783569,149,1248,105654287
2005,04,053000,025,0053,999,39140, , ,86323      ,4,8,12,Chino Valley town,313,313,46430761,0,0,0,1,4,395880,2,10,989699,313,313,46430761,0,0,0,1,4,395880,2,10,989699
2005,04,057000,025,0058,999,39140, , ,863240308  ,4,8,12,Clarkdale town,36,36,8201179,0,0,0,0,0,0,0,0,0,36,36,8201179,0,0,0,0,0,0,0,0,0
2005,04,061000,011,0062,999,99999, , ,85533      ,4,8,0,Clifton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,065000,003,    ,999,99999, , ,85603      ,4,8,12,Cochise County Unincorporated Area,572,572,79176948,0,0,0,0,0,0,0,0,0,572,572,79176948,0,0,0,0,0,0,0,0,0
2005,04,069000,005,    ,999,22380, , ,860019331  ,4,8,12,Coconino County Unincorporated Area,341,341,71405110,0,0,0,0,0,0,0,0,0,341,341,71405110,0,0,0,0,0,0,0,0,0
2005,04,073000,015,0063,999,99999, , ,86021      ,4,8,0,Colorado City town,40,40,5486806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,077000,021,0067,999,38060, , ,85228      ,4,8,0,Coolidge,62,62,7269841,6,12,904248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,081000,025,0073,999,39140, , ,86326      ,4,8,12,Cottonwood,122,122,14473097,0,0,0,0,0,0,1,9,508167,122,122,14473097,0,0,0,0,0,0,1,9,508167
2005,04,083000,025,0077,999,39140, , ,86329      ,4,8,12,Dewey-Humboldt town,40,40,6555379,0,0,0,0,0,0,0,0,0,40,40,6555379,0,0,0,0,0,0,0,0,0
2005,04,085000,003,0080,999,99999, , ,85607      ,4,8,12,Douglas,82,82,8984884,0,0,0,0,0,0,5,76,430000,82,82,8984884,0,0,0,0,0,0,5,76,430000
2005,04,089000,011,0085,999,99999, , ,85534      ,4,8,12,Duncan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,093000,001,0090,999,99999, , ,85925      ,4,8,12,Eagar town,30,30,3825802,0,0,0,0,0,0,0,0,0,30,30,3825802,0,0,0,0,0,0,0,0,0
2005,04,097000,013,0100,999,38060, , ,85335      ,4,8,11,El Mirage,452,452,74416082,0,0,0,0,0,0,1,5,299243,369,369,65155429,0,0,0,0,0,0,0,0,0
2005,04,101000,021,0105,999,38060, , ,85231      ,4,8,8,Eloy,84,84,6239189,10,20,1311561,7,26,1571203,0,0,0,67,67,5021580,5,10,710000,1,4,182299,0,0,0
2005,04,105000,005,0115,999,22380, ,1,86001      ,4,8,12,Flagstaff,360,360,72231540,3,6,637170,1,3,250117,15,261,13572528,360,360,72231540,3,6,637170,1,3,250117,15,261,13572528
2005,04,109000,021,0120,999,38060, , ,85232      ,4,8,12,Florence town,89,89,7456425,0,0,0,0,0,0,0,0,0,89,89,7456425,0,0,0,0,0,0,0,0,0
2005,04,113000,013,0124,999,38060, , ,85269      ,4,8,11,Fountain Hills town,336,336,105881216,7,14,2360189,1,4,714137,20,115,15110481,318,318,100396469,7,14,2360189,1,4,714137,18,105,13770529
2005,04,117000,005,0125,999,22380, , ,86022      ,4,8,12,Fredonia town,10,10,574950,0,0,0,0,0,0,0,0,0,10,10,574950,0,0,0,0,0,0,0,0,0
2005,04,121000,013,0129,999,38060, , ,85337      ,4,8,12,Gila Bend town,15,15,2177000,0,0,0,0,0,0,0,0,0,15,15,2177000,0,0,0,0,0,0,0,0,0
2005,04,125000,007,    ,999,99999, , ,85541      ,4,8,12,Gila County Unincorporated Area,128,128,13697728,0,0,0,0,0,0,0,0,0,128,128,13697728,0,0,0,0,0,0,0,0,0
2005,04,129000,013,0135,999,38060, , ,85296      ,4,8,12,Gilbert town,3060,3060,478528923,1,2,138015,10,40,2868279,51,1220,81834064,3060,3060,478528923,1,2,138015,10,40,2868279,51,1220,81834064
2005,04,133000,013,0140,999,38060, , ,85301      ,4,8,12,Glendale,538,538,120777729,3,6,219166,0,0,0,17,281,24162935,538,538,120777729,3,6,219166,0,0,0,17,281,24162935
2005,04,137000,007,0145,999,99999, , ,85501      ,4,8,12,Globe,6,6,913697,0,0,0,0,0,0,0,0,0,6,6,913697,0,0,0,0,0,0,0,0,0
2005,04,141000,013,0150,999,38060, , ,85338      ,4,8,12,Goodyear,2756,2756,610497390,0,0,0,0,0,0,0,0,0,2756,2756,610497390,0,0,0,0,0,0,0,0,0
2005,04,145000,009,    ,999,99999, , ,85546      ,4,8,12,Graham County Unincorporated Area,150,150,14611319,0,0,0,0,0,0,0,0,0,150,150,14611319,0,0,0,0,0,0,0,0,0
2005,04,149000,011,    ,999,99999, , ,85533      ,4,8,12,Greenlee County Unincorporated Area,9,9,1046000,0,0,0,0,0,0,0,0,0,9,9,1046000,0,0,0,0,0,0,0,0,0
2005,04,153000,013,0158,999,38060, , ,85283      ,4,8,12,Guadalupe town,6,6,580000,0,0,0,0,0,0,0,0,0,6,6,580000,0,0,0,0,0,0,0,0,0
2005,04,157000,007,0160,999,99999,2, ,85235      ,4,8,0,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,165000,017,0165,999,99999, , ,86025      ,4,8,12,Holbrook,5,5,526220,0,0,0,0,0,0,1,5,383200,5,5,526220,0,0,0,0,0,0,1,5,383200
2005,04,169000,003,0170,999,99999, , ,85616      ,4,8,0,Huachuca City town,6,6,732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,173000,025,0173,999,39140, , ,86331      ,4,8,12,Jerome town,5,5,750000,0,0,0,0,0,0,0,0,0,5,5,750000,0,0,0,0,0,0,0,0,0
2005,04,181000,015,0185,999,99999, , ,86401      ,4,8,12,Kingman,884,884,97574220,11,22,1712677,0,0,0,0,0,0,884,884,97574220,11,22,1712677,0,0,0,0,0,0
2005,04,185000,012,    ,999,99999, , ,85344      ,4,8,12,La Paz County Unincorporated Area,51,51,9245364,0,0,0,0,0,0,1,5,480358,51,51,9245364,0,0,0,0,0,0,1,5,480358
2005,04,189000,015,0188,999,99999, , ,86403      ,4,8,12,Lake Havasu City,888,888,117635636,25,50,3572415,0,0,0,0,0,0,888,888,117635636,25,50,3572415,0,0,0,0,0,0
2005,04,193000,013,0196,999,38060, , ,85340      ,4,8,12,Litchfield Park,123,123,36474810,0,0,0,0,0,0,0,0,0,123,123,36474810,0,0,0,0,0,0,0,0,0
2005,04,201000,019,0210,999,46060, , ,85653      ,4,8,12,Marana town,1771,1771,308572982,0,0,0,0,0,0,0,0,0,1771,1771,308572982,0,0,0,0,0,0,0,0,0
2005,04,205000,013,    ,999,38060, , ,85008      ,4,8,12,Maricopa County Unincorporated Area,4998,4998,760384962,18,36,2770507,0,0,0,0,0,0,4998,4998,760384962,18,36,2770507,0,0,0,0,0,0
2005,04,205100,021,0212,999,38060, , ,85048      ,4,8,12,Maricopa,6613,6613,109114500,0,0,0,0,0,0,0,0,0,6613,6613,109114500,0,0,0,0,0,0,0,0,0
2005,04,209000,013,0215,999,38060, ,1,852111466  ,4,8,12,Mesa,1607,1607,342815948,1,2,160417,10,30,3098753,15,280,16223820,1607,1607,342815948,1,2,160417,10,30,3098753,15,280,16223820
2005,04,213000,007,0220,999,99999, , ,85539      ,4,8,0,Miami town,1,1,19452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,217000,015,    ,999,99999, , ,864027000  ,4,8,9,Mohave County Unincorporated Area,1257,1257,191537197,7,14,1279662,1,3,212488,0,0,0,966,966,165150968,6,12,1170645,1,3,212488,0,0,0
2005,04,221000,017,    ,999,99999, , ,85901      ,4,8,12,Navajo County Unincorporated Area,570,570,65290013,2,4,304058,0,0,0,0,0,0,570,570,65290013,2,4,304058,0,0,0,0,0,0
2005,04,225000,023,0235,999,99999, , ,85621      ,4,8,12,Nogales,28,28,4859803,3,6,416263,0,0,0,16,127,7432675,28,28,4859803,3,6,416263,0,0,0,16,127,7432675
2005,04,229000,019,0238,999,46060, , ,85737      ,4,8,12,Oro Valley town,356,356,95396511,0,0,0,0,0,0,10,54,12799374,356,356,95396511,0,0,0,0,0,0,10,54,12799374
2005,04,233000,005,0240,999,22380, , ,86040      ,4,8,12,Page,36,36,5339203,0,0,0,0,0,0,0,0,0,36,36,5339203,0,0,0,0,0,0,0,0,0
2005,04,237000,013,0242,999,38060, , ,85253      ,4,8,12,Paradise Valley town,102,102,107543125,0,0,0,0,0,0,0,0,0,102,102,107543125,0,0,0,0,0,0,0,0,0
2005,04,241000,012,0245,999,99999, , ,85344      ,4,8,12,Parker town,3,3,330000,0,0,0,0,0,0,0,0,0,3,3,330000,0,0,0,0,0,0,0,0,0
2005,04,245000,023,0250,999,99999, , ,85624      ,4,8,12,Patagonia town,2,2,175000,0,0,0,0,0,0,0,0,0,2,2,175000,0,0,0,0,0,0,0,0,0
2005,04,249000,007,0252,999,99999, , ,85541      ,4,8,12,Payson town,245,245,44103044,0,0,0,0,0,0,2,113,8275507,245,245,44103044,0,0,0,0,0,0,2,113,8275507
2005,04,253000,013,0255,999,38060,2, ,85345      ,4,8,12,Peoria,3042,3042,383043240,0,0,0,5,20,2000627,30,395,19598014,3042,3042,383043240,0,0,0,5,20,2000627,30,395,19598014
2005,04,257000,013,0260,999,38060, ,1,85003      ,4,8,12,Phoenix,12391,12391,2392450289,0,0,0,64,210,19556994,124,2542,170627735,12391,12391,2392450289,0,0,0,64,210,19556994,124,2542,170627735
2005,04,261000,019,    ,999,46060,2, ,85701      ,4,8,12,Pima County Unincorporated Area,4968,4968,955252578,0,0,0,15,54,4788753,0,0,0,4968,4968,955252578,0,0,0,15,54,4788753,0,0,0
2005,04,265000,009,0265,999,99999, , ,85543      ,4,8,0,Pima town,3,3,419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,269000,021,    ,999,38060,2, ,85232      ,4,8,12,Pinal County Unincorporated Area,9603,9603,1206567905,3,6,385000,27,88,7676335,1,5,83000,9603,9603,1206567905,3,6,385000,27,88,7676335,1,5,83000
2005,04,273000,017,0269,999,99999, , ,85929      ,4,8,12,Pinetop-Lakeside town,152,152,32653000,1,2,195000,0,0,0,9,64,4150000,152,152,32653000,1,2,195000,0,0,0,9,64,4150000
2005,04,277000,025,0280,999,39140, ,1,86301      ,4,8,12,Prescott,615,615,142535781,1,2,202573,3,10,755857,0,0,0,615,615,142535781,1,2,202573,3,10,755857,0,0,0
2005,04,281000,025,0282,999,39140, , ,863142275  ,4,8,12,Prescott Valley town,1146,1146,190002900,17,34,3066772,5,17,943338,0,0,0,1146,1146,190002900,17,34,3066772,5,17,943338,0,0,0
2005,04,285000,012,0283,999,99999, , ,85346      ,4,8,12,Quartzsite town,79,79,2009668,0,0,0,0,0,0,0,0,0,79,79,2009668,0,0,0,0,0,0,0,0,0
2005,04,289000,013,0284,999,38060,2, ,852429311  ,4,8,12,Queen Creek town,1329,1329,345840775,0,0,0,0,0,0,0,0,0,1329,1329,345840775,0,0,0,0,0,0,0,0,0
2005,04,293000,009,0298,999,99999, , ,85546      ,4,8,12,Safford,18,18,2447000,0,0,0,0,0,0,0,0,0,18,18,2447000,0,0,0,0,0,0,0,0,0
2005,04,294000,019,0303,999,46060,2, ,85629      ,4,8,12,Sahuarita town,1634,1634,247689773,0,0,0,0,0,0,0,0,0,1634,1634,247689773,0,0,0,0,0,0,0,0,0
2005,04,297000,027,0321,999,49740, , ,85349      ,4,8,12,San Luis,234,234,21217173,0,0,0,0,0,0,0,0,0,234,234,21217173,0,0,0,0,0,0,0,0,0
2005,04,301000,023,    ,999,99999, , ,85621      ,4,8,6,Santa Cruz County Unincorporated Area,665,665,92455031,2,4,298876,4,13,799602,0,0,0,387,387,56774104,1,2,143922,2,7,443688,0,0,0
2005,04,305000,013,0327,999,38060, ,1,85251      ,4,8,12,Scottsdale,1282,1282,398046110,34,68,11532740,37,123,18647241,4,35,4320464,1282,1282,398046110,34,68,11532740,37,123,18647241,4,35,4320464
2005,04,313000,025,0331,999,39140,2, ,86336      ,4,8,12,Sedona,72,72,13495258,0,0,0,0,0,0,0,0,0,72,72,13495258,0,0,0,0,0,0,0,0,0
2005,04,317000,017,0337,999,99999, , ,85901      ,4,8,12,Show Low,369,369,59497417,0,0,0,0,0,0,22,202,10880469,369,369,59497417,0,0,0,0,0,0,22,202,10880469
2005,04,321000,003,0338,999,99999, , ,85635      ,4,8,12,Sierra Vista,577,577,71645040,0,0,0,0,0,0,0,0,0,577,577,71645040,0,0,0,0,0,0,0,0,0
2005,04,325000,017,0341,999,99999, , ,85937      ,4,8,12,Snowflake town,68,68,11135350,0,0,0,0,0,0,0,0,0,68,68,11135350,0,0,0,0,0,0,0,0,0
2005,04,329000,027,0342,999,49740, , ,85350      ,4,8,12,Somerton,190,190,15543688,0,0,0,0,0,0,0,0,0,190,190,15543688,0,0,0,0,0,0,0,0,0
2005,04,333000,019,0344,999,46060, , ,85725      ,4,8,0,South Tucson,16,16,990360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,337000,001,0345,999,99999, , ,859385220  ,4,8,0,Springerville town,4,4,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,341000,001,0314,999,99999, , ,85936      ,4,8,12,St. Johns,5,5,601500,0,0,0,0,0,0,0,0,0,5,5,601500,0,0,0,0,0,0,0,0,0
2005,04,345000,021,0359,999,38060, , ,85273      ,4,8,12,Superior town,24,24,2048607,0,0,0,0,0,0,0,0,0,24,24,2048607,0,0,0,0,0,0,0,0,0
2005,04,349000,013,0361,999,38060, , ,85374      ,4,8,12,Surprise,6453,6453,1022770048,2,4,222105,6,18,1883204,24,324,29705160,6453,6453,1022770048,2,4,222105,6,18,1883204,24,324,29705160
2005,04,353000,017,0366,999,99999, , ,85939      ,4,8,12,Taylor town,36,36,4513500,0,0,0,0,0,0,7,42,3162250,36,36,4513500,0,0,0,0,0,0,7,42,3162250
2005,04,357000,013,0368,999,38060, ,1,85281      ,4,8,6,Tempe,94,94,15319371,5,10,1017334,1,3,245850,12,665,51732900,67,67,10831200,3,6,657200,0,0,0,7,635,46809900
2005,04,361000,009,0369,999,99999, , ,85552      ,4,8,12,Thatcher town,29,29,4967891,0,0,0,2,8,370000,0,0,0,29,29,4967891,0,0,0,2,8,370000,0,0,0
2005,04,365000,013,0372,999,38060, , ,85353      ,4,8,11,Tolleson,9,9,1272474,0,0,0,0,0,0,0,0,0,8,8,1128066,0,0,0,0,0,0,0,0,0
2005,04,369000,003,0375,999,99999, , ,85638      ,4,8,12,Tombstone,12,12,1430550,0,0,0,0,0,0,0,0,0,12,12,1430550,0,0,0,0,0,0,0,0,0
2005,04,373000,019,0385,999,46060, ,1,857267210  ,4,8,12,Tucson,2421,2421,356379039,93,186,17961370,22,81,4201381,14,103,5924733,2421,2421,356379039,93,186,17961370,22,81,4201381,14,103,5924733
2005,04,377000,027,0392,999,49740, , ,85356      ,4,8,0,Wellton town,2,2,193932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,381000,013,0397,999,38060, , ,85390      ,4,8,0,Wickenburg town,98,98,9765242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,385000,003,0399,999,99999, , ,85643      ,4,8,12,Willcox,6,6,482000,0,0,0,0,0,0,8,40,4300000,6,6,482000,0,0,0,0,0,0,8,40,4300000
2005,04,389000,005,0400,999,22380, , ,86046      ,4,8,12,Williams,53,53,9472168,0,0,0,1,4,321419,1,6,290000,53,53,9472168,0,0,0,1,4,321419,1,6,290000
2005,04,397000,017,0410,999,99999, , ,86047      ,4,8,12,Winslow,16,16,2230300,0,0,0,0,0,0,0,0,0,16,16,2230300,0,0,0,0,0,0,0,0,0
2005,04,401000,025,    ,999,39140, , ,86301      ,4,8,12,Yavapai County Unincorporated Area,1830,1830,295540134,10,20,2947988,1,4,299003,0,0,0,1830,1830,295540134,10,20,2947988,1,4,299003,0,0,0
2005,04,405000,013,0416,999,38060, , ,85363      ,4,8,10,Youngtown town,257,257,45781572,0,0,0,0,0,0,0,0,0,185,185,35055780,0,0,0,0,0,0,0,0,0
2005,04,409000,027,0420,999,49740, ,1,85366      ,4,8,1,Yuma,927,927,148522300,1,2,202707,0,0,0,6,30,5417214,67,67,11521401,1,2,202707,0,0,0,0,0,0
2005,04,413000,027,    ,999,49740, , ,85364      ,4,8,12,Yuma County Unincorporated Area,923,923,112216891,0,0,0,0,0,0,0,0,0,923,923,112216891,0,0,0,0,0,0,0,0,0
2005,06,001000,071,0003,348,40140, , ,92301      ,4,9,12,Adelanto,1101,1101,199550211,0,0,0,0,0,0,0,0,0,1101,1101,199550211,0,0,0,0,0,0,0,0,0
