Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2013,02,009000,013,0070,01090 ,00000 ,1027 ,999,99999, , ,99503      ,4,9,12,Akutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,041000,020,0140,03000 ,00000 ,291826 ,999,11260, ,1,995196650  ,4,9,12,Municipality of Anchorage,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671
2013,02,049000,105,0160,03440 ,00000 ,459 ,999,99999, , ,998200189  ,4,9,0,Angoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,069000,000,    ,  ,  ,99999 ,999,99999,2, ,995196650  ,4,9,0,Balance of State-Part 1 Anchorage,61,61,15407776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,073000,000,    ,  ,  ,99999 ,999,99999,2, ,99701      ,4,9,1,Balance of State-Part 2 Fairbanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,077000,000,    ,  ,  ,99999 ,999,99999,2, ,99801      ,4,9,0,Balance of State-Part 3 Juneau,13,13,2696993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,02,085000,050,0310,06520 ,00000 ,6080 ,999,99999, , ,99559      ,4,9,12,Bethel,6,6,2000000,0,0,0,0,0,0,0,0,0,6,6,2000000,0,0,0,0,0,0,0,0,0
2013,02,097000,060,    ,99990 ,00000 ,997 ,999,99999, , ,996330189  ,4,9,12,Bristol Bay Borough,3,3,757500,0,0,0,0,0,0,0,0,0,3,3,757500,0,0,0,0,0,0,0,0,0
2013,02,133000,261,0820,17410 ,00000 ,2239 ,999,99999,2, ,99574      ,4,9,12,Cordova,8,8,1060000,0,0,0,0,0,0,0,0,0,8,8,1060000,0,0,0,0,0,0,0,0,0
2013,02,137000,198,0830,17740 ,00000 ,1201 ,999,99999, , ,99921      ,4,9,12,Craig,3,3,744384,0,0,0,0,0,0,0,0,0,3,3,744384,0,0,0,0,0,0,0,0,0
2013,02,149000,070,0880,18950 ,00000 ,2329 ,999,99999,2, ,99576      ,4,9,6,Dillingham,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
2013,02,173000,270,0900,22910 ,00000 ,762 ,999,99999,2, ,99581      ,4,9,0,Emmonak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
