Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9699,25,1,1,Massachusetts,15077,15077,1927960,233,466,32361,45,144,11063,135,1574,83841,13184,13184,1718950,197,394,28721,45,144,11063,86,1203,70838
9699,26,2,3,Michigan,43421,43421,4733581,379,758,52184,237,889,53696,535,7287,339720,39353,39353,4421220,353,706,49693,213,815,49746,466,6776,322887
9699,27,2,4,Minnesota,22085,22085,2581526,188,376,34575,202,774,57676,274,3808,228783,21205,21205,2504937,185,370,34244,198,761,57501,258,3508,216649
9699,28,3,6,Mississippi,8061,8061,633815,79,158,5720,61,233,5748,209,1915,64346,6876,6876,567410,63,126,4821,51,196,4493,158,1620,57049
9699,29,2,4,Missouri,20107,20107,2008419,1002,2004,101620,389,1458,55071,230,2729,110557,19174,19174,1915617,963,1926,98253,376,1413,53693,218,2619,108106
9699,30,4,8,Montana,1494,1494,149625,107,214,16066,71,259,13664,56,711,29671,1334,1334,135297,106,212,15938,61,227,12555,50,681,28004
9699,31,2,4,Nebraska,5717,5717,540899,171,342,19531,24,90,4443,193,3942,116486,5473,5473,520582,168,336,19157,24,90,4443,191,3889,113459
9699,32,4,8,Nevada,23810,23810,2258801,110,220,14052,195,716,41463,1177,12496,539835,23628,23628,2242790,110,220,14052,195,716,41463,1176,12491,539682
9699,33,1,1,New Hampshire,4233,4233,473734,44,88,5430,11,36,4257,42,569,33418,3719,3719,421415,40,80,4915,5,18,932,29,474,26741
9699,34,1,2,New Jersey,20853,20853,1985727,440,880,47616,64,211,14716,155,2229,86067,19716,19716,1883622,382,764,43167,59,196,14248,141,2131,82038
9699,35,4,8,New Mexico,8842,8842,1029456,13,26,1114,22,83,3473,83,1229,49458,7697,7697,955962,12,24,1005,22,83,3473,69,1152,47367
9699,36,1,2,New York,20215,20215,2380716,1583,3166,177108,336,1094,76539,498,10420,475716,17826,17826,2185971,1401,2802,170716,314,1022,73795,433,9839,452185
9699,37,3,5,North Carolina,51796,51796,5418435,495,990,51955,215,773,41310,1064,13438,530872,50243,50243,5277482,447,894,48429,203,736,39964,1049,13337,527045
9699,38,2,4,North Dakota,1479,1479,147765,18,36,2496,13,50,3578,43,759,27179,1418,1418,143037,18,36,2496,13,50,3578,42,740,26568
9699,39,2,3,Ohio,35719,35719,4430635,868,1736,112136,656,2392,109762,907,9433,348248,31502,31502,4031235,764,1528,100697,429,1507,87719,558,6152,252780
9699,40,3,7,Oklahoma,8757,8757,906920,185,370,15041,22,73,2659,99,1440,56371,8207,8207,862058,120,240,11546,10,37,1506,85,1370,52967
9699,41,4,9,Oregon,17232,17232,2225636,578,1156,86248,249,918,54988,702,8508,393053,16477,16477,2138242,518,1036,79016,240,889,53791,669,8281,382727
9699,42,1,2,Pennsylvania,32439,32439,3299216,272,544,27673,208,796,39251,358,4116,183746,29579,29579,3032317,234,468,24246,198,766,38759,318,3747,165301
9699,44,1,1,Rhode Island,2077,2077,202375,53,106,5837,7,23,839,21,256,10506,2036,2036,197427,53,106,5837,7,23,839,21,256,10506
9699,45,3,5,South Carolina,22511,22511,2145657,201,402,14902,97,375,17460,486,6115,286093,21359,21359,2076327,167,334,12515,82,320,16284,480,6085,285271
9699,46,2,4,South Dakota,2418,2418,220148,60,120,7690,35,133,6654,55,977,44246,2255,2255,204949,58,116,7424,34,129,6504,48,898,40876
9699,47,3,6,Tennessee,28217,28217,2739338,412,824,32769,209,775,28440,782,10706,533871,27128,27128,2657472,375,750,30442,185,687,25778,751,10537,529304
9699,48,3,7,Texas,83103,83103,8480809,785,1570,69613,423,1629,53131,1882,32521,1331185,77083,77083,8000575,732,1464,66746,389,1513,50618,1806,31858,1312502
9699,49,4,8,Utah,16663,16663,1748741,312,624,45128,236,904,56997,384,5290,260358,15830,15830,1668299,312,624,45128,236,904,56997,384,5290,260358
9699,50,1,1,Vermont,1872,1872,190788,34,68,3740,2,7,362,9,123,6493,1542,1542,159652,32,64,3529,2,7,362,8,113,6368
9699,51,3,5,Virginia,35163,35163,3534235,320,640,35528,125,470,27614,602,9646,349976,34419,34419,3477288,309,618,35014,124,467,27502,590,9576,347197
9699,53,4,9,Washington,27015,27015,3019875,782,1564,113722,445,1588,111299,632,9430,528086,23552,23552,2693025,722,1444,106980,421,1512,104187,531,8579,482896
9699,54,3,5,West Virginia,2908,2908,246997,29,58,2955,23,84,4676,51,566,21497,2553,2553,215046,28,56,2895,20,75,4147,41,494,19072
9699,55,2,3,Wisconsin,21811,21811,2472467,1070,2140,153535,345,1334,77446,644,8011,343764,20326,20326,2324963,1030,2060,148661,317,1245,74742,596,7686,332992
9699,56,4,8,Wyoming,1649,1649,174970,42,84,4687,36,139,8693,35,320,12357,1524,1524,164410,41,82,4584,33,130,8130,35,320,12357
9699,US,0,0,United States,1069472,1069472,116535045,16804,33608,2069137,8774,32230,1861424,20994,290306,13710205,1013154,1013154,111519940,15621,31242,1968294,8118,29938,1764867,19603,278842,13250424
9699,R1,1,0,Northeast Region,108819,108819,11827259,2725,5450,308430,723,2481,156684,1276,20154,918366,98513,98513,10856573,2402,4804,289647,680,2346,149655,1087,18522,847336
9699,R2,2,0,Midwest Region,236576,236576,26974516,5871,11742,756213,3061,11355,608727,4559,58176,2497997,220397,220397,25514376,5526,11052,719854,2707,10055,568975,3953,52743,2324340
9699,R3,3,0,South Region,468480,468480,46007666,4769,9538,449443,2425,9073,446809,9288,136356,6175015,448361,448361,44480577,4430,8860,428480,2267,8543,432456,8978,134211,6097890
9699,R4,4,0,West Region,255597,255597,31725604,3439,6878,555051,2565,9321,649204,5871,75620,4118827,245883,245883,30668414,3263,6526,530313,2464,8994,613781,5585,73366,3980858
9699,D1,1,1,New England Division,35312,35312,4161600,430,860,56033,115,380,26178,265,3389,172837,31392,31392,3754663,385,770,51518,109,362,22853,195,2805,147812
9699,D2,1,2,Middle Atlantic Division,73507,73507,7665659,2295,4590,252397,608,2101,130506,1011,16765,745529,67121,67121,7101910,2017,4034,238129,571,1984,126802,892,15717,699524
9699,D3,2,3,East North Central Division,166726,166726,19488800,3775,7550,507806,2170,7987,440508,3289,39479,1708075,153518,153518,18298429,3508,7016,479615,1846,6791,403862,2750,34857,1566515
9699,D4,2,4,West North Central Division,69850,69850,7485716,2096,4192,248407,891,3368,168219,1270,18697,789922,66879,66879,7215947,2018,4036,240239,861,3264,165113,1203,17886,757825
9699,D5,3,5,South Atlantic Division,289627,289627,28649068,2331,4662,246698,1269,4722,302713,5159,76296,3714305,282262,282262,28095770,2210,4420,238361,1230,4592,298925,5073,75671,3682371
9699,D6,3,6,East South Central Division,64900,64900,5988963,973,1946,80871,518,1945,67849,1745,20744,899181,60511,60511,5671483,895,1790,75833,461,1749,62124,1616,19989,878095
9699,D7,3,7,West South Central Division,113953,113953,11369635,1465,2930,121874,638,2406,76247,2384,39316,1561529,105588,105588,10713324,1325,2650,114286,576,2202,71407,2289,38551,1537424
9699,D8,4,8,Mountain Division,133310,133310,14726281,1375,2750,215841,1123,4206,264685,3397,41112,2034191,129574,129574,14360632,1364,2728,212843,1082,4069,244105,3321,40448,1989596
9699,D9,4,9,Pacific Division,122287,122287,16999323,2064,4128,339210,1442,5115,384519,2474,34508,2084636,116309,116309,16307782,1899,3798,317470,1382,4925,369676,2264,32918,1991262

