Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200099,25,1,1,Massachusetts,14199,14199,2380067,324,648,52659,113,382,37876,122,2771,270641,12477,12477,2166160,246,492,42396,104,355,34505,98,2651,260078
200099,26,2,3,Michigan,42960,42960,5696266,351,702,63334,255,957,83949,584,7870,412318,38490,38490,5257562,331,662,60947,229,866,78697,517,7411,393367
200099,27,2,4,Minnesota,25549,25549,3613955,357,714,74596,236,912,76339,312,5639,439038,24582,24582,3503525,341,682,71159,222,863,73672,297,5513,432685
200099,28,3,6,Mississippi,7624,7624,747997,57,114,5181,57,211,8982,334,3321,155604,7083,7083,701527,42,84,3841,45,171,7476,293,3028,144241
200099,29,2,4,Missouri,17929,17929,2234407,564,1128,72651,245,940,51447,316,4324,210899,17154,17154,2152537,537,1074,70630,232,896,50411,274,3887,192616
200099,30,4,8,Montana,1565,1565,182019,116,232,15841,76,287,12596,46,488,24670,1472,1472,169016,115,230,15731,76,287,12596,46,488,24670
200099,31,2,4,Nebraska,6513,6513,715549,77,154,11344,68,265,13422,111,2173,90078,5815,5815,623901,65,130,10013,68,265,13422,85,1908,81786
200099,32,4,8,Nevada,25723,25723,2953736,23,46,7688,68,248,19760,632,6268,331058,25508,25508,2933878,23,46,7688,67,245,19591,621,6213,328011
200099,33,1,1,New Hampshire,6097,6097,895245,75,150,10784,12,45,3160,47,388,27434,5646,5646,852366,71,142,10395,11,42,3024,37,338,24110
200099,34,1,2,New Jersey,25260,25260,2870476,922,1844,117709,93,305,12828,334,7176,374964,23978,23978,2699949,899,1798,114729,92,302,12742,315,6809,344764
200099,35,4,8,New Mexico,8190,8190,1039218,4,8,516,17,66,3360,55,605,29716,7925,7925,1014249,4,8,516,16,62,3151,51,568,27983
200099,36,1,2,New York,23862,23862,3492967,2376,4752,403537,691,2215,203039,548,13276,891986,21319,21319,3199504,2096,4192,389450,649,2071,193530,457,12437,850088
200099,37,3,5,North Carolina,59061,59061,7723713,482,964,59645,235,878,49293,1226,17473,810542,56411,56411,7421024,461,922,57435,226,849,48279,1181,16899,780036
200099,38,2,4,North Dakota,1257,1257,146531,44,88,9433,30,119,8758,36,664,25474,1160,1160,136312,44,88,9433,29,115,8593,34,626,24110
200099,39,2,3,Ohio,38013,38013,5550770,465,930,72615,523,1971,138595,701,8831,391644,35056,35056,5187223,435,870,67994,499,1888,132495,658,8348,371881
200099,40,3,7,Oklahoma,8977,8977,1100200,80,160,7966,29,104,4399,124,1907,91438,8535,8535,1055192,51,102,5402,17,65,3150,98,1736,81668
200099,41,4,9,Oregon,15619,15619,2247620,300,600,48037,134,474,34659,209,3184,203016,14554,14554,2119353,263,526,42744,124,443,32869,173,2932,192049
200099,42,1,2,Pennsylvania,34501,34501,4216232,224,448,29619,312,1177,76050,313,4950,294280,30988,30988,3853387,192,384,25892,267,1022,71079,232,4318,259421
200099,43,4,9,Puerto Rico,12840,12840,618361,62,124,2755,27,99,2324,383,5426,298976,12840,12840,618361,62,124,2755,27,99,2324,383,5426,298976
200099,44,1,1,Rhode Island,2256,2256,276978,53,106,5301,14,45,3088,4,189,11026,2189,2189,268389,53,106,5301,14,45,3088,3,156,8937
200099,45,3,5,South Carolina,24863,24863,3037091,193,386,25001,121,463,30784,486,7100,439791,23177,23177,2808455,186,372,24462,118,453,30315,437,6727,410434
200099,46,2,4,South Dakota,3142,3142,313479,29,58,3809,32,120,6723,48,876,45124,3060,3060,307798,29,58,3809,27,104,5995,48,876,45124
200099,47,3,6,Tennessee,24440,24440,2986311,269,538,29177,128,469,24050,561,6756,338091,22680,22680,2834230,237,474,26828,100,374,20594,516,6299,326587
200099,48,3,7,Texas,108613,108613,13810219,713,1426,76695,734,2811,125390,1873,28381,1406107,102627,102627,13199937,616,1232,66498,659,2547,114730,1807,27940,1389041
200099,49,4,8,Utah,14712,14712,1938219,220,440,39206,178,654,49658,115,1832,110870,13334,13334,1784549,192,384,34401,159,590,45811,94,1527,95948
200099,50,1,1,Vermont,2212,2212,280051,34,68,6044,12,39,3361,22,187,30030,1845,1845,241265,25,50,4452,12,39,3361,10,112,18995
200099,51,3,5,Virginia,39756,39756,4621957,167,334,19178,105,384,23164,437,7928,387302,38176,38176,4453920,156,312,17741,98,363,20763,429,7852,383830
200099,53,4,9,Washington,25471,25471,3501833,493,986,86795,380,1426,111436,580,11138,726024,22941,22941,3224473,420,840,75860,359,1356,106079,528,10562,695733
200099,54,3,5,West Virginia,3295,3295,340066,16,32,2282,20,78,2555,48,358,14656,2520,2520,254026,16,32,2282,20,78,2555,24,222,10295
200099,55,2,3,Wisconsin,24018,24018,3269577,1132,2264,195876,360,1386,96459,505,6486,354910,21828,21828,3020473,1044,2088,182297,297,1158,81828,393,5644,321004
200099,56,4,8,Wyoming,1429,1429,303031,21,42,5733,1,3,190,12,108,4699,1320,1320,293192,20,40,5586,1,3,190,10,96,4113
200099,US,0,0,United States,1198067,1198067,160623529,15317,30634,2376241,9334,34283,2497202,20861,329283,20246709,1137978,1137978,154052710,14086,28172,2244224,8735,32232,2386904,19565,317968,19664743
200099,R1,1,0,Northeast Region,122293,122293,16432447,4126,8252,641382,1301,4392,351197,1450,30164,2000430,110974,110974,15142736,3694,7388,607510,1199,4048,332342,1194,27936,1864047
200099,R2,2,0,Midwest Region,245377,245377,33530399,4526,9052,736032,2696,10049,714282,4209,59363,3181282,228673,228673,31716752,4229,8458,696409,2504,9375,673996,3815,55826,3021385
200099,R3,3,0,South Region,529700,529700,64186517,4011,8022,482538,2955,11221,673196,9651,152920,8945025,506902,506902,61854663,3706,7412,453890,2744,10495,642814,9199,149157,8766971
200099,R4,4,0,West Region,300697,300697,46474166,2654,5308,516289,2382,8621,758526,5551,86836,6119972,291429,291429,45338558,2457,4914,486415,2288,8314,737753,5357,85049,6012340
200099,D1,1,1,New England Division,38670,38670,5852772,604,1208,90517,205,695,59279,255,4762,439201,34689,34689,5389897,507,1014,77438,191,653,54991,190,4372,409774
200099,D2,1,2,Middle Atlantic Division,83623,83623,10579675,3522,7044,550865,1096,3697,291918,1195,25402,1561230,76285,76285,9752839,3187,6374,530072,1008,3395,277351,1004,23564,1454273
200099,D3,2,3,East North Central Divisi,173225,173225,24172417,2947,5894,481928,1928,7095,512755,2898,40021,2101610,159593,159593,22703220,2717,5434,450623,1774,6551,477595,2604,37494,1985177
200099,D4,2,4,West North Central Divisi,72152,72152,9357982,1579,3158,254104,768,2954,201528,1311,19342,1079672,69080,69080,9013533,1512,3024,245786,730,2824,196401,1211,18332,1036208
200099,D5,3,5,South Atlantic Division,331513,331513,40220084,2211,4422,289874,1652,6268,449574,6125,104019,6513114,320627,320627,39023715,2146,4292,283661,1610,6134,442906,5907,102134,6405069
200099,D6,3,6,East South Central Divisi,60561,60561,6840139,666,1332,66984,347,1296,65512,1335,16150,807973,56270,56270,6471096,581,1162,60436,282,1068,56524,1219,15202,778372
200099,D7,3,7,West South Central Divisi,137626,137626,17126293,1134,2268,125679,956,3657,158110,2191,32751,1623938,130005,130005,16359852,979,1958,109793,852,3293,143384,2073,31821,1583530
200099,D8,4,8,Mountain Division,148727,148727,19709792,1091,2182,206845,967,3575,280494,2759,35453,2212501,145221,145221,19328022,1042,2084,200144,926,3442,271528,2701,34904,2177432
200099,D9,4,9,Pacific Division,151970,151970,26764374,1563,3126,309444,1415,5046,478032,2792,51383,3907471,146208,146208,26010536,1415,2830,286271,1362,4872,466224,2656,50145,3834909
