Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8299,25,1,1,MASSACHUSETTS,9851,9851,511073,241,482,15672,81,295,11262,293,4807,181911,9747,9747,506674,238,476,15604,81,295,11262,286,4543,173292
8299,26,2,3,MICHIGAN,8113,8113,388161,123,246,8655,114,432,13625,322,5385,176509,7976,7976,382998,123,246,8655,114,432,13625,321,5368,175419
8299,27,2,4,MINNESOTA,11162,11162,621144,250,500,20547,302,1168,45480,277,5990,222014,11105,11105,618593,247,494,20440,302,1168,45480,276,5967,221391
8299,28,3,6,MISSISSIPPI,3442,3442,130698,173,346,9113,100,374,9688,203,2045,40239,3343,3343,126826,171,342,9048,99,370,9613,201,2033,40034
8299,29,2,4,MISSOURI,6076,6076,294941,219,438,13610,297,1175,30367,265,3855,97291,6069,6069,294524,219,438,13610,297,1175,30367,265,3855,97291
8299,30,4,8,MONTANA,983,983,45373,55,110,3469,63,239,6171,65,690,15716,870,870,40513,52,104,3397,53,207,5746,65,690,15716
8299,31,2,4,NEBRASKA,2412,2412,102509,84,168,4069,53,203,4737,58,831,16351,2395,2395,101817,84,168,4069,53,203,4737,58,831,16351
8299,32,4,8,NEVADA,4364,4364,210192,79,158,5374,241,922,21142,280,2694,56420,4364,4364,210192,79,158,5374,241,922,21142,277,2649,55524
8299,33,1,1,NEW HAMPSHIRE,3042,3042,135618,93,186,5084,34,127,4440,87,1153,31913,3023,3023,134585,93,186,5084,34,127,4440,87,1153,31913
8299,34,1,2,NEW JERSEY,14005,14005,743526,480,960,32985,137,499,15332,341,5833,200478,13858,13858,734056,480,960,32985,137,499,15332,339,5797,199744
8299,35,4,8,NEW MEXICO,5540,5540,274388,48,96,2982,116,451,10634,285,2513,58369,5538,5538,274301,48,96,2982,116,451,10634,285,2513,58369
8299,36,1,2,NEW YORK,12956,12956,664036,758,1516,37308,280,931,21596,388,9577,374388,12760,12760,654944,743,1486,37201,280,931,21596,380,9345,362534
8299,37,3,5,NORTH CAROLINA,21378,21378,874506,581,1162,28803,605,2291,54165,907,8257,178122,20957,20957,856429,567,1134,27956,588,2228,52028,900,8203,176989
8299,38,2,4,NORTH DAKOTA,1366,1366,73107,33,66,2724,39,149,5648,85,1178,23943,1366,1366,73107,33,66,2724,39,149,5648,85,1178,23943
8299,39,2,3,OHIO,9059,9059,524518,316,632,22879,263,979,32412,515,5930,145276,9011,9011,522674,315,630,22811,263,979,32412,513,5903,144538
8299,40,3,7,OKLAHOMA,14277,14277,812043,872,1744,64884,245,908,27163,972,11812,345282,14169,14169,807351,859,1718,63920,240,893,26808,969,11794,345025
8299,41,4,9,OREGON,4975,4975,278105,157,314,11210,82,301,9381,148,1868,48205,4971,4971,277919,157,314,11210,82,301,9381,148,1868,48205
8299,42,1,2,PENNSYLVANIA,14427,14427,635076,542,1084,29315,159,599,18733,420,6091,197332,14374,14374,633309,542,1084,29315,159,599,18733,417,6073,196616
8299,44,1,1,RHODE ISLAND,1327,1327,54727,48,96,2441,17,64,1578,38,1115,22219,1314,1314,54094,48,96,2441,17,64,1578,38,1115,22219
8299,45,3,5,SOUTH CAROLINA,11008,11008,456907,418,836,19186,190,706,19210,440,5460,156424,10731,10731,448627,418,836,19186,190,706,19210,438,5448,156052
8299,46,2,4,SOUTH DAKOTA,798,798,31093,16,32,923,10,39,1132,25,351,8610,792,792,30826,16,32,923,10,39,1132,25,351,8610
8299,47,3,6,TENNESSEE,7328,7328,304137,665,1330,38487,216,838,18345,421,5303,121880,7245,7245,301215,665,1330,38487,216,838,18345,421,5303,121880
8299,48,3,7,TEXAS,77421,77421,4165969,3181,6362,233941,1709,6534,186323,7317,110846,2316810,77087,77087,4146928,3179,6358,233819,1704,6515,185815,7302,110422,2297280
8299,49,4,8,UTAH,4678,4678,241585,231,462,14767,142,539,16283,165,1858,65827,4669,4669,241263,231,462,14767,142,539,16283,165,1858,65827
8299,50,1,1,VERMONT,1539,1539,68480,37,74,2589,20,77,1530,45,520,16628,1503,1503,67022,29,58,1567,20,77,1530,45,520,16628
8299,51,3,5,VIRGINIA,22998,22998,1018797,254,508,14431,142,547,16718,600,5825,168571,22954,22954,1017092,254,508,14431,142,547,16718,598,5802,167906
8299,53,4,9,WASHINGTON,11381,11381,653206,280,560,19094,268,1010,34387,358,4608,153085,11375,11375,652885,277,554,18967,268,1010,34387,358,4608,153085
8299,54,3,5,WEST VIRGINIA,974,974,37670,16,32,643,24,87,1786,47,731,18102,974,974,37670,16,32,643,24,87,1786,47,731,18102
8299,55,2,3,WISCONSIN,7343,7343,349194,401,802,27153,129,511,16433,273,3624,88459,7263,7263,346297,401,802,27153,129,511,16433,272,3619,88272
8299,56,4,8,WYOMING,1983,1983,92285,61,122,5012,63,243,7556,38,589,16399,1979,1979,92083,61,122,5012,63,243,7556,38,589,16399
8299,US, , ,United States ,546433,546433,27359243,19183,38366,1259061,13221,49917,1481175,26537,365769,10392250,539290,539290,26998296,19034,38068,1248175,12942,48851,1452252,26313,362580,10263457
8299,R1,1, ,Northeast ,65728,65728,3224982,2350,4700,135378,876,3142,94707,1881,33085,1134837,65058,65058,3194227,2324,4648,134181,876,3142,94707,1861,32535,1112914
8299,R2,2, ,Midwest ,67596,67596,3561242,2444,4888,173623,2009,7721,240192,3057,46093,1358641,67132,67132,3542409,2440,4880,173448,2009,7721,240192,3048,45973,1354963
8299,R3,3, ,South ,281111,281111,12925033,10948,21896,645270,6848,26083,688755,15793,214374,5439196,277199,277199,12742980,10881,21762,641266,6613,25169,664538,15643,212679,5388144
8299,R4,4, ,West,131998,131998,7647986,3441,6882,304790,3488,12971,457521,5806,72217,2459576,129901,129901,7518680,3389,6778,299280,3444,12819,452815,5761,71393,2407436
8299,D1,1,1,New England ,24340,24340,1182344,570,1140,35770,300,1113,39046,732,11584,362639,24066,24066,1171918,559,1118,34680,300,1113,39046,725,11320,354020
8299,D2,1,2,Middle Atlantic ,41388,41388,2042638,1780,3560,99608,576,2029,55661,1149,21501,772198,40992,40992,2022309,1765,3530,99501,576,2029,55661,1136,21215,758894
8299,D3,2,3,East North Central,38517,38517,2064430,1314,2628,93303,955,3619,116273,2006,29734,893781,38151,38151,2050093,1313,2626,93235,955,3619,116273,1998,29637,890726
8299,D4,2,4,West North Central,29079,29079,1496812,1130,2260,80320,1054,4102,123919,1051,16359,464860,28981,28981,1492316,1127,2254,80213,1054,4102,123919,1050,16336,464237
8299,D5,3,5,South Atlantic,156256,156256,6631802,5237,10474,261916,3454,13040,341232,5703,69938,2293968,154569,154569,6562902,5190,10380,259140,3413,12889,336645,5658,69462,2280745
8299,D6,3,6,East South Central,19578,19578,754627,1068,2136,57965,522,2006,46316,1164,13491,291404,19272,19272,743190,1064,2128,57850,520,1999,46186,1141,13208,285713
8299,D7,3,7,West South Central,105277,105277,5538604,4643,9286,325389,2872,11037,301207,8926,130945,2853824,103358,103358,5436888,4627,9254,324276,2680,10281,281707,8844,130009,2821686
8299,D8,4,8,Mountain,58476,58476,2741095,1025,2050,69725,1421,5348,143517,2687,34229,868393,57859,57859,2704520,1014,2028,69172,1399,5278,142202,2678,34122,864330
8299,D9,4,9,Pacific ,73522,73522,4906891,2416,4832,235065,2067,7623,314004,3119,37988,1591183,72042,72042,4814160,2375,4750,230108,2045,7541,310613,3083,37271,1543106

