Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201099,25,1,1,Massachusetts,5839,5839,1489297,120,240,29270,85,309,36606,179,2687,261820,4732,4732,1269744,100,200,25214,76,282,33100,103,2178,210973
201099,26,2,3,Michigan,7755,7755,1447226,50,100,10845,55,198,19143,67,1022,76086,6855,6855,1332187,50,100,10845,49,179,17620,46,911,68365
201099,27,2,4,Minnesota,7053,7053,1530418,35,70,8323,49,193,24259,73,2524,247528,6750,6750,1480139,28,56,6831,46,182,22866,67,2494,244086
201099,28,3,6,Mississippi,4427,4427,649924,96,192,17439,40,152,11971,39,488,35964,3480,3480,527178,36,72,6962,11,44,3910,13,241,19006
201099,29,2,4,Missouri,6901,6901,1221535,246,492,35748,110,400,30539,137,1906,142402,6318,6318,1121978,167,334,25072,101,369,27928,80,1000,82170
201099,30,4,8,Montana,1322,1322,245493,33,66,7043,62,228,21210,25,406,29782,1284,1284,238909,30,60,6214,60,221,20717,25,406,29782
201099,31,2,4,Nebraska,3779,3779,636268,79,158,15585,48,184,14089,61,1280,79026,3657,3657,617473,78,156,15462,47,180,13943,61,1280,79026
201099,32,4,8,Nevada,5361,5361,678735,11,22,1768,46,141,12128,49,919,67110,5345,5345,675890,11,22,1768,46,141,12128,49,919,67110
201099,33,1,1,New Hampshire,1890,1890,395083,32,64,6913,34,133,14046,33,583,45712,1731,1731,362703,28,56,6253,16,63,8677,25,523,40849
201099,34,1,2,New Jersey,7378,7378,1500645,340,680,80375,83,276,27177,366,5201,428324,5538,5538,1163675,283,566,69736,70,237,22714,199,4220,348096
201099,35,4,8,New Mexico,4006,4006,736446,3,6,868,14,42,4770,51,479,37425,2542,2542,485293,3,6,868,3,9,520,35,298,23330
201099,36,1,2,New York,9959,9959,2202387,633,1266,129469,199,678,68943,313,7665,764482,8627,8627,1999201,610,1220,126115,198,674,68143,284,7454,746292
201099,37,3,5,North Carolina,26047,26047,4616970,148,296,23194,98,349,31497,427,7197,435501,25273,25273,4470948,146,292,22835,91,328,28939,413,7093,427808
201099,38,2,4,North Dakota,2084,2084,361415,24,48,4374,10,38,3705,69,1663,111649,2015,2015,351762,9,18,2506,10,38,3705,69,1663,111649
201099,39,2,3,Ohio,10603,10603,2105368,86,172,17594,132,492,44491,181,2443,130041,9705,9705,1947710,81,162,16831,122,461,43316,158,2323,123953
201099,40,3,7,Oklahoma,6866,6866,1147734,80,160,12617,35,128,6204,83,986,59205,5258,5258,914387,56,112,8971,30,112,5301,71,917,55249
201099,41,4,9,Oregon,5259,5259,1184791,71,142,20048,27,96,10633,72,1371,161598,5152,5152,1164285,70,140,19748,27,96,10633,72,1371,161598
201099,42,1,2,Pennsylvania,16886,16886,3026649,253,506,50630,125,441,38974,123,1907,176845,16361,16361,2936554,252,504,50441,116,412,35949,115,1855,172026
201099,43,0,0,Puerto Rico,4294,4294,262516,32,64,2377,24,92,2984,35,774,62175,,,,,,,,,,,,
201099,44,1,1,Rhode Island,727,727,139963,22,44,3719,11,33,1040,10,130,10350,681,681,132357,21,42,3557,11,33,1040,10,130,10350
201099,45,3,5,South Carolina,12691,12691,2385227,36,72,3545,8,29,4386,80,1229,95981,10105,10105,1999198,18,36,1743,8,29,4386,42,737,56433
201099,46,2,4,South Dakota,2186,2186,348734,23,46,4709,36,139,11744,42,575,37953,2008,2008,314811,23,46,4709,32,126,11049,36,541,36095
201099,47,3,6,Tennessee,11630,11630,1998329,91,182,12137,81,306,22622,269,4357,311781,10653,10653,1876928,72,144,10233,72,278,21256,254,4235,304471
201099,48,3,7,Texas,66973,66973,12007064,320,640,48769,304,1107,94436,1134,19741,1589294,63883,63883,11519621,305,610,46709,281,1033,88729,1074,19175,1557451
201099,49,4,8,Utah,6883,6883,1447231,47,94,13477,63,242,29729,123,1952,181958,6575,6575,1392498,44,88,12827,57,222,25558,91,1738,166988
201099,50,1,1,Vermont,980,980,193455,19,38,4231,12,43,4923,18,258,25009,767,767,157642,15,30,3590,9,33,3995,11,215,21950
201099,51,3,5,Virginia,16149,16149,2901273,66,132,10798,45,167,15373,178,4544,318932,15770,15770,2827902,63,126,10298,45,167,15373,168,4452,309362
201099,52,0,0,Virgin Islands,216,216,48561,94,188,44466,0,0,0,0,0,0,216,216,48561,94,188,44466,0,0,0,0,0,0
201099,53,4,9,Washington,14702,14702,3301916,156,312,45810,93,331,43885,218,5346,499429,14449,14449,3244438,151,302,44666,93,331,43885,211,5265,491019
201099,54,3,5,West Virginia,1796,1796,302554,14,28,1831,21,77,4913,26,494,36291,1677,1677,287876,11,22,1311,16,57,4090,20,456,34458
201099,55,2,3,Wisconsin,7687,7687,1509801,180,360,37766,28,105,9519,136,2712,236595,6876,6876,1370013,161,322,34521,26,99,8999,112,2317,200356
201099,56,4,8,Wyoming,1546,1546,377826,5,10,745,6,21,3068,47,721,53552,1491,1491,366735,5,10,745,4,15,1402,36,638,47706
201099,US,0,0,United States,447311,447311,87124237,5412,10824,1124443,3109,11157,1206450,7608,135318,12487931,415265,415265,81891744,4892,9784,1033681,2836,10257,1128355,6627,126968,11819068
201099,R1,1,0,Northeast Region,49103,49103,10129039,1498,2996,321351,574,2001,201439,1114,19707,1891146,42918,42918,9067834,1383,2766,300893,519,1816,182730,796,17718,1721584
201099,R2,2,0,Midwest Region,75371,75371,14361949,1348,2696,261709,743,2753,261977,1222,22696,2035667,69754,69754,13466967,1182,2364,234887,694,2594,251674,1035,20572,1884701
201099,R3,3,0,South Region,232280,232280,42067867,1691,3382,273426,1088,3940,412660,3478,59483,4643139,216224,216224,39651517,1486,2972,242917,962,3517,382165,3161,56716,4454207
201099,R4,4,0,West Region,90557,90557,20565382,875,1750,267957,704,2463,330374,1794,33432,3917979,86369,86369,19705426,841,1682,254984,661,2330,311786,1635,31962,3758576
201099,D1,1,1,New England Division,14880,14880,3399358,272,544,60876,167,606,66345,312,4934,521494,12392,12392,2968403,238,476,54602,135,493,55924,198,4189,455170
201099,D2,1,2,Middle Atlantic Division,34223,34223,6729681,1226,2452,260475,407,1395,135094,802,14773,1369652,30526,30526,6099431,1145,2290,246291,384,1323,126806,598,13529,1266414
201099,D3,2,3,East North Central Divisi,43442,43442,8478418,670,1340,140691,426,1559,153588,716,12709,1244938,39561,39561,7864401,620,1240,131195,396,1465,149030,613,11817,1175412
201099,D4,2,4,West North Central Divisi,31929,31929,5883531,678,1356,121018,317,1194,108389,506,9987,790729,30193,30193,5602566,562,1124,103692,298,1129,102644,422,8755,709289
201099,D5,3,5,South Atlantic Division,112841,112841,21574221,587,1174,99249,415,1459,202066,1524,27509,2216985,106050,106050,20491091,544,1088,93183,380,1339,191353,1380,26275,2116053
201099,D6,3,6,East South Central Divisi,30742,30742,4903250,367,734,59020,223,832,86966,550,8673,644569,28061,28061,4548629,273,546,44936,166,637,74444,485,8110,611671
201099,D7,3,7,West South Central Divisi,88697,88697,15590396,737,1474,115157,450,1649,123628,1404,23301,1781585,82113,82113,14611797,669,1338,104798,416,1541,116368,1296,22331,1726483
201099,D8,4,8,Mountain Division,42231,42231,8699182,288,576,75543,271,946,103109,531,8828,837463,39651,39651,8225928,275,550,72110,243,859,90272,444,7936,748902
201099,D9,4,9,Pacific Division,48326,48326,11866200,587,1174,192414,433,1517,227265,1263,24604,3080516,46718,46718,11479498,566,1132,182874,418,1471,221514,1191,24026,3009674
