Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9099,25,1,1,Massachusetts,10749,10749,1149336,433,866,47536,103,376,20115,162,2299,104165,9623,9623,1058972,418,836,45903,97,354,18699,122,2011,92168
9099,26,2,3,Michigan,28298,28298,2336667,320,640,33285,242,924,51847,581,9009,325908,27006,27006,2261872,319,638,33202,234,899,51195,548,8774,319899
9099,27,2,4,Minnesota,18052,18052,1636082,80,160,10499,73,273,14729,252,4988,205755,17662,17662,1610330,79,158,10407,67,254,14324,249,4913,202781
9099,28,3,6,Mississippi,4452,4452,264465,102,204,6459,45,167,3854,115,1100,23237,4253,4253,256377,98,196,6237,44,164,3730,105,1015,20986
9099,29,2,4,Missouri,12327,12327,983698,342,684,27971,200,780,22962,134,1493,54862,12205,12205,976344,335,670,27608,199,777,22962,127,1434,53798
9099,30,4,8,Montana,721,721,64748,16,32,2348,27,97,5303,20,341,13299,705,705,63939,16,32,2348,26,93,5303,20,341,13299
9099,31,2,4,Nebraska,4031,4031,297320,75,150,7816,16,62,2025,128,2507,47741,3901,3901,291347,75,150,7816,16,62,2025,128,2507,47741
9099,32,4,8,Nevada,14544,14544,1083370,120,240,9779,177,694,30355,844,9618,303575,14463,14463,1080416,120,240,9779,177,694,30355,843,9612,303470
9099,33,1,1,New Hampshire,3439,3439,330181,69,138,6027,15,57,2529,24,492,22511,2955,2955,299196,63,126,5394,10,39,1737,22,477,22387
9099,34,1,2,New Jersey,12801,12801,1188683,327,654,41425,35,130,7289,250,3939,160325,12733,12733,1180928,325,650,41242,34,127,7202,248,3927,159093
9099,35,4,8,New Mexico,5018,5018,421436,11,22,585,55,215,15352,88,733,26251,4930,4930,416461,7,14,454,54,212,15285,88,733,26251
9099,36,1,2,New York,24444,24444,2139242,1373,2746,146388,385,1300,76199,314,6460,420313,23243,23243,2071038,1353,2706,144837,381,1286,75696,305,6319,415685
9099,37,3,5,North Carolina,32603,32603,2522410,460,920,32046,260,964,33774,534,6290,165263,31488,31488,2445802,454,908,31547,247,922,32537,498,5903,153607
9099,38,2,4,North Dakota,858,858,72008,5,10,449,6,23,856,32,621,15192,785,785,67092,4,8,369,6,23,856,32,621,15192
9099,39,2,3,Ohio,26399,26399,2666424,567,1134,51256,338,1264,48542,795,9694,272784,25809,25809,2627485,564,1128,51064,333,1248,48092,753,9401,264045
9099,40,3,7,Oklahoma,4740,4740,385728,17,34,868,15,59,1503,35,451,12522,4597,4597,378568,17,34,868,15,59,1503,32,417,11806
9099,41,4,9,Oregon,13298,13298,1299214,176,352,18421,262,1023,41885,768,8185,297944,13170,13170,1288526,175,350,18262,261,1020,41695,768,8185,297944
9099,42,1,2,Pennsylvania,31037,31037,2640272,287,574,25026,188,722,28807,357,4871,201570,29321,29321,2540327,277,554,24276,182,702,27982,348,4788,198125
9099,44,1,1,Rhode Island,2350,2350,209296,171,342,11830,12,43,1500,34,307,10511,2344,2344,208865,171,342,11830,12,43,1500,34,307,10511
9099,45,3,5,South Carolina,17099,17099,1302763,219,438,16655,82,300,10510,291,3414,115190,16555,16555,1266200,207,414,15158,75,279,10153,291,3414,115190
9099,46,2,4,South Dakota,1414,1414,94721,59,118,4889,191,763,23338,38,535,16774,1386,1386,93506,59,118,4889,191,763,23338,38,535,16774
9099,47,3,6,Tennessee,16373,16373,1203761,236,472,18998,90,332,8745,251,3017,85578,16126,16126,1193501,227,454,18575,89,328,8644,212,2742,76361
9099,48,3,7,Texas,38141,38141,3642062,114,228,7758,124,461,14562,403,8273,204717,37768,37768,3624926,113,226,7688,123,458,14515,395,8175,202258
9099,49,4,8,Utah,6444,6444,557317,46,92,5682,50,184,9548,58,604,21934,6289,6289,546838,45,90,5558,50,184,9548,58,604,21934
9099,50,1,1,Vermont,2079,2079,174673,20,40,2544,11,38,2241,25,213,9322,1702,1702,148570,20,40,2544,8,29,1263,20,187,7324
9099,51,3,5,Virginia,31492,31492,2441522,437,874,28372,173,663,22173,688,9087,305695,30023,30023,2326829,429,858,27857,170,654,21877,683,8990,300164
9099,53,4,9,Washington,28672,28672,2598042,524,1048,56935,465,1670,80717,1339,17057,751291,28420,28420,2576522,520,1040,56661,454,1632,79366,1325,16816,740264
9099,54,3,5,West Virginia,1477,1477,101788,17,34,1685,13,44,1248,22,211,5313,1409,1409,98712,15,30,1535,9,32,753,18,179,4735
9099,55,2,3,Wisconsin,15931,15931,1377849,738,1476,76114,273,1066,52457,676,8809,285307,15152,15152,1325477,728,1456,75385,266,1042,52145,669,8741,283600
9099,56,4,8,Wyoming,544,544,56660,4,8,265,8,30,520,10,110,4610,523,523,54925,4,8,265,8,30,520,9,105,4450
9099,US, , ,United States ,793924,793924,72309989,13332,26664,1404791,7449,27606,1393471,19069,262572,11413993,775524,775524,71119802,13110,26220,1386274,7293,27084,1373816,18701,259056,11290318
9099,R1,1, ,Northeast ,96471,96471,8689108,2884,5768,297281,831,2973,150704,1287,20635,1017001,90954,90954,8334821,2829,5658,292378,805,2884,145968,1217,20036,992446
9099,R2,2, ,Midwest ,165653,165653,15278209,3540,7080,352179,2001,7614,334660,3677,53494,1890301,160894,160894,14979085,3487,6974,348326,1969,7511,332579,3575,52645,1866935
9099,R3,3, ,South ,318060,318060,24985431,3656,7312,278429,1686,6349,229629,6313,94506,3344437,311327,311327,24573456,3576,7152,272747,1634,6177,224543,6161,92931,3293416
9099,R4,4, ,West,213740,213740,23357241,3252,6504,476902,2931,10670,678478,7792,93937,5162254,212349,212349,23232440,3218,6436,472823,2885,10512,670726,7748,93444,5137521
9099,D1,1,1,New England ,28189,28189,2720911,897,1794,84442,223,821,38409,366,5365,234793,25657,25657,2542528,874,1748,82023,208,769,35088,316,5002,219543
9099,D2,1,2,Middle Atlantic ,68282,68282,5968197,1987,3974,212839,608,2152,112295,921,15270,782208,65297,65297,5792293,1955,3910,210355,597,2115,110880,901,15034,772903
9099,D3,2,3,East North Central,117360,117360,11166332,2691,5382,271008,1319,4972,238825,2847,40187,1450142,113470,113470,10920032,2648,5296,267760,1294,4891,237149,2755,39472,1430814
9099,D4,2,4,West North Central,48293,48293,4111877,849,1698,81171,682,2642,95835,830,13307,440159,47424,47424,4059053,839,1678,80566,675,2620,95430,820,13173,436121
9099,D5,3,5,South Atlantic,226303,226303,17504053,2737,5474,216639,1213,4573,176697,4939,74672,2829098,221327,221327,17173559,2685,5370,212482,1170,4430,172216,4862,73757,2796947
9099,D6,3,6,East South Central,38381,38381,2735470,620,1240,42802,279,1057,30766,838,9774,259775,37488,37488,2697225,599,1198,41728,274,1040,30404,780,9305,245678
9099,D7,3,7,West South Central,53376,53376,4745908,299,598,18988,194,719,22166,536,10060,255564,52512,52512,4702672,292,584,18537,190,707,21923,519,9869,250791
9099,D8,4,8,Mountain,60766,60766,5423832,465,930,54747,528,1992,97329,1478,17233,621776,60178,60178,5386561,459,918,54319,525,1982,97262,1473,17187,619768
9099,D9,4,9,Pacific ,152974,152974,17933409,2787,5574,422155,2403,8678,581149,6314,76704,4540478,152171,152171,17845879,2759,5518,418504,2360,8530,573464,6275,76257,4517753

