Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9299,26,2,3,Michigan,31467,31467,2787023,254,508,27448,130,489,29940,240,4562,155560,31113,31113,2766145,252,504,27266,124,468,29109,230,4455,151438
9299,27,2,4,Minnesota,22518,22518,2309131,135,270,18958,62,235,14753,226,3337,138801,22292,22292,2292042,134,268,18853,61,231,14753,223,3310,138014
9299,28,3,6,Mississippi,5487,5487,348806,72,144,3776,46,179,4173,56,511,12986,5308,5308,341071,66,132,3440,46,179,4173,55,506,12888
9299,29,2,4,Missouri,16624,16624,1404675,457,914,38728,189,730,25409,152,1810,57077,16561,16561,1400814,457,914,38728,187,724,25409,152,1810,57077
9299,30,4,8,Montana,1700,1700,147479,78,156,9982,31,119,5462,17,109,6005,1678,1678,146495,78,156,9982,30,115,5462,17,109,6005
9299,31,2,4,Nebraska,5115,5115,419024,96,192,10210,19,68,3376,65,1370,29360,5020,5020,414331,96,192,10210,19,68,3376,64,1365,29267
9299,32,4,8,Nevada,13437,13437,1033575,106,212,12211,73,264,11738,371,3361,129049,13383,13383,1028539,104,208,12049,73,264,11738,370,3356,129033
9299,33,1,1,New Hampshire,3652,3652,340033,27,54,3371,13,46,3032,23,260,11310,3578,3578,334830,27,54,3371,9,34,2490,23,260,11310
9299,34,1,2,New Jersey,16506,16506,1529943,255,510,27639,21,74,3947,146,1982,86682,16430,16430,1522003,252,504,27383,21,74,3947,146,1982,86682
9299,35,4,8,New Mexico,6898,6898,604010,9,18,819,18,69,2441,9,255,5444,6855,6855,599585,9,18,819,17,66,2333,9,255,5444
9299,36,1,2,New York,23265,23265,2280740,1026,2052,119057,267,904,47056,271,3630,151085,22475,22475,2236269,1014,2028,118089,266,901,47056,264,3574,148770
9299,37,3,5,North Carolina,41906,41906,3540872,438,876,35414,151,564,18737,429,4812,145258,41814,41814,3534582,436,872,35336,150,561,18609,429,4812,145258
9299,38,2,4,North Dakota,1427,1427,127889,5,10,480,13,51,1961,50,1082,28666,1361,1361,123267,3,6,320,13,51,1961,50,1082,28666
9299,39,2,3,Ohio,31315,31315,3535187,613,1226,65859,491,1820,71546,742,8249,253962,30880,30880,3506959,605,1210,65423,486,1804,71206,732,8137,250996
9299,40,3,7,Oklahoma,7330,7330,662106,21,42,1774,5,18,370,20,288,6236,7312,7312,660734,21,42,1774,4,15,370,20,288,6236
9299,41,4,9,Oregon,13121,13121,1379528,218,436,24820,163,609,24993,269,2828,113384,13034,13034,1370582,216,432,24587,161,603,24616,266,2813,112933
9299,42,1,2,Pennsylvania,34477,34477,3143698,263,526,24976,138,512,23219,179,2767,116560,33844,33844,3094430,261,522,24881,137,509,23094,176,2752,116080
9299,44,1,1,Rhode Island,2369,2369,206019,36,72,3286,5,20,806,5,131,2119,2365,2365,205589,36,72,3286,5,20,806,5,131,2119
9299,45,3,5,South Carolina,17714,17714,1478216,189,378,15129,64,242,7938,155,1887,72197,17585,17585,1470768,169,338,13025,61,232,7392,155,1887,72197
9299,46,2,4,South Dakota,2170,2170,164318,31,62,3690,18,67,2395,77,860,30261,2145,2145,163027,31,62,3690,17,64,2189,77,860,30261
9299,47,3,6,Tennessee,21214,21214,1716952,171,342,11138,169,633,20611,136,1130,31002,20944,20944,1693903,170,340,11100,167,625,20484,132,1110,30528
9299,48,3,7,Texas,54798,54798,5318103,206,412,17056,198,762,20141,546,8263,244006,54424,54424,5297847,205,410,17011,198,762,20141,539,8198,242493
9299,49,4,8,Utah,11027,11027,1052067,118,236,13521,89,345,16732,114,1181,40232,11005,11005,1050410,117,234,13388,89,345,16732,114,1181,40232
9299,50,1,1,Vermont,1825,1825,165880,19,38,2008,10,37,1814,28,355,20204,1721,1721,156125,19,38,2008,10,37,1814,22,325,17320
9299,51,3,5,Virginia,35354,35354,2963651,273,546,23544,92,355,13741,289,3950,154006,35003,35003,2935762,263,526,23011,91,352,13646,282,3915,153442
9299,53,4,9,Washington,29056,29056,2877765,613,1226,76813,246,925,51957,644,8475,453933,28393,28393,2803698,611,1222,76663,242,912,51033,634,8385,449785
9299,54,3,5,West Virginia,1968,1968,144100,9,18,509,15,54,1624,19,235,5911,1938,1938,142689,9,18,509,14,51,1624,18,230,5736
9299,55,2,3,Wisconsin,20964,20964,1996102,872,1744,95506,258,999,44739,580,7288,240339,20353,20353,1945625,838,1676,92098,254,987,44532,558,7091,236312
9299,56,4,8,Wyoming,941,941,100638,7,14,1004,9,36,992,1,8,254,936,936,100298,7,14,1004,9,36,992,1,8,254
9299,US, , ,United States ,910679,910679,87071455,11670,23340,1272157,6025,22475,1126252,10815,138439,6069161,900775,900775,86301423,11503,23006,1255849,5943,22209,1116795,10644,137166,6020998
9299,R1,1, ,Northeast ,108468,108468,10442420,1919,3838,211402,522,1840,97447,763,10667,464593,105804,105804,10242791,1889,3778,208515,513,1813,96708,720,10410,451081
9299,R2,2, ,Midwest ,204410,204410,20213567,3981,7962,427268,1800,6774,326959,2998,39890,1418014,201650,201650,19998513,3915,7830,420227,1774,6686,324219,2948,39397,1404621
9299,R3,3, ,South ,382217,382217,32696723,3200,6400,261988,1619,6151,242135,3597,47686,1897194,379530,379530,32530723,3151,6302,258235,1599,6085,240478,3563,47458,1890610
9299,R4,4, ,West,215584,215584,23718745,2570,5140,371499,2084,7710,459711,3457,40196,2289360,213791,213791,23529396,2548,5096,368872,2057,7625,455390,3413,39901,2274686
9299,D1,1,1,New England ,34220,34220,3488039,375,750,39730,96,350,23225,167,2288,110266,33055,33055,3390089,362,724,38162,89,329,22611,134,2102,99549
9299,D2,1,2,Middle Atlantic ,74248,74248,6954381,1544,3088,171672,426,1490,74222,596,8379,354327,72749,72749,6852702,1527,3054,170353,424,1484,74097,586,8308,351532
9299,D3,2,3,East North Central,140851,140851,14276871,2909,5818,317372,1332,4978,249349,2164,28153,1016010,138674,138674,14099629,2846,5692,310596,1310,4903,246815,2118,27692,1003497
9299,D4,2,4,West North Central,63559,63559,5936696,1072,2144,109896,468,1796,77610,834,11737,402004,62976,62976,5898884,1069,2138,109631,464,1783,77404,830,11705,401124
9299,D5,3,5,South Atlantic,255172,255172,21694289,2050,4100,180007,898,3410,161296,2375,31941,1451653,253980,253980,21619507,2015,4030,177129,891,3388,160438,2358,31842,1448666
9299,D6,3,6,East South Central,49855,49855,3874033,559,1118,36345,414,1574,49815,541,5687,153207,48943,48943,3816197,547,1094,35603,405,1542,49196,531,5623,151123
9299,D7,3,7,West South Central,77190,77190,7128401,591,1182,45636,307,1167,31024,681,10058,292334,76607,76607,7095019,589,1178,45503,303,1155,30844,674,9993,290821
9299,D8,4,8,Mountain,91413,91413,8877819,723,1446,93775,549,2076,103312,955,10325,420984,91059,91059,8847337,719,1438,93409,547,2069,103204,952,10305,420222
9299,D9,4,9,Pacific ,124171,124171,14840926,1847,3694,277724,1535,5634,356399,2502,29871,1868376,122732,122732,14682059,1829,3658,275463,1510,5556,352186,2461,29596,1854464

