Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2013,01,001,3,6,Autauga County                ,120,120,30393268,0,0,0,0,0,0,0,0,0,120,120,30393268,0,0,0,0,0,0,0,0,0
2013,01,003,3,6,Baldwin County                ,1217,1217,249395081,2,4,668000,30,106,7615929,0,0,0,1213,1213,249155426,2,4,668000,30,106,7615929,0,0,0
2013,01,005,3,6,Barbour County                ,5,5,1041800,0,0,0,0,0,0,0,0,0,5,5,1041800,0,0,0,0,0,0,0,0,0
2013,01,007,3,6,Bibb County                   ,19,19,3232712,0,0,0,0,0,0,0,0,0,4,4,678000,0,0,0,0,0,0,0,0,0
2013,01,009,3,6,Blount County                 ,4,4,521220,0,0,0,0,0,0,0,0,0,4,4,521220,0,0,0,0,0,0,0,0,0
2013,01,011,3,6,Bullock County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,013,3,6,Butler County                 ,3,3,439900,0,0,0,0,0,0,0,0,0,3,3,439900,0,0,0,0,0,0,0,0,0
2013,01,015,3,6,Calhoun County                ,59,59,9299693,0,0,0,0,0,0,0,0,0,51,51,8300149,0,0,0,0,0,0,0,0,0
2013,01,017,3,6,Chambers County               ,4,4,685000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
2013,01,019,3,6,Cherokee County               ,6,6,680000,0,0,0,0,0,0,0,0,0,6,6,680000,0,0,0,0,0,0,0,0,0
2013,01,021,3,6,Chilton County                ,17,17,2064814,0,0,0,0,0,0,0,0,0,17,17,2064814,0,0,0,0,0,0,0,0,0
2013,01,023,3,6,Choctaw County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,025,3,6,Clarke County                 ,13,13,1405030,0,0,0,0,0,0,0,0,0,13,13,1405030,0,0,0,0,0,0,0,0,0
2013,01,027,3,6,Clay County                   ,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2013,01,029,3,6,Cleburne County               ,1,1,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,031,3,6,Coffee County                 ,83,83,14940888,0,0,0,0,0,0,0,0,0,83,83,14940888,0,0,0,0,0,0,0,0,0
2013,01,033,3,6,Colbert County                ,112,112,13491176,0,0,0,0,0,0,7,59,1597917,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,035,3,6,Conecuh County                ,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,01,039,3,6,Covington County              ,21,21,2255700,0,0,0,0,0,0,0,0,0,21,21,2255700,0,0,0,0,0,0,0,0,0
2013,01,041,3,6,Crenshaw County               ,5,5,459000,0,0,0,0,0,0,0,0,0,5,5,459000,0,0,0,0,0,0,0,0,0
2013,01,043,3,6,Cullman County                ,67,67,8075478,3,6,942400,0,0,0,0,0,0,46,46,6739650,3,6,942400,0,0,0,0,0,0
2013,01,045,3,6,Dale County                   ,18,18,1113162,0,0,0,0,0,0,0,0,0,12,12,963162,0,0,0,0,0,0,0,0,0
2013,01,047,3,6,Dallas County                 ,7,7,910000,0,0,0,0,0,0,4,56,6000000,7,7,910000,0,0,0,0,0,0,4,56,6000000
