Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8699,02,000500,020,0380,9999,4,9,12,12,ANCHORAGE BOROUGH. . . . . . . . .,571,571,62933493,41,82,6128007,27,103,6441863,1,6,372414,571,571,62933493,41,82,6128007,27,103,6441863,1,6,372414
8699,02,001000,261,9999,9999,4,9,12,12,CORDOVA. . . . . . . . . . . . . .,4,4,369650,0,0,0,0,0,0,0,0,0,4,4,369650,0,0,0,0,0,0,0,0,0
8699,02,002000,090,9999,9999,4,9,6,6,FAIRBANKS. . . . . . . . . . . . .,72,72,4223597,8,16,986185,20,71,3046922,1,5,261056,6,6,577012,5,10,633925,7,27,1316600,0,0,0
8699,02,002100,090,9999,9999,4,9,12,12,FAIRBANKS NORTH STAR BORO UNINC. .,85,85,6031500,5,10,531000,0,0,0,1,5,164000,85,85,6031500,5,10,531000,0,0,0,1,5,164000
8699,02,002300,110,9999,9999,4,9,12,12,JUNEAU BOROUGH . . . . . . . . . .,37,37,3528046,3,6,368783,0,0,0,0,0,0,37,37,3528046,3,6,368783,0,0,0,0,0,0
8699,02,002400,100,9999,9999,4,9,12,12,HAINES . . . . . . . . . . . . . .,10,10,607000,0,0,0,0,0,0,0,0,0,10,10,607000,0,0,0,0,0,0,0,0,0
8699,02,002600,122,9999,9999,4,9,12,12,HOMER (N). . . . . . . . . . . . .,19,19,1357000,3,6,365000,1,4,246000,0,0,0,19,19,1357000,3,6,365000,1,4,246000,0,0,0
8699,02,002800,150,9999,9999,4,9,12,12,KODIAK . . . . . . . . . . . . . .,14,14,1745876,1,2,143789,0,0,0,0,0,0,14,14,1745876,1,2,143789,0,0,0,0,0,0
8699,02,003200,122,9999,9999,4,9,12,12,KENAI. . . . . . . . . . . . . . .,33,33,3154500,1,2,80000,2,8,336000,0,0,0,33,33,3154500,1,2,80000,2,8,336000,0,0,0
8699,02,003500,130,9999,9999,4,9,12,12,KETCHIKAN. . . . . . . . . . . . .,10,10,816900,0,0,0,0,0,0,2,24,1348000,10,10,816900,0,0,0,0,0,0,2,24,1348000
8699,02,003700,130,9999,9999,4,9,12,12,KETCHIKAN GATEWAY BORO. UNINC. ARE,27,27,1674756,2,4,180156,0,0,0,1,24,724752,27,27,1674756,2,4,180156,0,0,0,1,24,724752
8699,02,004000,150,9999,9999,4,9,12,12,KODIAK ISLAND BOROUGH UNINC. AREA.,64,64,5707153,1,2,114240,0,0,0,2,16,872669,64,64,5707153,1,2,114240,0,0,0,2,16,872669
8699,02,004300,090,9999,9999,4,9,12,12,NORTH POLE (N) . . . . . . . . . .,1,1,60000,2,4,143085,0,0,0,0,0,0,1,1,60000,2,4,143085,0,0,0,0,0,0
8699,02,004500,170,9999,9999,4,9,12,12,PALMER . . . . . . . . . . . . . .,11,11,755800,0,0,0,0,0,0,0,0,0,11,11,755800,0,0,0,0,0,0,0,0,0
8699,02,004700,280,9999,9999,4,9,12,12,PETERSBURG . . . . . . . . . . . .,12,12,893520,1,2,50400,0,0,0,0,0,0,12,12,893520,1,2,50400,0,0,0,0,0,0
8699,02,005000,122,9999,9999,4,9,12,12,SELDOVIA . . . . . . . . . . . . .,1,1,61824,0,0,0,0,0,0,0,0,0,1,1,61824,0,0,0,0,0,0,0,0,0
8699,02,005500,122,9999,9999,4,9,12,12,SEWARD . . . . . . . . . . . . . .,4,4,274000,1,2,250000,3,12,547000,0,0,0,4,4,274000,1,2,250000,3,12,547000,0,0,0
8699,02,006000,220,9999,9999,4,9,0,0,SITKA BOROUGH. . . . . . . . . . .,31,31,2712164,1,2,106172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,02,006100,231,9999,9999,4,9,12,12,SKAGWAY. . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,02,006200,122,9999,9999,4,9,12,12,SOLDOTNA . . . . . . . . . . . . .,5,5,380000,0,0,0,1,3,100000,0,0,0,5,5,380000,0,0,0,1,3,100000,0,0,0
8699,02,006500,261,9999,9999,4,9,12,12,VALDEZ . . . . . . . . . . . . . .,2,2,197000,0,0,0,0,0,4000,0,0,0,2,2,197000,0,0,0,0,0,4000,0,0,0
8699,02,007000,280,9999,9999,4,9,12,12,WRANGELL . . . . . . . . . . . . .,8,8,349600,0,0,0,0,0,0,0,0,0,8,8,349600,0,0,0,0,0,0,0,0,0
8699,04,000200,001,9999,9999,4,8,12,12,APACHE CO. UNINC. AREA . . . . . .,48,48,2306402,0,0,0,0,0,0,0,0,0,48,48,2306402,0,0,0,0,0,0,0,0,0
8699,04,000300,021,9999,9999,4,8,12,12,APACHE JUNCTION. . . . . . . . . .,138,138,6751398,5,10,386414,5,20,640335,7,56,2482300,138,138,6751398,5,10,386414,5,20,640335,7,56,2482300
8699,04,000500,013,6200,9999,4,8,12,12,AVONDALE . . . . . . . . . . . . .,168,168,10160381,2,4,83200,0,0,0,0,0,0,168,168,10160381,2,4,83200,0,0,0,0,0,0
8699,04,000700,003,9999,9999,4,8,12,12,BENSON . . . . . . . . . . . . . .,2,2,81000,0,0,0,1,4,48000,0,0,0,2,2,81000,0,0,0,1,4,48000,0,0,0
8699,04,001100,003,9999,9999,4,8,12,12,BISBEE . . . . . . . . . . . . . .,7,7,205000,0,0,0,0,0,0,3,24,700000,7,7,205000,0,0,0,0,0,0,3,24,700000
8699,04,001500,013,6200,9999,4,8,12,12,BUCKEYE TOWN . . . . . . . . . . .,16,16,754000,0,0,0,0,0,0,4,80,1343500,16,16,754000,0,0,0,0,0,0,4,80,1343500
8699,04,001700,015,9999,9999,4,8,12,12,BULLHEAD . . . . . . . . . . . . .,209,209,12126170,0,0,0,10,40,1903276,3,48,1447489,209,209,12126170,0,0,0,10,40,1903276,3,48,1447489
8699,04,001800,013,6200,9999,4,8,12,12,CAREFREE TOWN. . . . . . . . . . .,31,31,9624155,0,0,0,0,0,0,1,9,1350000,31,31,9624155,0,0,0,0,0,0,1,9,1350000
8699,04,002000,021,9999,9999,4,8,12,12,CASA GRANDE. . . . . . . . . . . .,83,83,5935288,3,6,164510,2,6,142954,1,7,196328,83,83,5935288,3,6,164510,2,6,142954,1,7,196328
8699,04,002500,013,6200,9999,4,8,12,12,CHANDLER . . . . . . . . . . . . .,2216,2216,131334531,0,0,0,2,8,231040,48,612,19202942,2216,2216,131334531,0,0,0,2,8,231040,48,612,19202942
8699,04,002600,025,9999,9999,4,8,12,12,CHINO VALLEY TOWN. . . . . . . . .,34,34,2108952,0,0,0,0,0,0,1,8,241584,34,34,2108952,0,0,0,0,0,0,1,8,241584
8699,04,002700,025,9999,9999,4,8,0,0,CLARKDALE TOWN . . . . . . . . . .,40,40,2754365,0,0,0,10,36,997869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,003300,003,9999,9999,4,8,12,12,COCHISE CO. UNINC. AREA. . . . . .,326,326,17899226,6,12,548486,1,4,92000,1,6,300000,326,326,17899226,6,12,548486,1,4,92000,1,6,300000
8699,04,003400,005,9999,9999,4,8,11,11,COCONINO CO. UNINC. AREA . . . . .,391,391,21036002,2,4,153089,0,0,0,2,41,392003,366,366,19744548,2,4,153089,0,0,0,2,41,392003
8699,04,003450,015,9999,9999,4,8,2,2,COLORADO CITY TOWN . . . . . . . .,2,2,152400,0,0,0,0,0,0,0,0,0,2,2,152400,0,0,0,0,0,0,0,0,0
8699,04,003500,021,9999,9999,4,8,12,12,COOLIDGE . . . . . . . . . . . . .,4,4,90747,0,0,0,0,0,0,0,0,0,4,4,90747,0,0,0,0,0,0,0,0,0
8699,04,003700,025,9999,9999,4,8,12,12,COTTONWOOD TOWN. . . . . . . . . .,33,33,1857792,11,22,589512,4,15,393157,7,80,2478237,33,33,1857792,11,22,589512,4,15,393157,7,80,2478237
8699,04,004000,003,9999,9999,4,8,12,12,DOUGLAS. . . . . . . . . . . . . .,13,13,1072339,0,0,0,3,12,351060,0,0,0,13,13,1072339,0,0,0,3,12,351060,0,0,0
8699,04,004100,011,9999,9999,4,8,12,12,DUNCAN TOWN. . . . . . . . . . . .,3,3,43000,0,0,0,0,0,0,0,0,0,3,3,43000,0,0,0,0,0,0,0,0,0
8699,04,004200,001,9999,9999,4,8,12,12,EAGAR TOWN . . . . . . . . . . . .,27,27,1699182,0,0,0,0,0,0,0,0,0,27,27,1699182,0,0,0,0,0,0,0,0,0
8699,04,004400,013,6200,9999,4,8,12,12,EL MIRAGE TOWN . . . . . . . . . .,7,7,433235,0,0,0,7,28,709704,0,0,0,7,7,433235,0,0,0,7,28,709704,0,0,0
8699,04,004500,021,9999,9999,4,8,12,12,ELOY . . . . . . . . . . . . . . .,3,3,154025,0,0,0,0,0,0,0,0,0,3,3,154025,0,0,0,0,0,0,0,0,0
8699,04,005000,005,9999,9999,4,8,7,7,FLAGSTAFF. . . . . . . . . . . . .,310,310,22510428,13,26,1156447,2,7,163163,4,41,720255,168,168,13557831,6,12,451000,1,4,77000,1,13,275000
8699,04,005500,021,9999,9999,4,8,12,12,FLORENCE TOWN. . . . . . . . . . .,4,4,180000,0,0,0,0,0,0,0,0,0,4,4,180000,0,0,0,0,0,0,0,0,0
8699,04,005600,005,9999,9999,4,8,0,0,FREDONIA TOWN. . . . . . . . . . .,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,005800,007,9999,9999,4,8,12,12,GILA BAL. OF CO. . . . . . . . . .,207,207,9383213,0,0,0,0,0,0,0,0,0,207,207,9383213,0,0,0,0,0,0,0,0,0
8699,04,005900,013,6200,9999,4,8,12,12,GILA BEND TOWN . . . . . . . . . .,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8699,04,006000,013,6200,9999,4,8,12,12,GILBERT TOWN . . . . . . . . . . .,927,927,72795782,78,156,6034583,1,3,157691,4,27,1153636,927,927,72795782,78,156,6034583,1,3,157691,4,27,1153636
8699,04,006500,013,6200,9999,4,8,12,12,GLENDALE . . . . . . . . . . . . .,2039,2039,130152410,2,4,83520,1,4,72120,191,3271,72985295,2039,2039,130152410,2,4,83520,1,4,72120,191,3271,72985295
8699,04,007000,007,9999,9999,4,8,12,12,GLOBE. . . . . . . . . . . . . . .,4,4,200634,0,0,0,0,0,0,0,0,0,4,4,200634,0,0,0,0,0,0,0,0,0
8699,04,007500,013,6200,9999,4,8,10,10,GOODYEAR . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,007600,009,9999,9999,4,8,12,12,GRAHAM CO. UNINC. AREA . . . . . .,21,21,881500,0,0,0,0,0,0,0,0,0,21,21,881500,0,0,0,0,0,0,0,0,0
8699,04,007650,011,9999,9999,4,8,12,12,GREENLEE BAL. OF CO. . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,007675,013,6200,9999,4,8,12,12,GUADALUPE TOWN . . . . . . . . . .,14,14,182503,0,0,0,0,0,0,0,0,0,14,14,182503,0,0,0,0,0,0,0,0,0
8699,04,007700,007,9999,9999,4,8,12,12,HAYDEN TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,007900,017,9999,9999,4,8,12,12,HOLBROOK . . . . . . . . . . . . .,12,12,762050,0,0,0,0,0,0,0,0,0,12,12,762050,0,0,0,0,0,0,0,0,0
8699,04,008000,003,9999,9999,4,8,12,12,HUACHUCA CITY TOWN . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,008500,025,9999,9999,4,8,0,0,JEROME TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,008700,021,9999,9999,4,8,12,12,KEARNY TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,04,009000,015,9999,9999,4,8,12,12,KINGMAN. . . . . . . . . . . . . .,97,97,3707265,0,0,0,3,12,269568,12,144,2339000,97,97,3707265,0,0,0,3,12,269568,12,144,2339000
8699,04,009100,015,9999,9999,4,8,12,12,LAKE HAVASU CITY . . . . . . . . .,472,472,24225477,6,12,570313,0,0,0,3,73,2624275,472,472,24225477,6,12,570313,0,0,0,3,73,2624275
8699,04,009200,012,9999,9999,4,8,12,12,LA PAZ CO. UNINC. AREA . . . . . .,22,22,1377300,0,0,0,0,0,0,0,0,0,22,22,1377300,0,0,0,0,0,0,0,0,0
8699,04,009350,019,8520,9999,4,8,12,12,MARANA TOWN. . . . . . . . . . . .,5,5,280614,0,0,0,0,0,0,0,0,0,5,5,280614,0,0,0,0,0,0,0,0,0
8699,04,009500,013,6200,9999,4,8,12,12,MARICOPA CO. UNINC. AREA . . . . .,4055,4055,244120550,0,0,0,35,138,2085168,31,332,8974220,4055,4055,244120550,0,0,0,35,138,2085168,31,332,8974220
8699,04,010000,013,6200,9999,4,8,12,12,MESA . . . . . . . . . . . . . . .,3388,3388,224187605,23,46,1799000,48,182,7322474,257,3645,111517200,3388,3388,224187605,23,46,1799000,48,182,7322474,257,3645,111517200
8699,04,010500,007,9999,9999,4,8,12,12,MIAMI TOWN . . . . . . . . . . . .,1,1,20000,1,2,40000,0,0,0,0,0,0,1,1,20000,1,2,40000,0,0,0,0,0,0
8699,04,010800,015,9999,9999,4,8,12,12,MOHAVE CO. UNINC. AREA # . . . . .,232,232,11284146,0,0,0,0,0,0,1,5,95296,232,232,11284146,0,0,0,0,0,0,1,5,95296
8699,04,010900,017,9999,9999,4,8,12,12,NAVAJO BAL. OF CO. . . . . . . . .,298,298,13430516,0,0,0,0,0,0,0,0,0,298,298,13430516,0,0,0,0,0,0,0,0,0
