Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2002,06,409000,059,2570,4472,5945,1,92702      ,4,9,12,,Santa Ana,92,92,14183911,0,0,0,1,4,544818,3,26,3929404,92,92,14183911,0,0,0,1,4,544818,3,26,3929404
2002,06,410000,083,2575,7480,9999,1,931021990  ,4,9,12,,Santa Barbara,60,60,11865416,0,0,0,12,47,5613787,2,11,2551365,60,60,11865416,0,0,0,12,47,5613787,2,11,2551365
2002,06,411000,083,    ,7480,9999, ,93101      ,4,9,12,,Santa Barbara County Unincorporated Area,215,215,79634996,5,10,1122831,24,93,7590750,26,235,22417382,215,215,79634996,5,10,1122831,24,93,7590750,26,235,22417382
2002,06,412000,085,2580,7362,7400,1,95050      ,4,9,12,,Santa Clara,490,490,98442530,0,0,0,0,0,0,4,57,4985488,490,490,98442530,0,0,0,0,0,0,4,57,4985488
2002,06,413000,085,    ,7362,7400, ,95110      ,4,9,12,,Santa Clara County Unincorporated Area,111,111,40204480,0,0,0,0,0,0,0,0,0,111,111,40204480,0,0,0,0,0,0,0,0,0
2002,06,414000,037,2583,4472,4480, ,91355      ,4,9,12,,Santa Clarita,334,334,83038525,0,0,0,8,28,1588668,22,628,40693653,334,334,83038525,0,0,0,8,28,1588668,22,628,40693653
2002,06,415000,087,2585,7362,7485,1,95060      ,4,9,12,,Santa Cruz,70,70,12840476,2,4,610825,0,0,0,5,169,10946873,70,70,12840476,2,4,610825,0,0,0,5,169,10946873
2002,06,416000,087,    ,7362,7485, ,95060      ,4,9,12,,Santa Cruz County Unincorporated Area,229,229,60378095,0,0,0,0,0,0,0,0,0,229,229,60378095,0,0,0,0,0,0,0,0,0
2002,06,417000,037,2590,4472,4480, ,47132      ,4,9,0,,Santa Fe Springs,1,1,138000,0,0,0,0,0,0,4,20,1760000,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,418000,083,2595,7480,9999,1,934545082  ,4,9,12,,Santa Maria,627,627,106412164,10,20,2359205,6,21,1437395,38,306,25739460,627,627,106412164,10,20,2359205,6,21,1437395,38,306,25739460
2002,06,419000,037,2600,4472,4480, ,90401      ,4,9,12,,Santa Monica,46,46,19642927,0,0,0,3,10,1450000,7,105,10385000,46,46,19642927,0,0,0,3,10,1450000,7,105,10385000
2002,06,420000,111,2605,4472,8735, ,93060      ,4,9,12,,Santa Paula,4,4,1584871,0,0,0,1,4,318469,1,6,436086,4,4,1584871,0,0,0,1,4,318469,1,6,436086
2002,06,421000,097,2615,7362,7500,1,95402      ,4,9,12,,Santa Rosa,534,534,86876473,29,58,5186191,3,12,891354,22,197,13045592,534,534,86876473,29,58,5186191,3,12,891354,22,197,13045592
2002,06,422000,073,2623,7320,9999, ,92071      ,4,9,12,,Santee,3,3,1001049,0,0,0,2,8,633784,2,14,1219509,3,3,1001049,0,0,0,2,8,633784,2,14,1219509
2002,06,423000,085,2630,7362,7400, ,95070      ,4,9,12,,Saratoga,44,44,28567870,0,0,0,0,0,0,0,0,0,44,44,28567870,0,0,0,0,0,0,0,0,0
2002,06,424000,041,2640,7362,7360, ,94965      ,4,9,12,,Sausalito,8,8,5574823,0,0,0,0,0,0,0,0,0,8,8,5574823,0,0,0,0,0,0,0,0,0
2002,06,425000,087,2647,7362,7485, ,95066      ,4,9,12,,Scotts Valley,14,14,2882590,0,0,0,0,0,0,0,0,0,14,14,2882590,0,0,0,0,0,0,0,0,0
2002,06,426000,059,2650,4472,5945, ,90740      ,4,9,12,,Seal Beach,8,8,2996276,0,0,0,0,0,0,0,0,0,8,8,2996276,0,0,0,0,0,0,0,0,0
2002,06,427000,053,2655,7120,9999, ,93955      ,4,9,12,,Seaside,5,5,763000,0,0,0,0,0,0,1,6,607664,5,5,763000,0,0,0,0,0,0,1,6,607664
2002,06,428000,097,2665,7362,7500, ,95472      ,4,9,12,,Sebastopol,3,3,180125,0,0,0,2,6,610122,3,15,1649669,3,3,180125,0,0,0,2,6,610122,3,15,1649669
2002,06,429000,019,2670,2840,9999, ,93662      ,4,9,12,,Selma,157,157,16518335,0,0,0,0,0,0,0,0,0,157,157,16518335,0,0,0,0,0,0,0,0,0
2002,06,430000,029,2675,0680,9999, ,93263      ,4,9,12,,Shafter,58,58,5946087,0,0,0,0,0,0,0,0,0,58,58,5946087,0,0,0,0,0,0,0,0,0
2002,06,431000,089,    ,6690,9999, ,96001      ,4,9,12,,Shasta County Unincorporated Area,382,382,58857898,0,0,0,0,0,0,0,0,0,382,382,58857898,0,0,0,0,0,0,0,0,0
2002,06,431500,089,2677,6690,9999, ,96019      ,4,9,12,,Shasta Lake,100,100,8095833,0,0,0,0,0,0,0,0,0,100,100,8095833,0,0,0,0,0,0,0,0,0
2002,06,432000,091,    ,9999,9999, ,95936      ,4,9,12,,Sierra County,17,17,2556487,0,0,0,0,0,0,0,0,0,17,17,2556487,0,0,0,0,0,0,0,0,0
2002,06,433000,037,2690,4472,4480, ,91024      ,4,9,0,,Sierra Madre,10,10,1800989,0,0,0,0,0,0,3,15,1958760,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,434000,037,2693,4472,4480, ,90806      ,4,9,12,,Signal Hill,58,58,14817629,0,0,0,0,0,0,0,0,0,58,58,14817629,0,0,0,0,0,0,0,0,0
2002,06,435000,111,2702,4472,8735, ,93063      ,4,9,12,,Simi Valley,183,183,50354996,0,0,0,0,0,0,0,0,0,183,183,50354996,0,0,0,0,0,0,0,0,0
2002,06,436000,093,    ,9999,9999, ,96097      ,4,9,12,,Siskiyou County Unincorporated Area,156,156,28028874,3,6,567447,1,3,137179,0,0,0,156,156,28028874,3,6,567447,1,3,137179,0,0,0
2002,06,437000,073,2704,7320,9999, ,920243633  ,4,9,12,,Solana Beach,12,12,3277476,1,2,493184,0,0,0,0,0,0,12,12,3277476,1,2,493184,0,0,0,0,0,0
2002,06,438000,095,    ,7362,8720, ,94534      ,4,9,12,,Solano County Unincorporated Area,26,26,5963250,0,0,0,0,0,0,0,0,0,26,26,5963250,0,0,0,0,0,0,0,0,0
2002,06,439000,053,2705,7120,9999, ,93960      ,4,9,12,,Soledad,232,232,43130096,0,0,0,1,3,352487,0,0,0,232,232,43130096,0,0,0,1,3,352487,0,0,0
2002,06,441000,097,2715,7362,7500, ,954766690  ,4,9,12,,Sonoma,62,62,15361636,6,12,1590825,1,4,406789,0,0,0,62,62,15361636,6,12,1590825,1,4,406789,0,0,0
2002,06,442000,097,    ,7362,7500, ,95403      ,4,9,0,,Sonoma County Unincorporated Area,354,354,46564206,2,4,321372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,443000,109,2720,9999,9999, ,95370      ,4,9,12,,Sonora,33,33,4459984,0,0,0,0,0,0,0,0,0,33,33,4459984,0,0,0,0,0,0,0,0,0
2002,06,444000,037,2725,4472,4480, ,91733      ,4,9,12,,South El Monte,3,3,392646,0,0,0,0,0,0,0,0,0,3,3,392646,0,0,0,0,0,0,0,0,0
2002,06,445000,037,2730,4472,4480, ,90280      ,4,9,12,,South Gate,8,8,853700,0,0,0,0,0,0,0,0,0,8,8,853700,0,0,0,0,0,0,0,0,0
2002,06,446000,017,2737,6922,6920, ,961506323  ,4,9,12,,South Lake Tahoe,50,50,10784028,8,16,2228428,0,0,0,0,0,0,50,50,10784028,8,16,2228428,0,0,0,0,0,0
2002,06,447000,037,2755,4472,4480, ,91030      ,4,9,12,,South Pasadena,3,3,586941,0,0,0,0,0,0,0,0,0,3,3,586941,0,0,0,0,0,0,0,0,0
2002,06,448000,081,2765,7362,7360, ,94080      ,4,9,9,,South San Francisco,103,103,24743283,0,0,0,0,0,0,0,0,0,71,71,17104763,0,0,0,0,0,0,0,0,0
2002,06,449000,055,2425,7362,8720, ,94574      ,4,9,12,,St. Helena,12,12,3070751,0,0,0,0,0,0,0,0,0,12,12,3070751,0,0,0,0,0,0,0,0,0
2002,06,450000,099,    ,5170,9999, ,95354      ,4,9,12,,Stanislaus County Unincorporated Area,229,229,44394728,2,4,294708,0,0,0,0,0,0,229,229,44394728,2,4,294708,0,0,0,0,0,0
2002,06,451000,059,2802,4472,5945, ,90680      ,4,9,12,,Stanton,15,15,1912616,0,0,0,0,0,0,0,0,0,15,15,1912616,0,0,0,0,0,0,0,0,0
2002,06,452000,077,2805,8120,9999,1,95202      ,4,9,12,,Stockton,2486,2486,396100789,1,2,38000,0,0,0,25,388,24521339,2486,2486,396100789,1,2,38000,0,0,0,25,388,24521339
2002,06,453000,095,2820,7362,8720, ,94585      ,4,9,0,,Suisun City,114,114,29988527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,454000,085,2835,7362,7400,1,94086      ,4,9,11,,Sunnyvale,19,19,4581731,0,0,0,0,0,0,1,15,1119355,18,18,4333234,0,0,0,0,0,0,0,0,0
2002,06,455000,035,2845,9999,9999, ,96130      ,4,9,12,,Susanville,28,28,3204451,0,0,0,0,0,0,0,0,0,28,28,3204451,0,0,0,0,0,0,0,0,0
2002,06,456000,101,    ,9340,9999, ,95993      ,4,9,12,,Sutter County Unincorporated Area,59,59,9293649,0,0,0,0,0,0,0,0,0,59,59,9293649,0,0,0,0,0,0,0,0,0
2002,06,457000,005,2855,9999,9999, ,95685      ,4,9,12,,Sutter Creek,14,14,2414801,2,4,409232,0,0,0,0,0,0,14,14,2414801,2,4,409232,0,0,0,0,0,0
2002,06,458000,029,2860,0680,9999, ,93268      ,4,9,12,,Taft,25,25,3047547,0,0,0,0,0,0,0,0,0,25,25,3047547,0,0,0,0,0,0,0,0,0
2002,06,461000,103,    ,9999,9999, ,96080      ,4,9,12,,Tehama County Unincorporated Area,220,220,30886316,0,0,0,0,0,0,0,0,0,220,220,30886316,0,0,0,0,0,0,0,0,0
2002,06,462000,065,2878,4472,6780,1,925899033  ,4,9,12,,Temecula,651,651,97255467,0,0,0,0,0,0,0,0,0,651,651,97255467,0,0,0,0,0,0,0,0,0
2002,06,463000,037,2880,4472,4480, ,47132      ,4,9,0,,Temple City,34,34,7922225,2,4,417300,14,50,2011062,19,130,2465593,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,464000,111,2897,4472,8735, ,913622903  ,4,9,11,,Thousand Oaks,529,529,180327338,1,2,335054,0,0,0,2,15,1521924,463,463,161385237,1,2,335054,0,0,0,1,5,418602
2002,06,465000,041,2903,7362,7360, ,94920      ,4,9,12,,Tiburon town,11,11,9104590,0,0,0,0,0,0,0,0,0,11,11,9104590,0,0,0,0,0,0,0,0,0
2002,06,466000,037,2912,4472,4480, ,90503      ,4,9,12,,Torrance,181,181,38558636,2,4,612973,0,0,0,1,91,12240707,181,181,38558636,2,4,612973,0,0,0,1,91,12240707
2002,06,467000,077,2915,8120,9999, ,95376      ,4,9,12,,Tracy,1343,1343,222613576,1,2,145648,0,0,0,2,34,2033990,1343,1343,222613576,1,2,145648,0,0,0,2,34,2033990
2002,06,468000,023,2925,9999,9999, ,95570      ,4,9,11,,Trinidad,2,2,447340,0,0,0,0,0,0,0,0,0,2,2,447340,0,0,0,0,0,0,0,0,0
2002,06,469000,105,    ,9999,9999, ,96093      ,4,9,12,,Trinity County,41,41,5176197,1,2,114798,0,0,0,0,0,0,41,41,5176197,1,2,114798,0,0,0,0,0,0
2002,06,469500,057,2940,9999,9999, ,96161      ,4,9,12,,Truckee,173,173,38158323,6,12,1665202,19,76,8860977,7,56,5669695,173,173,38158323,6,12,1665202,19,76,8860977,7,56,5669695
2002,06,470000,107,2945,8780,9999,1,93274      ,4,9,12,,Tulare,310,310,29484360,10,20,1101200,0,0,0,0,0,0,310,310,29484360,10,20,1101200,0,0,0,0,0,0
2002,06,471000,107,    ,8780,9999, ,93277      ,4,9,12,,Tulare County Unincorporated Area,244,244,28799273,1,2,69338,17,67,3606806,0,0,0,244,244,28799273,1,2,69338,17,67,3606806,0,0,0
2002,06,472000,093,2950,9999,9999, ,96134      ,4,9,0,,Tulelake,1,1,35000,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,473000,109,    ,9999,9999, ,95370      ,4,9,12,,Tuolumne County Unincorporated Area,333,333,35708682,2,4,258913,0,0,0,0,0,0,333,333,35708682,2,4,258913,0,0,0,0,0,0
2002,06,474000,099,2960,5170,9999,1,95380      ,4,9,12,,Turlock,547,547,74603276,11,22,1541250,11,44,3434021,0,0,0,547,547,74603276,11,22,1541250,11,44,3434021,0,0,0
2002,06,475000,059,2965,4472,5945, ,92780      ,4,9,12,,Tustin,3,3,420496,0,0,0,0,0,0,1,54,4696596,3,3,420496,0,0,0,0,0,0,1,54,4696596
2002,06,476000,071,2971,4472,6780, ,92277      ,4,9,12,,Twentynine Palms,14,14,1128648,0,0,0,0,0,0,0,0,0,14,14,1128648,0,0,0,0,0,0,0,0,0
2002,06,477000,045,2976,9999,9999, ,954825400  ,4,9,0,,Ukiah,26,26,2618086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,478000,001,2977,7362,5775, ,94587      ,4,9,12,,Union City,88,88,25343132,0,0,0,0,0,0,0,0,0,88,88,25343132,0,0,0,0,0,0,0,0,0
2002,06,479000,071,2978,4472,6780, ,91786      ,4,9,12,,Upland,99,99,15721126,0,0,0,0,0,0,0,0,0,99,99,15721126,0,0,0,0,0,0,0,0,0
2002,06,480000,095,2981,7362,8720, ,95688      ,4,9,12,,Vacaville,141,141,37000418,0,0,0,0,0,0,24,460,39935014,141,141,37000418,0,0,0,0,0,0,24,460,39935014
2002,06,481000,095,2984,7362,8720,1,94590      ,4,9,12,,Vallejo,459,459,92192166,0,0,0,0,0,0,5,125,8977573,459,459,92192166,0,0,0,0,0,0,5,125,8977573
2002,06,482000,111,    ,4472,8735, ,93009      ,4,9,12,,Ventura County Unincorporated Area,187,187,58986403,3,6,744311,0,0,0,0,0,0,187,187,58986403,3,6,744311,0,0,0,0,0,0
2002,06,483000,037,2996,4472,4480, ,90058      ,4,9,12,,Vernon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,484000,071,2997,4472,6780, ,92392      ,4,9,12,,Victorville,986,986,162736629,0,0,0,0,0,0,16,100,6475239,986,986,162736629,0,0,0,0,0,0,16,100,6475239
2002,06,485000,059,3010,4472,5945, ,92861      ,4,9,12,,Villa Park,3,3,1700000,0,0,0,0,0,0,0,0,0,3,3,1700000,0,0,0,0,0,0,0,0,0
2002,06,486000,107,3019,8780,9999,1,93277      ,4,9,12,,Visalia,860,860,146249238,0,0,0,3,9,500873,1,60,5299824,860,860,146249238,0,0,0,3,9,500873,1,60,5299824
2002,06,487000,073,3021,7320,9999, ,92085      ,4,9,12,,Vista,288,288,59752124,6,12,1790874,0,0,0,0,0,0,288,288,59752124,6,12,1790874,0,0,0,0,0,0
2002,06,488000,037,3025,4472,4480, ,91789      ,4,9,12,,Walnut,68,68,13986772,0,0,0,0,0,0,0,0,0,68,68,13986772,0,0,0,0,0,0,0,0,0
2002,06,489000,013,3030,7362,5775, ,94596      ,4,9,12,,Walnut Creek,12,12,2868091,0,0,0,0,0,0,2,138,8950000,12,12,2868091,0,0,0,0,0,0,2,138,8950000
2002,06,490000,029,3045,0680,9999, ,93280      ,4,9,12,,Wasco,110,110,9722471,1,2,112390,0,0,0,0,0,0,110,110,9722471,1,2,112390,0,0,0,0,0,0
2002,06,491000,099,3050,5170,9999, ,95386      ,4,9,11,,Waterford,145,145,13578393,0,0,0,0,0,0,1,5,281250,141,141,13199172,0,0,0,0,0,0,0,0,0
2002,06,492000,087,3055,7362,7485,1,95076      ,4,9,12,,Watsonville,82,82,15064231,0,0,0,2,6,379283,1,17,622777,82,82,15064231,0,0,0,2,6,379283,1,17,622777
2002,06,493000,093,3061,9999,9999, ,96097      ,4,9,12,,Weed,7,7,654689,0,0,0,0,0,0,0,0,0,7,7,654689,0,0,0,0,0,0,0,0,0
2002,06,494000,037,3070,4472,4480, ,91790      ,4,9,12,,West Covina,89,89,17774158,0,0,0,0,0,0,0,0,0,89,89,17774158,0,0,0,0,0,0,0,0,0
2002,06,495000,037,3080,4472,4480, ,900694314  ,4,9,12,,West Hollywood,1,1,233420,0,0,0,0,0,0,1,6,1200000,1,1,233420,0,0,0,0,0,0,1,6,1200000
2002,06,496000,113,3098,6922,9270, ,95691      ,4,9,10,,West Sacramento,661,661,102587454,1,2,188484,0,0,0,0,0,0,495,495,80625893,1,2,188484,0,0,0,0,0,0
2002,06,497000,037,3082,4472,4480, ,47132      ,4,9,0,,Westlake Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,498000,059,3085,4472,5945, ,92683      ,4,9,12,,Westminster,21,21,4799272,2,4,631031,1,4,612377,1,76,6500000,21,21,4799272,2,4,631031,1,4,612377,1,76,6500000
2002,06,499000,025,3092,9999,9999, ,92243      ,4,9,12,,Westmorland,1,1,137486,0,0,0,0,0,0,0,0,0,1,1,137486,0,0,0,0,0,0,0,0,0
2002,06,500000,115,3105,9340,9999, ,95692      ,4,9,12,,Wheatland,134,134,16322363,0,0,0,0,0,0,0,0,0,134,134,16322363,0,0,0,0,0,0,0,0,0
2002,06,501000,037,3110,4472,4480, ,90602      ,4,9,12,,Whittier,12,12,2849000,0,0,0,0,0,0,0,0,0,12,12,2849000,0,0,0,0,0,0,0,0,0
2002,06,502000,011,3115,9999,9999, ,95987      ,4,9,0,,Williams,4,4,683133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,503000,045,3120,9999,9999, ,95490      ,4,9,11,,Willits,3,3,364691,4,8,810720,0,0,0,0,0,0,2,2,259850,4,8,810720,0,0,0,0,0,0
2002,06,504000,021,3125,9999,9999, ,95988      ,4,9,12,,Willows,2,2,224778,0,0,0,0,0,0,0,0,0,2,2,224778,0,0,0,0,0,0,0,0,0
2002,06,504500,097,3131,7362,7500, ,954920100  ,4,9,12,,Windsor town,185,185,48333439,0,0,0,3,9,1097283,0,0,0,185,185,48333439,0,0,0,3,9,1097283,0,0,0
2002,06,505000,113,3135,6922,9270, ,95694      ,4,9,12,,Winters,56,56,8562112,0,0,0,0,0,0,0,0,0,56,56,8562112,0,0,0,0,0,0,0,0,0
2002,06,506000,107,3145,8780,9999, ,93286      ,4,9,12,,Woodlake,14,14,1176089,0,0,0,0,0,0,0,0,0,14,14,1176089,0,0,0,0,0,0,0,0,0
2002,06,507000,113,3150,6922,9270,1,95695      ,4,9,12,,Woodland,233,233,33132027,0,0,0,0,0,0,0,0,0,233,233,33132027,0,0,0,0,0,0,0,0,0
2002,06,508000,081,3155,7362,7360, ,94062      ,4,9,12,,Woodside town,14,14,11956529,0,0,0,0,0,0,0,0,0,14,14,11956529,0,0,0,0,0,0,0,0,0
2002,06,509000,113,    ,6922,9270, ,95695      ,4,9,12,,Yolo County Unincorporated Area,150,150,32073931,0,0,0,0,0,0,0,0,0,150,150,32073931,0,0,0,0,0,0,0,0,0
2002,06,510000,059,3169,4472,5945, ,928868714  ,4,9,12,,Yorba Linda,520,520,272228639,1,2,675609,4,15,5167936,0,0,0,520,520,272228639,1,2,675609,4,15,5167936,0,0,0
2002,06,511000,055,3177,7362,8720, ,94559      ,4,9,12,,Yountville town,4,4,3261585,0,0,0,0,0,0,0,0,0,4,4,3261585,0,0,0,0,0,0,0,0,0
2002,06,512000,093,3180,9999,9999, ,96097      ,4,9,12,,Yreka,6,6,661059,0,0,0,0,0,0,0,0,0,6,6,661059,0,0,0,0,0,0,0,0,0
2002,06,513000,101,3185,9340,9999,1,95991      ,4,9,12,,Yuba City,589,589,111233872,3,6,577759,0,0,0,0,0,0,589,589,111233872,3,6,577759,0,0,0,0,0,0
2002,06,514000,115,    ,9340,9999, ,959014198  ,4,9,12,,Yuba County Unincorporated Area,225,225,23271457,1,2,133479,0,0,0,0,0,0,225,225,23271457,1,2,133479,0,0,0,0,0,0
2002,06,515000,071,3186,4472,6780, ,923990181  ,4,9,12,,Yucaipa,651,651,90578512,0,0,0,0,0,0,9,45,2942628,651,651,90578512,0,0,0,0,0,0,9,45,2942628
2002,06,516000,071,3187,4472,6780, ,92284      ,4,9,12,,Yucca Valley,159,159,17335661,0,0,0,0,0,0,0,0,0,159,159,17335661,0,0,0,0,0,0,0,0,0
2002,08,001000,001,    ,2082,2080, ,80022      ,4,8,12,,Adams County Unincorporated Area,684,684,70664732,15,30,1393031,4,16,201747,4,38,1952224,684,684,70664732,15,30,1393031,4,16,201747,4,38,1952224
2002,08,003000,071,0005,9999,9999, ,810200311  ,4,8,0,,Aguilar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,005000,121,0010,9999,9999, ,80720      ,4,8,12,,Akron town,2,2,258000,0,0,0,0,0,0,0,0,0,2,2,258000,0,0,0,0,0,0,0,0,0
2002,08,007000,003,0015,9999,9999, ,81101      ,4,8,12,,Alamosa,25,25,2595865,0,0,0,0,0,0,1,14,545377,25,25,2595865,0,0,0,0,0,0,1,14,545377
2002,08,009000,003,    ,9999,9999, ,81101      ,4,8,12,,Alamosa County Unincorporated Area,10,10,844380,0,0,0,0,0,0,0,0,0,10,10,844380,0,0,0,0,0,0,0,0,0
2002,08,011000,093,0020,9999,9999, ,80420      ,4,8,0,,Alma town,2,2,305389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,013000,021,0025,9999,9999, ,81120      ,4,8,0,,Antonito town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,015000,005,    ,2082,2080, ,80112      ,4,8,12,,Arapahoe County Unincorporated Area,1340,1340,153885634,0,0,0,0,0,0,8,192,12101980,1340,1340,153885634,0,0,0,0,0,0,8,192,12101980
2002,08,017000,007,    ,9999,9999, ,81147      ,4,8,12,,Archuleta County Unincorporated Area,343,343,48150061,7,14,1286000,0,0,0,0,0,0,343,343,48150061,7,14,1286000,0,0,0,0,0,0
2002,08,023000,059,0040,2082,2080, ,80002      ,4,8,12,,Arvada,424,424,77288529,3,6,345826,0,0,0,16,192,13290102,424,424,77288529,3,6,345826,0,0,0,16,192,13290102
2002,08,025000,097,0045,9999,9999, ,81611      ,4,8,12,,Aspen,29,29,20097027,0,0,0,0,0,0,0,0,0,29,29,20097027,0,0,0,0,0,0,0,0,0
2002,08,027000,123,0050,2082,3060, ,80610      ,4,8,12,,Ault town,9,9,1130246,0,0,0,0,0,0,0,0,0,9,9,1130246,0,0,0,0,0,0,0,0,0
2002,08,031000,005,0055,2082,2080, ,800121553  ,4,8,12,,Aurora,1599,1599,286922026,2,4,530000,22,70,8115658,88,1249,84732315,1599,1599,286922026,2,4,530000,22,70,8115658,88,1249,84732315
2002,08,035000,037,0057,9999,9999, ,81620      ,4,8,12,,Avon town,52,52,13100886,0,0,0,0,0,0,16,289,30057000,52,52,13100886,0,0,0,0,0,0,16,289,30057000
2002,08,039000,037,0060,9999,9999, ,81621      ,4,8,12,,Basalt town,19,19,5930700,0,0,0,1,4,279000,1,8,980000,19,19,5930700,0,0,0,1,4,279000,1,8,980000
2002,08,043000,067,0065,9999,9999, ,81122      ,4,8,12,,Bayfield town,15,15,2251988,1,2,140000,0,0,0,0,0,0,15,15,2251988,1,2,140000,0,0,0,0,0,0
2002,08,045000,001,0075,2082,2080, ,80102      ,4,8,12,,Bennett town,34,34,5833807,1,2,190000,0,0,0,0,0,0,34,34,5833807,1,2,190000,0,0,0,0,0,0
2002,08,047000,011,    ,9999,9999, ,81054      ,4,8,12,,Bent County Unincorporated Area,11,11,532250,0,0,0,0,0,0,0,0,0,11,11,532250,0,0,0,0,0,0,0,0,0
2002,08,049000,069,0080,2670,9999, ,80513      ,4,8,12,,Berthoud town,8,8,1135633,0,0,0,0,0,0,0,0,0,8,8,1135633,0,0,0,0,0,0,0,0,0
2002,08,051000,063,0085,9999,9999, ,80805      ,4,8,12,,Bethune town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,053000,047,0090,9999,9999, ,80422      ,4,8,12,,Black Hawk town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,063000,013,0110,2082,1125,1,803060791  ,4,8,12,,Boulder,74,74,19784642,2,4,410000,0,0,0,12,215,22263846,74,74,19784642,2,4,410000,0,0,0,12,215,22263846
2002,08,065000,013,    ,2082,1125, ,80306      ,4,8,12,,Boulder County Unincorporated Area,139,139,46636659,0,0,0,0,0,0,0,0,0,139,139,46636659,0,0,0,0,0,0,0,0,0
2002,08,067000,005,0115,2082,2080, ,80123      ,4,8,0,,Bow Mar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,073000,117,0125,9999,9999, ,80424      ,4,8,1,,Breckenridge town,65,65,29344926,1,2,263578,1,3,350519,0,0,0,65,65,29344926,1,2,263578,1,3,350519,0,0,0
2002,08,075000,001,0130,2082,2080, ,80601      ,4,8,12,,Brighton,303,303,40443964,0,0,0,0,0,0,25,676,32919419,303,303,40443964,0,0,0,0,0,0,25,676,32919419
2002,08,079000,043,0140,9999,9999, ,81233      ,4,8,12,,Brookside town,1,1,138600,0,0,0,0,0,0,0,0,0,1,1,138600,0,0,0,0,0,0,0,0,0
2002,08,083000,014,0143,2082,1125, ,80020      ,4,8,12,,Broomfield,514,514,81969724,0,0,0,5,19,1946033,18,349,27803007,514,514,81969724,0,0,0,5,19,1946033,18,349,27803007
2002,08,089000,087,0150,9999,9999, ,80723      ,4,8,12,,Brush,10,10,1146824,4,8,394800,0,0,0,0,0,0,10,10,1146824,4,8,394800,0,0,0,0,0,0
2002,08,093000,063,0160,9999,9999, ,80807      ,4,8,12,,Burlington,15,15,1413667,0,0,0,0,0,0,0,0,0,15,15,1413667,0,0,0,0,0,0,0,0,0
2002,08,095000,041,0165,1720,9999, ,80808      ,4,8,12,,Calhan town,5,5,340000,0,0,0,0,0,0,0,0,0,5,5,340000,0,0,0,0,0,0,0,0,0
2002,08,099000,043,0175,9999,9999, ,812151460  ,4,8,12,,Canon City,94,94,11977843,2,4,289862,0,0,0,0,0,0,94,94,11977843,2,4,289862,0,0,0,0,0,0
2002,08,101000,045,0180,9999,9999, ,81623      ,4,8,12,,Carbondale town,27,27,8884665,4,8,1208837,0,0,0,4,23,3240739,27,27,8884665,4,8,1208837,0,0,0,4,23,3240739
2002,08,103000,035,0185,2082,2080, ,80104      ,4,8,12,,Castle Rock,844,844,116219052,14,28,2964870,15,54,6697808,29,605,29402774,844,844,116219052,14,28,2964870,15,54,6697808,29,605,29402774
2002,08,105000,029,0190,9999,9999, ,81413      ,4,8,12,,Cedaredge town,19,19,2410462,2,4,168467,0,0,0,0,0,0,19,19,2410462,2,4,168467,0,0,0,0,0,0
2002,08,106000,005,0193,2082,2080, ,80111      ,4,8,12,,Centennial,42,42,9535851,0,0,0,0,0,0,0,0,0,42,42,9535851,0,0,0,0,0,0,0,0,0
2002,08,109000,109,0195,9999,9999, ,81125      ,4,8,12,,Center town,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
