Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9699,02,009000,013,9999,9999,4,9,0,0,Akutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,041000,020,0380,9999,4,9,12,12,Anchorage Borough,859,859,139520477,32,64,8246456,19,64,8031088,14,327,18758695,859,859,139520477,32,64,8246456,19,64,8031088,14,327,18758695
9699,02,049000,231,9999,9999,4,9,12,12,Angoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,069000,000,9999,9999,4,9,0,0,Balance of State-Part 1 Anchorage #,72,72,12544732,4,8,761580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,073000,000,9999,9999,4,9,0,0,Balance of State-Part 2 Fairbanks #,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,077000,000,9999,9999,4,9,0,0,Balance of State-Part 3 Juneau #,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,085000,050,9999,9999,4,9,11,11,Bethel,82,82,8645584,3,6,447542,0,0,0,0,0,0,78,78,8235420,3,6,447542,0,0,0,0,0,0
9699,02,097000,060,9999,9999,4,9,12,12,Bristol Bay Borough,3,3,311418,0,0,0,0,0,0,0,0,0,3,3,311418,0,0,0,0,0,0,0,0,0
9699,02,133000,261,9999,9999,4,9,12,12,Cordova #,3,3,325000,1,2,200000,0,0,0,0,0,0,3,3,325000,1,2,200000,0,0,0,0,0,0
9699,02,137000,201,9999,9999,4,9,12,12,Craig,2,2,211628,0,0,0,1,4,204768,0,0,0,2,2,211628,0,0,0,1,4,204768,0,0,0
9699,02,149000,070,9999,9999,4,9,8,8,Dillingham,8,8,864602,0,0,0,1,3,153576,3,29,1257614,5,5,566628,0,0,0,0,0,0,0,0,0
9699,02,177000,090,9999,9999,4,9,0,0,Fairbanks,12,12,1101888,0,0,0,3,9,657159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,181000,090,9999,9999,4,9,12,12,Fairbanks North Star Borough Unincorporated Area,105,105,10732000,3,6,365000,1,4,380000,6,55,2980000,105,105,10732000,3,6,365000,1,4,380000,6,55,2980000
9699,02,209000,100,9999,9999,4,9,12,12,Haines,13,13,1315000,0,0,0,0,0,0,1,14,800000,13,13,1315000,0,0,0,0,0,0,1,14,800000
9699,02,221000,122,9999,9999,4,9,12,12,Homer,24,24,2681900,1,2,50000,0,0,0,1,6,375000,24,24,2681900,1,2,50000,0,0,0,1,6,375000
9699,02,253000,110,9999,9999,4,9,9,9,Juneau Borough,161,161,23591405,27,54,5893929,2,6,576354,9,60,9440176,126,126,18410382,24,48,5222535,2,6,576354,6,45,7872286
9699,02,277000,122,9999,9999,4,9,12,12,Kenai,25,25,3423100,0,0,0,2,8,332500,0,0,0,25,25,3423100,0,0,0,2,8,332500,0,0,0
9699,02,289000,130,9999,9999,4,9,12,12,Ketchikan Gateway Borough,46,46,4783972,12,24,1837124,0,0,0,0,0,0,46,46,4783972,12,24,1837124,0,0,0,0,0,0
9699,02,297000,013,9999,9999,4,9,5,5,King Cove,62,62,5270000,0,0,0,0,0,0,0,0,0,62,62,5270000,0,0,0,0,0,0,0,0,0
9699,02,317000,150,9999,9999,4,9,12,12,Kodiak City-Kodiak Island Borough,39,39,4541613,4,8,1165819,1,3,204307,0,0,0,39,39,4541613,4,8,1165819,1,3,204307,0,0,0
9699,02,413000,180,9999,9999,4,9,12,12,Nome,6,6,584945,0,0,0,0,0,0,0,0,0,6,6,584945,0,0,0,0,0,0,0,0,0
9699,02,425000,090,9999,9999,4,9,12,12,North Pole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,429000,185,9999,9999,4,9,10,10,North Slope Borough Unincorporated Area #,67,67,6956858,4,8,617592,0,0,0,0,0,0,57,57,6031398,4,8,617592,0,0,0,0,0,0
9699,02,437000,185,9999,9999,4,9,9,9,Nuiqsut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,457000,170,9999,9999,4,9,12,12,Palmer,40,40,3534670,0,0,0,0,0,0,0,0,0,40,40,3534670,0,0,0,0,0,0,0,0,0
9699,02,461000,231,9999,9999,4,9,10,10,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,465000,280,9999,9999,4,9,12,12,Petersburg,20,20,2169495,2,4,258360,0,0,0,0,0,0,20,20,2169495,2,4,258360,0,0,0,0,0,0
9699,02,505000,013,9999,9999,4,9,12,12,Sand Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,525000,122,9999,9999,4,9,12,12,Seldovia,1,1,20000,0,0,0,0,0,0,0,0,0,1,1,20000,0,0,0,0,0,0,0,0,0
9699,02,529000,122,9999,9999,4,9,12,12,Seward,6,6,819800,0,0,0,0,0,0,0,0,0,6,6,819800,0,0,0,0,0,0,0,0,0
9699,02,557000,220,9999,9999,4,9,0,0,Sitka Borough,32,32,2917696,9,18,1310643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,561000,231,9999,9999,4,9,12,12,Skagway,7,7,233700,0,0,0,0,0,0,0,0,0,7,7,233700,0,0,0,0,0,0,0,0,0
9699,02,565000,122,9999,9999,4,9,12,12,Soldotna,38,38,3834220,0,0,0,0,0,0,0,0,0,38,38,3834220,0,0,0,0,0,0,0,0,0
9699,02,597000,231,9999,9999,4,9,2,2,Tenakee Springs,6,6,441663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,625000,016,9999,9999,4,9,12,12,Unalaska,3,3,331905,2,4,381500,0,0,0,1,8,170912,3,3,331905,2,4,381500,0,0,0,1,8,170912
9699,02,633000,261,9999,9999,4,9,9,9,Valdez,19,19,2823411,0,0,0,0,0,0,0,0,0,16,16,2122125,0,0,0,0,0,0,0,0,0
9699,02,645000,170,9999,9999,4,9,12,12,Wasilla,38,38,4011896,1,2,154398,0,0,0,3,18,897444,38,38,4011896,1,2,154398,0,0,0,3,18,897444
9699,02,653000,261,9999,9999,4,9,8,8,Whittier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,02,657000,280,9999,9999,4,9,12,12,Wrangell,3,3,305000,1,2,80000,0,0,0,0,0,0,3,3,305000,1,2,80000,0,0,0,0,0,0
9699,02,661000,282,9999,9999,4,9,0,0,City and Borough of Yakutat #,8,8,584933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,001000,001,9999,9999,4,8,12,12,Apache County Unincorporated Area,79,79,6056452,0,0,0,0,0,0,0,0,0,79,79,6056452,0,0,0,0,0,0,0,0,0
9699,04,009000,021,6200,9999,4,8,9,9,Apache Junction,75,75,5119743,0,0,0,0,0,0,0,0,0,64,64,4572994,0,0,0,0,0,0,0,0,0
9699,04,013000,013,6200,9999,4,8,12,12,Avondale,512,512,45754025,0,0,0,0,0,0,0,0,0,512,512,45754025,0,0,0,0,0,0,0,0,0
9699,04,017000,003,9999,9999,4,8,12,12,Benson,15,15,885600,2,4,166348,0,0,0,0,0,0,15,15,885600,2,4,166348,0,0,0,0,0,0
9699,04,021000,003,9999,9999,4,8,12,12,Bisbee,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
9699,04,025000,013,6200,9999,4,8,0,0,Buckeye town,14,14,1184896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,029000,015,4120,9999,4,8,12,12,Bullhead City,156,156,11828268,0,0,0,3,9,297747,0,0,0,156,156,11828268,0,0,0,3,9,297747,0,0,0
9699,04,033000,025,9999,9999,4,8,12,12,Camp Verde town,77,77,6378062,1,2,92648,0,0,0,0,0,0,77,77,6378062,1,2,92648,0,0,0,0,0,0
9699,04,037000,013,6200,9999,4,8,12,12,Carefree town,75,75,18722043,0,0,0,0,0,0,0,0,0,75,75,18722043,0,0,0,0,0,0,0,0,0
9699,04,041000,021,6200,9999,4,8,12,12,Casa Grande,140,140,10733806,0,0,0,0,0,0,0,0,0,140,140,10733806,0,0,0,0,0,0,0,0,0
9699,04,045000,013,6200,9999,4,8,12,12,Cave Creek town,94,94,13893266,0,0,0,0,0,0,0,0,0,94,94,13893266,0,0,0,0,0,0,0,0,0
9699,04,049000,013,6200,9999,4,8,12,5,Chandler,2530,2530,336416527,1,2,152966,16,55,4194233,61,680,37103538,2530,2530,336416527,1,2,152966,16,55,4194233,61,680,37103538
9699,04,053000,025,9999,9999,4,8,12,12,Chino Valley town,47,47,4059148,0,0,0,0,0,0,0,0,0,47,47,4059148,0,0,0,0,0,0,0,0,0
9699,04,057000,025,9999,9999,4,8,12,12,Clarkdale town,32,32,3472117,0,0,0,3,12,610032,0,0,0,32,32,3472117,0,0,0,3,12,610032,0,0,0
9699,04,061000,011,9999,9999,4,8,12,12,Clifton town,1,1,27800,0,0,0,0,0,0,0,0,0,1,1,27800,0,0,0,0,0,0,0,0,0
9699,04,065000,003,9999,9999,4,8,12,12,Cochise County Unincorporated Area,292,292,21620212,0,0,0,0,0,0,0,0,0,292,292,21620212,0,0,0,0,0,0,0,0,0
9699,04,069000,005,2620,9999,4,8,12,12,Coconino County Unincorporated Area,311,311,37305819,0,0,0,4,16,728342,2,14,522991,311,311,37305819,0,0,0,4,16,728342,2,14,522991
9699,04,073000,015,4120,9999,4,8,12,12,Colorado City town,32,32,3263297,0,0,0,0,0,0,0,0,0,32,32,3263297,0,0,0,0,0,0,0,0,0
9699,04,077000,021,6200,9999,4,8,12,12,Coolidge,6,6,312362,0,0,0,0,0,0,0,0,0,6,6,312362,0,0,0,0,0,0,0,0,0
9699,04,081000,025,9999,9999,4,8,12,12,Cottonwood,103,103,9660181,3,6,260901,0,0,0,9,73,2638927,103,103,9660181,3,6,260901,0,0,0,9,73,2638927
9699,04,085000,003,9999,9999,4,8,0,0,Douglas,28,28,1531375,0,0,0,0,0,0,9,45,1494324,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,089000,011,9999,9999,4,8,12,12,Duncan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,093000,001,9999,9999,4,8,12,12,Eagar town,11,11,918259,0,0,0,0,0,0,0,0,0,11,11,918259,0,0,0,0,0,0,0,0,0
9699,04,097000,013,6200,9999,4,8,12,12,El Mirage,16,16,765000,0,0,0,0,0,0,0,0,0,16,16,765000,0,0,0,0,0,0,0,0,0
9699,04,101000,021,6200,9999,4,8,12,12,Eloy,13,13,581500,0,0,0,0,0,0,0,0,0,13,13,581500,0,0,0,0,0,0,0,0,0
9699,04,105000,005,2620,9999,4,8,12,12,Flagstaff,306,306,39375139,12,24,1357886,5,19,823217,35,568,27881215,306,306,39375139,12,24,1357886,5,19,823217,35,568,27881215
9699,04,109000,021,6200,9999,4,8,12,12,Florence town,16,16,1007500,0,0,0,0,0,0,0,0,0,16,16,1007500,0,0,0,0,0,0,0,0,0
9699,04,113000,013,6200,9999,4,8,12,12,Fountain Hills town,474,474,70230614,38,76,6457184,6,23,1826390,13,114,7315855,474,474,70230614,38,76,6457184,6,23,1826390,13,114,7315855
9699,04,117000,005,2620,9999,4,8,12,12,Fredonia town,1,1,115000,0,0,0,0,0,0,0,0,0,1,1,115000,0,0,0,0,0,0,0,0,0
9699,04,121000,013,6200,9999,4,8,11,11,Gila Bend town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,125000,007,9999,9999,4,8,12,12,Gila County Unincorporated Area,143,143,11414528,0,0,0,0,0,0,0,0,0,143,143,11414528,0,0,0,0,0,0,0,0,0
9699,04,129000,013,6200,9999,4,8,12,12,Gilbert town,4260,4260,491966479,0,0,0,0,0,0,27,276,14542523,4260,4260,491966479,0,0,0,0,0,0,27,276,14542523
9699,04,133000,013,6200,9999,4,8,12,12,Glendale,1634,1634,198028931,0,0,0,0,0,0,19,282,12426052,1634,1634,198028931,0,0,0,0,0,0,19,282,12426052
9699,04,137000,007,9999,9999,4,8,12,12,Globe,39,39,3011602,0,0,0,0,0,0,0,0,0,39,39,3011602,0,0,0,0,0,0,0,0,0
9699,04,141000,013,6200,9999,4,8,12,12,Goodyear,644,644,71954973,0,0,0,0,0,0,10,132,7215105,644,644,71954973,0,0,0,0,0,0,10,132,7215105
9699,04,145000,009,9999,9999,4,8,12,12,Graham County Unincorporated Area,56,56,3495625,0,0,0,0,0,0,0,0,0,56,56,3495625,0,0,0,0,0,0,0,0,0
9699,04,149000,011,9999,9999,4,8,12,12,Greenlee County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,153000,013,6200,9999,4,8,12,12,Guadalupe town,31,31,2021025,0,0,0,0,0,0,0,0,0,31,31,2021025,0,0,0,0,0,0,0,0,0
9699,04,157000,007,9999,9999,4,8,9,9,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,165000,017,9999,9999,4,8,12,12,Holbrook,18,18,581181,0,0,0,0,0,0,0,0,0,18,18,581181,0,0,0,0,0,0,0,0,0
9699,04,169000,003,9999,9999,4,8,12,12,Huachuca City town,9,9,599626,0,0,0,0,0,0,0,0,0,9,9,599626,0,0,0,0,0,0,0,0,0
9699,04,173000,025,9999,9999,4,8,0,0,Jerome town,7,7,700000,0,0,0,0,0,0,1,18,800000,0,0,0,0,0,0,0,0,0,0,0,0
9699,04,181000,015,4120,9999,4,8,12,12,Kingman,300,300,22258910,1,2,114632,2,7,308068,5,80,3487811,300,300,22258910,1,2,114632,2,7,308068,5,80,3487811
